,dates,mex0144-0000,mex0144-0001,mex0144-0002,mex0144-0003,mex0144-0004,mex0144-0005,mex0144-0006,mex0144-0007,mex0144-0008,mex0144-0009,mex0144-0010,mex0144-0011,mex0144-0012,mex0144-0013,mex0144-0014,mex0144-0015,mex0144-0016,mex0144-0017,mex0144-0018,mex0144-0019,mex0144-0020,mex0144-0021,mex0144-0022,mex0144-0023,mex0144-0024,mex0144-0025,mex0144-0026,mex0144-0027,mex0144-0028,mex0144-0029,mex0144-0030,mex0144-0031,mex0144-0032,mex0144-0033,mex0144-0034,mex0144-0035,mex0144-0036,mex0144-0037,mex0144-0038,mex0144-0039,mex0144-0040,mex0144-0041,mex0144-0042
0,1986-01-25 16:33:44+00:00,262.65335464511037,252.7370242203363,257.9132993477618,267.8218103533376,279.67938203955055,284.1851787705232,277.69478073840287,277.94255226301175,277.95297938676606,279.0916208225025,272.4246792486704,274.1714539068326,275.7445224697111,274.87684197970304,268.649370998645,261.79977644275175,261.14530961880894,254.50441217572043,258.0263096939407,261.92851318611133,263.24311427096734,262.37471064766345,260.50546657232326,268.5715894386302,273.8605442349156,284.2641547151179,278.3694694700619,273.17085725342076,270.36650006120385,267.4974865284105,263.45126316309666,262.1485715354654,264.39293805332085,260.72829658052757,258.68126177305135,263.0847274457351,261.1851780946904,257.9755267554786,248.3714308108602,243.83253973903032,233.95372272676846,236.98105644388886,239.30587997625705
1,1986-03-14 16:32:40+00:00,292.1818511935734,291.7059756176306,295.1467149187923,304.2265642903942,306.7448236881752,302.3468860940564,293.58015494743944,285.3304434935116,279.99108918464157,281.8436178192097,276.8695667133874,281.2025591790211,290.5984725719172,285.48820797799624,284.51362462043085,274.40935555446055,269.14664706707094,270.1641995517419,266.99729505628943,269.73567827421596,265.8737014194104,267.70992574689586,266.25057658094784,269.5782477456153,276.1232426011035,287.51026990119703,285.5891918350145,278.61564679946025,274.29590946953766,268.79372727064145,274.2072644586747,266.14588004796633,273.72321955854574,272.45235634673793,262.1034143035962,263.71405252095894,270.8111215463401,263.4403691062699,261.6317754488871,244.3734724682448,228.0494338892957,228.32551110751814,232.40039686344
2,1986-04-15 16:32:00+00:00,291.5192348340406,294.41647997082384,320.4725877148143,321.68975655940545,314.3799866182993,303.3619443781083,296.59527590458833,290.95788830109944,296.0415062196473,294.3412631295881,291.31173050417726,288.8335669848987,294.9126850856064,282.2422744822788,280.0657259876136,271.64753054124805,269.2577454663382,261.6139138990472,259.86293104570643,259.3154414011214,261.6432580632677,257.7092831077681,262.2288436557524,268.0244275664214,275.8285971624167,280.1993973331777,277.9505645228765,272.17468366629396,267.74567589696426,258.5369071041854,258.45814693863076,256.92605843177097,261.38313256500135,255.9964572999789,255.42611666549578,251.43658031295163,254.25801838532664,245.1151857219638,239.14742258868853,235.30867057799802,229.72614311660578,233.5652191725388,233.31022408243038
3,1986-05-01 16:31:37+00:00,245.20090713460434,260.2601109777836,281.09884961425644,303.9065635238336,299.3016127216099,278.58145215876885,272.6047077106905,270.6216432573109,273.8833036555611,276.615982460327,279.60352010693225,279.1287037691946,277.2093290561457,269.5924969154087,260.35000408527276,250.22064871490454,251.80363530272768,245.22549753003403,246.9810059647432,241.62324453670155,246.46606657033334,244.64615455337778,251.1081595307965,251.01294122481417,258.272512408773,262.7416927860651,259.43940333540223,250.38178550811034,245.70628774759237,243.8993262727925,238.21789236705428,236.79305056603562,230.01226737946183,224.94643512913763,227.7952426925778,231.63046289778129,231.75477503549294,221.97695587969753,216.37171497013827,219.09408415012422,213.30789549509916,213.28376368391048,213.5509811208536
4,1986-10-08 16:26:23+00:00,210.37776007178707,202.66071666192946,221.71754838386119,,245.33507132652744,250.18596168533924,244.90271179672214,238.53747061902126,255.92840546234916,252.49607133529366,239.6883212425147,241.76907853767605,249.59683374262025,243.59320099304995,247.7536029952613,238.95883549484165,230.51830196428432,222.75406138958118,224.94451314930515,219.65273392866337,227.61959278966745,235.16229775161395,230.6003868138512,225.48723527895743,234.61899575688273,240.32929163899027,239.52495564122003,224.12668605004401,223.4717987900591,217.2165393403284,215.96448840224753,217.10926379380885,215.3893185353902,208.37431412276754,213.0595670476505,215.02267428253646,221.9678968890991,210.8479508431184,214.05117870025202,216.11906481369942,211.3066912777371,217.29628262800583,215.08165741266401
5,1990-03-25 16:26:48+00:00,231.79716486575137,229.4544359195619,249.99538724996148,280.1869972187722,273.97473812186223,265.4207720715417,261.32404678922364,258.49632452816803,260.3442244782687,269.52004093630273,275.6635698678826,268.9036443052049,270.73857119032334,268.4308358184868,256.8472039108038,246.35741375311187,244.5943909008478,247.24770943278781,243.18892370567733,242.45092157534853,244.39194307037494,241.9499429858817,250.5003595810208,253.69449330934367,255.2476035575918,263.07744553642476,258.05434913298006,252.19159043444375,247.97657060063324,242.23238306656458,234.76595201693647,237.3905406538159,238.08835349303857,232.64385169494022,232.8990230128306,232.6493845353255,236.08077432125594,229.9880924759108,217.03626337231708,220.37585425440147,214.03619076176497,222.78753406535932,217.2515807180423
6,1993-01-12 16:28:11+00:00,223.04988248563734,216.14619523895158,230.0275099314581,246.07263457342182,256.63410443514687,265.6203319158637,253.06256050119504,238.896279798301,229.768616597255,243.78240094208877,244.05424482783792,243.4072974546119,251.68871581190115,266.0156673928643,258.4854066431936,248.63614867288726,240.59883142422436,239.02146441255837,228.22250423185235,229.6439548787131,230.54131711264193,238.11588676736875,239.7191160210709,237.4041199971769,249.52032737593575,253.02028941220308,248.56286517661107,255.52191656336012,252.76174303619226,250.08245864343795,242.31157848579713,238.16135066487584,252.438375660641,249.87923752490758,254.00014628101178,262.4252120914042,274.0698641973404,271.55183934483756,272.9114769251375,283.9413614947783,288.1441832633035,287.1789930979627,291.61009219605256
7,1993-01-28 16:28:21+00:00,227.73831095656436,222.3417248667808,240.1657675054351,258.44990099242096,267.06068425363435,262.09997980893354,254.1195269370662,250.73997390871682,251.11439130186864,253.953212101298,252.46287969685028,250.87976024045088,258.3289516154478,261.52481317467704,255.36008235084262,250.09814696259747,247.87992510853022,242.39987718884535,240.10439501835214,235.4611193833067,240.61261020823582,239.77484333846036,246.64244044097066,246.7683822938053,254.71430709474512,261.31662821647905,260.991638371738,252.93386027455398,252.23661515652788,247.511617188983,246.75192527924602,250.2040251412909,253.0531787783281,254.37376318983195,261.9624919158073,267.7182985115475,272.11557637165777,271.6883876266917,267.49799368153236,275.32530260449397,273.09715742878296,273.1509156240618,275.3339172551755
8,1993-02-13 16:28:31+00:00,239.8945037411039,231.8365403063388,244.04380671126756,247.87385721188244,257.4974989999989,255.27560006510265,251.69131998352765,250.40651802924592,249.99318426407734,255.32896188698038,252.4273976361616,253.19943345943074,252.74864889591885,254.08655790987507,247.02687580625874,244.845815180666,235.3647289226359,238.66532365950545,235.29373312434183,240.95859412004603,239.829446058058,242.3427358183808,247.93147442274284,254.08583898335203,257.4095534314001,267.66835758448724,268.3980375022909,265.07689777763153,257.90553437876065,255.76767314071765,251.6636242502372,258.869103908695,255.32669083496586,258.07706070497426,262.11169869478204,269.8549635784318,279.8125464925986,269.15289075548753,272.4924740277454,280.1049546551776,272.1693945702773,269.776141440937,270.6031879689339
9,1993-03-17 16:28:45+00:00,225.66235447181623,222.40860615673793,239.7096466634132,246.46680331436772,255.7253519236333,251.55446999733977,237.5767303694701,236.52993117012227,242.31059062969388,234.42305959546388,244.11325983238555,252.47760350026638,251.86806900296244,247.29833364273978,238.27973449834545,232.38534047866602,229.0347896461302,230.65027255494135,226.77923391509813,220.32968393472248,230.0969503621392,228.27431505161965,227.76634694843744,238.39376676244672,245.46148881043504,249.52466494743294,259.6271728775708,246.17167850599688,246.1124728524126,246.39215179873918,244.09435902178285,243.71425140535268,244.4595947351761,247.39144405398133,251.91327906354408,248.58972851131853,260.0672396432677,255.50340337546382,257.360242860483,259.0308666066307,253.27418591584956,255.2720821780552,247.66631539192187
