,dates,mex0144-0000,mex0144-0001,mex0144-0002,mex0144-0003,mex0144-0004,mex0144-0005,mex0144-0006,mex0144-0007,mex0144-0008,mex0144-0009,mex0144-0010,mex0144-0011,mex0144-0012,mex0144-0013,mex0144-0014,mex0144-0015,mex0144-0016,mex0144-0017,mex0144-0018,mex0144-0019,mex0144-0020,mex0144-0021,mex0144-0022,mex0144-0023,mex0144-0024,mex0144-0025,mex0144-0026,mex0144-0027,mex0144-0028,mex0144-0029,mex0144-0030,mex0144-0031,mex0144-0032,mex0144-0033,mex0144-0034,mex0144-0035,mex0144-0036,mex0144-0037,mex0144-0038,mex0144-0039,mex0144-0040,mex0144-0041,mex0144-0042
0,1986-01-25 16:33:44+00:00,262.86865244542537,252.92840004283852,258.104675170264,268.0371081536526,279.89467983986555,284.4004765708382,277.8861565609051,278.15785006332675,278.12521762701806,279.2482010409134,272.5571702027104,274.3280341252435,275.9358982922133,275.09213978001804,268.8407468211472,261.99115226525396,261.33668544131115,254.67665041597243,258.2723643228721,262.10075142636333,263.45841207128234,262.59000844797845,260.69684239482547,268.7438276788822,274.0327824751676,284.4363929553699,278.5417077103139,273.362233075923,270.53873830145585,267.6888623509127,263.62350140334866,262.3399473579676,264.54951827173176,260.8848767989385,258.83784199146226,263.2569656859871,261.3574163349424,258.1477649957306,248.5436690511122,244.00477797928232,234.14509854927067,237.19635424420386,239.59294371001036
1,1986-03-14 16:32:40+00:00,289.67866778815016,289.4809237016989,292.9216630028606,301.723380884971,304.241640282752,299.8437026886332,291.3551030315077,282.8272600880884,277.988542460303,280.0231207970838,275.32914615620393,279.38206215689513,288.3734206559855,282.985024572573,282.28857270449913,272.18430363852883,266.92159515113923,268.1616528274033,264.13651402152004,267.7331315498774,263.3705180139872,265.20674234147265,264.0255246650161,267.5757010212767,274.12069587676496,285.50772317685846,283.58664511067593,276.39059488352854,272.2933627451991,266.56867535470974,272.2047177343361,263.9208281320346,271.9027225364198,270.631859324612,260.28291728147025,261.7115057966204,268.8085748220015,261.4378223819313,259.6292287245485,242.37092574390624,225.82438197336396,225.82232770209492,229.0628189895424
2,1986-04-15 16:32:00+00:00,287.61265438453876,290.94396401571106,317.00007175970154,317.7831761099036,310.47340616879745,299.45536392860646,293.12275994947555,287.0513078515976,292.91624186004583,291.50011371176856,288.9076809967915,285.99241756707914,291.44016913049364,278.3356940327769,276.5932100325008,268.17501458613526,265.7852295112254,258.4886495394457,255.39826767484712,256.1901770415199,257.73667761376583,253.8027026582662,258.75632770063964,264.89916320681994,272.7033328028152,277.07413297357624,274.825300163275,268.7021677111812,264.62041153736277,255.0643911490726,255.33288257902925,253.45354247665819,258.5419831471818,253.15530788215935,252.58496724767622,248.31131595335012,251.13275402572512,241.98992136236228,236.022158229087,232.1834062183965,226.253627161493,229.65863872303692,228.1014501497612
3,1986-05-01 16:31:37+00:00,242.1291726862547,257.5296803570283,278.36841899350117,300.8348290754839,296.2298782732602,275.5097177104192,269.8742770899352,267.5499088089612,271.4259160968814,274.3819937706182,277.7132219848709,276.89471507948576,274.4788984353904,266.520762467059,257.6195734645175,247.4902180941493,249.07320468197244,242.7681099713543,243.47045230948643,239.16585697802182,243.3943321219837,241.57442010502814,248.37772891004127,248.55555366613444,255.8151248500933,260.28430522738535,256.9820157767225,247.6513548873551,243.24890018891264,241.16889565203726,235.76050480837455,234.06261994528037,227.778278689753,222.7124464394288,225.56125400286896,229.17307533910156,229.2973874768132,219.5195683210178,213.91432741145854,216.6366965914445,210.57746487434392,210.21202923556083,209.45533518972073
4,1986-10-08 16:26:23+00:00,211.99103893521882,204.09474231831325,223.15157404024498,,246.9483501899592,251.799240548771,246.33673745310594,240.15074948245302,257.2190285530946,253.66936505415313,240.68110823539578,242.94237225653552,251.03085939900404,245.2064798564817,249.1876286516451,240.39286115122545,231.95232762066811,224.0446844803266,226.78826042179858,220.94335701940878,229.2328716530992,236.7755766150457,232.034412470235,226.77785836970284,235.90961884762814,241.61991472973568,240.81557873196545,225.5607117064278,224.7624218808045,218.6505649967122,217.25511149299294,218.54328945019265,216.56261225424967,209.547607841627,214.23286076650996,216.31329737328187,223.25851997984452,212.13857393386382,215.34180179099744,217.40968790444484,212.74071693412088,218.9095614914376,217.2326958972397
5,1990-03-25 16:26:48+00:00,236.0810884800869,233.26236802119345,253.80331935159305,284.4709208331077,278.2586617361977,269.7046956858772,265.13197889085524,262.7802481425035,263.7713633697371,272.6356217467286,278.29983055362754,272.0192251156308,274.54650329195493,272.7147594328223,260.6551360124354,250.16534585474344,248.40232300247936,250.67484832425623,248.08483640777507,245.87806046681695,248.67586668471046,246.23386660021723,254.30829168265237,257.1216322008121,258.6747424490602,266.5045844278932,261.4814880244485,255.99952253607532,251.40370949210165,246.04031516819614,238.19309090840488,241.19847275544745,241.2039343034644,235.75943250536605,236.01460382325644,236.07652342679393,239.50791321272436,233.41523136737922,220.4634022637855,223.8029931458699,217.84412286339654,227.07145767969484,222.96347887048967
6,1993-01-12 16:28:11+00:00,219.9849797593854,213.42183726006095,227.30315195256748,243.00773184716988,253.56920170889492,262.55542918961174,250.3382025223044,235.83137707204907,227.31669441625345,241.5533807775419,242.16815084245212,241.178277290065,248.96435783301052,262.9507646666124,255.76104866430296,245.91179069399664,237.87447344533373,236.56954223155682,224.71975825899298,227.19203269771154,227.47641438639,235.0509840411168,236.99475804218028,234.95219781617536,247.0684051949342,250.56836723120153,246.11094299560952,252.7975585844695,250.3098208551907,247.35810066454732,239.85965630479558,235.43699268598522,250.2093554960941,247.6502173603607,251.7711261164649,259.9732899104026,271.6179420163388,269.099917163836,270.4595547441359,281.4894393137767,285.41982528441287,284.11409037171074,287.52355522771666
7,1993-01-28 16:28:21+00:00,226.24948640784325,221.0183252679176,238.8423679065719,256.9610764436999,265.57185970491327,260.61115526021246,252.796127338203,249.2511493599957,249.92333166289177,252.87043061131902,251.54667997456036,249.7969787504719,257.0055520165846,260.03598862595595,254.0366827519794,248.77474736373426,246.556525509667,241.20881754986848,238.40288124838517,234.27005974432984,239.1237856595147,238.28601878973924,245.31904084210746,245.57732265482844,253.52324745576826,260.1255685775022,259.80057873276115,251.61046067569077,251.045555517551,246.1882175901198,245.56086564026916,248.8806255424277,251.97039728834912,253.29098169985298,260.8797104258283,266.52723887257065,270.9245167326809,270.4973279877148,266.3069340425555,274.1342429655171,271.77375782991976,271.6620910753407,273.3488178568807
8,1993-02-13 16:28:31+00:00,236.50985189461198,228.8279608872349,241.03522729216365,244.48920536539052,254.112847153507,251.89094821861073,248.68274056442374,247.021866182754,247.2854627868838,252.86739690771353,250.34453496139736,250.73786848016388,249.74006947681494,250.70190606338315,244.01829638715483,241.83723576156208,232.35614950353198,235.95760218231192,231.42555958549391,238.2508726428525,236.4447942115661,238.95808397188887,244.92289500363893,251.3781175061585,254.7018319542066,264.9606361072937,265.69031602509733,262.0683183585276,255.19781290156712,252.75909372161374,248.95590277304368,255.8605244895911,252.865125855699,255.6154957257074,259.6501337155152,267.14724210123825,277.104825015405,266.445169278294,269.78475255055184,277.39723317798405,269.1608151511734,266.3914895944451,266.09031884027803
9,1993-03-17 16:28:45+00:00,227.33310492889728,223.89371767414332,241.19475818081858,248.13755377144878,257.39610238071435,253.22522045442082,239.0618418868755,238.20068162720332,243.64719099535873,235.63815083697736,245.14141395982006,253.69269474177986,253.35318052036783,248.96908409982083,239.76484601575083,233.8704519960714,230.5199011635356,231.9868729206062,228.68866300890505,221.66628430038733,231.76770081922027,229.9450655087007,229.25145846584283,239.73036712811157,246.7980891760999,250.8612653130978,260.9637732432356,247.65679002340227,247.44907321807744,247.87726331614456,245.4309593874477,245.19936292275807,245.67468597668957,248.6065352954948,253.12837030505756,249.92632887698338,261.40384000893255,256.84000374112867,258.69684322614785,260.3674669722955,254.75929743325494,256.94283263513626,249.89398266802993
