dates,nzd0393-0000,nzd0393-0001,nzd0393-0002,nzd0393-0003,nzd0393-0004,nzd0393-0005,nzd0393-0006,nzd0393-0007,nzd0393-0008,nzd0393-0009,nzd0393-0010,nzd0393-0011,nzd0393-0012,nzd0393-0013,nzd0393-0014,nzd0393-0015,nzd0393-0016,nzd0393-0017,nzd0393-0018,nzd0393-0019,nzd0393-0020,nzd0393-0021,nzd0393-0022,nzd0393-0023,nzd0393-0024,nzd0393-0025,nzd0393-0026,nzd0393-0027,nzd0393-0028,nzd0393-0029,nzd0393-0030,nzd0393-0031,nzd0393-0032,nzd0393-0033,nzd0393-0034,nzd0393-0035,nzd0393-0036,nzd0393-0037,nzd0393-0038,nzd0393-0039,nzd0393-0040,nzd0393-0041,nzd0393-0042,nzd0393-0043,nzd0393-0044,nzd0393-0045,nzd0393-0046,nzd0393-0047,nzd0393-0048,nzd0393-0049,nzd0393-0050,nzd0393-0051,nzd0393-0052,nzd0393-0053,nzd0393-0054,nzd0393-0055,nzd0393-0056,nzd0393-0057,nzd0393-0058,nzd0393-0059,nzd0393-0060,nzd0393-0061,nzd0393-0062,nzd0393-0063,nzd0393-0064,nzd0393-0065,nzd0393-0066,nzd0393-0067,nzd0393-0068,nzd0393-0069,nzd0393-0070,nzd0393-0071,nzd0393-0072,nzd0393-0073,nzd0393-0074,nzd0393-0075,nzd0393-0076,nzd0393-0077,nzd0393-0078,nzd0393-0079,nzd0393-0080,nzd0393-0081,nzd0393-0082,nzd0393-0083,nzd0393-0084,nzd0393-0085,nzd0393-0086,nzd0393-0087,nzd0393-0088,nzd0393-0089,nzd0393-0090,nzd0393-0091,nzd0393-0092,nzd0393-0093,nzd0393-0094,nzd0393-0095,nzd0393-0096,nzd0393-0097,nzd0393-0098,nzd0393-0099,nzd0393-0100,nzd0393-0101,nzd0393-0102,satname
2000-05-01 21:59:30+00:00,346.43,328.00,316.77,320.63,331.82,333.50,322.09,322.02,340.21,359.11,372.57,369.39,357.25,359.97,360.29,363.39,359.97,357.18,360.95,358.75,357.18,354.21,345.67,339.40,344.47,348.76,343.13,334.96,326.92,330.13,331.93,335.47,338.87,341.98,345.65,340.31,334.15,332.72,331.65,329.20,329.05,331.09,330.00,330.90,333.56,336.76,340.33,345.07,346.26,339.62,345.84,349.55,351.47,348.59,348.31,346.69,344.99,342.68,341.09,338.60,339.90,341.38,340.80,341.00,341.43,341.44,341.85,343.17,340.95,341.41,340.00,342.63,342.37,347.30,350.51,351.44,353.18,352.22,350.97,350.20,347.82,346.32,344.83,344.50,343.60,343.75,344.63,345.36,345.11,343.49,341.45,340.62,339.84,339.30,340.00,341.45,336.50,334.92,338.41,338.87,343.87,351.58,347.86,L7
2000-06-18 21:59:27+00:00,343.92,324.68,313.14,317.28,328.32,331.09,316.44,320.44,338.53,357.83,369.99,366.62,355.18,357.62,357.68,360.33,359.07,355.92,358.45,356.87,355.76,352.14,342.70,337.37,343.35,347.15,340.55,332.19,324.51,328.44,330.57,333.65,337.94,339.79,344.09,338.55,332.97,331.73,330.36,327.06,327.88,329.54,327.56,330.53,332.97,336.10,340.00,344.68,345.51,339.35,344.51,348.34,351.00,348.11,348.34,346.51,345.05,342.89,340.24,338.71,338.91,339.90,339.47,340.21,340.16,341.50,341.71,341.97,340.61,340.68,339.89,342.50,342.40,346.47,348.54,349.10,351.65,350.84,350.56,349.28,347.00,345.74,344.45,344.08,342.38,342.90,344.06,344.71,345.28,343.31,340.69,341.16,339.31,338.47,338.70,339.77,334.49,332.81,337.83,339.33,345.00,351.57,346.90,L7
2000-08-05 21:58:20+00:00,343.87,324.43,311.86,316.62,327.64,329.70,314.40,319.79,338.87,358.01,369.09,364.08,355.17,357.33,358.51,361.23,361.23,357.39,358.88,357.33,357.73,352.54,343.99,337.60,343.83,346.91,340.14,331.97,325.67,329.75,331.80,333.35,337.61,339.43,344.81,339.55,334.27,331.99,330.85,327.62,326.83,328.70,327.29,331.18,334.21,338.21,342.58,347.78,346.67,342.45,351.69,352.75,353.37,350.31,349.75,347.72,348.65,345.25,342.62,341.88,341.99,342.22,341.54,341.82,342.28,343.16,343.87,344.06,342.46,342.74,341.21,343.74,344.24,346.85,348.72,350.78,352.08,351.60,351.21,350.10,348.97,348.48,345.36,345.99,343.90,345.24,346.97,347.96,348.35,345.50,343.70,342.56,339.88,340.66,340.90,341.38,336.19,334.22,339.95,340.49,346.32,353.05,348.38,L7
2000-09-06 21:58:22+00:00,346.00,324.34,311.67,315.22,326.16,329.56,313.53,318.28,336.96,356.29,366.33,364.30,355.69,358.19,360.24,361.79,362.56,357.53,358.81,358.02,358.97,353.62,346.83,341.26,345.48,346.03,338.19,329.26,323.19,328.12,329.75,331.55,337.12,341.36,344.99,340.41,334.41,331.72,329.72,326.94,326.25,328.73,326.61,332.29,336.49,341.59,346.20,350.69,347.33,344.25,352.01,353.14,355.02,350.01,350.88,350.95,352.05,347.70,344.07,345.03,344.71,345.11,344.29,343.73,344.34,344.66,346.03,343.80,343.21,343.71,344.07,345.62,345.55,347.73,349.11,351.52,353.34,354.16,354.35,351.85,351.36,351.48,347.91,348.35,346.64,347.58,349.05,348.87,349.17,348.32,345.54,343.62,341.49,342.42,342.19,341.85,338.02,335.76,341.84,344.61,349.61,357.06,351.81,L7
2000-10-08 21:57:36+00:00,346.18,324.93,312.84,316.49,327.00,330.46,314.49,318.53,337.68,356.38,365.88,364.52,353.97,357.68,359.86,361.05,361.31,356.68,357.10,357.36,357.99,353.12,348.17,341.61,344.58,344.59,337.25,327.00,321.19,326.82,328.92,331.36,337.54,340.90,343.86,340.01,333.76,330.98,329.09,325.33,325.54,327.69,324.90,331.02,335.34,339.45,344.65,347.74,345.19,343.42,339.88,350.07,352.91,349.94,351.21,349.91,351.91,348.17,343.73,345.82,345.19,345.63,343.41,342.94,343.92,344.37,344.98,342.49,342.53,342.64,342.94,344.67,344.59,346.59,347.91,351.89,353.06,352.66,353.06,350.66,350.40,350.21,347.58,347.55,346.34,346.79,347.69,348.44,348.58,347.86,343.81,343.25,340.91,340.95,340.95,341.36,338.89,336.09,342.37,345.61,350.53,356.09,349.81,L7
2000-11-25 21:57:34+00:00,345.92,325.76,313.80,317.34,328.60,331.49,314.46,319.92,338.20,356.99,366.20,364.25,350.98,354.64,356.75,359.40,360.44,357.30,356.37,359.11,356.97,350.52,346.43,341.49,343.10,341.77,333.84,323.54,316.19,320.50,323.21,328.52,333.86,338.56,342.71,338.77,331.53,329.14,326.67,322.79,324.56,326.10,323.10,328.49,333.66,336.50,338.67,343.95,339.99,338.13,329.40,343.93,347.89,346.96,347.29,346.37,348.59,344.94,340.05,344.11,343.56,341.73,339.89,341.61,341.05,342.27,342.11,340.22,340.69,340.76,341.85,342.55,343.36,344.24,345.26,348.36,350.67,349.36,350.91,348.77,348.60,347.97,345.50,344.36,343.07,344.11,344.41,345.95,346.36,346.67,341.54,341.37,338.97,338.89,338.93,339.48,336.66,334.42,340.80,343.27,347.58,354.67,346.39,L7
2000-12-11 21:57:36+00:00,345.84,326.84,314.91,318.61,329.95,332.86,315.71,320.95,338.15,358.52,367.08,364.73,353.75,355.87,358.97,361.86,362.36,359.63,358.63,360.11,357.55,351.89,347.77,342.04,344.67,344.27,334.56,325.31,318.19,322.83,325.16,328.07,334.62,339.08,343.85,338.84,332.18,328.57,326.55,323.40,324.71,325.99,322.86,326.54,332.19,335.65,337.15,342.46,341.50,340.47,333.93,344.45,348.77,348.00,348.02,346.61,347.32,345.00,340.76,344.25,343.83,342.48,338.92,341.04,341.52,341.68,341.56,339.51,339.69,339.40,340.24,342.54,342.00,343.61,345.00,348.27,350.89,349.37,351.28,348.40,349.05,348.12,345.52,344.66,343.74,344.81,345.31,346.21,346.34,346.16,341.47,340.71,338.68,339.77,339.54,339.74,338.19,335.38,340.93,342.69,346.86,354.54,347.00,L7
2001-02-13 21:57:39+00:00,351.36,333.27,322.34,326.69,338.74,339.92,327.95,325.40,341.25,362.25,372.27,372.92,359.28,362.07,363.66,367.63,365.73,363.54,363.51,364.92,361.57,356.14,351.17,345.04,346.57,346.13,339.59,331.14,322.37,325.92,327.19,331.86,335.82,342.79,346.43,341.89,333.54,330.12,328.93,326.19,329.08,328.78,326.89,326.33,332.34,336.05,338.58,343.31,343.71,345.03,336.45,345.08,350.10,350.70,350.41,348.91,348.22,346.69,343.57,346.45,346.71,345.75,340.34,342.41,342.54,343.04,340.97,339.06,340.32,340.05,340.33,341.43,341.90,343.95,345.43,350.09,353.33,350.55,351.73,348.92,351.16,348.98,347.83,346.57,347.71,348.97,349.09,347.77,347.39,346.75,342.77,342.43,340.03,340.72,340.49,341.62,340.31,337.94,341.50,343.03,346.56,355.96,347.73,L7
2001-05-20 21:57:28+00:00,345.44,327.62,316.05,322.38,331.46,333.88,317.99,320.20,334.83,359.23,367.34,363.01,356.61,356.39,359.06,362.49,363.21,361.94,361.72,358.06,355.88,350.54,344.41,336.93,341.47,342.56,337.27,330.11,322.00,325.41,325.39,326.31,330.16,337.60,342.51,335.44,327.74,326.12,323.43,322.00,323.50,323.19,321.45,322.95,328.47,331.65,333.84,340.19,344.27,343.58,345.99,345.26,349.96,348.87,348.11,346.66,343.64,341.82,340.76,341.56,343.25,342.55,338.06,339.92,339.36,339.15,337.95,336.03,336.00,333.09,332.68,335.73,337.88,338.37,339.55,344.65,347.86,344.62,346.07,343.80,346.07,343.66,342.45,341.76,341.98,343.74,345.53,343.86,344.13,341.44,341.32,339.75,337.01,337.72,339.50,338.29,335.53,334.90,336.67,336.57,339.71,350.32,342.10,L7
2001-06-05 21:57:16+00:00,343.79,324.57,312.36,316.99,326.71,328.58,307.63,316.88,336.52,360.15,369.47,362.96,359.51,358.29,360.04,362.21,364.04,364.24,362.21,359.05,358.84,354.08,346.05,336.99,342.04,346.70,337.19,327.43,322.15,325.09,324.86,325.79,329.96,339.15,343.05,336.64,328.33,325.65,323.85,323.45,324.34,324.30,322.45,323.37,328.38,331.19,334.22,339.84,349.48,349.54,349.08,345.87,351.95,352.02,351.19,350.08,345.47,342.92,343.82,342.13,341.86,344.46,337.99,337.80,337.68,337.11,337.38,334.65,335.17,331.31,330.51,334.78,335.67,335.62,337.92,342.53,345.84,344.43,346.72,343.54,345.55,343.45,342.38,344.35,342.90,344.29,345.42,344.15,345.48,343.21,342.87,341.55,338.08,339.46,341.53,342.17,336.77,335.46,336.12,337.50,341.95,352.73,343.64,L7
2001-07-07 21:57:00+00:00,341.45,321.48,308.65,312.32,322.24,321.21,299.21,314.12,336.10,354.74,367.36,361.28,352.79,353.74,356.12,358.12,361.30,359.93,358.34,356.01,358.02,351.75,341.82,333.08,337.57,342.90,336.71,325.19,320.14,321.96,321.51,325.77,328.16,338.93,342.93,335.71,326.63,329.42,323.22,322.35,325.11,323.63,325.74,327.99,330.46,330.18,337.39,343.20,351.39,349.26,350.64,345.20,351.63,351.91,351.41,352.60,347.18,342.49,342.72,341.77,341.42,344.31,340.16,340.03,337.97,338.60,338.62,335.08,335.78,334.34,332.74,335.46,337.75,337.21,338.39,344.18,346.46,344.48,345.22,343.79,343.45,344.31,343.18,345.13,345.16,345.03,346.57,345.42,347.07,345.45,343.94,342.68,339.31,339.96,342.19,344.48,336.07,334.68,336.01,338.15,341.05,350.63,341.57,L7
2001-08-24 21:56:00+00:00,342.42,320.32,306.55,309.99,319.22,320.32,295.71,312.78,335.74,353.81,362.47,355.81,350.17,351.49,356.63,357.97,359.25,354.35,351.17,349.90,353.69,346.84,342.56,333.25,337.87,340.42,331.15,320.71,315.53,317.56,319.07,321.51,326.94,336.55,342.96,334.96,326.19,326.45,321.81,319.93,322.81,324.97,326.83,333.34,338.17,335.81,341.47,340.80,345.32,344.79,336.18,343.66,343.96,346.54,348.54,346.18,342.52,338.40,337.82,338.63,339.33,341.86,337.50,336.91,336.36,335.37,337.07,333.20,331.99,331.71,330.85,336.12,336.85,337.01,337.52,342.74,345.64,345.99,345.44,344.47,344.23,346.24,344.47,345.73,345.25,344.96,345.38,346.57,346.33,345.80,343.92,341.35,339.45,339.60,340.92,343.93,336.92,335.55,337.00,337.44,340.02,348.80,340.32,L7
2001-09-25 21:55:40+00:00,345.40,323.54,310.12,314.47,324.04,325.08,302.85,316.80,339.15,358.05,367.33,361.62,351.80,353.57,356.61,358.81,359.61,355.94,354.44,355.68,356.49,350.03,344.80,335.38,339.19,341.40,331.96,323.23,315.39,317.81,320.29,323.42,328.95,337.99,344.62,336.87,329.02,328.82,325.33,323.54,325.69,328.42,329.54,331.53,338.44,340.44,344.88,341.11,343.27,346.12,343.38,345.64,347.40,351.00,349.56,346.39,343.63,340.04,338.75,339.80,340.83,342.65,338.99,338.46,337.55,337.69,339.17,336.13,334.86,334.32,333.43,338.07,339.72,339.48,340.34,343.42,346.90,347.54,347.10,346.79,346.66,347.32,346.24,347.09,345.26,345.54,345.15,345.70,345.89,346.61,343.96,341.13,339.51,339.35,341.05,344.67,337.78,336.46,338.08,337.85,340.83,350.01,341.26,L7
2001-12-14 21:55:53+00:00,351.41,330.80,317.44,322.17,332.44,332.58,315.44,323.07,342.54,359.76,370.17,367.46,352.69,353.43,356.31,359.19,358.72,354.62,353.66,358.74,356.65,351.59,345.63,338.46,341.00,343.00,334.99,327.93,315.51,316.72,321.28,322.56,330.88,338.55,345.50,337.66,330.33,329.34,327.36,324.32,325.64,327.56,329.23,331.53,338.44,340.44,344.88,341.11,343.27,346.12,343.38,345.64,347.40,351.00,349.56,346.39,345.12,341.55,334.47,338.40,340.58,340.34,337.33,338.64,335.19,337.87,339.02,337.19,335.96,337.62,336.29,339.58,341.80,343.17,343.76,342.80,348.16,349.00,347.92,347.75,346.91,347.33,346.57,345.47,346.03,345.50,344.53,343.99,341.55,342.69,340.05,336.94,337.87,338.36,337.54,342.90,336.46,333.94,338.30,336.32,337.61,344.65,337.38,L7
2001-12-30 21:55:49+00:00,349.62,329.56,316.67,320.68,330.34,331.16,313.74,319.55,338.14,356.67,366.62,364.06,350.75,351.55,355.45,357.55,357.89,353.21,351.46,352.40,352.12,347.88,342.43,335.59,339.14,339.47,332.79,323.63,312.35,314.81,318.44,321.61,328.87,335.70,342.36,334.13,327.68,327.78,323.04,321.54,322.53,324.06,324.96,326.09,331.11,334.41,336.51,334.76,338.05,338.15,337.80,340.34,344.62,345.79,345.73,341.07,341.16,336.59,332.68,335.42,339.17,338.52,335.86,337.29,335.83,336.26,336.61,335.51,334.90,335.71,331.78,338.23,340.19,342.01,341.46,342.13,347.09,348.12,347.39,347.56,347.50,346.26,345.10,342.93,344.32,344.51,343.38,342.51,340.76,341.24,337.79,334.96,335.81,336.76,337.89,342.30,336.46,333.94,337.35,336.45,340.74,349.02,338.06,L7
2002-02-16 21:56:06+00:00,352.67,332.21,319.84,324.52,334.06,338.54,323.31,323.53,340.18,358.63,368.43,365.41,352.28,353.74,356.44,358.32,356.86,351.78,352.12,354.48,354.04,349.02,342.10,334.50,340.35,340.90,332.14,322.54,312.69,314.27,317.83,323.39,329.61,336.03,342.00,334.49,326.53,325.19,321.58,321.59,322.82,323.73,322.69,326.22,331.54,335.10,338.24,335.61,338.72,337.88,338.43,341.74,345.83,346.22,345.33,342.23,340.90,335.87,333.14,334.86,337.83,337.26,335.69,335.23,334.20,334.21,334.32,334.66,335.13,333.34,329.27,334.40,338.96,340.42,340.64,340.04,344.64,347.00,346.35,347.09,346.64,342.76,342.21,340.58,339.61,341.66,339.76,340.31,338.20,338.50,335.56,334.00,335.53,334.82,335.96,340.89,335.89,334.43,337.50,336.92,341.43,349.68,338.98,L7
2002-03-20 21:56:24+00:00,350.86,332.35,320.06,325.62,336.20,339.91,326.87,326.19,339.14,356.96,368.84,365.26,352.61,354.43,357.22,358.32,356.94,353.35,354.18,354.71,354.74,350.35,341.56,334.21,339.51,340.00,332.79,323.40,313.12,315.10,318.17,324.84,330.55,337.40,342.38,336.06,328.23,328.25,323.24,324.68,325.76,326.04,324.54,327.63,333.78,338.01,341.09,339.97,341.08,341.61,344.87,346.70,349.39,350.50,348.63,345.18,344.70,341.66,336.71,337.26,338.95,339.68,338.57,338.75,337.61,335.35,335.94,337.38,337.29,335.64,332.23,336.62,340.09,341.62,343.34,343.55,346.41,347.15,346.90,348.31,347.37,343.38,342.17,342.03,340.82,342.34,340.73,340.09,338.47,338.91,336.19,335.42,336.65,336.93,339.26,344.36,340.10,337.43,340.02,341.07,344.74,351.78,341.60,L7
2002-05-07 21:56:27+00:00,347.81,327.38,315.32,318.78,331.04,335.25,322.06,321.19,334.27,351.52,361.41,359.70,347.06,351.13,353.90,354.51,352.10,347.57,348.85,348.29,349.71,346.74,338.33,331.74,335.61,336.62,328.99,318.87,310.46,311.14,315.20,320.09,326.68,332.38,339.12,333.47,326.47,326.87,321.37,322.45,323.81,323.70,321.28,326.47,330.86,333.82,334.38,335.75,337.02,336.22,340.14,347.44,348.96,348.53,346.83,343.26,341.07,339.84,335.54,336.99,336.47,339.75,336.12,337.48,333.71,331.34,333.52,334.93,335.21,333.41,330.11,334.34,337.95,338.83,341.00,343.30,345.81,345.74,344.91,346.03,345.30,343.05,339.83,340.29,340.53,341.91,341.68,340.63,340.16,339.28,335.12,336.59,336.63,336.40,336.99,341.35,336.91,335.08,337.95,340.22,342.76,348.02,339.16,L7
