dates,nzd0393-0000,nzd0393-0001,nzd0393-0002,nzd0393-0003,nzd0393-0004,nzd0393-0005,nzd0393-0006,nzd0393-0007,nzd0393-0008,nzd0393-0009,nzd0393-0010,nzd0393-0011,nzd0393-0012,nzd0393-0013,nzd0393-0014,nzd0393-0015,nzd0393-0016,nzd0393-0017,nzd0393-0018,nzd0393-0019,nzd0393-0020,nzd0393-0021,nzd0393-0022,nzd0393-0023,nzd0393-0024,nzd0393-0025,nzd0393-0026,nzd0393-0027,nzd0393-0028,nzd0393-0029,nzd0393-0030,nzd0393-0031,nzd0393-0032,nzd0393-0033,nzd0393-0034,nzd0393-0035,nzd0393-0036,nzd0393-0037,nzd0393-0038,nzd0393-0039,nzd0393-0040,nzd0393-0041,nzd0393-0042,nzd0393-0043,nzd0393-0044,nzd0393-0045,nzd0393-0046,nzd0393-0047,nzd0393-0048,nzd0393-0049,nzd0393-0050,nzd0393-0051,nzd0393-0052,nzd0393-0053,nzd0393-0054,nzd0393-0055,nzd0393-0056,nzd0393-0057,nzd0393-0058,nzd0393-0059,nzd0393-0060,nzd0393-0061,nzd0393-0062,nzd0393-0063,nzd0393-0064,nzd0393-0065,nzd0393-0066,nzd0393-0067,nzd0393-0068,nzd0393-0069,nzd0393-0070,nzd0393-0071,nzd0393-0072,nzd0393-0073,nzd0393-0074,nzd0393-0075,nzd0393-0076,nzd0393-0077,nzd0393-0078,nzd0393-0079,nzd0393-0080,nzd0393-0081,nzd0393-0082,nzd0393-0083,nzd0393-0084,nzd0393-0085,nzd0393-0086,nzd0393-0087,nzd0393-0088,nzd0393-0089,nzd0393-0090,nzd0393-0091,nzd0393-0092,nzd0393-0093,nzd0393-0094,nzd0393-0095,nzd0393-0096,nzd0393-0097,nzd0393-0098,nzd0393-0099,nzd0393-0100,nzd0393-0101,nzd0393-0102,satname
2000-05-01 21:59:30+00:00,346.34,327.86,315.11,322.54,326.43,330.71,319.80,314.72,334.42,357.70,367.40,366.28,361.83,364.12,370.32,368.16,365.18,359.27,365.96,363.59,364.60,366.18,357.13,352.30,351.40,351.42,351.51,339.92,337.30,343.17,341.56,337.90,345.91,347.18,352.05,344.00,341.01,339.64,339.13,336.34,331.15,332.36,332.98,340.02,339.91,346.96,357.67,355.93,353.39,359.85,365.03,364.65,366.76,360.82,361.18,359.38,357.17,353.76,356.51,351.19,353.29,358.03,357.21,355.47,357.85,353.93,358.62,351.51,351.01,348.43,348.61,351.72,350.63,353.51,354.35,361.35,359.87,361.42,359.41,360.09,358.96,360.07,359.36,358.99,358.14,361.76,358.92,354.46,355.94,355.11,357.74,353.61,351.08,352.09,354.48,352.99,348.36,345.27,346.41,348.11,350.94,352.44,349.06,L7
2000-06-18 21:59:27+00:00,334.20,311.68,297.76,303.83,313.94,322.92,283.92,313.20,330.23,349.57,361.20,355.09,347.67,348.36,350.11,348.66,361.56,354.60,348.63,357.19,354.87,346.24,337.84,337.92,,,323.32,311.39,308.59,317.02,321.35,324.81,335.91,332.13,340.48,330.61,328.05,329.70,324.30,315.56,322.99,321.87,313.74,,,,,,,,,,,,,,,,333.55,340.32,333.84,330.97,335.69,341.30,334.02,343.22,342.23,336.71,341.12,340.35,340.93,344.43,346.19,348.17,342.45,338.53,346.01,345.89,353.43,345.74,343.50,344.09,340.66,340.68,336.62,336.84,340.97,340.73,346.20,344.38,336.34,343.89,339.46,338.27,335.72,332.71,326.61,322.97,,,,,,L7
2000-08-05 21:58:20+00:00,340.70,321.26,306.52,308.71,319.89,317.93,307.76,319.89,347.46,360.74,368.47,354.48,345.23,342.67,343.74,348.62,352.85,359.66,356.31,355.55,357.91,351.27,340.53,328.53,334.34,344.27,332.56,325.24,320.83,323.99,328.08,324.64,331.70,335.44,341.14,340.17,332.11,321.79,323.45,324.83,311.68,318.44,320.32,329.03,329.72,328.14,330.21,338.96,340.35,326.49,340.56,342.05,344.96,338.37,339.46,341.08,350.53,342.40,342.74,343.64,343.18,342.06,339.62,336.20,339.57,341.54,341.62,345.29,338.10,336.20,337.47,338.18,339.45,335.40,341.81,344.62,342.75,344.02,344.72,346.06,342.32,341.55,336.96,337.76,330.53,332.70,334.14,341.89,343.92,343.95,342.72,334.14,332.21,337.62,340.77,339.66,333.90,334.39,336.37,338.49,345.65,348.68,343.10,L7
2000-09-06 21:58:22+00:00,363.11,337.07,326.12,330.34,344.67,346.10,335.06,330.14,345.25,360.54,373.68,378.04,361.57,370.40,370.38,368.87,365.68,359.84,357.59,366.80,370.65,362.89,359.84,353.82,352.16,348.79,335.47,322.58,312.41,318.92,324.56,339.76,342.71,354.28,351.34,349.48,339.58,336.73,333.05,330.20,336.76,338.32,334.60,333.39,340.23,343.98,346.79,351.53,344.99,348.73,,344.77,352.09,353.40,350.58,356.07,355.29,350.93,348.21,354.23,350.28,349.20,347.76,346.00,346.32,348.35,346.22,344.95,346.05,346.95,350.36,349.69,346.30,350.07,355.09,358.82,360.03,361.09,359.87,357.54,359.77,357.78,353.49,350.53,349.72,352.63,353.33,350.64,346.52,352.09,344.71,343.06,344.18,346.26,341.98,345.67,340.63,338.63,344.39,352.20,356.97,366.83,358.30,L7
2000-10-08 21:57:36+00:00,348.75,330.90,322.13,323.59,334.18,339.18,326.64,322.18,338.28,357.61,366.66,370.51,352.54,361.06,363.42,367.54,361.37,357.35,359.09,360.91,354.40,352.28,354.44,350.41,346.13,343.86,340.37,328.37,321.66,323.96,324.93,333.49,336.74,339.67,339.68,341.75,331.94,329.98,330.35,325.72,330.38,332.03,328.39,329.42,336.05,341.35,344.59,344.44,340.75,345.67,307.83,344.86,348.55,353.51,357.15,348.52,350.39,350.77,344.17,346.69,347.52,348.79,338.45,340.52,343.22,338.98,338.46,337.51,342.25,343.90,342.70,342.27,343.71,344.56,346.19,353.64,354.83,352.64,353.80,349.57,351.35,348.97,350.88,351.97,355.21,352.03,348.47,352.88,351.11,348.90,340.04,345.35,341.36,338.89,338.77,344.12,346.54,342.63,345.19,350.18,353.60,359.93,349.74,L7
2000-11-25 21:57:34+00:00,342.86,327.89,316.46,320.25,330.33,331.32,318.92,314.18,329.76,356.48,360.98,363.15,347.88,350.69,356.12,363.32,360.72,355.04,360.25,355.08,347.02,339.91,339.49,336.75,339.75,330.15,337.50,330.12,317.46,318.60,317.15,319.89,322.25,331.27,340.91,331.86,325.95,327.52,322.18,317.65,320.98,319.85,318.43,322.10,328.63,332.55,333.08,340.88,333.85,331.65,339.81,344.05,345.98,342.57,341.96,339.82,338.15,335.65,331.58,335.69,342.96,337.62,337.94,344.01,342.11,339.24,342.03,336.64,335.95,336.42,337.77,338.18,341.15,342.99,340.75,346.21,349.74,343.14,342.71,344.94,346.05,347.48,345.52,340.86,343.28,346.36,345.12,343.59,344.04,344.03,343.91,340.40,337.64,333.43,337.41,335.25,335.60,333.47,337.23,332.22,334.10,343.25,334.44,L7
2000-12-11 21:57:36+00:00,345.43,332.25,320.49,324.94,336.71,339.69,321.98,326.14,337.94,366.17,371.46,367.09,367.60,362.06,370.08,374.13,371.95,371.32,369.94,365.13,360.47,358.74,354.50,344.82,350.97,354.29,338.15,334.16,328.19,334.50,334.88,325.84,338.43,341.71,349.53,339.17,335.44,325.70,325.96,326.45,325.48,325.45,321.67,318.75,326.31,332.21,331.06,336.48,347.57,349.82,347.53,346.53,352.26,352.13,350.96,347.56,342.23,345.27,344.33,344.93,345.22,346.24,334.04,338.23,343.88,338.74,338.79,335.98,334.65,332.55,332.24,342.51,335.20,340.47,343.71,347.81,352.01,349.41,353.14,346.55,351.28,348.88,345.62,346.16,347.06,348.28,349.81,347.53,346.22,343.64,341.11,337.41,337.21,344.12,342.58,341.04,345.85,340.16,341.49,340.38,343.98,354.01,349.41,L7
2001-02-13 21:57:39+00:00,356.64,338.26,326.50,334.35,347.83,343.33,337.13,334.35,355.00,370.44,388.59,385.81,366.82,366.12,358.28,364.31,368.91,374.17,370.70,376.68,375.31,366.88,347.56,339.41,343.83,353.58,346.44,340.47,332.15,333.60,334.45,340.33,338.95,347.01,350.68,347.17,334.80,330.65,333.09,330.94,331.78,328.27,331.34,327.99,330.46,330.18,337.39,343.20,351.39,349.26,350.64,345.20,351.63,351.91,351.41,352.60,355.02,350.85,349.54,350.70,347.59,346.90,343.51,343.27,337.18,349.87,339.37,340.21,342.70,340.43,338.58,334.49,343.14,341.68,341.40,343.95,350.05,346.45,349.13,345.99,347.36,341.79,343.63,343.32,343.28,345.57,348.72,344.22,349.08,345.10,344.06,345.93,339.75,340.92,341.72,342.02,332.95,334.83,339.19,340.17,344.15,355.78,346.78,L7
2001-05-20 21:57:28+00:00,336.84,312.06,300.76,309.97,310.97,321.18,293.94,306.14,316.61,343.83,348.35,335.98,344.12,346.70,351.75,348.19,351.27,347.22,345.98,335.35,340.73,336.62,336.08,326.75,331.32,332.23,326.98,315.70,310.19,314.95,315.08,319.19,321.02,330.42,328.94,323.57,314.75,320.61,312.50,312.96,315.75,319.19,314.35,,,,,,,,,,,,,,339.16,335.50,337.60,334.93,337.25,339.43,336.74,334.19,334.25,328.75,331.63,331.28,330.69,322.95,322.11,327.74,332.02,328.34,332.33,340.64,339.65,339.50,339.31,337.71,339.58,336.48,335.03,336.71,334.30,334.73,338.47,340.11,337.19,333.01,336.20,335.26,333.44,332.42,336.28,334.87,327.72,331.12,328.77,333.50,336.61,348.26,337.76,L7
2001-06-05 21:57:16+00:00,336.24,315.73,301.70,298.69,311.34,310.14,277.46,300.87,,,,,,,,,,,,,,,,,,,,319.40,318.07,317.32,315.01,317.80,321.45,337.46,,,,,,,,,,,,,,,,,,,,,,,,340.04,343.79,337.95,337.36,345.28,337.68,335.52,335.40,331.08,339.71,331.15,332.63,329.33,329.10,334.39,332.32,332.00,334.23,337.72,341.63,342.34,345.30,343.90,344.00,346.64,345.25,351.19,346.98,348.57,344.67,344.74,349.43,351.09,350.10,347.60,341.92,340.39,345.56,350.77,340.56,335.71,335.01,335.96,343.05,352.87,340.61,L7
2001-07-07 21:57:00+00:00,336.08,319.87,305.66,306.27,318.81,310.21,288.31,315.12,336.70,349.95,365.14,362.05,347.43,348.39,358.32,361.85,363.73,358.40,,,,,,,,,,,,,,,331.22,340.82,349.17,336.40,330.35,337.00,324.08,323.14,327.80,323.42,331.54,,,,,,,,,,,,,,347.37,343.56,339.96,343.52,343.49,345.63,342.70,347.14,345.04,344.71,343.78,337.69,337.10,344.66,341.16,345.24,343.53,346.82,345.61,354.41,354.50,349.61,347.15,347.58,342.86,352.34,348.80,349.30,356.07,351.27,354.41,352.62,352.58,352.62,345.41,341.94,342.15,346.11,345.20,350.25,343.04,337.07,341.07,342.98,340.37,345.62,341.15,L7
2001-08-24 21:56:00+00:00,360.53,333.63,318.07,325.04,335.74,339.74,323.12,329.00,353.90,367.65,373.93,369.40,358.97,359.38,359.81,363.88,362.76,357.42,356.35,364.46,366.64,357.06,349.05,339.75,344.42,348.61,335.32,327.04,318.32,320.40,327.11,327.54,334.09,337.50,350.78,344.90,333.46,321.74,328.85,323.68,324.88,332.31,334.59,333.34,338.17,335.81,341.47,340.80,345.32,344.79,336.18,343.66,343.96,346.54,348.54,346.18,341.02,334.52,329.94,338.12,339.21,337.10,332.87,330.80,330.74,336.94,333.18,332.70,327.55,329.91,331.03,337.12,339.54,340.89,337.91,338.20,346.79,352.51,350.02,348.67,350.49,349.51,348.82,345.72,343.67,345.29,343.95,348.83,346.12,346.49,343.97,340.61,340.28,339.48,336.63,339.81,336.37,338.31,343.16,337.32,340.07,348.46,341.75,L7
2001-09-25 21:55:40+00:00,357.29,336.41,324.40,332.36,343.32,344.14,331.44,332.89,349.40,370.77,381.88,379.07,356.69,359.80,356.55,361.31,360.67,360.73,360.98,367.24,362.11,356.41,349.27,339.63,341.82,343.36,333.59,330.79,314.97,318.56,323.96,329.14,336.99,343.75,349.58,342.59,337.51,335.94,335.90,334.38,334.33,338.77,337.66,329.73,338.70,345.06,348.28,341.42,341.23,347.45,350.59,347.63,350.84,355.45,350.58,346.60,346.97,346.57,342.48,344.46,346.85,345.82,344.94,344.67,342.32,346.99,347.54,347.85,346.34,344.74,343.73,345.88,351.21,349.35,351.64,346.14,351.94,353.74,353.74,356.10,356.36,351.63,353.31,352.53,345.28,347.85,344.26,342.18,344.15,349.82,344.11,340.23,339.78,338.36,341.60,347.65,341.23,340.08,342.41,339.48,344.07,354.82,345.03,L7
2001-12-14 21:55:53+00:00,351.75,333.29,321.63,325.00,331.89,336.23,318.88,315.29,330.16,350.67,359.74,359.33,347.65,346.16,350.54,349.70,347.72,341.93,343.65,344.52,341.19,341.29,338.57,335.99,336.75,337.03,336.07,325.96,313.23,311.21,312.78,311.00,321.23,332.13,332.49,326.77,320.00,322.66,320.59,316.09,315.57,315.72,313.12,,,,,,,,,,,,,,,,325.51,327.50,332.77,332.80,328.83,331.94,322.68,322.85,331.58,330.52,332.84,331.19,329.23,330.09,332.91,335.61,339.90,332.47,339.40,340.13,340.76,338.67,337.94,335.85,335.36,334.32,339.12,337.59,335.49,332.31,323.37,321.83,326.72,324.99,329.26,329.48,326.71,333.88,325.21,320.31,326.57,325.50,325.94,329.72,321.61,L7
2001-12-30 21:55:49+00:00,342.44,324.61,313.61,314.74,321.93,325.49,306.93,305.46,320.55,344.31,352.40,350.45,343.00,344.02,352.05,350.99,354.59,347.55,344.85,333.39,338.55,336.78,332.83,326.98,333.57,328.88,326.18,310.74,302.86,309.07,309.92,318.75,320.83,324.32,329.77,320.01,317.10,321.57,305.80,310.40,310.06,310.09,307.90,315.21,316.47,322.36,319.78,322.05,327.61,322.22,326.63,329.73,339.05,335.37,338.06,330.43,329.28,321.70,325.51,323.48,333.54,331.24,329.95,331.91,338.35,329.81,326.96,328.81,330.69,328.06,313.77,332.81,333.74,337.36,332.24,339.43,342.83,344.61,345.27,346.79,349.86,341.96,339.19,332.80,337.46,340.55,338.79,336.62,337.59,335.43,328.73,327.05,327.59,330.35,339.33,339.92,,,333.56,336.97,353.27,366.48,340.74,L7
2002-02-16 21:56:06+00:00,351.35,333.12,321.47,325.44,337.44,347.09,336.19,335.03,346.88,359.77,374.21,368.78,355.11,359.32,363.25,365.74,358.54,351.29,354.78,362.81,361.72,353.57,340.80,330.13,345.17,346.62,329.52,318.15,314.08,312.11,315.36,330.52,334.89,342.43,347.38,338.19,324.58,324.05,316.74,323.42,329.25,321.75,320.17,326.61,332.80,337.17,343.43,338.15,340.73,337.04,340.32,345.92,349.48,347.52,344.13,345.70,346.34,340.70,342.26,340.74,336.79,339.35,341.86,336.81,336.92,334.45,332.35,333.43,338.22,332.80,328.61,326.08,337.41,338.87,341.49,343.98,342.25,344.03,341.97,345.23,338.53,334.83,334.36,337.52,332.53,337.00,336.29,341.59,339.77,338.95,334.29,337.10,340.72,336.41,335.54,343.18,340.77,339.02,341.78,345.33,343.80,348.94,345.76,L7
2002-03-20 21:56:24+00:00,351.47,334.31,319.21,330.55,346.42,346.60,340.92,342.29,348.70,359.28,375.96,368.65,360.59,362.87,363.73,363.87,363.20,365.27,366.66,365.57,370.15,363.71,346.35,338.30,340.26,344.13,338.59,331.38,320.48,324.57,328.82,334.80,338.80,344.36,352.66,352.75,341.94,337.03,337.18,339.13,339.59,343.88,343.83,338.98,347.14,347.46,352.86,358.26,354.75,359.72,361.94,363.52,358.21,363.67,361.75,357.97,356.20,357.66,347.80,350.12,344.81,349.20,347.28,348.41,347.78,342.64,341.29,346.30,338.38,341.42,345.79,348.24,345.16,346.90,351.43,355.75,355.65,353.23,352.76,354.74,354.14,352.64,348.62,352.99,349.69,348.73,348.80,347.75,347.45,348.53,347.09,347.71,345.91,350.06,353.13,357.16,353.21,350.32,355.76,358.05,356.62,358.94,354.87,L7
2002-05-07 21:56:27+00:00,342.02,311.59,300.69,298.19,317.50,320.84,307.37,307.89,325.06,343.59,344.72,351.27,328.94,343.26,339.93,342.26,336.45,331.79,334.29,335.14,336.92,338.36,333.11,327.29,322.29,326.43,314.59,308.12,301.67,298.73,309.10,305.40,317.63,318.64,333.31,329.61,328.71,329.06,326.55,323.19,324.57,327.05,321.36,325.07,327.03,328.28,321.46,324.54,325.00,325.90,331.66,350.59,349.09,347.57,343.36,338.93,332.46,339.31,336.62,343.11,334.44,346.16,332.70,338.34,322.80,326.95,335.42,335.59,335.91,333.59,333.13,334.46,340.52,335.42,339.96,344.87,348.93,346.71,343.78,344.70,346.05,349.96,341.62,343.84,343.86,345.69,349.04,344.87,352.62,351.67,338.76,346.10,339.65,335.71,330.24,332.60,328.47,330.67,332.06,335.25,334.17,336.03,332.80,L7
2002-09-12 21:55:07+00:00,353.36,336.12,319.99,327.02,341.49,337.81,331.09,327.21,349.03,367.25,375.05,362.80,349.84,353.10,346.08,352.94,353.30,356.79,359.48,367.00,370.04,360.27,341.64,330.21,336.91,344.69,339.56,338.46,328.25,320.75,329.30,332.65,337.65,346.85,351.15,344.20,337.83,333.87,334.63,338.02,339.73,335.79,332.42,332.13,339.33,343.67,341.66,346.03,355.87,350.10,341.73,356.72,360.46,359.28,356.41,358.35,353.84,354.91,348.62,351.43,354.19,342.95,340.83,341.08,345.08,352.57,347.34,352.12,351.01,344.62,344.97,345.90,345.48,343.18,351.33,353.41,357.25,359.80,353.26,357.83,358.98,356.56,355.27,355.73,351.93,353.06,352.14,353.17,355.33,351.89,347.43,346.17,347.61,346.36,343.86,348.03,338.19,335.97,339.61,342.31,345.61,346.66,344.60,L7
