,dates,chi0302-0000,chi0302-0001,chi0302-0002,chi0302-0003,chi0302-0004,chi0302-0005,chi0302-0006,chi0302-0007,chi0302-0008,chi0302-0009,chi0302-0010,chi0302-0011,chi0302-0012,chi0302-0013,chi0302-0014,chi0302-0015,chi0302-0016,chi0302-0017,chi0302-0018,chi0302-0019,chi0302-0020,chi0302-0021,chi0302-0022,chi0302-0023
0,1984-12-24 14:03:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,
1,1985-01-25 14:03:39+00:00,225.60716677339775,218.39513127518887,236.04632763140722,223.24812932188678,220.24898974928163,211.1150177809239,196.33732720148905,189.26977333686943,233.1991911807985,237.68208056987984,227.6846491294314,212.4583690918889,201.70677631453626,190.40881487349176,189.17062371654885,191.6966422421976,194.7293499218329,201.60943954882967,205.88169076541257,209.2257599433348,208.11632162507263,220.8673086567683,228.46785338262356,
2,1986-01-28 14:00:22+00:00,208.72345078211328,208.0096646317525,212.01346071859274,210.20023822484637,204.70083078160866,200.56956331572889,176.99427496857854,,,,,,,,,,,,,,,,,
3,1986-02-04 14:06:23+00:00,212.1917027207481,215.6985898616346,236.62817511756063,229.50219884845566,228.54362439426828,219.37978304897612,211.1952404791777,193.1766235664963,199.46725763916027,209.32801106725182,206.56127592321414,203.91646061352705,201.42406128067643,189.9586653472385,189.21321522956754,205.32345609543697,219.18538480475203,229.39019692294644,234.81836075436914,221.20767519030036,199.18439187588908,206.04770436582945,202.49709986202555,198.84968900997885
4,1986-03-17 13:59:18+00:00,,,,,,,,,,,,,,,,,,,,,,,,
5,1986-04-02 13:58:59+00:00,207.59235282196317,202.9215960166423,229.943284595691,232.01251263515363,236.15052983894913,217.12442563099833,200.6058708525275,203.26004610399337,205.03831222710792,199.2827485106473,195.6692445732443,206.36535512507274,198.39616022742354,169.8606688941796,187.29638034444633,217.57612577705206,243.27459074782817,227.79092427620142,195.91376320536577,189.25829365373053,226.63763425144495,242.54925717751595,218.25941500426126,202.9902917338429
6,1986-05-04 13:58:14+00:00,210.8344463732983,208.92525001068378,224.37997759584408,226.41029830804047,222.96932263868348,203.76418941169362,193.55744917821514,187.93034620090947,193.98061596158237,194.46866942846918,184.000684790844,186.30345130459972,189.91422486202651,176.8894786341594,183.5430389832009,200.41807349302886,219.55895949193928,220.06166755219147,189.28466178842692,175.28670933238152,196.9732862119327,205.07734302275065,206.8327089603911,190.0297726726867
7,1986-05-20 13:57:48+00:00,196.8610894875403,194.90481640649733,206.0026080451574,203.7393759729106,200.44602179525455,185.6073954823219,185.5088285602981,178.35074146844806,189.22431841879003,196.95538722103868,186.52230152389237,181.73361633120192,175.22902641189884,172.83111562332564,177.39674249487354,186.41410070571672,193.95504731340145,190.67138353208466,176.0592892022222,168.19138001619646,172.45659768035435,180.9654913140495,190.8864203319698,182.55964929855566
8,1986-06-05 13:57:19+00:00,185.4438114631859,191.3254573721639,204.7310654651969,216.85480967493925,216.07661462492035,186.39737410870453,181.2736973346587,187.9296501852636,189.3133543017691,185.87905352488337,170.9433532941079,162.26270123371418,165.87993858346474,161.79536428593343,174.4842188319191,191.5020602469886,199.75747866010374,202.77614357455153,185.66700461855382,177.3221235872307,180.9418058381164,169.14672591879412,180.57550142034674,171.01391927762086
9,1986-07-30 14:01:40+00:00,207.1190219136112,200.36391098998473,221.30738931637427,231.81620952804897,235.3899950059521,199.86711233393316,169.93252261452463,189.8653169827522,220.77585454330602,202.90864674651064,185.7548865010221,170.0352912856248,183.81437770304234,199.3660379893626,190.8113538863358,191.91585505224327,191.63539275305286,184.76496271514097,196.5522545961668,202.21114928749017,202.84544037758633,196.46986590106286,195.126664645121,192.00335003146947
