dates,satname,sar2325-0000,sar2325-0001,sar2325-0002,sar2325-0003
1984-04-13 09:26:43+00:00,L5,,,,
1984-05-06 09:33:03+00:00,L5,251.36,204.27,180.96,246.18
1984-05-31 09:27:59+00:00,L5,,,,
1984-07-18 09:28:22+00:00,L5,251.20,219.05,186.84,252.79
1984-08-03 09:29:20+00:00,L5,251.91,203.60,177.81,251.46
1984-08-19 09:29:51+00:00,L5,242.78,203.98,180.21,246.22
1984-09-04 09:29:37+00:00,L5,249.91,194.42,178.64,251.73
1984-09-11 09:35:50+00:00,L5,245.64,202.98,181.85,244.64
1984-09-20 09:29:40+00:00,L5,243.18,203.51,180.81,253.85
1984-10-22 09:30:00+00:00,L5,251.75,219.86,202.31,246.20
1984-11-07 09:29:53+00:00,L5,251.37,194.56,176.07,250.37
1984-12-09 09:29:58+00:00,L5,250.19,204.24,179.02,248.83
1985-01-17 09:36:05+00:00,L5,251.02,196.48,165.97,250.25
1985-02-02 09:36:09+00:00,L5,248.11,199.25,178.09,249.57
1985-03-31 09:30:19+00:00,L5,249.46,202.48,178.92,253.58
1985-04-23 09:35:59+00:00,L5,240.31,201.07,178.85,246.93
1985-05-02 09:29:43+00:00,L5,248.60,204.79,183.25,247.75
1985-06-03 09:30:04+00:00,L5,251.41,203.70,177.71,244.14
1985-06-26 09:35:47+00:00,L5,242.42,200.80,175.02,244.29
1985-07-05 09:29:33+00:00,L5,250.01,192.24,175.61,247.42
1985-08-13 09:35:25+00:00,L5,245.95,173.41,170.98,245.41
1985-08-22 09:29:08+00:00,L5,251.87,202.45,180.82,251.06
1985-10-09 09:28:35+00:00,L5,255.53,197.52,180.79,252.48
1985-11-10 09:28:33+00:00,L5,249.53,217.51,173.81,250.46
1985-12-03 09:33:55+00:00,L5,243.89,218.71,181.64,252.02
1986-01-04 09:33:20+00:00,L5,251.57,197.77,180.48,251.92
1986-01-13 09:27:22+00:00,L5,262.45,187.44,174.37,251.78
1986-03-18 09:25:58+00:00,L5,241.26,204.20,180.55,247.97
1986-03-25 09:31:37+00:00,L5,249.58,203.03,173.17,246.61
1986-04-10 09:31:17+00:00,L5,237.22,187.45,171.76,244.29
1986-05-12 09:30:29+00:00,L5,246.72,201.97,180.29,247.12
1986-05-21 09:24:27+00:00,L5,244.42,202.69,180.94,246.41
1986-05-28 09:30:02+00:00,L5,244.31,202.49,174.53,246.78
1986-06-06 09:23:35+00:00,L5,240.16,203.07,178.62,244.97
1986-06-22 09:23:04+00:00,L5,249.96,203.68,178.99,248.06
1986-07-08 09:22:57+00:00,L5,242.71,195.27,178.21,250.18
1986-07-24 09:22:23+00:00,L5,245.05,202.95,167.52,241.31
1986-07-31 09:27:55+00:00,L5,248.78,197.57,177.23,250.01
1986-08-16 09:27:20+00:00,L5,249.46,199.36,180.43,254.80
1986-09-17 09:26:13+00:00,L5,240.89,204.54,177.67,250.43
1986-10-12 09:19:14+00:00,L5,251.21,202.72,180.77,248.65
1986-12-31 09:19:14+00:00,L5,246.80,201.93,173.02,243.74
1987-01-07 09:25:13+00:00,L5,250.31,193.98,178.31,248.80
1987-01-16 09:19:41+00:00,L5,253.72,202.88,180.13,253.53
1987-02-01 09:19:48+00:00,L5,237.87,177.22,168.49,242.73
1987-02-17 09:20:35+00:00,L5,246.65,204.16,182.80,242.72
1987-03-21 09:21:38+00:00,L5,254.40,204.96,181.80,251.19
1987-04-29 09:29:06+00:00,L5,254.68,204.01,177.96,249.50
1987-05-08 09:23:35+00:00,L5,242.51,218.49,186.15,249.30
1987-05-15 09:29:33+00:00,L5,242.23,197.33,177.39,243.08
1987-06-09 09:24:23+00:00,L5,246.69,203.89,181.31,246.24
1987-06-16 09:30:19+00:00,L5,239.66,194.81,179.85,238.87
1987-06-25 09:24:20+00:00,L5,253.47,218.41,187.00,253.60
1987-07-02 09:30:39+00:00,L5,247.44,175.72,172.17,248.42
1987-07-11 09:25:03+00:00,L5,250.13,218.23,183.01,245.91
1987-07-18 09:30:57+00:00,L5,247.79,201.23,177.63,246.26
1987-07-27 09:25:01+00:00,L5,240.90,204.04,177.38,249.40
