dates,satname,sar2000-0000,sar2000-0001,sar2000-0002,sar2000-0003,sar2000-0004,sar2000-0005,sar2000-0006,sar2000-0007
1984-09-11 09:36:14+00:00,L5,193.20,182.84,216.69,208.46,196.57,224.74,212.48,199.89
1984-10-13 09:36:13+00:00,L5,224.11,212.81,234.44,222.06,217.96,236.89,233.45,230.45
1985-04-23 09:36:23+00:00,L5,219.63,216.35,217.77,231.40,229.31,237.07,230.67,224.05
1985-07-28 09:35:58+00:00,L5,354.42,333.78,355.09,,381.82,,401.02,397.38
1985-08-13 09:35:48+00:00,L5,229.10,217.76,241.33,229.06,228.78,243.91,238.88,223.58
1985-08-29 09:35:38+00:00,L5,383.97,299.04,333.72,,369.93,,,
1985-12-03 09:34:19+00:00,L5,232.04,215.22,236.82,228.86,223.88,237.15,238.00,228.26
1986-01-20 09:33:24+00:00,L5,199.21,194.43,219.17,213.22,207.86,223.65,219.21,205.69
1986-03-25 09:32:01+00:00,L5,191.52,179.49,206.92,200.64,200.54,228.24,227.16,207.22
1986-04-10 09:31:40+00:00,L5,187.85,177.60,201.51,195.05,208.21,230.39,222.82,214.03
1986-05-12 09:30:53+00:00,L5,217.45,213.49,239.89,227.36,222.80,244.70,239.35,227.52
1986-05-28 09:30:02+00:00,L5,,,,,225.50,249.66,241.92,231.85
1986-07-15 09:28:53+00:00,L5,,,,,208.49,225.65,215.65,198.65
1986-09-17 09:26:37+00:00,L5,217.43,206.76,241.10,225.00,229.38,246.56,236.31,222.46
1986-12-22 09:25:09+00:00,L5,199.05,189.70,215.83,203.82,211.93,231.28,213.08,197.36
1987-01-23 09:26:04+00:00,L5,218.75,207.92,226.57,217.06,227.07,239.27,243.28,202.91
1987-02-08 09:26:31+00:00,L5,209.64,205.61,227.42,215.15,232.60,242.65,223.83,197.38
1987-04-29 09:29:30+00:00,L5,224.46,208.42,238.51,219.37,237.05,235.14,232.99,219.49
1987-07-18 09:31:20+00:00,L5,221.78,205.55,228.35,217.58,218.12,241.66,232.06,212.89
1987-08-03 09:31:49+00:00,L5,217.87,210.84,227.71,216.83,218.00,240.71,240.94,221.49
1987-09-20 09:33:05+00:00,L5,235.09,221.21,240.61,226.86,218.21,237.32,242.67,224.30
1987-11-07 09:34:02+00:00,L5,234.22,221.07,230.26,222.96,223.99,250.97,245.38,220.53
1988-01-10 09:35:05+00:00,L5,231.35,213.20,233.32,226.10,231.58,241.54,244.12,221.16
1988-02-11 09:35:41+00:00,L5,196.68,194.35,214.77,209.23,214.67,221.65,232.15,203.70
1988-03-14 09:36:03+00:00,L5,201.52,195.01,207.57,210.12,207.90,213.46,219.25,197.22
1988-04-15 09:36:14+00:00,L5,222.37,198.05,218.82,211.05,218.33,237.03,234.03,208.50
1988-05-01 09:36:21+00:00,L5,223.73,204.10,224.32,218.58,220.01,241.52,241.52,212.40
1988-05-17 09:36:32+00:00,L5,227.67,206.73,231.54,225.84,229.34,255.12,243.24,215.45
1988-06-02 09:36:38+00:00,L5,201.06,184.74,205.43,202.92,206.35,225.89,224.16,193.28
1988-06-18 09:36:43+00:00,L5,210.74,196.16,214.37,208.53,207.56,231.59,226.94,214.55
1988-07-04 09:36:48+00:00,L5,209.64,193.66,217.46,210.82,214.98,232.08,221.93,211.66
1988-07-20 09:36:51+00:00,L5,224.39,203.74,228.41,228.60,229.30,247.29,244.40,232.35
1988-08-05 09:36:52+00:00,L5,205.74,193.36,221.74,206.17,207.82,225.22,226.49,207.91
1988-08-21 09:36:53+00:00,L5,213.18,199.09,218.57,213.23,217.62,235.15,219.31,198.97
1988-09-06 09:36:55+00:00,L5,222.65,205.67,228.22,220.91,224.20,245.35,243.05,228.00
1988-09-22 09:36:50+00:00,L5,227.17,202.76,227.77,220.72,224.17,243.78,230.18,217.05
1988-10-08 09:36:45+00:00,L5,199.75,181.65,203.62,197.10,205.31,217.93,219.42,192.46
1988-12-11 09:36:33+00:00,L5,197.87,192.90,213.05,207.00,203.21,222.58,218.48,196.59
1988-12-27 09:36:03+00:00,L5,216.10,196.25,223.19,222.16,212.29,233.95,246.00,221.31
1989-01-12 09:35:56+00:00,L5,223.31,194.84,229.52,227.87,216.28,235.75,251.07,234.00
1989-01-28 09:36:07+00:00,L5,226.05,204.07,228.82,224.27,223.90,239.60,248.79,233.57
1989-04-18 09:35:07+00:00,L5,209.07,186.73,206.75,206.44,214.49,227.98,227.97,215.40
1989-05-20 09:34:32+00:00,L5,217.04,194.56,217.91,215.61,219.57,236.61,236.36,220.35
1989-06-05 09:33:57+00:00,L5,,,201.37,193.47,204.30,219.53,221.50,197.32
1989-06-21 09:33:55+00:00,L5,222.11,202.67,213.11,210.97,214.50,237.78,230.03,216.71
1989-07-23 09:33:21+00:00,L5,226.23,206.61,223.36,216.75,222.36,246.14,241.31,228.13
1989-08-24 09:32:39+00:00,L5,220.15,203.07,227.87,224.28,223.68,246.89,253.78,225.80
1989-09-09 09:32:15+00:00,L5,216.16,200.90,221.20,219.46,219.18,238.93,245.18,221.39
1989-09-25 09:31:52+00:00,L5,221.43,199.76,225.86,224.78,225.15,246.36,234.99,218.76
1989-10-27 09:30:51+00:00,L5,218.80,198.73,212.31,209.69,212.72,228.12,225.83,220.39
1989-11-12 09:30:31+00:00,L5,213.37,193.86,217.94,219.26,217.27,231.28,233.16,214.60
1989-11-28 09:30:04+00:00,L5,207.95,194.32,216.22,213.50,212.86,237.64,230.12,215.56
1989-12-14 09:29:38+00:00,L5,204.43,193.72,217.41,205.55,221.05,242.92,,
1989-12-30 09:29:08+00:00,L5,214.22,202.36,222.96,218.34,227.21,239.05,221.13,208.83
1990-01-31 09:27:43+00:00,L5,195.71,181.69,212.57,201.37,210.86,231.56,227.80,202.44
1990-04-21 09:26:22+00:00,L5,209.34,188.10,206.55,194.40,199.42,220.79,221.20,204.44
1990-05-23 09:25:56+00:00,L5,214.09,204.36,215.64,210.61,213.21,232.02,236.32,222.57
1990-06-08 09:26:19+00:00,L5,208.68,190.18,213.15,199.67,194.87,217.10,222.18,204.95
1990-06-24 09:26:18+00:00,L5,207.70,184.26,218.50,202.26,207.63,229.56,222.26,201.69
1990-07-10 09:25:52+00:00,L5,218.49,200.09,227.78,216.03,214.51,239.51,240.76,226.76
1990-07-26 09:25:48+00:00,L5,216.48,193.85,219.26,210.43,211.03,227.05,236.06,217.36
1990-08-11 09:26:07+00:00,L5,209.63,201.35,224.69,214.22,218.72,235.62,242.20,227.14
1990-08-27 09:26:01+00:00,L5,210.95,193.67,223.42,212.77,209.68,234.11,236.71,224.29
1990-09-12 09:25:35+00:00,L5,212.38,194.76,223.49,216.16,214.14,235.79,239.02,226.03
1990-09-28 09:25:26+00:00,L5,222.01,200.21,221.29,214.61,208.53,237.17,238.06,223.48
1990-10-14 09:25:44+00:00,L5,213.90,204.22,226.85,215.04,214.15,238.42,236.49,224.94
1990-10-30 09:25:35+00:00,L5,204.07,186.92,210.26,196.55,197.74,220.71,220.77,205.37
1990-11-15 09:25:13+00:00,L5,201.22,184.39,212.72,209.62,195.56,221.09,218.71,202.91
1991-04-24 09:28:10+00:00,L5,203.01,182.13,209.24,192.40,208.83,222.28,218.86,210.65
1991-05-26 09:28:46+00:00,L5,219.25,195.42,232.78,210.26,220.88,238.37,227.92,225.89
1991-06-11 09:28:57+00:00,L5,203.57,178.43,212.68,193.31,204.85,219.96,216.08,204.95
1991-06-27 09:28:49+00:00,L5,216.57,194.50,223.34,213.28,217.52,235.02,229.75,222.16
1991-07-13 09:29:21+00:00,L5,,,,,217.82,233.43,226.49,218.68
1991-07-29 09:29:13+00:00,L5,213.29,193.40,221.37,211.08,212.99,226.52,222.03,215.23
1991-08-14 09:29:39+00:00,L5,216.58,203.39,224.38,221.35,220.60,241.14,234.69,223.60
