,dates,chi0102-0000,chi0102-0001,chi0102-0002,chi0102-0003,chi0102-0004,chi0102-0005,chi0102-0006,chi0102-0007,chi0102-0008,chi0102-0009,chi0102-0010,chi0102-0011
0,1984-07-15 14:11:57+00:00,238.36566721849434,228.5753679568591,229.40707933869857,230.73368518872343,228.46205846401853,227.0162395341957,227.86235184459233,227.91490274559484,238.18112744169687,255.22839830360613,260.69422225621344,233.53190382976635
1,1985-03-05 14:07:29+00:00,241.12525878909688,234.8241523988782,234.00750610385649,233.85811107461873,225.87617046566976,224.63527489684188,223.89557709577932,232.1934194508514,229.4659918679382,241.43107385950614,259.94276020877953,227.4144631116671
2,1986-02-04 14:04:00+00:00,242.16752778399632,233.95378559937564,231.47369073781368,227.75807102641443,235.84220710131575,229.611724969836,231.44398939393108,236.43748635207987,239.55888347967445,253.5575945108902,255.31198443401902,232.79439374909128
3,1986-09-16 13:57:34+00:00,230.43486492830397,227.48754462056564,224.53007117581944,236.95561464678306,235.8305640643553,230.16071318944233,228.7949002668568,224.14123161109262,229.09026624767156,243.65718890631956,258.3821126577475,239.32011057820117
4,1986-10-18 13:56:32+00:00,213.69897473139798,217.4952399050672,220.64680974572238,221.8531586893173,220.90308503881585,223.6234137714771,226.83073011663353,219.45888379303224,225.97281732468056,241.80182529643616,249.68741275772388,220.59141402955117
5,1987-01-06 13:56:31+00:00,220.19448859295022,221.0016398947501,213.78517967353196,218.91146516995482,223.36678865698343,219.93095103518627,211.71956192830098,213.4312440037676,218.52727405722902,240.93491898660068,238.97816926755615,221.4751616239479
6,1987-03-02 14:04:38+00:00,251.40920550729476,241.68380711644332,237.32798610726783,240.23025596546796,237.8480574269798,232.40758100909085,233.9334020210046,233.5012801753907,234.01261123050844,248.92917802753334,257.2708638770374,225.20776935546408
7,1987-03-18 14:05:13+00:00,257.1552741381792,245.77690385151658,239.0824276975283,245.3055338141188,244.8771313026468,240.318207265578,238.43530301070936,234.96009776064452,245.79401187847574,254.77364827344917,266.72100352182474,237.27623410201545
8,1987-11-22 14:05:16+00:00,224.37258172954404,227.24307892178038,219.2553869720506,222.87503052939957,227.29302971078627,224.54805596348743,224.78946769922416,220.44516418891618,229.71528306669356,238.62366388404024,252.29386209283032,
9,1987-11-29 14:11:33+00:00,227.74252635197135,223.47867931606677,222.00818694129012,231.28929458966408,231.637084913561,228.4751372635827,230.77629932404008,225.27112166139983,238.38900302641107,250.16625219579907,252.60405199948977,222.64870974169656
10,1988-01-25 14:06:19+00:00,245.0253599494311,235.60221714984948,231.10182598097524,228.7797127406728,226.56171931679893,230.34201093498373,229.98863636766882,232.77367603442735,235.81658275630213,244.3492657157608,258.86614521110675,225.28681096651346
11,1988-02-01 14:12:38+00:00,247.37939411025684,241.0484883560133,232.14462982653046,232.49766222675254,233.78602826404742,236.21584591064612,232.4659309886817,230.01776911195807,232.18157977991487,240.78606503888204,253.57463972377963,225.13019685651008
12,1988-02-17 14:12:53+00:00,258.5177771313821,244.28818780807538,243.2455248300747,234.8831892039181,237.01802783727052,243.65612959958992,238.0680245728879,236.67925218216075,239.15689384135476,251.13263760891869,258.1980068659525,234.26994289329173
13,1988-02-26 14:06:49+00:00,250.02258280473754,236.45552524816648,236.36097648055357,235.61263586801704,235.76197548392219,234.99245449563784,231.06127981960373,232.1292564086842,230.91008114774797,244.5781136982288,258.5969487761916,230.06876238214338
14,1988-03-04 14:13:03+00:00,251.2516704735957,247.2448361920256,241.90691254802962,236.447740426504,239.0434135275855,234.07801324016182,231.91783391478498,229.5770257306229,237.95056509292382,250.48217111084946,260.58077042589133,224.46898216273757
15,1988-05-16 14:07:27+00:00,237.55568975263586,232.30058542192086,229.91873303378742,230.46798170854282,229.43822306217166,230.8227480917701,228.35819679900635,231.37779705765263,235.0362336389982,247.7407807546158,,
16,1988-06-17 14:07:39+00:00,228.66369073287456,229.79382366242407,223.8974692593534,226.83191639825432,227.63855334870297,225.4424041557148,227.15429085707316,223.63242265170763,230.06328927904724,245.71794355163078,257.743317260271,223.82023051803137
17,1988-06-24 14:13:51+00:00,227.53059098952784,229.6589444068244,224.14659731086311,232.5221082107252,229.70541748092378,219.569777664919,226.24939077741118,228.03475822629676,232.16910125034616,247.13959695413655,252.85145394728275,224.64059878120483
18,1988-11-08 14:07:39+00:00,223.57804993944578,217.64822168000998,219.12851388213446,232.87262254730229,233.17735214490295,224.0768740038425,225.754616497277,222.968972237002,234.5131648093013,248.9525591345953,257.61971796894215,232.8650955917882
19,1988-11-15 14:13:49+00:00,215.4485853067656,214.061589140832,217.93061587666486,225.89054252319093,222.11499496003285,222.95547189157517,222.40104904901474,217.7623266648757,231.89121966420666,248.5912738735646,254.3349413497952,219.97383073607807
20,1988-11-24 14:07:39+00:00,218.69931197185883,215.8878634539233,217.31396404395824,229.74402925468496,223.9033026399475,223.13820903188758,225.9007488130096,221.48208325881254,228.00123954372762,247.12176904069085,252.40794044313105,226.44630852428512
21,1988-12-01 14:13:48+00:00,221.12315546493454,222.39778170619957,226.17031333991466,233.26972277551837,229.69005113659873,227.21327400057214,233.88150546996036,227.75898552765858,236.67197516555285,251.04009682455722,261.8711115332626,229.03035664341786
22,1988-12-26 14:07:23+00:00,238.88669419221475,226.28159992717406,226.05506974755897,230.68219468925443,229.1980508054415,230.90032429947505,235.09563470060354,232.71294207685048,236.43219177321356,248.49927932546095,254.53616349849892,230.59859581509699
23,1989-01-27 14:07:02+00:00,238.08933691878704,233.2168711177824,229.70818585557075,233.20921696005024,232.45609809244982,240.22640991676826,235.42133313279308,235.3062002812547,239.14632076638463,247.991362093068,253.08853039471475,226.4247439467425
24,1989-03-07 14:12:50+00:00,236.13690228053747,230.14386538630023,235.8699086140195,234.94521196821944,236.8642441298959,234.77278919030599,234.26677584232928,236.24001456491746,235.97208013433192,252.03756349744424,256.89793111152306,223.65403343425461
25,1989-03-23 14:12:09+00:00,238.72653172845997,230.53786035319357,231.2928599568702,233.8993174055656,233.54127619098057,230.95963430388022,231.5158153364032,233.1616924293546,236.43715374938395,248.62344222026485,256.68317897585075,234.7036617119872
26,1989-04-24 14:12:06+00:00,228.40831012724465,228.55303048903832,226.81340458706813,232.29173828828615,232.18621033997758,230.73579624389592,228.68727904738793,233.41356959540335,239.7083605954881,253.9719180502007,259.3425077914287,236.49111128519172
27,1989-08-07 14:03:57+00:00,216.8620539152033,221.7942471783462,218.32403991178685,229.91587976927113,229.711887320924,223.61461185403388,224.55223588171353,226.8490822067968,234.95927558281784,250.63041562470696,258.07461871769095,230.29907241972464
28,1989-09-15 14:09:03+00:00,233.81753989033874,233.34731082137134,231.45799872065584,241.24292795745825,241.715624161303,234.34623166490496,235.47685708081332,239.59691324942594,245.9567906574812,263.5393654542448,267.7161886574046,239.65412640440186
29,1989-09-24 14:02:47+00:00,230.4631326334769,230.11843441354125,223.16931110352317,234.50642546553658,233.10417576000677,232.29946828373699,232.1120236491024,233.1476195574722,238.24726620826,257.1761780129759,260.6242861006708,232.25161922202446
30,1989-11-27 14:01:00+00:00,240.0167126144063,232.5344465300854,226.8102229643028,231.75868136244006,235.27480728396506,235.5856335581571,240.27707372983699,241.41158517323785,243.67751824574077,251.6604783919646,256.2081841354878,230.72605643965082
31,1989-12-13 14:00:35+00:00,235.86132960677895,228.5478994541536,225.1508573193382,227.07081311136366,229.6262807772936,235.68622888918162,235.08182568133483,237.50291539039367,238.364258948611,254.1334168443845,252.06759936011628,227.2384000472598
32,1990-01-21 14:05:33+00:00,240.34286316185998,237.26713155777043,233.43144614138978,231.00579832185323,238.17273017559577,238.81446019603843,234.45416034506067,236.0979540478733,238.79479949933983,248.3656422235016,257.6174781138433,231.12541807602747
33,1990-02-06 14:05:01+00:00,237.52197367399393,224.2750755275667,224.9413876920151,230.75458278016686,236.00119184874526,231.51298648031704,235.86323447391038,233.4939416702266,237.28480592882102,252.50621281193486,256.42010243208307,229.77215408393425
34,1990-02-15 13:58:32+00:00,238.01211606001212,224.23139889834457,217.70860925094954,220.36441726775155,227.75555898973818,222.5438637401244,228.12251724351387,222.55480950012034,221.9042081248928,230.36457935776957,242.67733648129646,228.05761597703466
35,1990-03-10 14:03:56+00:00,234.21950448394003,228.1401248682675,225.0703039828248,235.49397130883415,237.76330105516973,234.26938005763702,231.42441911057622,233.99248932178804,237.00590625795758,251.40179567997464,259.0417633337038,227.59036097304661
