,dates,per0028-0000,per0028-0001,per0028-0002,per0028-0003,per0028-0004,per0028-0005,per0028-0006,per0028-0007,per0028-0008,per0028-0009,per0028-0010,per0028-0011
0,1985-09-03 15:03:06+00:00,224.84726784514496,220.02695859050408,210.3470675151809,202.97755745640933,205.7803897041178,,,,211.17108370026816,219.85443925924167,221.82968057816674,217.62182779546524
1,1985-10-05 15:02:44+00:00,240.4096389752675,238.8810005696841,225.9311470033012,209.4588033180824,198.02119571743282,,,,,,,
2,1985-12-08 15:01:45+00:00,,,,,,,,,201.85472902801638,199.08704368902357,197.7737681335,201.33353670492033
3,1986-03-14 14:59:46+00:00,248.82535951375138,252.69067253439897,,276.3565963884098,271.8642584089117,245.50415043129715,232.80009480934996,257.50225421356356,251.0555938776141,223.03131689233066,219.84494506097235,225.4635017575992
4,1986-05-17 14:58:17+00:00,245.62358897233557,246.02988103423286,251.45646230104612,251.8433059821331,255.12434582464124,242.0755285531444,227.58516593531226,228.50179629921405,236.44582509168848,232.10712529781682,223.54587942865902,215.52090973685213
5,1986-07-04 14:56:48+00:00,,,,,,,,,,,,
6,1986-08-05 14:55:41+00:00,,,,,,,,,,257.3835555456702,247.56744632659843,223.9248246622434
7,1986-09-06 14:54:29+00:00,236.32794159149176,223.80394291196166,211.3328763521199,216.4919173110341,220.27311896550822,200.81635312087477,205.64109612094987,216.1187688160303,226.84056931097382,230.97036641909213,235.09405352406424,232.88345465623092
8,1986-11-09 14:52:21+00:00,225.37881147957913,212.43105271980784,198.41627729534218,194.1529832335795,191.85603638125832,,,,,,,
9,1986-11-25 14:51:54+00:00,221.23685464124569,210.7696566535285,209.92846175077293,209.69677095201715,217.69015487906657,201.68969904358738,197.84067751788007,204.7567731654288,214.58405874846568,223.9657275670069,221.63530375229064,219.95628672599392
10,1986-12-27 14:52:50+00:00,214.21102394064292,214.35798767912897,216.41379917090003,215.95634785689288,199.43813393358352,203.19676756583965,213.44579607370076,194.96974557496463,193.4856222866012,218.33122699257916,231.00576660030106,226.7298666535193
11,1987-04-18 14:56:42+00:00,209.33094397229786,206.78343473636994,220.9504836923967,237.8683461190887,232.64297074187203,230.22715859259722,226.5663350601349,224.79053329487394,223.74720629806538,213.1640493715758,210.945298630786,194.57436631062785
12,1990-01-20 14:56:00+00:00,257.9939999976876,242.21847103552452,231.30747958365617,232.22495289958874,232.21398723786336,220.14720825610675,215.93505888416416,216.21797367374168,211.01491735565898,211.92699991327675,216.3343299603958,215.29582324279306
13,1990-02-05 14:55:29+00:00,253.3228557589282,242.5060187737362,232.65592277518704,227.8452996230422,230.44289561374555,221.36649042281772,222.45938501079388,218.63789807108395,220.15640399625238,219.0760887899165,207.78080131679954,203.76899930304864
14,1990-02-21 14:54:59+00:00,262.84205675654937,251.10917498294185,246.40140059767157,241.97509727263906,239.3165013062507,229.44336735150821,229.92919546253432,231.83347102958243,235.62489399700053,234.5046345137736,232.42198168626115,220.09650301653048
15,1990-04-26 14:53:52+00:00,281.65572282299365,275.3283806956439,266.0944392813177,267.6800572782372,269.73255890360315,256.04123480945947,222.69428343532738,222.36220265696423,229.65552555703158,236.3965673172918,232.72016106246093,226.3470482975164
16,1991-03-28 14:55:13+00:00,259.0836996603493,250.04389317694313,242.21496389587904,247.53307710822688,239.26853927671476,228.76064994789235,224.01486740666823,213.69427025730374,233.3194836086145,227.88445350124846,226.3253462313399,224.77512657897728
