,dates,per0240-0000,per0240-0001,per0240-0002,per0240-0003,per0240-0004,per0240-0005,per0240-0006,per0240-0007,per0240-0008,per0240-0009,per0240-0010,per0240-0011,per0240-0012,per0240-0013,per0240-0014,per0240-0015,per0240-0016,per0240-0017,per0240-0018,per0240-0019,per0240-0020,per0240-0021,per0240-0022,per0240-0023,per0240-0024,per0240-0025,per0240-0026,per0240-0027,per0240-0028,per0240-0029,per0240-0030,per0240-0031,per0240-0032,per0240-0033,per0240-0034,per0240-0035,per0240-0036,per0240-0037,per0240-0038,per0240-0039,per0240-0040,per0240-0041,per0240-0042,per0240-0043,per0240-0044,per0240-0045,per0240-0046,per0240-0047,per0240-0048,per0240-0049,per0240-0050,per0240-0051,per0240-0052,per0240-0053,per0240-0054,per0240-0055,per0240-0056,per0240-0057,per0240-0058,per0240-0059,per0240-0060,per0240-0061,per0240-0062,per0240-0063,per0240-0064,per0240-0065,per0240-0066,per0240-0067,per0240-0068,per0240-0069,per0240-0070,per0240-0071,per0240-0072,per0240-0073,per0240-0074,per0240-0075,per0240-0076,per0240-0077,per0240-0078,per0240-0079,per0240-0080,per0240-0081,per0240-0082,per0240-0083,per0240-0084,per0240-0085,per0240-0086,per0240-0087,per0240-0088,per0240-0089,per0240-0090,per0240-0091,per0240-0092,per0240-0093,per0240-0094,per0240-0095,per0240-0096,per0240-0097,per0240-0098,per0240-0099,per0240-0100,per0240-0101,per0240-0102,per0240-0103,per0240-0104,per0240-0105,per0240-0106,per0240-0107,per0240-0108,per0240-0109,per0240-0110,per0240-0111,per0240-0112,per0240-0113,per0240-0114,per0240-0115,per0240-0116,per0240-0117,per0240-0118,per0240-0119,per0240-0120,per0240-0121,per0240-0122,per0240-0123,per0240-0124,per0240-0125,per0240-0126,per0240-0127,per0240-0128,per0240-0129,per0240-0130,per0240-0131,per0240-0132,per0240-0133,per0240-0134,per0240-0135,per0240-0136,per0240-0137,per0240-0138,per0240-0139,per0240-0140
0,1984-11-11 14:17:42+00:00,,,,,,,,,,,7.1232530967355645,88.71673131118395,106.52525343134216,133.35397309879193,177.27602570502074,215.1101949638977,209.72986884691028,208.49726709654868,212.54537454751315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1985-03-03 14:18:15+00:00,,,,,,,,,,,18.476472062262662,87.1948410720302,104.13372691414791,134.0965102900326,184.69638826343225,218.55904042370818,207.93065483527923,212.5074977703515,233.21888941465593,,,,,,,,,,,,,,,,,,,94.46801020209209,95.51636035786441,152.97011490381738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-03-19 14:18:14+00:00,,,,,,,,,,,3.5787621345778486,87.41661356071847,102.56643140281372,129.8883828860278,174.50989574043706,215.25977191476568,206.0111977716789,198.5090712875157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1985-04-20 14:18:05+00:00,,,,,,,,,,,7.228282014592539,84.34147666271282,101.22182819413985,129.199314019548,174.3709812251075,214.0832907820228,215.02427848421272,195.07093951178098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1985-07-18 14:11:33+00:00,,,,,,,,,,,,,,,206.06705188183207,220.20470250982942,209.44734463357148,164.3521531806675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1985-11-07 14:10:17+00:00,,,,,,,,,,,-2.383558740426754,74.01730524647718,104.33781702399297,123.66521857831484,169.09793827685036,206.80508754844897,197.100061226438,201.6298108692893,215.3224615622834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1986-07-21 14:04:35+00:00,,,,,,,,,,,12.31341853063459,85.74104794752006,100.09317836145317,120.92244508277012,184.1019293353535,218.8915178434119,223.0243565718963,188.02107254387084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1986-11-10 14:00:17+00:00,,,,,,,,,,,,81.04386281962122,101.90079344899151,125.38847000078192,166.14433643951233,204.66542687114605,193.42734896526122,205.83124854658595,212.76009286196268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1986-12-28 14:00:50+00:00,,,,,,,,,,,-13.396266189897624,72.9252879856696,92.51816821641728,,164.06033307094216,206.23243019329882,193.41312473593646,206.1386158223433,224.92859300523588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.935166705141249,61.748668059707896,86.83199889297133,103.6305360329812,130.80846235404903,,,,222.1676116887674,,,,,,,58.66572317584913,20.396402069034338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1987-01-13 14:01:42+00:00,,,,,,,,,,,-0.009331022952088042,,111.08049262884211,131.34524597342804,181.41398652097,220.98867726846973,210.08627505809994,212.66311067196952,233.02204870171158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.250978055777468,37.18928947511439,62.16226314739659,84.65221138011296,107.2309258978617,127.9730017664266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
