dates,nzd0579-0000,nzd0579-0001,nzd0579-0002,nzd0579-0003,nzd0579-0004,satname
1999-08-26 22:05:56+00:00,276.67,232.46,224.40,222.72,215.79,L7
1999-09-27 22:06:00+00:00,257.69,228.92,218.59,211.54,208.21,L7
1999-11-14 22:05:54+00:00,295.78,223.69,213.78,207.31,208.67,L7
1999-11-30 22:05:47+00:00,280.81,,215.15,201.37,201.77,L7
1999-12-09 21:59:45+00:00,276.46,235.20,229.06,226.84,210.05,L7
1999-12-16 22:05:57+00:00,287.99,,216.86,203.68,207.60,L7
1999-12-25 21:59:40+00:00,262.51,230.80,225.83,219.66,210.66,L7
2000-01-17 22:05:47+00:00,274.95,213.79,206.67,203.05,197.98,L7
2000-02-27 21:59:52+00:00,304.33,,220.14,217.48,209.75,L7
2000-03-05 22:05:36+00:00,259.26,221.15,213.93,211.41,200.89,L7
2000-03-21 22:05:37+00:00,260.35,225.83,214.95,211.70,209.72,L7
2000-03-30 21:59:21+00:00,265.18,225.44,219.27,217.46,202.46,L7
2000-04-15 21:59:31+00:00,,,,203.16,,L7
2000-05-01 21:59:06+00:00,268.13,232.66,224.65,227.96,217.25,L7
2000-05-08 22:05:09+00:00,285.46,,212.37,202.99,,L7
2000-05-17 21:59:19+00:00,266.15,227.09,221.13,211.48,,L7
2000-05-24 22:04:58+00:00,293.09,,204.69,198.52,,L7
2000-06-18 21:58:39+00:00,276.19,232.93,216.77,219.66,,L7
2000-07-04 21:58:50+00:00,273.86,225.94,220.54,209.47,,L7
2000-07-27 22:04:12+00:00,278.63,,219.45,214.33,,L7
2000-08-05 21:58:20+00:00,312.20,,212.14,196.12,,L7
2000-08-12 22:04:05+00:00,,224.06,209.65,207.86,209.02,L7
2000-09-13 22:03:38+00:00,,228.70,211.00,208.50,200.95,L7
2000-09-22 21:57:41+00:00,306.88,,209.67,201.77,197.74,L7
2000-10-15 22:03:08+00:00,256.71,217.84,203.47,199.53,197.27,L7
2000-11-09 21:57:09+00:00,253.22,231.74,218.96,206.34,210.23,L7
2000-11-16 22:03:20+00:00,233.54,219.05,211.60,203.01,200.88,L7
2000-11-25 21:57:34+00:00,260.20,228.99,217.65,211.68,213.75,L7
2000-12-11 21:57:36+00:00,262.06,215.22,205.25,206.92,206.76,L7
2001-01-12 21:57:42+00:00,240.48,225.08,213.51,209.22,208.10,L7
2001-01-19 22:03:31+00:00,223.98,218.73,208.18,202.97,199.43,L7
2001-01-28 21:57:44+00:00,225.85,212.86,209.55,204.04,208.57,L7
2001-02-20 22:03:24+00:00,248.18,225.26,216.50,208.07,207.40,L7
2001-04-02 21:57:18+00:00,,,,,182.49,L7
2001-05-20 21:56:40+00:00,245.82,229.88,216.25,209.94,,L7
2001-05-27 22:02:48+00:00,,,212.16,202.70,,L7
2001-06-05 21:56:28+00:00,249.72,210.92,219.97,212.43,,L7
2001-06-28 22:02:21+00:00,,,196.52,,,L7
2001-07-07 21:56:36+00:00,262.00,232.30,224.33,213.18,,L7
2001-07-14 22:02:21+00:00,293.05,,204.20,,,L7
2001-08-15 22:01:50+00:00,266.85,228.84,214.47,203.93,207.99,L7
2001-09-25 21:55:40+00:00,,,209.06,202.56,198.88,L7
2001-10-02 22:01:16+00:00,258.67,229.18,204.10,209.28,198.89,L7
2001-11-03 22:01:22+00:00,248.44,218.96,205.29,204.01,197.25,L7
2002-01-22 22:01:52+00:00,,256.72,211.31,201.02,203.11,L7
2002-01-31 21:56:02+00:00,246.95,228.99,220.59,213.14,215.75,L7
2002-03-11 22:01:55+00:00,247.22,225.24,210.52,208.47,198.99,L7
2002-03-27 22:01:49+00:00,267.09,228.79,217.66,207.58,201.53,L7
2002-05-07 21:56:03+00:00,251.97,228.44,209.24,200.26,,L7
2002-05-30 22:01:37+00:00,282.10,,218.78,225.76,,L7
2002-07-01 22:01:27+00:00,285.49,,,,,L7
2002-07-17 22:01:20+00:00,314.00,,197.39,,,L7
2002-08-02 22:01:13+00:00,287.75,,210.53,196.78,,L7
2002-08-18 22:01:09+00:00,262.80,228.26,212.12,203.00,204.15,L7
2002-08-27 21:55:12+00:00,268.34,235.12,212.92,204.80,206.04,L7
2002-09-03 22:01:00+00:00,,,207.80,199.68,196.08,L7
2002-09-12 21:54:43+00:00,259.20,229.45,191.20,184.46,183.04,L7
2002-10-05 22:00:43+00:00,260.87,231.88,209.50,212.12,203.11,L7
2002-10-14 21:54:31+00:00,265.22,239.10,210.53,205.06,203.06,L7
2002-10-21 22:00:48+00:00,255.01,228.78,206.01,205.20,199.75,L7
2002-10-30 21:54:37+00:00,274.26,223.16,197.18,196.14,187.93,L7
2002-11-06 22:00:53+00:00,257.00,229.13,206.74,205.45,203.81,L7
2003-02-03 21:55:49+00:00,249.92,226.67,211.59,203.93,202.55,L7
2003-02-19 21:55:54+00:00,234.25,220.13,204.76,198.78,192.59,L7
2003-02-26 22:01:40+00:00,243.54,227.24,216.32,206.54,205.69,L7
2003-03-14 22:01:44+00:00,237.89,225.05,215.35,206.43,202.56,L7
2003-03-23 21:55:28+00:00,,237.42,208.37,198.49,190.20,L7
2003-04-08 21:55:35+00:00,,225.35,209.70,208.72,200.60,L7
2003-04-15 22:01:45+00:00,264.80,230.84,213.93,207.39,200.07,L7
2003-04-24 21:55:34+00:00,283.23,222.60,207.69,194.69,194.31,L7
2003-07-20 22:01:32+00:00,272.45,226.46,,,,L7
2003-07-29 21:55:17+00:00,265.17,236.46,218.45,209.80,,L7
2003-08-13 21:49:56+00:00,254.27,234.08,223.12,213.72,214.92,L5
2003-08-22 21:44:19+00:00,213.86,222.50,202.68,205.68,204.47,L5
2003-08-29 21:50:14+00:00,247.69,229.58,220.46,209.88,206.06,L5
2003-08-30 21:55:34+00:00,,,218.36,201.76,210.26,L7
2003-09-30 21:50:42+00:00,222.05,220.49,208.73,201.73,197.15,L5
2003-10-16 21:50:55+00:00,210.51,217.76,213.35,199.76,207.52,L5
2003-10-17 21:55:03+00:00,,,,210.94,206.54,L7
2003-11-09 22:01:30+00:00,248.64,229.12,216.92,209.24,205.77,L7
2003-11-17 21:51:21+00:00,286.95,215.97,214.44,193.82,196.75,L5
2003-11-18 21:55:27+00:00,285.62,224.66,224.60,201.77,198.54,L7
2003-12-03 21:51:31+00:00,205.34,211.51,205.47,192.60,209.74,L5
2003-12-04 21:55:54+00:00,,,,203.97,203.75,L7
2003-12-12 21:45:22+00:00,227.30,225.41,214.23,208.71,210.88,L5
2003-12-19 21:51:39+00:00,187.89,196.59,200.13,199.87,197.03,L5
2004-01-21 21:56:14+00:00,213.96,,,,,L7
2004-02-06 21:55:56+00:00,246.92,225.03,213.92,203.17,197.10,L7
2004-02-14 21:46:09+00:00,273.55,209.84,206.02,192.75,192.42,L5
2004-02-21 21:51:58+00:00,239.54,217.64,213.70,202.68,203.82,L5
2004-03-09 21:56:03+00:00,247.31,235.83,230.74,,,L7
2004-04-09 21:52:31+00:00,220.07,221.30,217.14,206.12,204.74,L5
2004-04-10 21:56:02+00:00,,218.94,211.46,200.97,200.74,L7
2004-04-18 21:46:37+00:00,253.92,235.26,224.28,220.98,209.10,L5
2004-05-03 22:02:11+00:00,210.72,,,206.46,204.48,L7
2004-05-04 21:47:27+00:00,225.09,,194.12,187.28,237.99,L5
2004-05-19 22:02:11+00:00,250.39,226.65,221.52,210.44,190.09,L7
2004-05-28 21:56:22+00:00,240.97,,,,,L7
2004-06-05 21:48:00+00:00,242.28,228.32,217.63,207.90,,L5
2004-06-28 21:54:52+00:00,226.92,221.59,211.63,,,L5
2004-07-06 22:02:00+00:00,222.74,220.33,217.40,,,L7
2004-07-14 21:55:18+00:00,245.34,225.71,222.70,208.34,,L5
2004-07-22 22:01:56+00:00,257.37,229.29,,,,L7
2004-07-23 21:49:45+00:00,,,211.80,,,L5
2004-07-30 21:55:39+00:00,245.00,219.30,221.58,212.68,,L5
2004-07-31 21:56:03+00:00,,,,,219.91,L7
2004-08-15 21:56:01+00:00,242.88,222.63,218.06,207.04,209.19,L5
2004-08-16 21:56:01+00:00,249.94,227.09,224.19,,,L7
2004-08-23 22:01:47+00:00,305.30,,211.59,181.72,174.57,L7
2004-08-24 21:50:29+00:00,300.46,,204.00,188.24,191.10,L5
