dates,satname,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0008,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0043,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0048,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0094,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0142,nzd0281-0143,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168
2006-01-12 21:43:56+00:00,L7,356.73,346.08,340.31,346.08,347.15,343.12,348.55,348.39,355.11,351.92,353.87,355.86,358.09,370.43,386.77,386.51,391.13,395.31,389.86,390.65,389.81,391.02,392.45,391.60,397.30,413.12,416.58,409.48,407.13,398.92,400.75,395.52,392.06,387.29,387.56,378.78,382.07,374.75,363.92,352.75,353.82,363.82,360.33,350.45,347.55,343.14,340.21,338.90,368.28,367.68,348.81,339.26,337.94,328.59,322.93,319.66,321.79,318.66,324.46,323.20,325.08,322.98,328.44,334.41,326.37,329.90,329.25,334.40,328.17,334.10,326.25,330.90,326.14,330.39,326.39,330.55,333.72,332.81,335.87,338.50,339.57,339.64,331.72,338.64,333.14,331.91,328.57,338.83,333.77,332.30,335.37,331.06,331.82,340.99,339.06,336.80,337.57,334.30,330.35,341.37,336.22,338.96,340.65,345.38,339.07,341.42,341.66,342.81,339.99,342.72,347.29,347.37,345.67,352.27,353.51,357.45,355.78,358.08,353.96,354.87,353.80,354.02,351.04,348.50,347.91,347.46,340.20,343.53,340.38,343.96,340.18,347.46,346.55,353.39,357.21,351.28,347.14,344.58,345.99,339.87,326.60,334.03,332.41,329.96,331.58,333.19,333.15,333.85,335.74,324.91,330.81,334.45,332.13,333.25,331.67,333.29,336.78,334.55,335.64,336.65,341.22,340.17,347.96,353.94,357.53,359.21,364.31,,
2006-01-20 21:44:01+00:00,L5,349.35,338.73,339.29,346.51,344.55,341.46,350.85,346.90,344.81,346.17,346.14,351.83,358.14,372.51,387.82,385.00,388.11,389.79,386.52,388.79,393.34,390.51,392.41,393.71,400.35,404.36,406.67,406.49,405.60,403.58,399.57,395.77,397.45,395.17,389.15,381.45,376.67,372.58,365.04,357.98,357.16,358.49,358.68,353.01,360.47,356.87,348.31,341.57,345.98,354.87,356.47,344.69,335.23,321.34,321.47,321.56,325.59,325.91,328.67,321.94,325.13,320.81,325.15,323.68,330.07,323.56,313.41,296.63,,327.60,326.43,309.93,280.41,267.65,,329.05,333.44,312.03,326.02,316.93,325.42,333.86,325.85,336.76,336.00,318.17,323.74,327.44,333.30,334.13,336.18,333.93,333.44,333.20,330.83,335.70,335.62,330.11,330.78,340.39,337.43,339.29,340.45,346.98,342.44,337.53,337.45,337.23,339.51,342.78,343.09,338.28,343.57,346.75,349.22,354.49,354.22,353.14,355.11,357.24,353.79,351.69,353.31,347.47,351.79,355.35,354.74,342.18,333.66,335.94,339.10,331.16,344.56,339.36,346.40,345.19,345.88,342.17,338.41,336.13,331.97,330.07,328.56,334.82,335.29,335.49,333.01,334.54,333.67,338.85,337.43,333.18,333.81,332.89,337.68,335.94,334.93,334.73,337.81,337.64,336.57,341.48,339.89,342.06,344.58,349.77,353.47,353.33,359.19
2006-02-13 21:44:07+00:00,L7,364.48,358.88,354.01,358.88,356.03,358.91,360.32,369.30,371.59,372.50,371.00,370.95,374.01,386.24,392.47,394.47,400.48,403.88,400.68,393.98,396.81,400.21,398.79,402.55,408.58,416.56,412.49,416.54,413.49,412.08,409.43,410.26,405.03,407.87,406.39,403.77,408.22,401.05,380.35,369.70,371.24,368.21,368.29,368.05,369.34,369.88,368.75,366.78,370.70,375.35,379.17,368.65,360.42,355.23,347.50,337.77,338.96,336.63,337.96,339.56,339.13,339.79,340.54,341.84,339.40,343.21,340.89,343.27,340.28,343.14,340.01,339.66,343.28,339.17,345.08,341.32,343.08,347.70,346.99,346.22,348.64,355.73,365.53,365.72,362.09,363.78,363.00,360.39,361.01,353.78,350.43,350.41,333.76,327.60,328.53,330.54,335.56,335.28,,348.12,345.82,345.26,349.57,349.08,352.28,350.09,351.04,349.03,350.45,347.94,353.86,356.41,358.76,360.89,362.65,361.21,368.04,364.71,358.54,359.87,361.58,360.66,351.14,354.51,354.97,355.32,359.82,360.35,352.79,353.48,355.14,357.30,362.99,367.61,365.07,366.14,361.64,359.26,352.04,355.68,354.15,353.07,347.68,339.79,343.41,347.32,347.34,348.02,347.67,350.95,348.02,347.11,351.23,347.86,350.28,353.47,352.58,354.56,355.53,355.67,354.60,357.58,359.17,363.21,363.34,371.25,375.48,372.36,376.63
2006-02-21 21:44:44+00:00,L5,352.34,354.49,359.40,365.84,356.30,363.13,365.07,373.46,372.27,370.50,373.06,371.48,374.62,383.18,396.35,399.64,403.97,405.07,406.22,406.29,408.79,409.96,412.50,412.40,417.13,420.68,425.38,427.16,419.10,407.55,398.65,397.48,398.19,399.58,395.00,393.79,391.49,387.91,386.45,372.26,368.32,363.17,366.77,363.99,360.80,359.31,360.90,359.78,362.35,357.42,352.94,355.61,353.79,347.94,337.74,332.72,335.82,334.89,337.56,340.49,340.11,338.24,336.42,338.46,331.88,338.78,340.22,340.96,338.68,341.45,335.45,336.11,338.59,340.20,340.86,332.22,337.37,335.47,340.72,344.82,345.51,347.73,342.32,344.99,343.29,338.24,336.79,344.49,342.78,344.49,342.37,336.00,342.56,350.94,344.84,344.76,345.12,345.99,346.07,342.53,336.12,335.08,337.91,343.87,340.67,346.47,349.27,347.41,341.86,341.81,350.82,352.30,354.35,359.58,362.00,358.74,356.53,355.33,359.59,361.49,355.44,359.29,352.90,350.48,353.84,354.58,350.54,347.83,350.55,352.03,349.45,350.52,349.79,357.20,350.20,356.36,358.60,356.03,349.68,351.95,351.60,345.84,337.53,334.84,343.92,343.63,345.29,346.10,345.67,345.47,341.10,339.34,343.63,339.31,340.78,342.27,346.40,341.73,336.81,343.12,347.51,353.28,352.03,356.32,364.46,367.26,363.46,363.87,366.18
2006-03-09 21:45:04+00:00,L5,348.74,348.84,342.45,339.30,356.77,352.70,354.26,355.25,359.19,358.20,364.24,363.54,370.42,377.97,388.25,390.43,397.09,399.09,405.14,403.45,402.99,403.36,398.18,402.99,418.49,413.81,413.79,419.95,419.75,411.61,412.64,408.46,398.77,390.93,389.33,377.72,384.80,376.53,373.29,364.93,370.89,360.55,362.39,362.72,354.21,347.66,335.81,330.13,336.95,350.79,353.79,354.00,344.41,349.70,347.58,345.02,339.72,341.69,342.58,342.33,341.87,341.91,334.61,335.44,326.25,327.12,327.64,331.25,334.20,336.12,330.79,334.38,332.63,331.41,336.19,331.01,336.45,329.07,336.58,336.19,339.12,342.33,344.77,336.53,336.60,329.94,342.61,336.20,340.79,340.74,342.92,340.49,345.94,345.62,340.53,339.73,341.86,343.57,338.66,344.67,339.93,341.33,343.91,344.61,341.72,343.77,343.13,351.14,349.69,348.22,347.54,,,,,,,,,,,,,,,,359.98,356.63,,,,,,,,,,,,,349.76,339.44,342.06,339.39,345.90,343.10,347.74,345.48,345.44,344.32,343.39,342.32,342.88,338.59,341.82,339.70,342.65,341.93,348.25,347.04,347.52,348.80,355.59,357.87,362.13,365.82,365.83,366.24,376.50
2006-04-02 21:44:08+00:00,L7,360.00,348.13,347.82,346.75,352.53,357.60,361.93,360.41,362.91,360.49,364.81,370.08,375.54,382.75,386.65,389.39,389.01,392.66,385.82,387.20,387.99,404.00,404.00,395.62,401.15,399.60,406.67,408.90,405.52,403.71,402.49,403.43,391.27,393.50,391.21,390.02,387.81,379.96,374.56,377.70,372.29,365.52,361.25,361.44,358.94,354.08,348.61,359.77,348.30,258.27,325.93,336.80,340.96,338.61,339.81,331.34,332.72,337.03,335.52,335.50,332.00,330.42,332.97,331.90,330.81,327.92,326.01,325.28,325.92,327.56,328.87,334.16,325.57,333.86,332.81,333.10,333.46,331.25,332.78,327.93,336.87,339.47,336.22,341.29,343.78,338.69,341.18,341.73,335.23,335.84,333.13,338.66,343.95,339.81,332.03,340.34,339.65,341.16,336.54,331.67,338.68,342.81,342.88,345.92,341.00,344.16,343.35,342.51,338.97,346.79,346.33,346.14,351.74,354.30,356.43,360.27,359.28,356.13,357.68,357.56,355.04,352.91,349.67,354.52,353.73,348.78,344.97,342.75,343.97,,,,,,,,,,,,,332.70,343.09,329.73,336.13,329.40,333.01,328.68,330.21,332.29,332.93,339.27,339.56,340.89,342.21,340.42,340.92,341.61,341.09,344.26,343.82,344.04,354.09,357.81,353.37,353.82,354.93,361.28,366.68
2006-04-18 21:44:03+00:00,L7,362.22,354.38,359.19,353.86,353.46,361.14,362.50,366.32,368.34,364.33,372.82,374.16,375.79,387.80,396.32,394.64,394.26,397.56,404.74,407.72,412.04,413.35,415.53,406.39,418.33,420.98,423.84,424.65,421.44,421.49,417.40,410.80,408.06,404.68,407.84,402.42,399.43,386.08,386.67,385.18,379.71,365.30,366.22,363.25,366.41,359.29,374.93,377.91,375.56,344.39,353.84,351.66,348.20,345.36,344.74,338.70,339.01,336.59,340.58,334.62,335.21,337.85,337.56,334.06,331.17,328.85,325.55,327.69,329.04,327.37,330.76,331.26,334.43,335.67,341.08,335.27,336.87,330.96,338.08,340.96,350.83,347.08,344.68,344.88,345.04,344.09,336.59,333.20,330.51,332.79,338.87,341.46,344.26,344.73,342.84,348.31,347.73,344.68,342.37,340.04,341.99,342.23,348.48,351.08,343.16,348.22,349.04,345.14,343.26,349.77,357.56,350.42,348.67,351.57,359.00,362.16,364.03,362.49,360.56,362.30,363.36,364.50,366.22,363.13,358.44,359.36,358.07,346.79,349.25,348.49,344.39,344.83,354.68,358.91,362.75,358.50,358.38,355.91,355.50,359.48,354.87,345.59,344.53,341.11,345.41,346.96,344.40,346.11,347.37,345.42,,,,193.22,224.27,236.12,212.15,,,,,,357.16,356.84,357.60,363.88,368.53,373.55,374.28
2006-04-26 21:45:56+00:00,L5,362.90,352.39,355.60,342.45,352.74,360.58,361.77,371.28,369.58,368.10,375.87,380.35,377.22,386.75,394.04,402.29,414.66,406.52,406.76,407.82,416.50,420.41,419.51,415.85,425.19,421.74,417.06,417.66,413.28,416.59,413.76,412.80,410.05,400.77,400.13,394.20,391.78,390.10,382.93,378.12,373.29,372.76,365.81,360.17,362.62,359.67,375.65,372.84,367.93,367.92,361.15,351.73,347.31,344.23,341.44,343.83,343.46,343.32,342.37,341.36,337.03,343.22,336.87,338.66,334.17,341.27,336.43,335.25,341.30,338.53,344.87,341.28,344.07,345.12,343.63,339.11,344.16,341.79,343.71,340.93,350.08,355.95,353.26,352.33,345.91,353.57,350.49,351.15,343.45,341.41,349.62,354.58,352.03,348.07,343.72,355.46,351.45,349.70,343.38,338.83,350.60,347.41,351.10,353.20,347.10,352.69,356.77,357.88,355.98,354.27,356.36,360.60,363.42,359.54,357.80,364.62,374.20,369.82,370.60,369.18,370.45,369.90,371.17,372.08,368.52,368.69,366.14,365.04,362.00,360.59,358.60,365.24,361.27,368.44,367.84,370.19,370.96,372.10,368.11,368.13,360.23,359.07,350.50,349.85,352.61,358.68,354.54,356.21,348.92,350.33,352.59,351.13,356.90,357.88,356.60,356.92,350.17,352.12,351.67,360.88,356.85,360.02,359.28,364.34,363.45,372.25,376.70,382.67,388.41
2006-05-20 21:44:08+00:00,L7,246.55,218.21,223.63,227.65,252.04,276.32,275.15,352.73,360.24,355.82,366.65,362.45,363.53,373.79,388.55,386.75,390.00,387.96,394.25,393.04,390.80,391.14,392.27,393.01,401.76,398.20,403.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.41,329.76,323.38,330.84,327.14,325.73,325.63,328.98,323.95,328.93,329.32,322.68,326.65,324.55,326.13,329.39,326.78,330.45,331.29,329.35,326.37,330.87,334.12,338.81,337.27,330.21,328.79,333.96,342.34,332.29,333.30,337.42,339.71,339.97,338.62,,,,,,,,,,,,,342.61,335.91,346.61,345.99,344.96,353.75,348.98,356.21,360.47,355.49,356.19,357.12,359.58,365.63,354.69,352.24,357.68,353.85,341.22,346.28,347.00,350.55,350.92,357.68,357.22,353.11,356.34,353.47,362.46,361.24,354.30,339.37,345.42,338.85,341.84,345.63,341.50,344.22,342.27,340.81,338.62,337.91,329.89,332.89,335.01,339.48,342.45,342.68,341.84,343.04,345.97,346.34,347.17,351.28,356.82,356.79,359.62,,,
2006-06-05 21:44:06+00:00,L7,237.91,203.79,213.65,212.96,190.23,265.93,264.47,338.29,344.70,343.29,338.12,340.55,347.39,361.35,362.30,363.86,371.62,372.06,372.45,369.97,372.90,378.84,380.77,381.13,387.38,,,386.80,382.72,380.73,376.39,368.02,367.91,370.03,371.98,369.39,100.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.71,312.23,309.90,314.50,312.49,312.78,314.37,322.72,317.73,320.91,319.59,315.97,310.77,312.35,315.04,316.56,317.11,318.61,312.26,320.99,320.34,323.99,324.56,,,,,,,,,,,,,,325.94,326.90,331.18,335.76,337.15,337.88,344.42,,,,,,,,,,,,,,328.69,331.44,,,,,,,,,,,,,,,,,,,,,317.49,317.65,320.10,323.27,323.79,332.33,322.39,329.68,328.19,328.70,335.12,332.72,341.01,340.99,343.76,350.06,344.92,349.03
2006-06-13 21:46:37+00:00,L5,234.38,210.59,212.83,221.48,195.98,259.71,260.39,329.31,339.87,339.28,342.52,344.59,346.27,358.52,367.68,368.30,367.52,369.89,371.20,367.70,375.74,377.17,374.33,375.90,382.54,383.00,385.76,383.68,390.74,383.71,382.08,377.06,378.05,370.86,373.82,369.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.52,312.04,310.81,311.32,310.67,309.96,309.83,312.96,312.51,308.31,314.28,318.39,319.20,317.14,312.21,319.11,319.79,321.36,316.95,318.76,319.30,320.16,314.53,318.25,314.23,317.28,314.54,320.73,319.50,322.81,322.89,327.85,,,,,,,,,,,,,329.93,329.55,324.56,329.83,330.81,338.39,336.86,339.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.45,316.75,319.67,315.55,318.66,316.55,320.94,318.39,320.09,319.81,320.88,326.80,332.77,330.66,331.75,333.43,339.30,344.19,350.30,351.59
2006-07-07 21:43:55+00:00,L7,238.16,206.92,220.21,221.92,193.26,288.82,270.16,355.26,364.42,365.56,373.52,377.87,384.65,379.58,390.46,396.33,392.22,394.57,394.04,398.33,400.80,407.23,408.61,410.58,410.74,,,413.67,409.21,415.18,289.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.55,338.23,333.55,335.86,336.31,332.56,330.21,326.61,331.64,326.60,330.81,328.32,326.67,324.01,325.22,325.10,333.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-23 21:43:47+00:00,L7,257.51,194.97,218.22,216.46,213.22,266.14,260.20,344.23,360.62,357.28,353.02,353.50,356.23,366.10,376.41,374.93,375.41,380.55,383.06,377.29,380.06,389.57,389.34,389.02,396.59,406.25,408.10,409.09,411.66,403.84,398.94,388.94,391.03,388.05,388.62,383.05,381.90,375.58,370.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.39,,333.79,328.88,326.52,332.76,325.42,328.26,317.30,330.54,338.06,336.94,335.48,336.33,336.77,333.80,335.71,337.42,334.44,329.66,336.51,335.68,333.51,335.38,331.04,346.46,338.50,336.15,343.34,347.18,345.16,348.34,352.66,359.02,354.68,352.41,351.79,350.96,350.96,347.05,353.23,347.50,353.61,352.32,348.79,343.33,346.73,348.00,340.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.31,345.02,345.57,349.12,351.28,354.36,356.53,359.24,357.09,364.00
2006-07-31 21:47:18+00:00,L5,250.84,226.75,232.02,228.50,209.66,273.35,273.51,358.58,355.28,360.19,364.47,366.47,366.32,381.20,388.29,389.77,399.65,398.52,396.02,393.90,389.69,391.27,392.55,390.20,395.51,401.72,413.92,413.81,407.49,398.11,387.87,394.71,392.19,391.23,381.70,384.44,381.88,377.67,371.61,370.39,365.05,368.65,364.86,360.39,352.12,350.19,345.67,347.12,346.60,346.73,345.29,348.65,346.45,347.83,342.71,321.37,335.70,344.34,343.86,345.88,342.25,335.95,332.36,334.04,327.08,332.26,328.27,327.49,322.95,322.87,322.81,323.92,329.73,324.81,324.63,324.07,322.01,319.18,316.26,325.26,331.10,336.45,327.12,328.09,323.06,329.47,329.11,330.06,325.98,329.90,330.94,329.89,339.50,333.55,335.01,336.89,337.23,334.85,334.10,332.81,334.70,329.24,332.78,337.35,332.67,329.21,329.72,341.17,339.47,336.44,333.30,341.79,342.69,340.77,341.26,354.43,349.76,349.45,342.80,345.67,356.83,351.89,350.60,356.24,355.42,353.50,351.37,348.93,343.50,339.01,344.38,346.20,352.71,352.96,359.39,359.11,349.89,357.05,354.20,345.74,335.64,326.11,310.55,336.04,342.63,345.11,343.08,342.17,345.91,344.91,345.65,344.72,336.79,335.77,335.37,330.70,332.28,338.76,340.97,348.41,352.92,353.16,355.16,358.33,360.47,364.28,365.48,369.34,372.39
2006-09-01 21:47:43+00:00,L5,351.74,351.52,345.12,347.23,347.35,345.36,356.35,358.58,351.48,347.84,346.78,356.28,363.44,374.53,380.91,385.37,392.09,393.93,386.15,390.17,395.49,404.15,402.69,407.08,404.35,410.41,408.56,415.54,408.52,403.53,392.39,395.65,396.03,391.05,382.98,379.50,381.49,373.90,374.94,369.25,361.46,358.76,358.66,362.52,360.90,356.02,353.85,352.67,350.66,352.74,360.00,361.00,349.31,335.08,336.81,330.45,334.13,332.38,336.35,338.62,338.12,336.84,345.64,343.95,338.70,335.48,333.84,334.04,333.87,334.07,329.06,332.13,325.99,329.04,331.98,329.34,329.28,329.52,331.92,331.85,336.03,336.27,331.60,329.09,328.15,328.72,325.84,326.31,327.34,333.30,327.60,336.39,337.92,338.46,336.35,340.59,336.98,336.47,336.58,327.77,332.51,332.26,332.79,337.71,335.16,340.07,342.37,341.85,335.01,336.40,342.81,344.81,346.38,347.90,352.09,353.93,351.90,352.27,349.39,353.96,351.65,357.05,352.55,351.63,347.63,346.53,340.24,341.51,343.43,346.03,348.10,354.70,355.31,350.80,349.14,358.64,354.15,354.46,352.14,345.77,336.09,329.78,315.44,327.36,329.27,335.98,340.30,340.06,336.91,335.64,334.04,336.24,332.96,338.82,337.09,338.54,338.49,333.36,336.73,337.67,341.38,345.74,353.62,351.16,351.45,353.89,359.56,365.72,373.85
2006-09-25 21:43:32+00:00,L7,,,,,,,,,,,328.06,334.72,341.36,345.57,355.53,362.28,353.16,369.60,371.27,372.17,382.07,378.88,378.94,380.39,386.66,379.25,375.01,379.55,381.42,380.21,372.14,372.16,365.05,373.40,365.62,367.58,360.33,367.64,357.43,349.42,330.47,320.41,328.90,338.15,323.83,307.03,305.31,143.41,123.41,,,121.28,163.86,184.42,330.30,,325.80,327.00,325.69,323.54,325.52,323.07,323.89,322.67,323.30,323.01,323.88,325.42,322.21,319.20,314.96,321.00,315.62,320.00,314.09,315.09,315.35,319.67,321.37,321.30,325.28,332.50,325.86,337.68,,,,,,,,,,,,,,,158.91,148.77,176.40,205.59,314.00,320.12,317.15,323.57,325.79,327.31,327.41,329.33,328.62,331.58,330.02,336.93,333.28,334.02,340.31,339.75,339.98,332.52,334.54,341.08,341.71,339.29,339.61,335.89,335.63,332.88,338.33,338.13,332.92,329.53,328.97,334.61,341.41,340.95,338.85,344.78,342.35,331.28,333.02,328.51,324.57,324.56,321.72,328.07,333.95,331.06,327.92,326.73,323.38,321.09,322.72,320.64,317.23,322.08,325.29,328.65,329.78,332.82,334.28,336.16,337.18,341.82,339.40,346.47,345.63,356.61,355.52
2006-10-27 21:43:45+00:00,L7,352.96,352.50,340.61,334.50,335.48,341.86,343.77,349.29,350.20,353.27,352.94,358.41,360.62,369.27,375.06,378.23,381.14,388.29,383.24,381.57,389.45,394.87,399.04,402.01,406.51,410.52,410.80,410.73,405.61,398.58,403.00,403.63,400.44,396.11,386.94,379.23,384.30,386.79,371.93,363.82,352.87,362.99,363.92,356.67,344.34,345.39,348.33,343.69,343.88,350.54,334.73,351.85,348.46,348.98,336.45,332.54,337.02,336.19,333.69,333.77,336.08,341.16,333.39,332.61,332.51,337.71,333.51,338.40,333.00,335.26,331.99,335.20,329.14,332.80,334.66,336.71,341.36,338.40,339.41,338.74,340.07,335.65,338.29,344.12,348.41,343.92,342.52,341.85,346.09,342.55,340.54,339.98,325.63,326.28,327.72,325.50,323.94,325.61,329.73,338.85,345.21,348.10,341.71,344.46,340.39,340.97,344.82,342.59,344.63,344.17,349.11,349.57,349.29,353.10,358.57,361.38,363.05,357.83,357.94,355.68,357.79,354.99,359.38,356.57,355.11,353.84,351.14,345.39,346.62,347.96,346.50,353.60,359.53,362.01,364.58,362.61,363.16,358.35,354.99,346.11,340.28,335.38,331.94,324.38,329.03,341.24,343.95,341.30,340.54,340.86,339.32,339.10,333.79,337.90,338.33,345.20,342.86,340.90,341.06,342.55,343.57,353.96,352.04,355.19,359.34,356.59,356.52,357.29,359.54
2006-11-12 21:43:58+00:00,L7,345.39,340.08,333.09,332.42,338.85,338.34,350.48,349.25,352.87,350.47,344.28,348.45,353.06,370.80,382.34,372.84,372.46,372.37,376.23,372.02,380.32,380.09,388.12,383.99,393.21,394.90,399.21,405.50,404.99,393.19,392.14,389.69,382.12,374.73,375.83,371.86,374.69,367.92,355.54,341.65,340.12,343.64,341.48,343.95,334.90,329.12,335.85,325.08,335.58,333.83,320.14,342.37,337.81,332.05,332.36,,,323.14,325.39,323.51,326.91,319.01,322.33,318.58,320.69,317.71,317.95,318.45,318.78,321.98,319.02,324.08,319.12,323.33,322.26,323.17,323.85,326.00,329.52,329.75,322.64,323.36,323.81,323.33,322.65,323.39,324.35,327.47,326.39,328.11,321.49,328.11,332.57,333.37,329.58,332.69,326.96,325.87,328.60,325.30,327.37,331.09,327.81,333.49,330.65,330.72,335.49,341.82,336.55,337.28,338.38,341.59,341.38,345.79,348.34,344.08,346.68,346.08,346.48,343.96,346.79,345.52,349.12,344.92,346.99,344.47,339.81,336.12,336.96,332.95,338.60,332.97,336.92,337.42,347.64,343.82,344.68,344.90,345.53,330.28,326.26,324.84,323.64,322.56,326.50,331.22,331.62,329.11,327.01,325.53,322.95,323.02,324.57,333.65,239.13,245.62,234.62,,,,,,327.26,336.11,341.79,350.26,347.74,354.10,354.73
2006-12-06 21:48:41+00:00,L5,364.46,352.98,345.46,344.20,339.42,342.95,347.02,351.01,351.12,352.49,352.45,354.63,354.58,369.42,373.84,383.21,374.99,378.05,378.94,379.04,380.73,382.24,388.45,390.62,394.24,401.70,406.64,410.33,410.56,407.42,394.06,392.05,384.12,378.18,371.82,376.29,369.03,375.14,368.20,361.89,359.40,350.42,350.65,350.87,353.55,347.54,340.95,339.89,325.36,339.50,343.63,341.51,339.48,326.77,334.43,,318.68,319.67,316.62,315.89,312.08,313.92,312.71,314.28,315.83,321.20,318.79,321.94,320.99,322.97,321.20,324.66,320.41,320.84,318.69,321.53,322.93,323.50,321.52,326.84,333.00,326.08,325.74,326.97,321.10,326.45,321.63,319.97,320.39,316.80,323.43,318.62,326.60,321.67,324.75,328.56,325.83,324.28,325.04,323.54,322.08,327.93,322.26,321.85,322.63,329.57,332.08,335.52,337.67,337.51,335.57,333.72,337.56,343.30,337.25,339.43,354.65,356.96,353.57,349.11,340.64,331.39,319.99,313.26,321.59,321.49,312.11,317.76,317.55,325.17,313.49,323.54,328.74,339.34,340.45,335.94,338.29,333.21,329.72,334.80,325.85,321.14,321.06,317.34,311.39,317.04,318.91,325.96,320.86,317.56,319.10,322.90,317.17,322.46,325.21,330.62,330.73,326.30,321.03,326.14,321.00,323.97,329.69,346.26,359.57,352.45,339.73,335.26,339.02
2007-01-07 21:48:55+00:00,L5,322.73,318.99,313.72,308.56,304.30,309.81,317.84,297.46,297.92,300.87,308.32,311.67,323.52,332.26,341.08,336.58,332.07,333.89,330.71,335.79,337.82,344.99,340.96,343.98,343.48,353.80,348.83,357.46,353.04,344.18,341.21,339.84,348.22,346.44,339.96,336.38,326.17,316.40,319.77,313.02,296.16,304.27,289.26,294.82,292.92,296.74,303.83,297.04,297.11,298.64,290.68,287.20,294.27,294.87,289.72,290.66,282.42,278.20,281.54,282.58,278.42,281.73,277.70,277.66,281.57,279.01,275.94,278.30,277.32,278.30,274.45,276.62,274.73,277.35,276.68,278.99,281.11,277.51,286.92,290.01,283.58,284.91,287.17,280.28,286.75,291.20,287.83,290.19,279.65,283.58,282.02,277.71,281.13,284.57,290.06,285.20,284.64,276.70,287.94,281.59,302.33,295.42,306.59,312.62,299.59,288.49,280.28,271.02,270.58,282.37,288.76,288.35,293.47,297.60,297.24,300.42,297.47,310.67,301.03,298.13,304.30,303.37,302.47,308.22,299.73,295.78,300.56,305.24,291.83,289.55,294.45,301.64,306.82,309.66,311.81,310.57,308.85,315.48,313.54,300.80,297.07,294.79,282.46,280.84,287.23,287.65,297.72,291.01,287.25,289.94,291.06,295.00,296.79,303.58,311.09,314.31,305.42,292.67,286.94,293.83,294.29,299.61,301.66,306.74,308.01,307.01,309.46,309.11,313.86
