dates,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0008,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0043,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0048,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0094,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0142,nzd0281-0143,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,satname
2006-09-01 21:47:43+00:00,354.68,354.46,348.06,351.40,352.91,349.21,361.35,361.70,353.48,349.92,349.56,357.63,366.56,378.38,384.76,388.94,395.66,397.26,389.48,393.74,398.82,407.72,406.26,410.93,407.92,414.26,411.89,418.87,409.80,405.45,395.51,398.77,398.53,392.30,384.59,382.13,384.82,375.75,377.88,372.03,363.73,360.48,360.33,364.69,363.68,358.40,355.52,354.52,354.83,356.91,365.00,366.56,353.86,339.25,339.94,333.57,337.25,335.32,339.48,341.56,340.90,339.78,348.58,346.12,341.64,338.61,335.92,337.17,337.20,337.64,333.23,336.30,328.49,332.17,334.36,332.46,332.40,332.85,335.25,335.18,339.60,339.39,334.54,332.21,331.48,332.05,328.96,329.64,331.19,336.24,330.54,339.51,341.49,342.03,340.20,343.53,340.11,339.80,338.66,329.02,335.45,335.20,334.04,338.96,337.01,342.70,345.31,344.79,338.58,339.34,345.94,347.94,349.32,351.02,355.42,357.06,355.02,355.60,352.17,356.90,354.77,360.38,355.68,354.57,350.75,349.65,343.57,344.84,346.76,349.60,351.67,358.27,359.16,353.93,351.77,361.76,355.94,357.09,355.26,349.62,339.21,331.86,317.94,330.69,331.90,339.55,343.63,344.23,340.04,338.97,337.17,337.49,334.21,340.07,339.17,340.26,341.82,336.69,340.06,340.61,344.50,348.87,356.95,354.49,355.62,357.74,363.73,369.05,377.70,L5
2006-09-25 21:43:32+00:00,,,,,,,,,,,332.73,336.99,346.61,352.03,361.99,368.28,359.16,375.20,376.87,378.17,387.67,384.88,384.94,386.85,392.66,385.71,380.61,385.15,383.57,383.44,377.39,377.41,369.25,375.50,368.33,372.00,365.93,370.75,362.37,354.09,334.29,323.31,331.70,341.80,328.50,,,,,,,,,,335.55,,331.05,331.94,330.94,328.48,330.19,328.01,328.83,326.32,328.24,328.26,327.38,330.67,327.81,325.20,321.96,328.00,319.82,325.25,318.09,320.34,320.60,325.27,326.97,326.90,331.28,337.75,330.80,342.93,,,,,,,,,,,,,,,,,,,316.10,322.22,320.26,327.99,330.73,332.25,333.41,334.27,333.87,336.83,334.96,342.18,338.88,339.27,345.56,345.35,344.65,337.46,339.79,346.68,346.96,344.23,344.86,341.14,341.23,338.48,343.93,344.13,338.92,335.53,335.43,339.86,345.83,346.20,341.85,349.20,347.60,337.74,338.27,332.01,328.77,330.16,326.14,334.07,339.55,338.06,333.17,332.33,328.63,323.19,324.82,322.74,320.73,324.98,330.89,334.25,335.38,337.76,339.53,341.41,342.78,347.42,346.40,352.93,352.63,362.21,361.98,L7
2006-10-27 21:43:45+00:00,361.20,360.74,348.85,346.17,351.04,352.63,357.77,358.04,355.80,359.10,360.72,362.19,369.37,380.04,385.83,388.23,391.14,397.62,392.57,391.57,398.78,404.87,409.04,412.78,416.51,421.29,420.13,420.06,409.20,403.96,411.75,412.38,407.44,399.61,391.46,386.60,393.63,391.98,380.17,371.60,359.23,367.82,368.59,362.76,352.12,352.06,353.00,348.88,355.55,362.21,348.73,367.41,361.19,360.65,345.20,341.29,345.77,344.43,342.44,342.01,343.86,349.40,341.63,338.70,340.75,346.46,339.34,347.15,342.33,345.26,343.66,346.87,336.14,341.55,341.33,345.46,350.11,347.73,348.74,348.07,350.07,344.40,346.53,352.87,357.74,353.25,351.27,351.18,356.86,350.79,348.78,348.73,335.63,336.28,338.49,333.74,332.69,334.94,335.56,342.35,353.45,356.34,345.21,347.96,345.58,348.34,353.06,350.83,354.63,352.41,357.86,358.32,357.53,361.85,367.90,370.13,371.80,367.16,365.72,363.92,366.54,364.32,368.13,364.81,363.86,362.59,360.47,354.72,355.95,357.96,356.50,363.60,370.30,370.76,371.95,371.36,368.16,365.72,363.74,356.88,349.03,341.21,338.94,333.71,336.40,351.24,353.28,352.97,349.29,350.19,348.07,342.60,337.29,341.40,344.16,350.03,352.19,350.23,350.39,350.79,352.32,362.71,361.37,364.52,371.01,367.36,368.19,366.62,370.31,L7
2006-11-12 21:43:58+00:00,350.33,345.02,338.03,339.42,348.18,344.80,358.88,354.50,356.23,353.97,348.95,350.72,358.31,377.26,388.80,378.84,378.46,377.97,381.83,378.02,385.92,386.09,394.12,390.45,399.21,401.36,404.81,411.10,407.14,396.42,397.39,394.94,386.32,376.83,378.54,376.28,380.29,371.03,360.48,346.32,343.94,346.54,344.28,347.60,339.57,333.12,338.65,328.19,342.58,340.83,328.54,351.70,345.45,339.05,337.61,,,328.08,330.64,328.45,331.58,323.95,327.27,322.23,325.63,322.96,321.45,323.70,324.38,327.98,326.02,331.08,323.32,328.58,326.26,328.42,329.10,331.60,335.12,335.35,328.64,328.61,328.75,328.58,328.25,328.99,329.60,333.07,332.85,333.05,326.43,333.36,338.57,339.37,336.04,337.63,332.21,331.47,332.10,327.40,332.31,336.03,329.91,335.59,333.76,335.14,340.43,346.76,342.55,342.22,343.63,346.84,346.32,351.04,353.94,349.33,351.93,351.68,351.15,348.90,352.04,351.12,354.37,349.86,352.24,349.72,345.41,341.72,342.56,338.95,344.60,338.97,343.38,342.67,352.06,349.07,347.68,349.32,350.78,336.74,331.51,328.34,327.84,328.16,330.92,337.22,337.22,336.11,332.26,331.13,328.20,325.12,326.67,335.75,,,,,,,,,332.86,341.71,348.79,356.72,354.74,359.70,361.19,L7
2006-12-06 21:48:41+00:00,366.93,355.45,347.93,347.70,344.09,346.18,351.22,353.63,352.80,354.24,354.78,355.77,357.20,372.65,377.07,386.21,377.99,380.85,381.74,382.04,383.53,385.24,391.45,393.85,397.24,404.93,409.44,413.13,411.64,409.04,396.69,394.68,386.22,379.23,373.17,378.50,371.83,376.70,370.67,364.22,361.31,351.87,352.05,352.70,355.88,349.54,342.35,341.45,328.86,343.00,347.83,346.18,343.30,330.27,337.06,,321.31,322.14,319.25,318.36,314.41,316.39,315.18,316.11,318.30,323.82,320.54,324.56,323.79,325.97,324.70,328.16,322.51,323.46,320.69,324.15,325.56,326.30,324.32,329.64,336.00,328.70,328.21,329.60,323.90,329.25,324.25,322.77,323.62,319.27,325.90,321.25,329.60,324.67,327.98,331.03,328.45,327.08,326.79,324.59,324.55,330.40,323.31,322.90,324.19,331.78,334.55,337.99,340.67,339.98,338.19,336.35,340.03,345.93,340.05,342.06,357.27,359.76,355.90,351.58,343.26,334.19,322.62,315.73,324.21,324.12,314.91,320.56,320.35,328.17,316.49,326.54,331.97,341.96,342.66,338.56,339.79,335.42,332.35,338.03,328.48,322.89,323.16,320.14,313.60,320.04,321.71,329.46,323.49,320.36,321.73,323.95,318.22,323.51,326.96,332.07,333.53,329.10,323.83,328.61,323.62,326.60,332.49,349.06,363.07,355.68,343.23,338.06,342.25,L5
2007-01-07 21:48:55+00:00,331.20,327.46,322.19,320.56,320.30,320.89,332.24,,,,316.32,,332.52,343.34,352.16,346.87,342.36,343.49,,346.08,347.42,355.28,351.25,355.06,353.77,364.88,,367.06,,,,,355.42,350.04,344.61,343.96,335.77,,,321.02,,,,,,,308.63,302.37,309.11,310.64,,,307.36,306.87,298.72,299.66,291.42,286.67,290.54,291.05,286.42,290.20,286.17,283.92,290.04,288.01,281.94,287.30,286.92,288.59,286.45,288.62,,286.35,283.54,287.99,290.11,287.11,296.52,299.61,,293.91,295.64,,296.35,300.80,296.83,299.79,290.73,292.05,290.49,286.71,291.42,294.86,301.14,293.67,293.64,,293.94,285.19,310.80,303.89,310.19,316.22,304.92,296.07,,,,,,297.35,301.94,306.60,306.84,309.42,,320.27,,,313.30,312.97,311.47,316.69,308.73,304.78,310.16,314.84,301.43,299.84,304.74,311.93,317.90,318.66,319.39,319.57,313.99,323.06,322.54,311.88,306.07,300.79,289.66,290.44,294.81,297.94,307.32,303.01,296.25,299.54,300.06,298.60,300.39,307.18,317.09,319.28,315.02,302.27,296.54,302.30,303.29,308.61,311.26,316.34,320.01,318.09,321.46,318.71,324.94,L5
2007-03-04 21:44:34+00:00,344.41,344.43,344.19,338.99,345.44,345.21,352.16,349.48,355.85,352.66,358.47,358.78,370.56,374.58,384.61,383.37,388.16,388.23,392.63,392.75,395.18,391.11,391.16,385.71,390.28,396.23,408.17,403.66,400.12,398.09,391.61,392.28,387.93,386.75,375.80,379.05,380.90,369.50,371.93,360.54,369.35,369.69,360.46,353.90,345.97,349.15,347.04,345.64,347.35,351.28,347.00,348.98,338.22,329.73,332.38,329.48,333.84,329.56,326.78,322.79,325.57,324.48,326.85,328.75,326.85,326.49,323.99,321.64,321.97,322.92,324.94,326.92,329.98,326.16,325.84,326.41,327.81,332.55,334.71,334.80,340.36,343.98,344.56,336.89,335.25,348.74,339.79,340.81,335.99,328.25,330.54,330.47,325.94,322.57,323.86,331.99,322.83,326.31,327.67,328.01,329.85,330.37,335.06,341.96,337.11,340.86,342.61,346.53,336.10,343.92,344.32,350.62,342.21,349.87,353.20,353.86,348.84,351.70,349.44,353.32,352.07,351.22,347.15,344.88,338.44,341.54,339.57,339.19,336.83,334.87,327.52,343.52,350.65,361.25,358.13,347.81,349.68,346.80,339.34,334.87,336.30,327.43,320.12,321.07,330.87,336.66,331.52,331.22,319.74,323.72,323.55,325.93,325.75,328.15,330.55,335.29,334.92,333.64,332.40,331.90,336.94,340.64,347.42,348.23,348.07,349.63,350.56,357.58,358.83,L7
2007-03-20 21:44:36+00:00,360.22,354.16,346.19,345.03,347.39,347.77,355.03,358.15,356.30,357.45,358.73,364.98,374.55,386.26,392.98,393.03,392.82,396.39,394.65,396.12,394.03,399.98,398.46,397.98,402.01,405.85,409.66,417.02,408.39,400.11,396.54,402.48,393.78,386.90,383.20,378.86,383.80,370.23,365.92,362.36,358.19,364.25,358.88,353.08,350.65,351.22,348.30,344.51,351.98,357.08,358.53,355.88,348.44,336.23,336.26,329.87,330.70,331.59,337.83,334.20,333.31,333.09,335.69,325.40,326.71,321.89,325.31,323.05,324.23,321.34,326.62,322.79,322.72,329.60,327.90,329.02,325.30,333.08,335.19,337.85,336.97,332.48,332.16,330.44,330.48,329.23,334.03,337.08,334.06,332.01,331.13,335.93,337.12,333.52,337.46,339.36,334.78,336.40,335.72,331.64,336.16,336.64,338.15,341.43,339.33,339.24,343.38,343.41,347.34,347.11,350.65,349.84,350.24,350.76,353.40,357.44,357.53,360.19,355.30,355.97,357.92,352.14,353.53,352.68,350.32,347.72,349.52,350.68,345.86,347.87,347.62,357.03,362.19,,,,,,,,,,,,,339.02,332.67,327.01,325.35,332.73,333.18,336.11,334.10,336.30,340.32,343.46,339.37,339.30,343.51,347.41,348.93,347.75,352.03,355.16,353.76,347.36,351.79,357.62,358.12,L7
2007-06-08 21:44:20+00:00,,,,,,,,344.24,343.45,344.89,342.31,351.45,358.45,369.72,375.42,381.81,382.06,382.59,385.26,383.18,388.67,383.16,381.00,384.09,386.88,,,393.07,399.26,392.48,392.12,388.10,377.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.79,316.20,317.56,317.60,315.78,314.61,312.45,315.53,312.00,314.22,316.76,310.96,313.84,311.88,316.56,317.69,321.38,323.00,329.39,325.31,323.02,324.68,321.21,321.24,320.10,320.48,318.97,315.76,319.68,314.86,323.78,326.02,325.75,327.00,327.39,326.40,328.39,323.09,326.39,318.77,327.95,328.17,327.20,318.30,325.84,329.19,329.80,326.43,332.33,335.36,338.59,343.49,346.31,344.21,350.79,349.55,345.70,340.92,346.44,345.50,344.32,338.61,329.02,327.46,,,,,,,,,,,,,,,,,,,,,,,321.88,323.04,325.45,321.98,322.45,325.35,328.88,,,,,,,,,,,339.71,348.28,348.33,353.81,L7
2007-06-24 21:44:19+00:00,,,,,,,,338.22,342.67,341.28,335.62,340.07,351.50,,,373.16,375.21,370.16,371.88,351.23,,,,,368.60,,,390.31,392.57,388.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.41,314.35,309.81,310.45,309.76,307.27,310.28,307.49,304.07,305.36,310.68,306.45,313.62,312.64,313.51,311.77,315.83,317.92,319.98,315.61,318.56,317.82,314.88,309.05,317.56,310.63,312.41,314.67,316.04,308.53,312.11,317.06,321.14,315.73,328.31,,,,,,,,,,,,,324.66,325.83,329.10,335.12,334.57,339.10,341.98,347.20,345.58,342.45,336.29,348.94,341.27,345.14,333.75,322.14,,,,,,,,,,,,,,,,,,,,,,,,,,320.02,328.74,330.57,330.42,333.01,324.60,319.35,313.99,317.78,322.51,330.82,,,,,,,,,L7
2007-09-12 21:43:53+00:00,355.13,350.23,342.15,339.07,351.27,350.96,350.45,355.21,369.73,369.71,361.34,375.55,378.94,382.89,388.64,392.32,396.57,394.90,394.06,396.09,390.76,402.38,397.12,399.71,399.15,408.43,411.61,413.93,411.80,403.80,399.56,387.93,385.91,391.43,385.24,391.40,387.85,377.24,368.58,370.41,366.63,362.52,352.15,341.31,344.24,345.80,343.53,338.07,339.42,353.51,344.44,361.94,345.12,336.82,342.89,340.90,339.01,344.19,340.74,335.73,333.68,330.86,335.28,338.72,335.90,327.95,324.56,326.31,325.20,330.66,328.57,327.33,321.62,325.88,330.75,332.31,331.69,336.75,334.52,334.15,335.32,334.44,343.04,339.52,337.13,332.25,336.12,333.80,330.60,333.09,334.94,337.01,337.90,336.35,341.16,340.44,341.99,343.45,340.41,340.80,348.38,342.96,341.25,344.77,348.51,342.69,346.69,345.30,347.20,345.21,347.07,352.82,354.82,356.39,355.18,357.46,359.27,355.40,357.90,,,,,,,,,,,,,350.97,346.40,352.25,356.30,347.81,346.17,345.67,347.13,338.66,342.56,333.29,331.73,341.61,353.43,341.11,343.05,343.38,341.93,339.19,339.17,341.76,345.12,346.82,342.11,346.97,341.70,344.28,344.23,345.99,348.79,354.11,355.46,359.87,359.82,357.35,364.17,366.75,368.97,L7
2007-09-28 21:43:49+00:00,360.06,350.68,349.67,342.03,349.16,357.76,359.27,359.83,369.14,368.37,377.65,371.64,385.31,392.42,400.57,402.21,403.69,404.10,402.30,393.34,394.80,408.86,403.83,401.99,408.09,409.27,411.55,417.05,415.15,407.08,402.96,390.71,393.42,393.58,393.70,394.54,389.58,380.56,384.89,380.12,373.67,372.96,363.24,356.09,351.02,351.61,345.73,338.52,340.51,346.45,351.88,362.92,366.77,348.26,343.01,334.81,337.52,339.63,342.25,338.24,337.75,332.48,333.84,331.64,334.49,336.13,334.11,330.54,334.67,337.69,334.34,333.76,332.99,336.29,339.41,334.94,337.83,336.78,339.46,337.67,341.95,346.33,348.22,341.23,337.92,338.60,338.79,339.52,342.41,342.25,339.60,344.42,344.65,338.54,339.69,338.48,338.35,342.60,343.74,341.16,345.60,344.24,347.67,350.08,344.71,345.22,347.28,349.94,345.01,346.48,349.07,351.89,350.20,352.69,358.19,361.30,357.67,356.93,361.16,358.70,358.23,357.89,357.50,359.25,352.02,348.50,343.44,345.24,349.25,353.56,351.67,354.12,354.20,359.57,363.63,363.94,361.70,354.82,,,,,,,,,,,345.01,346.46,339.54,353.38,352.79,354.11,352.12,346.06,353.44,352.20,355.90,354.01,360.94,358.18,361.92,359.97,367.08,366.51,372.16,370.64,372.11,L7
2007-10-14 21:43:51+00:00,346.17,340.80,327.23,325.29,336.18,336.79,335.31,342.15,347.91,346.15,347.08,346.79,364.75,375.83,376.65,374.34,378.33,374.89,383.60,380.43,390.03,395.33,393.38,389.62,393.21,395.54,396.82,401.73,396.86,389.53,378.27,379.44,379.53,373.08,371.09,374.60,373.18,368.23,354.85,348.39,343.30,347.09,341.77,332.98,329.16,324.83,317.20,319.74,325.64,333.36,,329.82,337.23,330.80,330.11,323.37,314.76,318.39,315.39,320.09,320.01,321.83,323.01,322.32,317.09,315.06,314.07,319.38,319.95,318.98,323.54,327.77,324.66,326.60,325.96,326.06,323.55,325.76,327.74,328.07,327.36,324.06,324.54,322.44,319.32,329.43,333.29,328.84,329.81,330.65,322.58,322.93,314.86,319.22,319.67,317.49,317.08,316.40,311.74,313.83,322.03,328.68,319.41,327.30,328.50,335.79,329.17,333.04,335.29,338.49,333.40,335.55,338.76,344.79,340.59,343.44,352.40,351.89,345.51,341.43,342.31,343.02,346.31,347.26,341.89,333.24,332.39,337.37,334.84,329.22,329.44,330.35,335.30,338.30,341.69,346.10,343.64,344.72,338.06,326.93,323.06,304.54,293.30,325.07,326.90,322.09,322.44,321.80,321.82,322.92,324.93,325.69,328.32,329.97,330.98,328.61,328.56,329.50,332.91,332.94,332.62,335.45,337.06,339.56,345.35,,,,,L7
2007-10-30 21:44:02+00:00,358.54,347.65,339.11,344.29,356.90,353.86,358.01,359.38,359.25,360.13,365.21,367.06,380.75,393.25,396.18,403.32,393.46,400.88,400.32,402.09,406.29,402.10,402.75,410.14,413.32,413.90,413.02,414.83,398.65,400.12,400.27,402.75,396.59,388.11,379.03,388.25,390.93,378.80,376.87,367.55,373.62,360.03,348.64,347.24,339.99,339.10,333.89,333.88,345.68,333.80,343.61,352.81,349.59,347.71,343.94,335.56,329.86,328.82,328.13,328.08,326.46,328.11,335.81,336.01,336.17,339.89,332.24,334.00,337.34,331.25,338.82,332.85,327.17,331.36,326.06,329.92,339.49,345.87,347.79,346.41,347.89,347.71,350.51,343.23,342.83,342.80,344.48,335.15,343.55,342.99,343.60,341.38,340.89,338.28,346.53,345.31,349.60,345.03,339.33,331.88,341.40,343.58,337.67,333.28,341.37,344.21,348.06,347.01,353.04,351.43,356.31,356.23,358.37,362.01,367.58,366.18,363.58,362.34,356.07,355.74,354.44,355.66,351.08,353.35,347.14,345.04,345.78,341.15,341.22,350.28,354.16,355.43,353.95,352.80,351.35,348.54,340.10,334.58,336.17,339.56,337.00,326.42,327.14,338.99,337.90,344.80,345.28,348.35,335.71,336.06,338.30,332.92,334.32,337.90,339.29,,,,,,,,,354.49,353.14,363.34,369.35,364.47,363.43,L7
2007-12-17 21:44:23+00:00,,,,,,,,,,,373.98,387.72,405.11,403.93,400.93,395.35,398.11,,394.12,396.15,398.22,389.45,395.52,402.37,398.35,399.47,410.26,405.13,389.64,386.98,392.16,387.87,388.53,385.57,387.21,389.08,383.82,374.20,349.14,350.92,353.47,343.21,327.09,325.50,329.53,331.69,330.84,316.74,318.24,317.32,,324.13,316.00,320.25,324.52,319.45,319.67,321.80,316.88,321.19,326.43,321.52,327.86,322.06,328.21,333.56,324.72,323.83,328.05,327.04,330.58,331.04,325.44,328.79,329.14,324.65,325.93,327.15,340.50,352.09,348.36,353.28,358.60,349.99,354.09,358.01,359.23,354.87,354.46,351.74,355.60,352.12,351.49,358.29,360.85,351.47,353.77,347.13,342.33,346.76,350.23,346.47,351.44,354.84,358.57,355.76,358.52,362.52,360.90,354.06,359.32,366.16,373.26,367.78,373.66,374.90,376.57,378.17,373.17,369.24,372.46,367.90,376.99,375.09,366.65,361.20,354.05,350.44,351.75,355.92,358.43,355.58,367.14,376.35,374.50,376.68,364.74,369.91,365.21,362.90,360.61,358.92,352.12,363.45,364.82,366.25,362.54,357.29,354.68,357.54,361.49,361.69,,,,,,,,,,,,,,,,,,L7
2008-01-02 21:44:25+00:00,369.02,365.41,370.58,363.27,365.41,369.95,378.62,385.78,381.46,376.75,382.90,395.77,401.16,408.55,405.56,417.33,415.48,417.24,416.65,412.49,419.30,415.17,421.16,422.15,425.25,422.28,428.62,426.78,425.11,421.13,414.78,416.52,414.15,406.08,402.14,411.46,396.05,396.53,380.89,381.31,379.96,372.12,358.46,357.81,363.44,366.81,354.33,356.51,351.14,362.02,369.60,,354.53,352.94,350.62,350.54,346.93,347.09,341.50,345.91,339.51,344.95,342.58,346.12,345.53,351.33,347.51,343.59,344.51,345.94,346.71,347.73,346.84,345.20,346.16,349.87,345.30,352.87,348.56,356.08,356.46,360.53,357.34,357.64,350.85,353.28,352.32,352.93,355.77,352.18,354.11,354.45,351.45,353.57,359.10,359.23,355.63,355.81,355.48,353.80,353.93,353.21,351.95,357.70,352.63,355.11,355.19,353.95,359.61,356.55,358.96,364.28,367.06,365.54,370.80,371.60,373.66,371.02,373.31,369.64,368.22,367.61,366.46,358.98,362.26,361.09,361.49,360.65,362.00,357.79,364.34,363.49,364.13,369.60,372.10,371.66,369.64,361.26,359.71,355.05,356.69,357.93,356.71,356.05,358.60,353.41,364.46,370.46,368.57,360.10,358.39,351.84,356.76,362.53,360.04,359.01,356.45,357.54,363.45,361.26,366.03,370.15,372.58,374.38,373.40,377.45,379.96,386.04,389.78,L7
2008-02-03 21:44:23+00:00,,,,,,,,,,,,,378.88,386.55,390.38,396.14,401.03,404.26,403.22,409.04,406.48,405.86,406.68,402.17,406.92,415.42,420.83,418.93,423.75,414.61,412.08,407.36,404.25,405.26,399.41,399.25,388.86,392.07,369.01,373.69,369.29,359.97,346.59,345.24,350.42,353.94,347.84,353.24,351.59,358.28,358.08,351.18,344.57,343.12,342.75,344.95,335.92,333.07,331.94,335.08,334.35,332.47,330.51,334.11,340.87,342.69,338.28,337.69,,,,,,,,,,,,,343.04,344.21,342.48,342.40,336.43,345.78,343.50,340.40,339.92,340.13,343.06,344.56,340.48,344.20,343.09,341.41,344.92,342.62,347.76,345.10,343.23,340.71,348.77,347.11,344.16,339.95,346.70,343.75,344.79,344.03,347.29,349.82,351.40,351.79,358.77,362.19,366.20,365.67,362.29,356.03,354.79,354.59,348.77,348.85,348.06,347.42,342.63,350.04,354.02,348.53,353.51,353.16,355.82,357.00,359.82,353.05,357.46,352.40,350.14,341.48,342.37,,,,,,,,,,341.89,347.13,345.99,350.04,349.80,347.31,340.28,344.20,338.04,344.01,342.20,348.02,353.29,354.44,352.08,355.78,359.03,362.43,363.42,L7
2008-04-23 21:44:10+00:00,,,,,,,,340.41,342.29,344.92,352.72,352.20,358.63,372.95,372.14,378.80,376.68,383.15,390.84,387.28,385.71,382.86,389.03,394.20,386.86,391.08,391.36,,,374.25,,,,376.73,375.86,370.42,370.38,364.81,358.13,350.85,352.43,343.12,341.95,337.19,332.25,328.30,325.92,324.94,325.96,331.66,336.35,,326.26,326.34,315.48,321.30,318.33,319.41,315.05,318.80,313.46,312.19,311.34,316.90,324.66,327.91,326.58,323.68,322.42,317.41,322.67,322.52,321.54,318.93,316.10,325.78,325.84,323.49,317.78,324.66,335.58,327.85,325.53,327.27,325.72,331.27,335.18,333.66,338.71,336.41,331.61,334.05,340.00,338.54,339.98,333.38,324.89,328.45,328.02,326.80,329.23,329.68,329.39,323.63,334.04,331.96,332.50,334.12,334.18,336.89,347.44,338.71,337.50,348.98,348.17,340.22,348.39,345.31,342.33,346.82,338.07,344.72,341.60,340.15,337.14,341.33,342.67,336.39,,,317.04,332.77,343.30,348.30,347.98,344.32,339.01,340.40,339.07,337.96,335.63,330.23,322.04,310.42,327.76,333.95,326.90,317.10,,,,,324.94,332.71,328.13,325.27,331.24,324.20,,,,,,,,,,,,L7
2008-06-10 21:43:51+00:00,,,,,,,,330.15,342.35,352.73,350.79,351.82,352.77,363.82,368.65,373.39,379.60,387.41,387.42,393.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.33,328.86,325.57,322.60,321.23,327.47,320.81,319.71,318.05,316.21,318.35,320.96,323.91,324.11,332.69,321.05,322.26,322.87,320.91,315.84,323.25,317.40,321.60,326.88,328.71,316.12,328.30,322.05,329.71,330.96,336.54,329.17,332.65,325.09,331.39,327.47,332.42,327.86,331.61,327.42,334.16,328.42,326.24,321.75,332.06,336.31,338.58,340.40,344.50,340.60,346.04,343.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.42,327.58,324.79,330.01,331.79,327.11,,,,,,,,351.52,349.63,341.82,340.73,349.35,L7
2008-07-12 21:43:29+00:00,,,,,,,,349.01,360.28,359.87,367.80,375.83,378.01,374.78,388.43,390.34,391.11,398.90,410.36,411.54,406.69,398.00,398.21,403.80,394.42,398.88,401.83,411.20,414.90,409.33,408.69,407.07,400.00,401.16,406.33,393.55,390.08,383.74,378.60,363.45,362.21,366.54,361.72,354.96,352.11,347.12,348.85,345.87,331.64,336.48,334.53,336.89,333.84,337.26,338.57,341.49,336.33,343.03,331.84,325.11,329.78,328.13,328.72,326.16,328.66,327.94,340.80,340.35,332.42,333.25,329.56,336.28,339.92,338.96,336.43,325.60,328.91,336.56,328.10,331.30,336.02,338.98,335.73,340.11,329.37,330.70,332.77,343.82,334.50,337.11,335.04,347.38,344.71,347.71,341.19,343.77,340.35,346.60,349.12,345.28,342.24,353.72,353.50,346.40,339.97,346.66,343.12,351.72,350.17,342.08,348.46,357.16,352.17,352.35,362.03,363.31,366.34,370.71,366.31,368.66,360.71,362.24,362.59,367.76,362.55,364.89,359.46,361.90,358.25,360.30,356.05,353.93,355.38,364.84,,,,,,,,,,,,,339.91,342.43,344.88,340.35,335.54,346.46,349.84,346.79,346.30,345.85,351.31,350.79,347.79,359.56,345.57,352.57,350.33,357.44,357.70,366.30,354.30,362.10,368.74,L7
