dates,nzd0281-0000,nzd0281-0001,nzd0281-0002,nzd0281-0003,nzd0281-0004,nzd0281-0005,nzd0281-0006,nzd0281-0007,nzd0281-0008,nzd0281-0009,nzd0281-0010,nzd0281-0011,nzd0281-0012,nzd0281-0013,nzd0281-0014,nzd0281-0015,nzd0281-0016,nzd0281-0017,nzd0281-0018,nzd0281-0019,nzd0281-0020,nzd0281-0021,nzd0281-0022,nzd0281-0023,nzd0281-0024,nzd0281-0025,nzd0281-0026,nzd0281-0027,nzd0281-0028,nzd0281-0029,nzd0281-0030,nzd0281-0031,nzd0281-0032,nzd0281-0033,nzd0281-0034,nzd0281-0035,nzd0281-0036,nzd0281-0037,nzd0281-0038,nzd0281-0039,nzd0281-0040,nzd0281-0041,nzd0281-0042,nzd0281-0043,nzd0281-0044,nzd0281-0045,nzd0281-0046,nzd0281-0047,nzd0281-0048,nzd0281-0049,nzd0281-0050,nzd0281-0051,nzd0281-0052,nzd0281-0053,nzd0281-0054,nzd0281-0055,nzd0281-0056,nzd0281-0057,nzd0281-0058,nzd0281-0059,nzd0281-0060,nzd0281-0061,nzd0281-0062,nzd0281-0063,nzd0281-0064,nzd0281-0065,nzd0281-0066,nzd0281-0067,nzd0281-0068,nzd0281-0069,nzd0281-0070,nzd0281-0071,nzd0281-0072,nzd0281-0073,nzd0281-0074,nzd0281-0075,nzd0281-0076,nzd0281-0077,nzd0281-0078,nzd0281-0079,nzd0281-0080,nzd0281-0081,nzd0281-0082,nzd0281-0083,nzd0281-0084,nzd0281-0085,nzd0281-0086,nzd0281-0087,nzd0281-0088,nzd0281-0089,nzd0281-0090,nzd0281-0091,nzd0281-0092,nzd0281-0093,nzd0281-0094,nzd0281-0095,nzd0281-0096,nzd0281-0097,nzd0281-0098,nzd0281-0099,nzd0281-0100,nzd0281-0101,nzd0281-0102,nzd0281-0103,nzd0281-0104,nzd0281-0105,nzd0281-0106,nzd0281-0107,nzd0281-0108,nzd0281-0109,nzd0281-0110,nzd0281-0111,nzd0281-0112,nzd0281-0113,nzd0281-0114,nzd0281-0115,nzd0281-0116,nzd0281-0117,nzd0281-0118,nzd0281-0119,nzd0281-0120,nzd0281-0121,nzd0281-0122,nzd0281-0123,nzd0281-0124,nzd0281-0125,nzd0281-0126,nzd0281-0127,nzd0281-0128,nzd0281-0129,nzd0281-0130,nzd0281-0131,nzd0281-0132,nzd0281-0133,nzd0281-0134,nzd0281-0135,nzd0281-0136,nzd0281-0137,nzd0281-0138,nzd0281-0139,nzd0281-0140,nzd0281-0141,nzd0281-0142,nzd0281-0143,nzd0281-0144,nzd0281-0145,nzd0281-0146,nzd0281-0147,nzd0281-0148,nzd0281-0149,nzd0281-0150,nzd0281-0151,nzd0281-0152,nzd0281-0153,nzd0281-0154,nzd0281-0155,nzd0281-0156,nzd0281-0157,nzd0281-0158,nzd0281-0159,nzd0281-0160,nzd0281-0161,nzd0281-0162,nzd0281-0163,nzd0281-0164,nzd0281-0165,nzd0281-0166,nzd0281-0167,nzd0281-0168,satname
2005-06-26 21:41:40+00:00,318.57,296.83,296.60,295.43,273.24,348.20,354.73,354.59,360.24,360.87,362.84,361.82,370.45,378.40,385.47,391.29,397.53,399.00,395.48,392.64,393.37,395.10,397.59,399.22,401.82,402.29,404.06,410.13,399.42,401.99,400.80,401.04,399.15,390.09,378.50,373.93,378.02,381.42,376.04,362.40,363.28,367.21,367.02,364.74,357.04,353.17,353.95,356.65,360.03,355.70,354.09,347.99,346.05,345.96,343.19,340.00,334.13,326.71,333.71,339.16,337.84,337.11,333.84,331.35,331.33,331.88,328.26,328.27,327.21,329.73,327.99,326.62,327.38,326.68,327.00,328.31,331.49,334.03,334.45,336.63,338.70,335.62,334.85,334.33,334.33,334.40,333.22,331.57,332.78,333.63,333.41,333.47,331.74,333.07,337.63,337.36,334.46,332.15,333.44,334.35,336.52,333.27,335.30,340.49,339.21,342.20,341.09,346.21,343.88,343.27,344.68,350.00,348.01,351.00,353.10,358.76,359.83,362.01,360.28,358.57,358.58,359.49,355.20,359.46,355.39,357.02,354.01,353.97,354.50,356.89,355.57,358.70,357.47,363.05,362.29,363.76,358.56,356.69,351.41,354.64,351.16,348.78,344.79,342.46,339.90,339.99,339.41,341.81,339.48,340.31,338.48,338.31,337.97,338.09,343.55,341.17,339.93,340.07,340.20,341.72,343.90,346.56,350.19,350.96,353.23,355.07,358.24,358.61,363.61,L5
2005-07-12 21:41:47+00:00,308.30,287.25,284.81,285.65,264.00,348.20,354.73,349.14,357.04,357.69,359.26,358.08,366.21,375.04,381.96,388.99,393.16,394.68,391.40,387.44,388.82,390.72,393.34,395.11,398.06,399.57,404.06,410.13,399.42,401.99,400.80,401.04,399.15,390.09,378.50,373.93,378.02,381.42,376.04,362.40,363.28,367.21,367.02,364.74,357.04,353.17,353.95,356.65,360.03,355.70,354.09,347.99,346.05,345.96,343.19,340.00,334.13,326.71,333.71,339.16,337.84,337.11,333.84,331.35,331.33,331.88,328.26,328.27,327.21,329.73,324.41,324.48,324.51,324.96,323.58,325.68,328.51,331.42,332.54,334.38,336.16,334.05,332.90,332.77,331.67,332.04,330.79,329.54,330.34,333.63,333.41,333.47,331.74,333.07,337.63,337.36,334.46,332.15,333.44,334.35,336.52,333.27,335.30,340.49,336.22,340.20,338.71,343.69,340.80,341.14,342.07,347.44,345.90,349.21,351.24,356.44,357.30,362.01,360.28,358.57,358.58,359.49,355.20,359.46,355.39,357.02,354.01,353.97,354.50,356.89,355.57,358.70,357.47,363.05,362.29,363.76,358.56,356.69,351.41,354.64,351.16,348.78,344.79,342.46,339.90,339.99,339.41,341.81,339.48,340.31,338.48,338.31,337.97,338.09,339.76,337.81,336.78,337.42,337.82,338.46,340.23,343.23,345.88,347.44,349.69,352.50,355.93,356.50,361.87,L5
2005-08-29 21:42:10+00:00,299.42,276.97,274.04,274.80,252.33,347.37,355.61,350.03,357.63,358.04,358.22,356.93,365.05,372.53,380.29,387.58,392.30,393.38,391.34,385.90,385.07,389.78,392.12,393.57,397.91,398.91,404.13,403.81,398.26,399.82,399.19,397.03,395.40,392.41,385.49,382.23,384.90,381.99,375.11,363.00,364.41,361.86,360.83,361.33,357.71,355.72,357.96,361.12,368.44,358.83,348.10,342.44,344.81,343.73,339.11,334.95,333.90,328.75,331.84,335.94,337.39,335.88,335.16,333.91,332.83,331.73,329.87,328.40,329.66,330.94,324.54,324.52,324.01,323.48,322.72,324.90,326.59,328.58,329.59,331.45,333.43,331.99,331.82,331.64,330.55,330.79,329.61,328.44,329.93,333.02,332.62,331.65,330.90,330.61,337.02,336.25,333.52,330.99,331.79,332.87,335.92,332.17,334.71,338.98,335.61,338.45,336.92,341.40,339.51,338.91,340.67,345.24,344.98,348.05,350.60,355.64,356.38,360.77,359.55,357.41,358.01,359.05,355.03,357.64,357.44,358.29,353.99,355.34,358.50,357.45,354.52,357.00,357.27,364.77,361.52,362.43,359.05,354.25,346.70,350.97,347.74,345.17,342.33,338.85,337.13,338.96,338.95,345.25,341.91,341.23,337.95,336.30,336.91,338.56,337.79,334.53,335.21,337.31,337.15,339.87,339.00,342.85,343.73,346.93,349.85,351.79,354.88,356.10,361.15,L5
2005-09-06 21:43:12+00:00,308.35,287.61,285.40,285.88,264.71,354.61,359.24,352.88,359.70,359.82,359.43,358.72,367.15,374.29,382.16,389.55,392.89,395.58,394.15,389.38,385.07,393.42,394.72,397.06,402.51,403.06,407.31,405.71,400.78,402.11,401.79,400.18,397.41,394.09,386.43,383.46,386.40,383.61,376.91,367.98,367.25,364.98,363.80,365.77,363.05,360.36,360.86,361.73,368.41,362.44,351.66,346.84,347.88,345.00,341.38,338.61,337.90,333.32,335.14,337.62,337.55,335.79,335.13,334.52,334.94,335.21,332.64,332.10,332.15,333.91,327.82,327.03,325.72,325.28,324.95,326.81,329.15,331.06,331.32,333.35,335.72,334.17,333.58,333.51,332.81,332.69,331.89,331.32,332.50,335.01,334.37,334.12,333.40,333.69,339.05,337.58,335.80,334.04,334.70,334.93,337.66,334.44,337.08,341.05,337.83,339.99,339.73,343.77,341.96,341.30,343.27,347.66,347.66,350.35,352.95,357.39,358.46,361.29,360.61,358.98,359.99,359.30,357.75,359.75,358.79,359.60,356.48,357.42,361.33,358.69,355.61,358.48,360.19,364.28,361.23,362.43,358.65,354.72,348.71,351.72,349.60,348.17,342.27,340.72,340.55,343.76,342.24,347.44,344.80,344.47,340.73,338.55,338.70,340.57,339.33,336.38,337.23,339.14,339.29,341.68,341.46,344.74,346.44,349.39,349.85,351.79,354.88,356.10,361.15,L7
2005-10-08 21:43:05+00:00,304.90,285.44,283.92,283.93,261.60,349.05,352.19,350.55,356.88,356.49,354.27,354.87,362.97,369.55,378.08,386.19,388.52,390.17,387.89,384.40,378.90,390.03,390.96,393.19,397.90,398.56,402.56,401.93,398.01,397.86,397.59,395.90,391.72,389.26,381.91,378.93,381.15,376.59,370.87,360.88,358.61,354.94,357.57,360.20,359.46,354.28,355.98,362.60,368.39,362.46,351.66,336.11,338.73,335.27,334.57,331.70,333.25,331.92,330.56,331.05,329.86,330.09,330.18,329.88,328.74,327.53,325.86,324.16,325.88,328.00,324.04,325.00,323.54,322.70,322.98,324.81,327.36,328.94,328.16,330.54,332.37,331.25,331.30,329.28,330.60,330.20,328.74,328.91,330.15,331.50,331.59,331.37,330.23,331.29,334.95,332.83,332.73,330.26,330.46,330.96,334.53,330.74,332.99,336.37,335.67,339.36,339.73,343.77,341.96,341.30,343.27,347.66,347.66,350.35,352.95,357.39,358.46,355.26,360.61,353.64,354.55,353.12,354.22,354.10,352.99,353.20,349.32,348.50,350.54,347.79,347.00,349.54,354.45,356.84,357.75,362.68,352.70,347.17,348.96,349.57,338.19,338.68,333.27,332.90,333.73,337.51,338.16,341.54,340.01,339.99,337.61,335.48,334.04,336.40,335.29,333.21,333.62,337.97,335.92,337.40,338.49,341.26,342.74,345.49,346.75,349.59,352.91,354.06,359.19,L7
2005-10-24 21:43:19+00:00,309.17,292.01,289.95,289.65,269.23,345.78,350.01,350.25,356.28,354.68,352.75,352.97,361.55,369.31,379.04,385.81,387.86,388.99,387.27,384.01,380.31,389.69,390.31,392.38,396.62,397.53,401.25,401.68,396.30,396.64,395.67,393.62,389.57,387.82,381.66,379.20,380.53,376.17,370.89,359.87,356.69,354.46,357.47,359.18,356.19,353.01,353.79,358.89,365.45,353.97,341.50,335.52,336.53,333.36,331.89,330.11,329.80,329.74,327.37,329.03,329.83,329.01,329.76,328.05,328.30,326.60,325.03,323.36,324.17,325.74,323.27,323.98,323.05,322.52,322.42,324.43,326.85,328.30,328.65,330.92,332.55,331.80,331.06,329.25,330.94,329.84,328.77,328.45,330.20,329.99,331.12,330.97,328.90,330.43,333.65,331.58,331.65,329.42,330.06,331.10,334.37,331.50,332.99,335.37,335.45,338.84,339.36,343.18,341.55,341.13,342.35,346.49,347.03,349.71,351.74,356.53,357.43,354.69,359.37,352.44,353.18,352.34,353.12,353.16,352.66,352.75,347.81,346.90,347.94,346.16,344.28,346.38,351.50,354.44,355.38,359.45,350.94,346.33,342.26,345.85,337.08,337.25,332.27,332.79,333.23,337.47,337.17,338.80,336.70,337.64,336.16,333.79,332.33,334.24,334.80,333.01,333.81,337.40,335.46,336.71,337.51,340.75,342.26,344.61,345.46,349.51,352.22,354.42,359.34,L7
2005-11-09 21:43:30+00:00,308.30,299.98,295.84,296.66,277.66,342.27,345.55,346.98,353.04,350.26,348.33,349.14,359.66,368.81,379.11,385.84,386.20,386.88,385.45,383.54,378.25,388.18,388.72,390.99,393.96,394.71,400.83,400.73,393.76,392.23,390.93,388.30,382.59,381.60,377.50,376.22,376.88,371.86,368.09,357.31,354.19,352.57,356.51,357.66,354.34,352.37,353.24,358.10,365.68,349.30,337.65,332.48,331.72,329.57,329.65,326.93,326.76,327.58,325.38,325.93,326.46,324.12,326.32,322.33,324.22,322.61,322.26,320.84,321.84,320.73,319.91,321.57,320.86,320.51,321.69,323.44,326.29,327.15,327.66,329.84,331.95,332.19,330.58,328.63,330.68,329.36,329.05,328.73,330.94,329.40,329.86,329.83,327.50,329.10,332.96,331.37,333.27,329.33,329.63,329.44,334.03,331.95,333.69,333.95,335.01,337.98,339.29,340.81,340.68,341.08,342.13,344.57,346.09,348.99,351.14,353.72,355.99,352.30,357.74,347.58,348.91,348.39,349.91,350.74,350.11,349.13,344.47,342.32,343.99,341.73,341.45,342.13,347.81,350.72,351.72,356.54,348.48,344.15,338.31,341.12,332.61,332.72,327.71,329.37,329.43,334.75,334.54,335.40,333.34,334.04,334.26,331.88,328.72,328.85,331.05,328.56,330.85,334.61,334.13,334.82,335.95,337.57,339.64,342.01,343.60,347.85,350.91,353.07,358.32,L7
2006-01-12 21:43:56+00:00,350.31,345.36,344.75,341.88,338.99,341.26,344.55,351.89,353.63,348.73,346.42,349.05,358.57,369.30,382.31,385.77,385.21,385.27,384.69,386.38,377.78,390.95,390.22,394.24,397.36,399.71,403.63,401.35,396.63,393.33,393.06,388.61,382.81,382.00,378.92,376.57,378.02,370.05,364.55,355.72,353.45,353.93,356.65,355.81,352.38,350.12,350.56,353.59,364.70,351.48,338.08,331.94,331.39,328.16,327.60,324.78,324.99,325.22,324.29,324.60,325.40,323.05,325.79,323.69,323.70,322.89,322.80,322.17,321.90,321.88,321.94,322.46,322.30,322.64,324.58,326.24,328.57,328.50,329.79,332.14,334.27,335.02,331.61,330.62,333.17,330.84,330.80,332.54,334.54,329.21,330.18,330.23,328.04,332.85,332.72,331.40,333.58,330.44,330.26,332.07,332.89,333.84,336.01,335.06,338.10,341.33,344.49,344.14,344.45,344.68,346.54,347.24,348.72,351.04,353.21,355.26,356.67,349.06,355.23,347.42,348.35,346.94,348.61,348.75,348.21,346.93,341.98,339.92,342.39,341.03,340.16,341.95,346.44,347.11,349.75,351.61,344.01,340.93,336.97,339.49,330.67,332.31,327.74,327.71,329.02,333.98,333.28,333.62,332.47,331.38,333.20,331.23,328.40,329.20,329.61,331.01,334.27,337.73,334.84,335.64,337.76,339.07,342.64,345.88,345.67,350.59,351.94,354.46,358.18,L7
2006-01-20 21:44:01+00:00,351.13,345.37,344.93,343.90,341.59,342.54,347.08,352.20,353.02,349.05,347.28,349.88,359.53,371.01,384.35,386.82,386.79,387.00,386.04,387.88,382.42,392.05,391.70,395.42,398.95,401.63,405.15,403.17,398.33,395.42,395.00,390.65,385.72,384.29,380.90,378.13,378.91,371.01,365.57,356.94,354.72,355.14,357.48,356.12,354.44,351.86,350.79,352.29,363.17,353.62,343.05,335.57,333.42,328.54,327.74,325.34,326.10,326.27,325.93,325.18,326.26,323.69,326.66,324.40,325.57,324.00,322.13,319.53,321.90,323.86,323.94,322.03,317.13,322.64,324.58,327.66,330.28,327.24,330.34,331.06,334.17,335.88,331.74,332.52,334.66,330.11,330.81,332.90,335.61,330.87,332.00,331.78,329.97,334.06,333.70,332.97,334.89,331.48,331.01,333.67,334.50,335.58,337.05,337.17,339.32,341.70,344.44,344.11,344.98,345.48,347.15,346.93,348.98,351.52,353.81,356.32,357.45,350.72,356.27,349.78,350.14,348.71,350.30,349.53,349.74,349.15,344.89,341.33,342.23,341.47,341.17,341.57,347.43,347.02,350.12,351.72,344.86,341.96,338.39,340.39,331.87,332.67,328.67,329.82,330.77,335.36,334.32,335.11,333.66,333.53,334.83,331.92,329.58,330.14,331.45,332.28,335.45,338.49,336.35,336.88,338.61,340.43,343.33,346.42,347.07,351.91,353.78,355.76,360.14,L5
2006-02-13 21:44:07+00:00,352.84,347.11,346.11,345.84,343.48,344.64,348.81,354.38,355.37,352.01,350.29,352.54,361.38,372.97,385.42,387.83,388.56,389.16,387.92,388.70,384.88,393.12,392.64,396.37,400.21,403.55,406.12,404.89,400.24,397.53,396.86,393.14,388.17,387.26,384.11,381.37,382.62,374.80,367.47,358.58,356.82,356.80,358.86,357.64,356.34,354.15,353.06,354.39,364.31,356.80,348.29,339.79,336.87,331.94,330.26,326.94,327.75,327.61,327.48,327.02,327.91,325.75,328.44,326.61,327.34,326.45,324.51,322.55,324.58,326.33,326.01,324.30,320.44,325.06,327.55,329.41,331.93,329.85,332.47,333.00,336.03,338.40,336.01,336.72,338.14,334.37,334.88,336.38,338.85,333.78,334.35,334.16,330.50,333.31,333.11,332.71,335.02,332.00,331.01,335.49,335.96,336.83,338.63,338.68,340.97,342.94,345.43,344.86,345.82,345.88,348.16,348.34,350.43,352.91,355.13,357.07,359.02,352.52,356.64,351.08,351.62,350.25,350.45,350.19,350.44,349.97,346.81,343.76,343.60,343.02,342.97,343.59,349.43,349.64,352.03,353.84,346.98,344.16,340.40,342.64,334.70,335.25,331.09,331.11,332.39,336.91,336.00,336.79,335.46,335.76,336.52,333.83,332.31,332.37,333.83,334.95,337.64,340.85,338.80,339.27,340.65,342.62,345.36,348.57,349.47,354.74,356.95,358.59,362.96,L7
2006-02-21 21:44:44+00:00,353.01,348.15,347.81,348.37,345.32,346.99,350.99,356.74,357.40,354.22,353.03,354.74,363.09,374.39,386.93,389.41,390.54,391.18,390.20,390.92,388.62,395.26,395.12,398.44,402.36,405.75,408.51,407.61,402.43,398.79,397.29,393.86,389.47,388.72,385.45,382.95,383.86,376.39,369.80,360.31,358.27,357.64,359.86,358.51,357.05,354.90,354.05,355.22,364.42,357.23,349.30,341.97,339.09,334.03,331.33,327.82,328.88,328.64,328.84,328.74,329.48,327.36,329.55,328.09,328.07,328.06,326.41,324.83,326.63,328.28,327.37,325.92,322.64,327.21,329.42,329.96,332.77,330.72,333.64,334.57,337.36,339.68,336.93,337.87,338.96,335.05,335.33,337.54,339.57,335.19,335.46,334.60,332.11,335.54,334.71,334.27,336.38,333.81,333.07,336.37,336.20,336.86,338.65,339.35,341.08,343.61,346.16,345.43,345.63,345.62,348.76,349.10,351.17,354.01,356.27,357.55,358.97,353.09,357.25,352.46,352.28,351.51,350.96,350.45,351.06,350.71,347.47,344.46,344.62,344.29,343.96,344.63,349.76,350.72,352.03,354.42,348.41,345.68,341.82,344.13,336.82,336.59,331.99,331.78,333.87,337.92,337.29,338.14,336.83,337.09,337.27,334.54,333.66,333.24,334.76,335.90,338.87,341.24,338.83,339.92,341.65,344.04,346.35,349.68,351.69,356.63,358.12,359.67,363.80,L5
2006-03-09 21:45:04+00:00,349.11,345.18,343.42,344.06,343.36,344.19,347.47,352.58,353.90,350.53,350.53,352.20,360.09,372.81,385.30,386.97,389.79,389.13,387.63,388.31,389.78,391.75,391.82,395.01,399.37,403.25,406.81,409.24,402.33,397.59,395.87,391.89,388.73,387.36,384.85,381.36,382.75,374.85,368.31,358.04,356.97,355.80,358.27,355.66,352.68,350.01,348.05,348.74,358.25,353.91,349.16,341.39,336.63,332.38,329.64,326.16,326.66,327.36,327.71,327.62,328.21,326.66,327.66,326.51,324.23,324.10,322.79,321.47,323.68,326.25,324.36,323.59,320.44,325.73,327.75,328.09,331.14,327.86,332.23,332.39,334.85,338.24,336.00,336.17,336.88,332.06,333.48,334.91,337.64,333.74,334.63,332.53,329.46,333.44,331.39,332.13,334.31,331.31,329.90,335.20,334.20,334.62,336.22,337.00,337.89,341.31,342.65,342.92,342.72,343.20,345.56,345.99,348.11,352.08,354.15,355.05,356.50,350.80,355.46,349.94,349.59,349.25,346.93,346.98,348.25,347.47,345.11,341.86,339.03,340.52,340.99,341.30,346.40,347.68,349.66,352.88,345.58,343.07,338.53,342.27,334.46,333.05,330.86,329.94,332.42,335.29,335.39,334.96,334.22,334.74,334.97,332.85,332.34,330.51,333.08,333.57,336.79,338.45,337.17,337.68,339.46,341.46,344.39,347.55,351.60,356.66,358.45,359.35,364.94,L5
2006-04-02 21:44:08+00:00,351.26,346.45,344.85,345.69,346.16,346.91,350.68,354.45,355.54,352.30,353.01,354.62,362.81,375.15,386.68,388.38,390.84,390.59,388.49,389.33,390.65,394.25,394.32,396.31,400.71,404.08,407.86,410.26,403.10,398.88,397.61,394.17,389.81,388.44,386.08,383.16,384.38,376.01,369.94,361.12,359.40,357.43,359.13,357.00,354.26,351.22,348.65,350.79,358.51,353.91,348.06,342.66,338.57,334.40,331.77,327.73,328.33,329.38,329.57,329.43,329.52,328.02,329.19,327.80,325.90,325.52,323.82,322.89,325.16,327.54,326.19,326.10,321.81,327.88,329.24,329.65,332.40,329.30,333.35,332.96,336.22,339.37,336.96,337.73,338.72,333.86,335.34,336.73,338.61,334.91,335.41,334.22,332.22,335.29,332.69,333.98,335.91,333.47,331.48,335.20,335.64,336.47,337.36,338.39,338.83,342.61,343.79,343.93,343.54,344.70,346.78,347.30,349.84,353.68,355.84,357.08,358.18,352.66,356.92,351.95,351.40,350.91,348.40,348.98,350.06,348.76,346.16,343.03,340.85,340.52,340.99,341.30,346.40,347.68,349.66,352.88,345.58,343.07,338.53,342.27,334.46,333.67,333.02,330.98,333.68,335.78,336.19,335.60,334.78,335.53,335.74,333.96,333.54,332.06,334.76,334.89,338.31,340.05,338.67,339.35,340.94,342.75,346.53,349.75,353.13,357.58,359.40,360.79,366.54,L7
2006-04-18 21:44:03+00:00,355.19,349.49,347.95,349.51,350.49,351.16,355.42,358.34,359.62,356.17,358.58,359.98,367.31,380.44,391.84,392.14,393.93,394.77,394.25,394.93,396.30,399.27,399.20,399.60,405.30,408.67,412.85,414.64,408.18,404.48,402.33,399.02,395.16,393.13,391.95,388.76,389.17,380.95,375.46,367.35,365.49,362.53,363.21,360.52,358.15,355.20,353.47,354.23,361.36,353.81,349.85,348.78,343.23,339.52,336.51,332.31,332.00,331.93,333.58,332.54,333.35,331.35,332.70,331.31,330.17,330.13,327.94,328.10,330.17,331.55,330.20,329.68,325.52,332.28,333.92,332.65,335.47,331.44,337.11,336.37,340.90,343.18,340.30,342.17,342.09,336.99,338.35,339.14,340.50,337.71,338.58,337.51,336.42,338.72,336.78,338.66,340.31,338.21,336.55,339.22,339.44,340.77,341.92,343.47,341.97,343.84,345.06,344.74,344.33,345.95,348.70,348.50,350.46,354.23,357.11,358.53,359.73,358.95,358.10,357.13,356.03,357.02,354.73,354.09,354.78,353.76,351.43,347.81,346.13,346.53,345.65,345.49,351.08,353.45,354.17,354.61,351.64,349.73,341.88,345.87,341.73,338.70,338.16,335.78,338.71,340.43,340.17,339.47,338.65,339.13,337.67,336.28,337.14,334.81,337.79,337.64,340.95,340.05,341.42,342.06,343.61,345.32,350.73,353.59,356.66,361.25,363.40,365.54,370.59,L7
2006-04-26 21:45:56+00:00,356.43,349.43,348.96,348.98,350.39,352.68,356.12,359.99,361.07,358.81,361.80,364.50,369.33,381.38,391.45,393.18,396.36,396.71,395.91,396.80,398.33,401.87,401.90,401.62,408.35,410.94,414.43,415.53,411.00,407.04,404.84,401.94,398.08,395.14,393.66,389.41,389.71,382.14,375.85,368.95,367.47,364.23,363.66,360.40,359.44,355.76,356.35,356.43,361.30,356.19,353.85,349.09,343.97,340.26,337.78,333.55,334.06,333.48,335.68,333.87,333.29,332.60,332.80,332.82,330.14,331.29,329.01,328.88,332.20,333.11,331.80,331.19,327.50,334.17,336.28,333.63,336.85,332.45,337.25,336.05,341.54,344.33,342.08,343.78,342.40,338.89,339.75,341.02,340.72,339.23,340.07,339.45,338.90,340.22,337.69,341.35,342.35,340.07,337.83,339.58,340.43,341.01,343.53,345.83,342.90,345.01,346.39,345.97,345.18,346.63,350.09,350.32,352.09,354.98,357.89,359.30,361.74,360.16,359.44,359.09,357.94,358.52,356.56,356.00,355.86,354.92,353.25,349.66,348.00,348.08,347.80,348.54,352.61,355.90,356.57,356.72,355.03,352.94,348.13,349.09,344.07,341.11,339.84,336.69,340.31,341.68,341.60,341.61,340.86,340.80,339.70,339.27,341.04,338.67,340.20,340.21,341.63,341.14,342.66,344.64,345.77,347.07,351.95,355.42,358.20,362.61,365.34,367.57,372.73,L5
2006-05-20 21:44:08+00:00,345.62,336.38,336.56,337.52,342.82,347.17,350.31,361.31,363.22,361.47,366.15,367.12,370.57,381.22,391.86,393.11,397.51,398.46,398.69,398.64,400.81,403.65,403.83,402.63,410.79,413.18,414.88,417.14,413.46,409.89,407.57,405.05,400.70,397.77,396.21,390.89,391.07,384.06,377.34,370.48,368.88,365.13,364.11,360.90,360.70,356.80,357.04,356.39,360.49,359.18,355.19,351.61,347.10,342.36,338.64,334.56,335.37,335.03,336.95,335.57,335.10,335.10,334.25,334.85,331.20,333.24,330.19,329.80,332.99,334.86,333.08,332.99,328.96,334.89,336.65,333.77,336.94,333.19,337.31,336.80,341.80,344.32,342.00,344.42,343.14,340.61,340.89,341.32,339.91,339.64,342.06,340.74,341.10,341.92,339.07,342.10,342.33,341.38,338.83,341.25,341.54,342.24,344.66,347.81,343.86,346.16,347.16,347.34,345.80,347.13,349.61,351.33,352.99,355.29,358.46,360.05,362.60,361.69,360.33,361.31,360.38,360.74,359.20,357.14,356.74,357.46,355.17,350.51,349.03,349.36,348.77,350.20,354.55,357.95,357.93,358.21,356.87,356.49,353.50,352.84,345.91,343.38,341.27,338.84,342.93,343.13,343.44,343.51,342.59,342.16,340.68,339.65,341.69,340.77,342.67,343.14,343.56,343.05,343.90,346.55,346.96,349.22,353.86,357.50,359.29,363.60,366.32,369.37,374.58,L7
2006-06-05 21:44:06+00:00,334.57,322.84,323.98,324.66,327.03,338.68,341.25,358.71,361.18,359.45,363.08,364.33,367.95,378.86,388.54,389.84,394.58,395.50,395.75,395.43,397.70,400.82,401.18,400.11,408.11,413.18,414.88,413.41,409.91,406.45,403.77,400.60,396.79,394.55,393.34,388.22,391.07,384.06,377.34,370.48,368.88,365.13,364.11,360.90,360.70,356.80,357.04,356.39,360.49,359.18,355.19,351.61,347.10,342.36,338.64,334.56,335.37,335.03,336.95,335.57,335.10,335.10,334.25,334.85,331.20,333.24,330.19,329.80,332.99,334.86,333.08,332.99,328.96,332.09,333.68,331.09,334.39,330.80,334.54,334.24,339.55,341.36,339.61,341.64,340.10,337.30,337.74,338.37,337.21,337.10,339.43,337.59,338.75,339.42,337.19,340.06,342.33,341.38,338.83,341.25,341.54,342.24,344.66,347.81,343.86,346.16,347.16,347.34,345.80,344.73,347.04,348.76,350.76,352.94,355.82,357.98,362.60,361.69,360.33,361.31,360.38,360.74,359.20,357.14,356.74,357.46,355.17,350.51,349.03,346.34,346.18,350.20,354.55,357.95,357.93,358.21,356.87,356.49,353.50,352.84,345.91,343.38,341.27,338.84,342.93,343.13,343.44,343.51,342.59,342.16,340.68,337.05,338.89,338.34,340.29,340.81,341.95,340.40,341.96,344.20,344.60,347.32,351.42,355.53,357.06,361.25,364.07,365.91,370.92,L7
