,dates,chi0354-0000,chi0354-0001,chi0354-0002,chi0354-0003,chi0354-0004,chi0354-0005,chi0354-0006,chi0354-0007,chi0354-0008,chi0354-0009,chi0354-0010,chi0354-0011,chi0354-0012,chi0354-0013,chi0354-0014,chi0354-0015,chi0354-0016,chi0354-0017,chi0354-0018,chi0354-0019,chi0354-0020,chi0354-0021,chi0354-0022,chi0354-0023,chi0354-0024,chi0354-0025,chi0354-0026,chi0354-0027,chi0354-0028,chi0354-0029,chi0354-0030,chi0354-0031,chi0354-0032,chi0354-0033,chi0354-0034,chi0354-0035,chi0354-0036,chi0354-0037,chi0354-0038,chi0354-0039,chi0354-0040,chi0354-0041,chi0354-0042,chi0354-0043,chi0354-0044,chi0354-0045,chi0354-0046,chi0354-0047,chi0354-0048,chi0354-0049,chi0354-0050,chi0354-0051,chi0354-0052,chi0354-0053,chi0354-0054,chi0354-0055,chi0354-0056,chi0354-0057,chi0354-0058,chi0354-0059,chi0354-0060,chi0354-0061,chi0354-0062,chi0354-0063,chi0354-0064,chi0354-0065,chi0354-0066,chi0354-0067,chi0354-0068,chi0354-0069,chi0354-0070,chi0354-0071,chi0354-0072,chi0354-0073,chi0354-0074,chi0354-0075,chi0354-0076,chi0354-0077,chi0354-0078,chi0354-0079,chi0354-0080,chi0354-0081,chi0354-0082,chi0354-0083,chi0354-0084,chi0354-0085
0,1985-01-25 14:04:27+00:00,205.07677960571732,165.5149426847106,140.69521615044764,,,160.91428385614176,182.87271945153165,187.6540454218461,201.56412018240366,207.5287946942652,,217.3628974070619,,,185.98925071846247,191.79788244359716,182.8322520024832,180.2421815517423,192.19720532318232,184.90832861697515,182.02748275634224,172.37694387428763,165.82405699672242,164.43374331714332,157.35265662865623,163.60064656270038,166.6122412082048,171.57386178799152,172.6283893113912,178.37288158047588,191.20417157634546,200.9961058995446,197.22160026577365,200.01584549564606,195.38146332417847,181.59536647246557,184.0548242433106,184.822908967771,190.7757272668585,199.72721509828745,207.40930901577912,213.22591299384078,203.25907255595504,215.21087392099912,210.50926733256705,206.28919793555755,199.64401965791086,197.04365006311113,198.5055737544556,195.7467225691879,207.1555025919017,199.6662573385681,201.82835482166522,206.30215574159922,214.1625263133417,196.09856597286444,192.82118508008912,192.94452515370094,194.49713551726842,204.29767411555417,209.01075701684104,203.97298068353336,201.66807263592062,199.06175877863308,196.75970866381851,163.95366281562272,201.49971389522113,182.63109538374187,178.0109323082563,190.44285129071304,193.66310936218494,199.74054556632314,,216.70453108340385,212.75302517137663,178.1234695655364,168.03487650271614,168.65377610561865,189.49134092051992,178.1321003242849,184.11404206571058,184.81284518891596,186.2328205323741,194.41332316506458,183.550222279636,187.8460913227242
1,1986-01-28 14:01:10+00:00,196.12828669427842,165.1094075664435,148.36141600843888,161.26372213551326,167.0539114525594,181.1563603204691,213.61159610096303,217.5825136143692,237.27532645993435,213.3301951841756,192.41492615279776,183.5444565988166,,,164.55984846445978,184.01649356393239,206.70189225874762,208.08585509304055,199.6908563681721,173.31536516061374,152.96931927277365,152.26886743687743,154.96413015002116,155.5186316883948,161.21469329527613,165.57382707741846,161.19209183557837,174.24811159048804,198.58105341736558,214.4587044724675,220.4458801750643,203.36611728901164,196.49138561973282,191.04097389786966,185.0645143535114,173.99868443041328,157.71206521782136,161.83423050733649,171.5719063524055,193.2129312032364,197.1772325639931,193.18236489015237,198.62393484593986,201.12986765012784,198.80359814814085,203.63534015256178,192.2435732589538,197.71546696074992,205.08695005432773,211.67393529902859,204.7679241357862,190.10375764542388,186.01449613800062,184.27146739554183,176.72033396716557,173.30931478014975,176.96559499040038,176.8210053175429,181.61633660793706,192.16052063196344,190.132346750433,189.01133705302325,186.8715664782837,175.2462723132041,178.5248415635003,173.02689745803983,187.70944158442626,172.67563223727612,170.77292358031633,167.447389522092,167.07154239234993,175.59095432009727,166.55789787877757,184.91453795151796,182.84664240925494,184.4371378531419,167.0534339476199,163.70445167740894,184.8599961789716,185.35474277465016,174.57755682734023,178.8608738568201,181.20662901742156,178.0080825945217,157.53641999432108,168.45237922928172
2,1986-03-17 14:00:06+00:00,196.02914165775218,162.35937086689765,144.77916457019407,162.7761079361242,186.0720260033574,192.9591910601466,220.97001191706846,221.56425296070444,233.49861720193422,221.98640711272583,222.7463198721491,217.3249096659509,,,,191.60071680279697,185.10468658692048,187.68300203466873,199.75162676641693,191.35691389726298,187.31963422620424,,194.82487371805348,,,,190.24066431909978,194.73641405808766,206.52614431059027,199.25858128772086,206.9734591587486,213.29050084701987,203.84908081331236,173.67118107934652,173.13500176388007,173.90428995746782,183.94198986375744,189.80416389196898,201.50644987060758,203.15093801421648,205.7652761902952,206.21326460611056,211.00122920737243,211.4881294717024,207.84567991711572,200.1113096318031,201.51961817372768,197.073763033589,208.98383792989452,224.42924916944582,226.5800787302074,224.11424960871096,225.37750225350175,,217.83940441149468,202.9614763066332,207.57767375004516,203.46535456139094,197.35867037603748,204.52649188433472,201.9771044040168,193.63422464489378,185.4488961654381,179.12269178285334,185.00152917562642,197.4322007574947,211.92874317397627,195.23189603140003,202.108294352533,193.3926067734356,189.30013528666183,204.19446456743958,202.5414912800405,214.0649154438192,206.31821672255893,182.86929031736832,180.79703413642,182.61724193867644,195.81556402799578,193.4153377597966,184.8115530355193,190.2531469005389,187.70462285910216,183.1496232563252,188.1865169274601,184.42668740465237
3,1986-05-04 13:59:02+00:00,204.7690942905591,177.9195932823186,157.27773547097684,156.38134644007584,176.0657685799143,185.50095195785914,209.96009207576924,204.24301253382635,208.72781939759074,215.00024460734684,,170.92000878996532,,,,,,,,,,,,126.9904342894974,143.87271335951166,160.6923690442428,141.90129638039008,155.60766047632444,162.26534407468233,155.99943562134533,164.56060724408815,164.1695492603841,163.3413644717239,157.9297658618753,152.62104644637265,155.13631952565285,154.26753539715452,154.28826898139963,164.22757795865147,174.4022500799196,174.09245910941402,175.33469011299673,180.06322205370242,183.47542230324171,179.8627070671736,157.06924263641295,174.14616141977766,171.81328104107814,170.73507979495918,170.1491342855699,178.95837198420116,173.49669699108142,182.18025059392315,181.5752501255758,182.15778973463762,176.6419349799927,169.27884461240046,161.28490534322142,167.49987851937897,166.81564191961905,163.34637307029658,172.7946697712806,163.9841987850038,162.6597728791574,163.54943561892216,,185.44998325831384,164.59746524359093,156.58111135632154,157.78492974449642,161.37589530953562,166.54026619282462,171.14421017260975,62.86624009763198,187.3633490831014,193.52106380416166,166.46863039922562,120.92152252094671,165.38584256892048,167.9528912296136,154.98446899477753,165.22096325434026,164.9907785221062,158.8176818065404,141.85184441987442,144.134819444654
4,1986-08-15 14:01:53+00:00,211.8953565696526,177.42432178826138,146.316939351061,160.57248179785566,184.54749544597186,,,,,222.84026298388727,,172.20442425731096,,170.2112345442311,167.0678569152317,169.8936548672101,171.21509158088227,178.92946166483398,192.2718006694928,199.34739414797883,190.7413080775196,187.22427619415407,175.9769737280143,,175.08651486981944,181.25248761033026,178.21027144522773,175.4017697029421,185.51109934641835,189.84371425657423,181.84113930781157,184.72878323726698,183.8671577761778,174.0777296891129,175.1340441538491,169.89944241271144,174.53967349071146,176.2014687597822,184.91046371878525,192.85174876944006,189.5698908916205,183.234684875861,189.71838125345988,203.05403972754598,196.12286061878126,182.89477370923115,185.56526956961244,188.2258604800623,182.75131890900946,192.98897905102314,192.8827360902909,186.58052771430323,181.87883288441046,181.38848831370214,184.4636899568698,172.04138276159426,175.19055402416257,180.6389182718365,167.4517181851115,173.38157910920796,167.83938759621452,163.3706973396466,163.88129264820006,171.69364365994252,169.15472572382927,,186.3202179141028,163.09488224336482,154.60458127436758,149.09395114385242,143.4207842224498,129.17345152748672,,37.53072575574603,171.93668243294042,184.18758020740046,172.20429536018207,90.07515877752438,128.83799899037032,166.07816805313914,133.14534662780264,136.0069271735979,144.62439392432015,145.99711011349592,155.5586080007601,
5,1986-08-31 14:01:16+00:00,176.2878681539116,145.20128420744862,,,,,,,,,,,,,,,,,,,,,128.26930684426213,136.82242890909438,142.31417424176323,149.0635987425611,143.0067983256883,150.65478100354264,147.40821941607823,151.47452453909796,155.12747687879133,161.34226970230554,154.14393367061885,151.5287676170965,149.02113878867374,143.98285145472462,144.84180798479156,146.91387100518295,147.07324695713754,155.39374590789416,168.32946075828355,156.45597974600088,163.7516680472615,163.80517580793835,154.974492528373,147.56973160146686,152.65626105494067,144.81003290170025,145.241668828059,140.0802016783292,147.55740547747104,147.03914691956538,148.0296524507006,150.8420060467929,154.05022845230522,,,,,123.04309086352563,130.32464488795586,125.69397083691197,104.30913502009254,,124.7729810953303,,,119.51883492298732,132.26905846167628,107.87870814576692,,,,52.51401192921769,166.51747774077373,159.6485027570501,149.10355344180132,97.8417860715579,,138.84574552163414,,110.95781621627792,,74.94091183824467,116.00898700777431,108.0358050192644
6,1986-09-16 14:00:46+00:00,190.41810042810917,160.57172544795344,141.72568777570854,139.75022338265416,153.21546804511812,175.18284871052066,,,,,,,68.55446756447904,148.6619093532782,143.83057795935105,138.91219868446478,157.0982359218628,158.5292902636207,162.7877817250698,168.9084330498884,180.06196452520174,208.78495923925124,163.2167071062209,152.2303850125857,157.13306384022775,169.14323768379992,159.63843608983018,155.81702662476158,157.8629687994888,156.07056124457884,172.28279944606226,172.38395786903573,165.73200200125208,161.26426284563124,158.88429314692758,154.7641237235382,151.52428340942697,157.30893028647517,,,,,,,175.31070075576218,164.0666529516413,167.89900954464616,171.82286107614996,162.7130940385595,152.45680469067543,158.7497385827856,162.35767431672392,,,144.1928412770444,,154.35123607660432,160.9375534287277,156.7716607599097,146.08134951601903,142.49290639204344,147.29597032074014,133.97798867546976,139.4365321541907,144.19661485764578,146.65736091715297,173.08816185128896,140.23937747288068,138.27454995253152,132.62347353008477,137.6704160736179,128.95993795467953,,55.73303372592306,164.5857556414336,164.7278947723707,158.71310864422304,105.04478323211723,130.88959463997762,139.55863292898886,126.67192068807101,125.11672002967276,130.44367394461221,113.86081772029542,120.67732164743265,107.978008831693
7,1986-10-11 13:53:47+00:00,195.98633108726696,159.0607772887855,146.5947847577251,138.89537227664573,154.78725136372645,178.6359195206977,234.17378946723198,248.45652095036266,260.1534117627939,268.5235576501558,235.7455658035662,208.3177767747885,65.23749214073551,171.80979286909115,166.41024739566336,160.05099803293422,152.92542369221235,178.71670900150673,179.89114122403228,194.28992338635834,184.10566512484135,174.10238908275704,173.5424620984817,171.84647781368943,163.64107142713638,177.43266224034755,163.99724988895932,172.33216224048823,171.02188246326068,181.5337582116247,183.11707082248273,198.1164004635838,181.91010819520932,184.35101448841635,179.50148359087902,171.12154926458976,162.05485475926127,173.18565111043583,168.2187378334727,177.3947597470849,193.63175714448948,194.02630479025902,189.11360953743016,196.18662132358776,196.9391274357525,190.81105284091504,180.81204648115963,183.53003361413326,191.1591955071246,186.97692634013129,174.63318348251312,170.85962177632507,182.32783851981804,183.93361609792208,192.65530829479027,178.82590268054287,175.1097332572187,184.80617416597755,179.810314920159,177.37453105783922,171.05457415420707,164.90147662571678,159.81941926618128,160.5022847123475,164.84556105422865,175.04038497798265,194.5989644619251,164.28824851038814,144.79814993796992,157.4697641102784,158.28244701630967,148.94242750432932,161.08583941526422,153.40506906754587,190.88552622271857,175.1196394099752,162.86887770122843,154.58580449246236,157.29608622349525,153.40640562180204,155.98453198420546,143.26445865156094,138.7459373055481,152.255477661365,146.21542356037358,149.26115088197622
8,1986-11-03 13:59:10+00:00,195.50183963284513,160.08559620613926,132.32672074233952,137.22662273918218,145.7742122864861,167.79419209476032,220.33595896529658,231.21395486954805,243.64712102103815,248.31595261913392,243.85718659416221,223.35874608976883,212.15931390349152,183.95495409936706,178.70772758992868,157.97885984391573,161.92006396789083,163.63163211242477,180.68655183261765,190.38824275477754,185.39027746826983,175.15877636371465,173.31174668968288,169.4158436146742,172.59787036595685,180.64555807340622,176.32493976081957,170.2719325311315,178.49175005267884,183.17619811689065,188.46611329655164,193.81686964665855,189.3203058551295,181.75146950040664,174.43305167323473,171.58062576335385,166.85705972772422,170.00299279218584,177.34485075150292,183.23120453067838,187.62005106495522,190.81285402131485,186.85612606323377,198.26330404196986,208.83389316066635,196.5554191189031,194.94428775584242,193.43148963574242,196.89799946741516,198.57472076260913,183.78665688757224,182.05802941473615,178.19658521261482,174.7478086465278,190.60361946744038,194.62858275408172,184.9073564968045,187.0619060157996,179.5735674378524,181.12512064250393,175.09283192900108,158.97024158697965,155.07955327740473,157.9596023321728,168.88658500850664,186.72853034002804,196.55013590819726,161.47472381768205,151.60742300949667,144.20128264604605,155.89868741695278,156.95751187043422,156.46484392419012,157.51344792310482,195.23079732084722,175.2684707067108,163.3316617051483,157.82961959731756,177.17654118010378,158.33687888373834,148.31086133846975,148.4967109967877,155.08836461003602,143.72286271188597,151.407403701158,167.45394278701374
9,1986-11-12 13:52:38+00:00,195.19191240929246,146.51559085957626,113.23246673432394,113.41279628305715,121.8268137828727,154.85984037286917,200.1739255589153,204.0816536033513,214.4268987313322,229.67381719802722,219.54588319702054,207.41480005093604,,179.63702790993963,167.88083750760404,157.5404095577305,151.9074033622749,155.82688359546523,173.91197883709248,171.8356771325445,160.71307350489758,153.63241189384706,157.85894609876084,153.03845748075588,161.89983392800502,175.1030805435974,168.4200306236594,171.7911346488451,175.00329529567438,174.88074522241197,180.33374859992037,183.0410421520665,180.24272257298932,183.61191125433345,167.4059322081021,166.5605992212939,165.0315147781906,171.2760087212249,171.08099883329717,185.3969775628605,193.06619131325385,179.37411553856558,176.4412310556765,179.19464243001983,188.55451035020187,183.29326453486567,186.9802387011947,186.9183807368057,186.38642322207266,192.12067717382814,184.8489970638108,168.57951989126536,171.60620710659572,177.0919329734487,175.04182347405862,182.31666265149977,188.34743170894853,181.69625854471212,175.86511282183346,180.20695599153268,160.13487155602866,157.44034333490768,147.49173732629464,155.74403023111032,164.30357067104168,181.27952337531258,186.9597201763233,165.96851505916032,149.1376602448299,146.5930400355077,151.55993009883895,154.92536747194737,148.47635366197076,155.49268658019363,173.0905222771151,174.5744412847504,166.65162775805368,161.8656179263598,173.3504090257212,156.26996080556754,145.88659015075046,155.9634747145417,131.8985854702052,,,
