,dates,mex0462-0000,mex0462-0001,mex0462-0002,mex0462-0003,mex0462-0004,mex0462-0005,mex0462-0006,mex0462-0007,mex0462-0008,mex0462-0009,mex0462-0010,mex0462-0011,mex0462-0012,mex0462-0013,mex0462-0014,mex0462-0015,mex0462-0016,mex0462-0017,mex0462-0018,mex0462-0019,mex0462-0020,mex0462-0021,mex0462-0022,mex0462-0023,mex0462-0024,mex0462-0025,mex0462-0026,mex0462-0027,mex0462-0028,mex0462-0029,mex0462-0030,mex0462-0031,mex0462-0032,mex0462-0033,mex0462-0034,mex0462-0035,mex0462-0036,mex0462-0037,mex0462-0038,mex0462-0039,mex0462-0040,mex0462-0041,mex0462-0042,mex0462-0043,mex0462-0044,mex0462-0045,mex0462-0046,mex0462-0047,mex0462-0048,mex0462-0049,mex0462-0050,mex0462-0051,mex0462-0052,mex0462-0053,mex0462-0054,mex0462-0055,mex0462-0056,mex0462-0057,mex0462-0058,mex0462-0059,mex0462-0060,mex0462-0061,mex0462-0062,mex0462-0063,mex0462-0064,mex0462-0065,mex0462-0066,mex0462-0067,mex0462-0068,mex0462-0069,mex0462-0070
0,1986-03-13 17:25:55+00:00,221.94855328486395,207.89325726425864,197.6075847299343,190.14957285784283,181.05648532418635,188.44114033351693,201.05986537064075,188.48785810117073,,183.54465719679445,184.46502744257987,184.386830354032,185.96947544060342,192.18302098642494,191.41529706356346,193.23506273569024,198.28862316809975,206.17840400927022,202.56926065645482,201.0892947402037,205.46985142726285,218.52115309660604,220.81940283213254,221.07187477914752,223.64991107850747,225.528452605975,227.41397671943756,232.18289171828272,217.2385186789953,200.57570214595015,205.60029260915618,206.41784030574863,196.72368860039805,189.96107083068915,185.82988502385686,193.4306521170603,192.30274783113822,202.44364680963253,207.80439677022403,198.74067786752306,203.5212073809146,213.01209089018337,214.11635675080058,,205.16920303547428,200.60018084367343,197.35940104208245,204.59501388290983,202.6312353952496,197.0153384146108,191.54509996749354,195.887139028517,189.05363931405432,177.3372791721528,162.89173054081047,159.23488454214453,168.30273033676042,173.07687757913413,195.1864155435213,216.68118234590636,192.2146910010956,167.05767344712527,154.32099700310653,170.0277688106067,180.42640211337653,,,214.19730552661176,188.6152871664662,190.6691945747779,211.0522971482091
1,1986-04-14 17:25:15+00:00,229.57395494060665,218.54567875956403,198.56467286186847,186.0438661684341,198.6631267197173,211.08735012784274,197.92649780330885,204.4188196259038,199.82386671440872,203.56187071019656,197.16230736820745,198.29429666369967,204.98617687280893,212.18231073244277,209.6273469181166,210.55603734553344,220.44147617118324,222.87750035273086,217.72290191131236,221.72591680959795,230.05097553816694,231.4930060516326,227.74220035583113,235.92857535852983,232.70079453643655,237.75844735148894,239.84359834433462,229.88952277440706,221.67232508676796,210.09479638523266,222.59955222892438,212.52346583422238,204.45321702073886,204.51165505427605,200.21760913436106,208.69949337144854,203.41710588888952,203.68648033956816,214.53835939307442,219.48473480562893,223.80486004475136,226.54367887167365,232.15593838140944,235.4048003244257,225.28176430635364,223.46933734599003,220.13331227071907,222.24202545097154,221.76984573851718,206.06387126744593,201.82951572677248,208.6314161938807,207.4717537580986,182.98931934390166,176.3933625544149,172.06578614822618,174.89426252909703,178.25537107637632,193.59453034415478,216.35158099517312,190.43457541258502,167.5650048933949,163.33599647409596,182.18574849271798,183.14686557335875,328.93538972525914,292.99886568801867,236.04281618742837,207.23110636224862,210.7005412346584,220.58032360342182
2,1986-04-23 17:18:52+00:00,246.82211749536768,237.65119580272972,212.90673859336846,204.8440215734167,206.24172397272886,215.6445381591522,210.96536685152273,209.15591085933752,202.1157122260957,207.88066802121256,204.67818310669762,206.83026233723783,208.73258673037174,220.85648895312175,217.3021600661466,213.13634741840448,229.08974957211237,225.50102170565603,216.28878466657474,226.7556108664327,238.42510026311777,238.96325915412956,232.6784456165882,244.17015021893664,251.55971312438473,250.19769689905016,253.19434580343707,242.24083946927752,228.8382432472325,219.9751058805705,236.10972791537606,228.51829443493446,223.77726480797145,217.43442283492445,220.01678130890215,211.14274634763095,214.1091215877895,207.91145791178437,219.20182150353983,215.19816827625797,227.69574547238065,232.8250417758409,239.41385072862292,238.23701821210238,230.6543878428544,231.36334841252076,219.3478499402124,216.9672322545077,212.91343939079027,212.21186235538136,206.2790288155704,207.2284444192858,206.27775451946516,185.99959792231246,170.96681066115494,173.02723935040993,181.04296197012528,183.295560984109,198.26455697327853,215.29641652760125,196.46949313154727,172.69489070020032,162.3007043954448,185.22517868458914,189.2599666355343,331.8608281174608,310.3124407976132,246.22167402544446,214.85001855953678,220.18781132109513,230.27648577597455
3,1987-07-15 17:18:48+00:00,256.4694557659614,235.8179497124984,221.38818549249828,219.01255125229025,210.55268046096126,211.8834980862863,224.21124811679024,226.86629534573783,220.95330131233655,213.44087221502483,216.9927615168953,217.45864107705185,215.83609460433374,216.6355544326054,208.64786783059375,214.05716318507515,223.43618570180075,226.3357437195186,224.2385243128784,227.8914995306499,234.35032016781045,232.87104842824968,240.2891024339821,246.98126939929335,248.99789747390278,259.31827841193285,256.38681185307814,239.34879039745095,242.04181691134164,236.59926727428595,227.78916471543528,219.61486058045836,219.56817373469133,222.21290788471967,223.5603871502549,224.84660820605262,228.9682396289248,237.49857400295585,241.32400510382067,233.27455462471835,228.08209931292683,225.1756782256541,222.16217216123013,213.17064670304117,213.42947284446015,211.02577584521055,212.94603994429252,214.3218376964512,224.52549528222676,220.59747992330094,218.3387568167275,207.23227100751643,199.81100422624013,174.60819328291652,157.99198148002023,161.19711674633442,165.83647567522786,177.71527799910257,193.9620568033235,212.39252765756308,195.54552191897264,178.52364646619344,168.9392519577399,172.96685424428074,180.44508032225693,313.34329558474786,311.96025766480903,261.0635199269373,231.30468518835733,229.31238168971385,236.47269906185613
4,1987-09-24 17:26:52+00:00,249.09897721920044,232.47147176799103,216.8969464536931,215.94595492747698,215.80999897835983,213.77428324024663,216.5985910257341,222.0438428947724,220.5145133796031,217.48889876461152,217.05850478279365,215.315216268538,216.45412720024746,210.37732688825082,211.44368155367488,207.0035687890192,211.88802738552246,216.63592447362356,218.02765748593845,215.7868275241364,219.3053391947899,229.11287488756557,234.9082436060133,237.76535923662536,239.95711649995724,246.1146643841014,241.1902600134327,235.55561940443556,227.9148926846826,224.29414689893952,222.97423558922634,221.7674552890843,219.68257689595282,220.50318152064725,218.24475959310325,217.35185780408693,211.9545775816656,217.77774953376837,230.99685709878338,221.92662635656671,216.67110048108532,216.4688326973204,216.72591258911868,206.9348275654892,201.9677314375984,202.13387438960845,203.46845706826792,209.57837360907317,211.37728971289715,214.95310563932748,204.12909052162314,200.89570212059823,194.31466420326987,180.37921001964182,161.78857344125038,156.80818748193548,167.05570276820168,181.42177767127333,199.69139570845277,214.45325103345544,199.233767348904,184.05897903335472,171.6123967681997,170.0365179345511,184.8396591262022,296.7459839241,295.3203659624847,254.77828328145011,226.50398777786887,221.64769840870213,228.13984015384318
5,1990-03-24 17:20:03+00:00,237.1481307645712,222.15370079964,215.94223326074678,209.83664689556065,205.47980065973155,204.4815364834476,213.20327002697096,218.1978246838049,216.69571559782082,218.32648408793492,197.92122980527114,210.39248833711702,210.68549296616237,214.4220530692987,205.9635216078202,208.3898801318942,214.67678645001538,205.3397460523675,,,,,,,,,248.1720242971711,252.37459378916907,252.94326895425394,233.4741294641385,229.34731307782613,227.54045064497413,221.74726015085074,218.5874607192678,219.44006594660468,213.59121573257818,221.63581548793155,232.73183347956672,236.27303981564214,,,,,217.39534050184943,212.60091067841185,206.66209462296717,200.35448695498695,201.11009060362787,200.52076175081572,193.1215021639515,188.35151404021755,188.81969865776662,193.45446038836707,176.09778382593117,163.23436882174065,166.2413235995496,170.73393712082046,186.9242386414676,201.54191803888233,219.01063346995898,204.72289538797156,174.17873789170028,164.03095051063366,167.70865702674004,182.22304333851116,336.98482535927866,308.91139583150203,260.65449544403833,238.4362982083544,242.1977431055692,252.72925887645678
6,1990-04-09 17:19:58+00:00,249.6231294231098,227.56260827333168,214.08711101780708,212.807068099574,209.74491908527403,205.7787745207112,218.1258201044427,224.36100471070662,221.13058358133682,217.25576877262955,218.79532322080829,218.73765866913692,214.1097853997438,211.96038755637736,212.1852366279741,207.57448063033115,212.94884482501934,220.49759725772418,214.3728093192493,211.61993624275308,220.3815863912945,229.418750807861,233.98629190040384,242.4509909772599,249.59793041969465,245.98707238218398,251.74104638233663,251.39542384614725,244.41550061679175,234.6012398284503,234.54204373326854,228.28627125647915,222.2161399711569,221.22482179121414,220.2456471211841,220.5436614300954,215.56674379196056,223.01379226456703,230.30922964837617,218.8719559015899,207.72371589973852,213.95886368438914,217.14539297688367,207.00359923088402,200.5321917702374,197.45446662412053,195.14133155209646,200.19504656955357,199.86589936231718,201.42957261696856,196.6444297355202,193.94901523690075,196.95003020375765,184.10691063739728,160.45996147689283,165.25924046361422,173.8217061040458,189.20996641650748,200.674588825304,225.89623807873627,210.6176410306195,185.58647506540115,172.8002608678433,204.71713003310566,196.1490314981871,341.1462252318945,310.0490750086682,270.1094206842785,247.23874355194403,242.56492971488075,249.5811269697229
7,1990-04-18 17:13:52+00:00,242.69940730682742,229.454726782365,213.86101763686926,214.43601871015053,217.71607972207312,213.20052342471652,216.29109874851065,226.6006429271088,223.86304475597973,224.64968519604392,222.26949916405215,222.89079587137283,218.43185870810254,216.87674243337608,218.5287770910348,219.8547260224883,217.10460084883314,223.32236157939877,220.60161506566732,222.2714608427999,234.9570995728156,236.4310691305963,243.58103523818397,242.27840058378976,250.8256471237412,250.2113667045258,250.65667303589385,246.13414771843628,238.7859209227146,234.76418546535248,229.75324514385085,227.39656168373594,222.7652069424387,222.8226191675131,223.4517292016294,220.80502322033158,220.01525370562305,223.9493936950847,232.87449755407752,221.88630578645774,217.38956758982192,218.1103265978747,221.78048585137225,216.85804903111875,209.42601352381988,193.0007855581398,198.9873199899219,198.54010178035426,202.12366054665176,200.2410162994295,196.12836919524676,200.20565633807976,200.05584903021773,185.17225550349374,166.79069490364287,169.96675677462989,178.51123862969678,193.19370760176176,207.51339467951018,225.82302822059955,207.13179426527347,184.73120184329517,172.4171308337149,181.38295186306507,197.18036505375568,,316.5507018935301,265.447859461957,242.95063942730746,244.22464572009557,256.81870258016437
8,1990-05-04 17:13:46+00:00,252.5557398267243,232.30533709068033,224.9381685220484,220.57772907330715,221.22329812441484,220.39800167454604,224.9367330068318,226.3051437580595,230.3521957947902,235.84102422533482,233.27701378691927,229.42305637934263,225.89935575691533,226.2214579597036,220.63374056240767,226.00285689017394,229.71532343971825,224.63835455589228,224.4019719115393,234.1187356110769,237.3599270211286,251.68880692541603,252.21718331607013,255.70302654374677,265.3638690323797,261.1947578813177,263.1943514640034,255.19844045557414,251.53045589436175,243.35299794870173,242.94504482632158,232.2514733542885,230.6096489691365,227.03796829219968,228.15504362241484,223.7216786036298,227.90347492445161,230.67398158061798,233.89387643892383,225.34640109130373,224.74740773138922,225.6282370921587,224.39629116338472,220.42214467746211,215.04344484468663,207.67552236993208,210.20522767744268,210.74891582959413,211.341435854357,200.95378239894194,198.47177800850258,204.67287130087982,205.73407641684406,195.03153489708865,180.26744072389909,181.4062700400542,190.4575075154262,203.19498558544788,216.50690549124596,236.74158414927433,219.91781815788457,200.51579339855425,181.88404954368,188.12895235403613,196.78631814609463,,328.3604963059952,281.2113953286284,259.3921031598275,255.6482444082297,265.75170357648045
9,1990-05-11 17:20:04+00:00,244.19024613710607,221.29580065079014,216.0360512521827,213.3216760037528,207.09064773494308,212.22515139725994,217.5268529824377,217.9304671702951,223.27708899439682,222.4619000168015,217.6663680430696,216.39737324516125,215.58610036752273,215.07284597099698,210.10205329833445,218.2235342169721,218.4063286261005,218.23867490767756,211.46101038169093,221.76934020871522,230.1602120957545,235.1566650949998,235.99435117911662,247.28462930913435,252.41611005917875,250.0575279913053,254.9236585054161,246.19737914819243,240.83868934399035,235.92126192637198,232.05217312920396,220.2857636167221,218.46417861024415,221.46832757428473,216.88094354310988,214.29002009887537,219.68304199331627,225.56799620092653,230.14337760213985,220.58142652081295,219.221297522969,214.43342426603002,213.11609433288137,204.9839202680298,201.92489141512482,197.7791103065638,199.85184163353588,203.26457536557078,204.26422114574675,202.86645894194154,195.49655779018698,193.46093240734083,192.03530827786386,177.9682344094126,164.16344943068648,170.46035352762547,177.44396001519516,190.8808463038991,208.97099997000387,227.83236781575138,214.65538788690876,190.91501646689505,175.62702022138413,180.1961770473008,191.37707514569115,333.2970514466127,316.5767078063818,270.17308286248283,243.47902792072895,243.97715714281205,262.311908325536
