,dates,chi0310-0000,chi0310-0001,chi0310-0002,chi0310-0003,chi0310-0004,chi0310-0005,chi0310-0006,chi0310-0007,chi0310-0008,chi0310-0009,chi0310-0010,chi0310-0011,chi0310-0012,chi0310-0013,chi0310-0014,chi0310-0015,chi0310-0016,chi0310-0017,chi0310-0018,chi0310-0019,chi0310-0020,chi0310-0021,chi0310-0022,chi0310-0023
0,1985-01-25 14:04:03+00:00,207.75200387542802,208.098864395177,220.57869681717202,215.34746266232213,237.33323129107444,,,244.77860596056524,246.1417223743433,240.77143899417692,236.93670799678412,254.44169780617906,235.37239994454987,238.5769350638969,251.16858697539607,251.79390333182022,218.47909533031282,229.0871311912118,,238.65908032770747,217.3571802913891,212.30830479442145,233.84193509446305,228.19023513953923
1,1986-01-28 14:00:46+00:00,180.77684130251075,179.1583267600037,186.17304565330673,185.4938900914023,201.97508351574754,212.42801197414647,213.28846144907115,222.82443854697027,219.97580998707255,224.49859080249868,229.73788093398855,227.55900771844205,219.78629889194184,214.30865816994773,224.9797029941981,220.66424977155708,217.46064038626474,213.0288619499226,202.24536658085827,215.00706593500084,213.75716284747028,214.4661176720475,214.3267673496338,211.29978183264836
2,1986-02-04 14:06:23+00:00,,,,,235.61805568487483,234.27881523662748,246.23329265205405,239.10164681323005,236.6972567470077,225.44935848806338,231.85919894501825,238.77048327258998,238.74052317284455,237.09572071031718,231.34772302469617,235.51076071793548,230.30407687443753,226.67256492731212,210.32512766877224,217.40486343002553,214.22910929819713,222.89012129683607,225.96414853629074,221.54282965073958
3,1986-03-01 14:00:01+00:00,184.23661264634333,179.83949832803475,196.34291798599162,196.15539338411133,211.25807601403417,215.09986417060895,231.14175013713208,235.22413657879812,235.6071681924544,229.09622521352026,232.72308718484214,229.87778567751974,225.71336789570074,218.19213881902257,228.623623245686,220.79427085491295,223.3556574494347,224.1645263738983,223.72479708334143,222.77403348143466,223.5534115716055,221.6980111647507,223.297091524851,216.69064054287446
4,1986-04-02 13:59:23+00:00,189.44452294202526,193.71662232918632,211.2572981156754,212.25977764508556,230.1966926755265,232.88417828395197,229.7602815321416,245.17449319417432,235.68762247968456,214.70711890023546,238.6008658538629,239.56300726693252,233.92642483493543,230.8315924895269,234.8899788100563,211.5161976191291,229.9515934392713,227.66705437193065,218.77290787146922,218.49499521577778,223.07635693977375,202.25853374706497,218.62991547515634,226.00253651242832
5,1986-05-04 13:58:38+00:00,156.47188590804487,154.23299758532193,,,,,,,,,174.43787354288006,182.3365606349195,179.5144785710897,179.6386541726109,174.05476228245317,183.09882620474133,177.19894485943186,183.21848543520227,186.9338697990197,179.34984443870252,187.2578894827651,192.24378486909646,,197.00922610027496
6,1986-06-05 13:57:43+00:00,171.62176915660882,164.11573233373844,181.4188784350932,174.36295331131103,183.53819319402925,187.71724920716917,188.15990035586935,191.8971872061924,185.9065663292907,195.16973671803524,205.89350440798475,197.23649002011152,213.73722532503004,211.86543829500187,200.89621789163186,202.0170463903199,203.89425141309655,218.07468976094648,199.58538674137404,185.1706943580701,188.4520543498208,184.2745101055475,,
7,1986-07-30 14:01:40+00:00,,,,,,207.6064541932355,192.85266081107935,185.51126507762865,207.24494644559968,204.8168589253723,,,,,208.51315025489404,210.94173142563048,208.98504551973545,217.62319287461833,195.3732997827605,192.9152769839374,195.6772871792983,176.7377252083697,,
8,1986-08-31 14:00:53+00:00,167.77617906242895,160.8104869283881,171.51521530801145,172.83862627744662,179.76872923328213,190.31814886734952,205.0019555750647,197.60696664762986,193.6589887068007,201.5380444217456,221.34493428613538,213.9631731750654,205.4601873078533,209.08856401372063,200.1144898351962,209.9484443900423,208.37792998011705,198.65129409773374,193.1764651577709,191.24866645565436,185.55662878289186,172.29641153658096,171.13264141619786,186.4800925327181
9,1986-09-16 13:59:58+00:00,146.5165924676202,,155.78666169188267,,173.92878187914175,198.3918420514068,196.39569814795553,199.56478522829238,196.98931591845948,212.27351466971388,225.90644737711432,215.65131067608147,207.73323976837673,208.77927530849445,196.35340528666774,216.15572948650566,208.0046777982351,209.63654145997623,200.3282172150478,198.82116978197465,196.11047273767898,187.3061610701399,184.33829779912662,196.65902326976737
10,1986-11-03 13:58:46+00:00,193.48651645569547,197.40418299205015,210.09697240641862,211.14891465046924,216.29541877001228,212.29062698624543,242.4095412207836,226.26917567675642,216.36554717997515,234.81241204006835,252.7940128097986,234.75198914659566,243.74951786839554,222.18868913733624,228.4848297489243,235.73539822842588,220.241258426077,220.48217382973627,226.36007751287406,217.85263653721964,204.89054179284676,208.18157822704347,209.82469369059444,214.1256857683342
11,1986-11-28 13:51:58+00:00,,,,197.08768034381288,185.50091102487238,199.2710649808769,223.5582559645216,217.5409761792063,204.63083084707537,216.3420899996691,232.23999557049714,221.05079507878906,212.41702012143304,207.19592070539744,203.43304645172387,212.20393207222233,196.1589489424219,213.09306735687196,210.8809233007601,204.18868937685582,189.8268423199541,197.09958071512511,192.15196959455136,180.9114576402376
12,1986-12-30 13:52:55+00:00,184.94606326057172,191.23135389784417,200.96610616783198,197.51609157369845,216.57337536288162,218.7489935057685,235.5129824108735,223.80267247421762,229.63506345611307,240.38005741828448,244.90331095836675,239.34764323276679,230.14236359825665,222.1727681478196,234.68401317150827,227.25471732539563,220.5767179100371,213.8775537154718,215.908131396912,202.60386449841408,203.02863410527993,201.69132391853728,192.3090785502711,204.32691341193714
13,1987-01-31 13:53:53+00:00,181.5896174421291,175.9339304019726,192.1275462174535,184.06224887386128,204.3260562303096,222.1069971130291,237.56300787711646,220.58368915841618,215.8463383178271,230.67673272038772,234.3938532667582,234.9890474211454,224.94881612132343,221.0015400229334,225.20683033299417,234.2840108052981,215.67130166227398,216.52001189327345,212.83102873069055,206.4296137595611,190.25374761288364,211.94789730062595,217.19696919988363,217.8197218693766
14,1987-02-07 14:00:21+00:00,185.30732346248985,186.26631556900062,207.3676774199666,203.4315391983151,227.26665592550378,236.96061823859267,242.74684963472305,245.80964723330763,239.36576761145736,244.35773986686925,251.50599048651716,248.68256853550923,231.6577397945693,230.12251061744118,225.0610189966431,235.2706628087154,231.10295835692477,216.78690632671587,210.44190491639588,217.7857237324747,202.86795031165659,210.87620751440434,221.12538140473424,220.91432617198
15,1987-03-27 14:02:09+00:00,199.1834787201758,199.33752405739287,214.28904474934183,224.63382839660332,240.80830405283794,249.95115806885778,251.31113587758833,251.6172006873326,254.15711743003814,260.5459171643519,258.5939523735825,255.24268369666123,250.7941889908232,244.19110861473428,242.53235756424417,246.56335668869437,235.79568014947358,232.9304993843459,231.14651900093276,229.59459973199813,222.5295830778173,226.94613682861143,235.65730434181302,232.91530127806237
