,dates,chi0447-0000,chi0447-0001,chi0447-0002,chi0447-0003,chi0447-0004,chi0447-0005,chi0447-0006,chi0447-0007,chi0447-0008,chi0447-0009,chi0447-0010,chi0447-0011,chi0447-0012,chi0447-0013,chi0447-0014,chi0447-0015,chi0447-0016,chi0447-0017,chi0447-0018,chi0447-0019,chi0447-0020,chi0447-0021,chi0447-0022,chi0447-0023,chi0447-0024,chi0447-0025,chi0447-0026,chi0447-0027
0,1986-02-04 14:07:59+00:00,87.42348725568516,90.35428251998113,,,143.81035488969903,129.87931817058936,143.06739725708053,,,,136.94563567801274,,,120.0028804000464,108.16821726577837,,,,,,,106.80169431330542,,113.51324801932503,110.72903687794795,118.08831818035713,108.04899355403462,120.94115593771556
1,1986-08-15 14:02:41+00:00,84.44350596547909,99.905271755746,,,119.11210361748797,125.77286149658022,115.029808561972,,,,123.35949993847444,,,129.36602531835888,139.0810236422776,,,,,,,76.87669463714248,,86.50939069785234,90.94598327829604,97.76849146170657,114.87975810147991,99.78887432015264
2,1986-12-21 14:00:01+00:00,98.859526610814,106.91352204916546,138.04052104156284,156.34398162714203,152.90497147113598,145.86053987016422,137.45062891840155,156.63904984578684,,161.76744434865256,171.33104833399477,150.51418486252766,148.7412158126396,126.1115153877336,122.66077482627655,116.56376473482264,126.89137462307025,126.17912442973066,126.13717736076514,125.48037450846972,126.30199073540716,123.9348332814741,112.0805611966613,94.62457977439739,106.00330195968822,121.03064075608718,133.10454565824088,124.49377843301981
3,1987-01-06 14:00:30+00:00,93.93157071573407,101.49191977804094,108.70729177799906,140.64633655053373,148.70507033105642,153.49801631558793,145.83679791062713,136.78550889735604,131.10123765145184,158.75828637439596,151.2603619024518,143.9075725942377,127.33826274541092,123.5741567033455,115.71037044132504,86.8306224231093,110.07848180674421,110.16207551422704,121.1678266232934,110.31290295440607,100.08001005671716,98.65729133374796,96.86192644474455,90.40133883925941,94.61572160006668,104.21632886410299,117.04074370714127,117.64144743141378
4,1987-01-22 14:00:58+00:00,104.86818050249026,100.3827975569961,129.48824561655076,149.224384734196,153.5198852369068,160.73092975078248,151.41430439023895,153.4283407860693,143.10526652981486,153.8802457940161,152.96623859348912,161.76283607047208,150.35320654124553,128.3450552417541,111.49717988765478,109.195165921256,122.21130735363573,124.24330079186872,132.8792990078885,129.55286262068051,117.83237169682072,121.05264402856332,110.01778266923291,106.26723469046865,111.75624436115528,119.58723544967884,117.36542893639285,124.71624435427192
5,1987-02-07 14:01:33+00:00,116.81299689557866,117.20374294688902,138.5459490124199,164.96950175209284,173.7467085618047,164.3992585944602,159.2740237978745,177.91409627681892,183.09744109720472,171.30123084552304,143.8633905937655,158.825572105235,160.7827142519069,150.8660708775675,134.5658912217923,113.81390667173088,126.03778136688562,141.01045222388115,147.54108041663028,158.13973277032142,146.36323847514984,136.7922458461361,128.35621076556222,128.77519955509615,129.2177108452498,142.656093530759,140.06954613668051,137.88895070807735
6,1987-03-27 14:03:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1998-03-09 14:17:33+00:00,140.71184140654296,149.30542744898085,144.81280045100925,148.33648004708098,178.72857625396676,196.65616365002217,185.8764119829842,179.82591567061158,190.82483579981474,186.59081088140985,185.5586924093523,181.7247809949392,156.64915581822905,160.42589643992454,159.3656139110935,130.46466581745273,167.47987596015284,176.29020653374795,155.17212914868398,153.13511944560423,176.062187766194,,,169.65209204960632,,,189.03337191465215,
8,1998-03-25 14:17:47+00:00,160.04938201122073,152.6343409125696,149.02890848680676,164.5095444197518,201.8146515829298,192.33180570986164,177.27144450796717,171.96093954399282,187.01369614500135,188.12402153655958,190.76024788107597,183.93312760289274,154.8173683562704,147.39571642250206,160.89748484426454,154.18369483225817,,155.7630319215695,,,,,,,,,219.8356621410905,
9,1998-06-13 14:18:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
