,dates,chi0447-0000,chi0447-0001,chi0447-0002,chi0447-0003,chi0447-0004,chi0447-0005,chi0447-0006,chi0447-0007,chi0447-0008,chi0447-0009,chi0447-0010,chi0447-0011,chi0447-0012,chi0447-0013,chi0447-0014,chi0447-0015,chi0447-0016,chi0447-0017,chi0447-0018,chi0447-0019,chi0447-0020,chi0447-0021,chi0447-0022,chi0447-0023,chi0447-0024,chi0447-0025,chi0447-0026,chi0447-0027
0,1986-02-04 14:07:59+00:00,90.05086639641632,92.98166166071229,,,146.19888138127283,131.63090426441013,144.94409664331707,,,,138.96669655549826,,,122.63025954077756,110.79559640650953,,,,,,,111.18065954785736,,116.1406271600562,114.0132608038619,121.37254210627108,111.80239232650771,123.56853507844673
1,1986-08-15 14:02:41+00:00,81.32326650660254,96.78503229686945,,,116.27552229123657,123.69270185732918,112.80106609134589,,,,120.95931573933863,,,126.24578585948233,135.96078418340105,,,,,,,71.67629553901489,,83.38915123897578,87.04568395470035,93.86819213811089,110.42227316022769,96.66863486127609
2,1986-12-21 14:00:01+00:00,106.04789960888982,114.10189504724129,143.17507318304558,160.83671475093942,159.43985601484127,150.6527885355481,142.5851810598843,159.76442941016762,,166.55969301403644,176.86056602482233,158.5012659715008,153.87576795412235,133.29988838580942,129.84914782435237,125.54923098241741,133.42625916677554,133.36749742780648,133.32555035884096,134.4658407560645,133.49036373348298,135.9154549449338,120.06764230563442,101.81295277247321,114.98876820728299,130.01610700368195,143.37364994120634,131.68215143109563
3,1987-01-06 14:00:30+00:00,103.88099281009104,111.44134187239791,115.8140218453969,146.86472535950685,157.74999950774458,160.1309643784926,152.94352797802497,141.11134459055472,136.62869437053905,165.39123443730062,158.9137635134956,154.96248603241213,134.44499281280875,133.52357879770247,125.65979253568202,99.26740004105551,119.12341098343236,120.11149760858402,131.11724871765037,122.74968057235228,110.02943215107413,115.23966149100958,107.91683988291896,100.35076093361639,107.05249921801288,116.6531064820492,131.25420384193694,127.59086952577076
4,1987-01-22 14:00:58+00:00,112.75917938993564,108.27379644444147,135.12467339329746,154.15625903884938,160.69352058912986,165.99159567574605,157.05073216698565,156.8592098675673,147.48915480061785,159.14091171897968,159.03623773767788,170.53061261207807,155.98963431799223,136.2360541291995,119.38817877510016,119.05891453056273,129.3849427058588,132.1342996793141,140.7702978953339,139.41661122998724,125.72337058426609,134.2043088409723,118.7855592108389,114.15823357791403,121.61999297046201,129.45098405898557,128.63828448988625,132.6072432417173
5,1987-02-07 14:01:33+00:00,119.25097784534906,119.64172389665941,140.2873639765416,166.49323984569932,175.9630548797778,166.02457922764046,161.0154387619962,178.9740879941104,184.45187495818828,172.9265514787033,145.73876055512733,161.5344398272021,162.5241292160286,153.3040518273379,137.0038721715627,116.86138285894387,128.2541276848587,143.44843317365155,149.97906136640069,161.1872089575344,148.80121942492025,140.85554742908676,131.06507848752932,131.21318050486656,132.2651870324628,145.703569717972,143.55237606492392,140.32693165784775
6,1987-03-27 14:03:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1998-03-09 14:17:33+00:00,135.98931990513782,144.5829059475757,141.43957080714844,145.38490410870276,174.43537488905298,193.50781598241872,182.50318233912338,177.77264545260934,188.20121274347855,183.4424632138064,181.92598356211755,176.4775348822668,153.27592617436824,155.7033749385194,154.64309240968836,124.56151394069629,163.18667459523905,171.5676850323428,150.44960764727884,147.2319675688478,171.33966626478886,,,164.92957054820118,,,182.2869126269305,
8,1998-03-25 14:17:47+00:00,154.56189917103785,147.14685807238672,145.10927788667613,161.0798676446375,196.82603081912717,188.6734838164064,173.35181390783654,169.5750774395655,183.96509456712198,184.46569964310433,186.53910723478145,177.83592444713398,150.89773775613978,141.90823358231918,155.41000200408166,147.32434128202956,,150.27554908138663,,,,,,,,,211.99640094082923,
9,1998-06-13 14:18:54+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
