,dates,aus0004-0000,aus0004-0001,aus0004-0002
0,1995-03-16 22:57:39+00:00,227.85972431526065,214.09083620454004,207.1277737286892
1,1995-04-17 22:56:20+00:00,234.4621624458568,220.15752814609803,215.67292913521723
2,1995-06-20 22:53:26+00:00,217.47048331908405,210.3175463047123,198.8711342309379
3,1999-07-18 23:34:07+00:00,238.74516389233878,217.99421977663056,205.5087338563961
4,1999-08-03 23:34:13+00:00,220.90157668129854,213.97771756695434,207.0442259681106
5,1999-08-19 23:34:10+00:00,242.98112148864007,232.32986943914952,218.5747459134928
6,1999-09-04 23:34:15+00:00,237.69250889834117,224.06057019909977,210.68093058542618
7,1999-10-06 23:34:21+00:00,238.83486197041685,213.2962509173385,207.81897392762795
8,1999-12-08 23:22:36+00:00,245.39029284129862,234.73117764081329,225.50214419567297
9,1999-12-09 23:34:15+00:00,247.94648170032227,240.05877833707652,222.0828834430454
10,2000-01-26 23:34:07+00:00,247.08063828166743,222.78351532718034,212.65966014134025
11,2000-04-15 23:33:37+00:00,232.94794835251142,219.52096382682927,207.1728914602151
12,2000-06-02 23:33:13+00:00,208.22560351928735,206.31023325544493,196.6114163302376
13,2000-08-05 23:32:26+00:00,244.1456590044009,211.7180081343072,199.94985986870404
14,2000-08-21 23:32:20+00:00,234.6320065918121,212.4564081750661,190.3809476648073
15,2000-09-22 23:31:46+00:00,264.07575551382314,231.77618778136554,200.85598452298507
16,2000-10-08 23:31:41+00:00,269.1114580894892,241.69751624016968,198.05327232496197
17,2001-01-28 23:31:50+00:00,264.77246745369126,246.98979178187395,238.11669623665796
18,2001-02-13 23:31:45+00:00,261.6192756014272,251.32668820960745,241.35834145922323
19,2001-03-17 23:31:34+00:00,270.517765032172,250.4610511911572,234.04213545961022
20,2001-05-20 23:31:10+00:00,282.2206024247997,265.97342365114923,250.44617077262538
21,2001-06-21 23:30:46+00:00,272.77946256566156,254.40083288840438,248.34190436840575
22,2001-07-07 23:30:41+00:00,245.74984427972475,230.619744377236,221.38450328147337
23,2001-08-08 23:30:18+00:00,270.2153794219739,260.61346997187013,251.4195361908708
24,2001-08-24 23:30:05+00:00,257.0408815418485,244.8196175917663,240.71058828230736
25,2001-09-09 23:29:54+00:00,275.00516787711126,268.66957080739877,267.7864049729729
26,2001-10-27 23:29:37+00:00,288.01917246421266,272.8133123886163,269.93691700627255
27,2001-11-12 23:29:47+00:00,282.05811413511526,267.98640877691315,260.7297398771592
28,2001-11-28 23:29:52+00:00,268.4360498365479,260.31592012783085,242.33195867269407
29,2001-12-14 23:29:59+00:00,274.11079105130915,263.32114151192263,254.62056679656624
30,2002-01-15 23:30:04+00:00,281.5831811891566,271.0610113223322,261.2345817510734
31,2002-03-04 23:30:15+00:00,258.6485976280925,245.22497886476592,240.096639271148
32,2002-04-05 23:30:06+00:00,250.50931466122668,238.8958179410817,228.93650597748203
33,2002-04-21 23:30:05+00:00,277.2593797025862,260.37507173953486,239.2840290524798
34,2002-07-10 23:29:43+00:00,251.9723387135992,232.54495555482816,216.34405318673035
35,2002-08-27 23:29:17+00:00,243.95854882686567,232.7171927819963,212.0775446499655
36,2002-09-28 23:29:03+00:00,261.3730459488993,240.79252289496475,234.36108946286578
37,2002-10-14 23:29:01+00:00,255.43019793963404,253.12868210915798,239.5100964552234
38,2002-10-30 23:29:07+00:00,260.9322286549896,248.0004400433408,235.07166026582917
39,2003-02-19 23:29:59+00:00,261.0199875722067,246.0069823105589,228.00416367096972
40,2003-03-23 23:29:58+00:00,257.83101657489846,240.70822191909343,222.00997342659176
41,2003-04-08 23:30:05+00:00,260.6541522139229,246.98230464822078,227.83085647296835
42,2003-05-10 23:30:03+00:00,242.1852619829158,226.629608601814,216.59552277165534
43,2003-05-26 23:30:01+00:00,244.76256295637327,238.02739384331127,225.01695688486174
44,2003-07-29 23:29:47+00:00,255.17822099641893,238.69174455649937,227.1688523302998
45,2003-12-20 23:30:09+00:00,254.01627198187705,234.09960306241013,220.66867463044335
46,2004-02-22 23:30:25+00:00,260.18497484652323,245.3375952939148,
47,2004-04-10 23:30:31+00:00,,222.37997211907546,218.65903139212364
48,2004-05-12 23:30:30+00:00,248.58916921740663,238.20848442073924,224.98985054193562
49,2004-05-28 23:30:28+00:00,243.04966949856308,233.11982324769104,207.82312567099763
50,2004-07-15 23:30:17+00:00,,,217.67308369060382
51,2004-09-01 23:30:03+00:00,,,
52,2004-09-17 23:29:56+00:00,247.3226322637014,236.39020392415026,
53,2004-10-03 23:29:53+00:00,256.3634361020489,242.47658316937455,227.21869245001758
54,2005-04-29 23:30:54+00:00,,219.17941372854006,210.4047257696214
55,2005-05-15 23:30:56+00:00,228.45590421127494,208.36488523028197,203.15772988817085
56,2005-05-31 23:30:52+00:00,,,
57,2005-06-16 23:30:45+00:00,229.5545845438473,218.41041660963845,195.80209364655727
58,2005-07-02 23:30:43+00:00,244.21958956528135,236.87315121167182,215.7600950883147
59,2005-10-06 23:30:18+00:00,270.15029316208654,253.18637203393453,232.92051478265796
60,2005-10-22 23:30:33+00:00,259.90560646537847,240.0448403869808,231.41159433107555
61,2006-02-11 23:31:22+00:00,257.9192855490278,,
62,2006-03-31 23:31:23+00:00,247.6578711419558,236.36978957282872,219.33234341766615
63,2006-05-02 23:31:22+00:00,,,
64,2006-06-03 23:31:22+00:00,251.2196036833148,231.2236343403469,
65,2006-08-22 23:30:58+00:00,234.22031013919192,,
66,2006-09-07 23:30:54+00:00,,,210.49192112210034
67,2006-11-26 23:31:22+00:00,,219.45819921946753,204.28746476351017
68,2007-04-03 23:31:51+00:00,222.01123956902762,207.2304647772448,204.19848881875015
69,2007-05-21 23:31:38+00:00,,,225.79637837443244
70,2007-07-07 23:41:13+00:00,243.37002827794504,219.2341466602282,198.9318580322223
71,2007-07-08 23:31:32+00:00,,,
72,2007-07-24 23:31:28+00:00,221.19523734013487,206.8884332708984,211.8711749060709
73,2007-08-09 23:31:23+00:00,244.30156740170463,235.89049768904806,242.48639143417324
74,2007-09-09 23:40:38+00:00,,,
75,2007-09-10 23:31:09+00:00,,208.5610725079128,200.0872844082197
76,2007-09-25 23:40:30+00:00,,,
77,2007-10-12 23:31:04+00:00,237.40813646457718,224.54004908144577,209.72415495338728
78,2008-03-03 23:37:45+00:00,191.52071327776753,197.31429236411716,183.66311082368253
79,2008-03-04 23:31:29+00:00,,,
80,2008-05-07 23:31:21+00:00,210.84011605693289,206.36805857820545,193.3617983631948
81,2008-07-10 23:30:46+00:00,,,
82,2008-08-11 23:30:30+00:00,238.89986335627793,220.18915092201246,196.77328685092502
83,2008-09-28 23:30:05+00:00,221.40965121387967,211.53059971437636,196.71362917933467
84,2008-12-01 23:30:40+00:00,239.56895819451222,223.95478766772268,218.82274405857794
85,2009-03-23 23:31:32+00:00,188.00979740379947,185.90276741947116,
86,2009-04-24 23:31:42+00:00,,,
87,2009-06-11 23:31:45+00:00,206.9200956954222,192.36056571747724,185.78517693152543
88,2009-06-27 23:31:43+00:00,216.86768564987005,206.75719802511028,
89,2009-08-14 23:31:29+00:00,216.8329281411,211.29056991130957,200.6971570286567
90,2009-10-01 23:31:26+00:00,235.1415337007374,219.10730850806803,
91,2009-11-02 23:31:45+00:00,227.5714676729418,204.73670464433675,
92,2009-12-04 23:32:09+00:00,226.92337414481182,215.28576224008603,200.90783230721212
93,2010-04-11 23:33:32+00:00,,221.92213383295737,211.0122127117473
94,2010-05-13 23:33:27+00:00,,,
95,2010-05-29 23:33:27+00:00,235.88187041653828,216.58269983876542,
96,2010-07-16 23:33:32+00:00,,211.82044750342664,205.93923206580362
97,2010-08-01 23:33:32+00:00,,,
98,2010-08-17 23:33:33+00:00,,232.46337417427796,207.44441769104228
99,2010-09-02 23:33:36+00:00,,237.8143886745767,218.11540510890842
