,dates,per0021-0000,per0021-0001,per0021-0002,per0021-0003,per0021-0004,per0021-0005,per0021-0006,per0021-0007,per0021-0008,per0021-0009,per0021-0010
0,1985-03-27 15:04:03+00:00,56.487489064331704,57.805177923996645,96.83551859928147,149.01842521548105,148.51860656938334,161.79319835827317,165.91191766861263,174.34940751542544,172.02392136126238,176.31020485815816,171.83590521328045
1,1985-09-03 15:03:06+00:00,64.73944819084137,53.62221998441298,89.05246098763159,149.34482674532077,148.04009543826888,133.04862539018785,136.61142325926582,150.22530942966674,145.7504683983978,150.0527930173771,159.17348432281275
2,1985-10-05 15:02:44+00:00,74.64199270489601,60.02600318493768,88.33178949082439,153.2235093599878,147.92014678611102,139.80231769147917,140.8762898741001,160.66466562609176,147.3183925918083,151.88127901212218,158.50131868568164
3,1985-12-08 15:01:45+00:00,75.79485904271753,52.38327767188872,86.66409199068994,144.65156965449015,141.72594231291427,131.38467384661635,127.95542545509933,144.12893470842104,144.23833871446624,145.4677499281807,152.0215072539657
4,1986-01-09 15:01:10+00:00,,73.62352117336219,114.2191976692741,167.32676813410953,172.17691674597506,156.72949382869413,162.280628833786,174.54797709614047,167.81831483264253,161.43709191647287,158.00111517590355
5,1986-03-14 14:59:46+00:00,71.95338831875073,79.56492535066155,120.28754492719062,150.6334273318832,151.42219965351092,149.6714697033018,169.133679923032,180.65132259496258,177.02581391437957,166.78143735598795,158.77962006720088
6,1986-05-17 14:58:17+00:00,53.781555747332874,49.65188937363968,90.5705647850495,144.79083991346096,142.67997091623818,151.18018107167012,151.01104178357514,168.854720843605,166.26663965645773,166.24403469157602,159.52113061937493
7,1986-07-20 14:56:15+00:00,,54.51922516740679,94.42010584504156,152.79574169469097,149.45018414297311,137.23106884816852,141.99910428861253,156.93456106133831,148.27632173954322,154.484911653787,159.14547137478715
8,1986-08-05 14:55:41+00:00,,53.18963563508994,81.00779207747452,149.21347928895455,147.40658124142473,137.35843910118479,140.65823864662232,151.67461315245276,142.41817144046846,154.07182311813705,156.97130079468835
9,1986-09-06 14:54:29+00:00,,59.597899061822226,92.41495857658353,149.3739206498429,152.37349476103654,138.76665856061817,138.10791516086988,153.6090343221989,147.9743339810903,156.24168295142005,160.72500239291193
10,1986-10-08 14:53:29+00:00,,56.37624567831014,95.1542725044453,147.163964300482,148.68341840688169,136.304008154492,139.65548751448657,148.0387303704758,143.9327121221234,145.396605660471,147.05777324112313
