dates,satname,nzd0458-0000,nzd0458-0001,nzd0458-0002,nzd0458-0003,nzd0458-0004,nzd0458-0005,nzd0458-0006,nzd0458-0007,nzd0458-0008,nzd0458-0009,nzd0458-0010,nzd0458-0011,nzd0458-0012,nzd0458-0013,nzd0458-0014,nzd0458-0015,nzd0458-0016,nzd0458-0017,nzd0458-0018,nzd0458-0019,nzd0458-0020,nzd0458-0021,nzd0458-0022,nzd0458-0023,nzd0458-0024,nzd0458-0025,nzd0458-0026,nzd0458-0027,nzd0458-0028,nzd0458-0029,nzd0458-0030,nzd0458-0031,nzd0458-0032,nzd0458-0033,nzd0458-0034,nzd0458-0035,nzd0458-0036,nzd0458-0037,nzd0458-0038,nzd0458-0039,nzd0458-0040,nzd0458-0041,nzd0458-0042,nzd0458-0043,nzd0458-0044,nzd0458-0045,nzd0458-0046,nzd0458-0047,nzd0458-0048,nzd0458-0049,nzd0458-0050,nzd0458-0051,nzd0458-0052,nzd0458-0053,nzd0458-0054,nzd0458-0055,nzd0458-0056,nzd0458-0057,nzd0458-0058,nzd0458-0059,nzd0458-0060,nzd0458-0061,nzd0458-0062,nzd0458-0063,nzd0458-0064,nzd0458-0065,nzd0458-0066,nzd0458-0067,nzd0458-0068,nzd0458-0069,nzd0458-0070,nzd0458-0071,nzd0458-0072,nzd0458-0073
2001-01-01 22:16:57+00:00,L7,367.50,361.29,360.96,361.56,365.36,368.90,370.88,380.75,385.50,395.70,415.09,414.92,412.28,401.49,399.94,400.49,401.42,398.91,404.63,407.96,401.13,400.06,393.82,390.74,386.28,383.36,383.22,382.51,379.71,378.81,378.76,375.81,376.27,378.58,382.26,384.82,382.03,385.23,385.31,389.73,382.73,385.90,391.89,389.81,396.15,396.14,399.19,397.64,393.66,389.39,382.00,386.98,385.30,386.46,394.77,412.30,425.43,424.41,415.80,405.15,395.64,392.18,381.72,379.08,375.57,375.37,387.88,388.98,405.02,476.20,488.15,502.75,491.80,469.72
2001-01-17 22:17:03+00:00,L7,360.39,357.49,356.17,355.45,359.46,366.79,368.48,377.78,386.00,391.37,388.95,400.66,402.65,391.11,393.18,391.67,387.12,391.62,396.98,401.61,397.95,392.77,388.74,385.43,380.99,376.63,372.25,375.84,373.95,374.08,372.67,371.00,370.06,377.85,375.30,373.31,377.55,378.46,378.07,374.63,372.73,376.18,379.29,381.61,382.92,382.58,383.69,384.59,385.88,381.62,380.61,377.00,377.25,378.61,381.19,385.98,394.63,390.39,387.08,374.96,371.57,366.32,366.16,359.01,358.36,355.13,360.33,372.90,383.67,380.32,363.25,304.93,322.46,362.89
2001-02-18 22:16:58+00:00,L7,,,,,,,,,,,,,,,,,,384.10,390.01,393.52,387.66,381.23,371.54,367.34,365.29,362.12,359.06,356.57,354.57,352.92,354.13,354.70,356.72,359.73,360.86,361.61,366.35,364.89,369.33,368.09,364.80,367.26,365.68,368.47,368.81,366.69,368.81,367.70,365.07,360.23,356.83,357.56,357.46,357.93,362.82,362.57,365.00,358.59,356.30,348.90,348.44,345.56,342.04,333.32,336.86,337.91,347.88,356.74,360.87,360.92,334.54,262.13,303.87,341.04
2001-03-22 22:16:45+00:00,L7,358.92,355.87,357.95,,431.13,491.28,,375.94,377.50,,,,,,,,,,,,,,374.75,368.30,363.90,358.69,356.25,354.81,350.56,349.31,348.37,346.88,351.74,354.60,356.23,356.65,354.67,357.69,354.98,355.84,355.24,352.36,350.46,357.62,358.09,358.68,353.51,350.40,352.54,340.17,340.26,339.61,337.89,340.56,347.07,342.24,345.70,338.44,332.89,320.04,327.63,325.73,321.90,320.41,312.06,321.90,329.60,340.51,348.12,340.10,366.02,409.34,,
2001-04-07 22:16:37+00:00,L7,,,337.27,,338.34,347.09,355.24,359.49,364.53,359.73,346.45,370.48,369.13,371.60,374.02,375.33,373.24,376.81,381.97,390.32,382.57,378.87,372.86,367.32,361.89,349.37,353.25,350.93,351.44,349.15,348.14,345.81,349.02,350.75,352.49,354.54,357.72,359.13,362.29,359.69,359.61,358.00,361.12,362.69,362.92,361.43,358.02,355.57,352.29,349.51,345.41,338.70,338.54,339.57,340.16,334.47,342.98,333.03,326.80,319.83,319.83,310.68,316.51,316.09,312.18,313.46,312.73,317.76,318.34,302.37,199.30,70.01,,293.19
2001-08-13 22:15:25+00:00,L7,,,,,,,,,,379.60,380.92,384.58,395.66,382.19,381.23,384.01,386.89,392.11,391.89,391.67,388.14,383.06,377.77,373.66,368.36,361.52,360.33,361.63,358.40,356.16,358.92,360.85,362.89,361.43,364.74,366.94,368.89,372.84,368.74,365.08,365.97,366.75,369.17,364.69,367.76,373.31,373.10,374.61,373.39,364.87,364.38,365.67,368.06,374.46,371.81,377.09,375.12,383.09,376.31,368.36,366.09,357.65,348.26,346.03,,,,,,,,,,
2001-08-29 22:15:16+00:00,L7,350.95,342.13,339.16,,,346.59,352.23,357.36,367.31,372.28,369.77,383.45,383.58,382.03,380.26,380.44,388.31,390.35,392.71,397.69,391.78,384.36,378.50,374.22,366.66,364.71,363.03,362.79,360.34,359.65,360.82,359.51,364.37,363.46,361.94,365.46,364.67,364.93,369.16,366.21,372.66,371.60,372.59,371.62,371.81,372.96,372.53,369.95,366.54,360.45,355.48,357.81,355.95,353.22,361.73,357.26,366.18,360.53,353.11,348.81,346.03,343.63,340.53,331.78,333.42,330.49,329.89,338.43,339.95,340.44,295.55,229.90,278.90,310.00
2001-11-01 22:14:53+00:00,L7,,319.80,323.03,,,335.96,340.68,345.21,356.00,360.83,355.64,355.91,366.78,370.88,373.01,375.22,375.05,378.03,380.64,379.54,372.88,366.89,363.40,355.91,355.77,354.29,357.15,361.37,361.02,357.95,360.06,356.74,355.83,357.43,358.11,358.02,357.93,360.69,365.46,362.73,360.94,372.15,361.17,371.43,365.49,364.69,364.11,355.79,342.44,339.91,327.80,332.16,339.74,331.74,337.09,327.01,334.45,331.73,315.88,314.14,305.80,306.26,311.77,305.71,305.74,311.29,299.94,310.66,302.62,287.55,,170.04,,276.09
2002-01-04 22:15:14+00:00,L7,,,,,,,,370.25,374.75,,425.04,428.93,419.05,400.40,395.62,396.22,397.49,400.94,406.07,406.59,402.64,392.84,384.85,380.10,377.98,373.99,373.49,370.64,370.61,370.29,364.42,364.43,366.43,364.67,366.96,368.24,369.60,371.24,372.17,373.22,370.94,376.44,375.84,376.20,378.47,376.83,374.61,378.33,385.46,375.05,371.84,378.46,373.42,385.23,385.69,395.54,407.00,409.04,395.40,388.75,404.79,391.65,379.66,370.47,370.02,373.65,377.95,375.94,397.62,476.91,469.83,443.78,,
2002-01-20 22:15:25+00:00,L7,367.83,,,,,368.10,369.58,376.59,382.71,393.69,407.59,414.75,408.89,405.88,403.36,407.39,405.97,411.13,411.56,414.01,409.40,402.53,398.28,388.74,387.31,386.08,383.39,384.57,386.30,384.68,384.05,384.67,387.13,388.03,389.85,389.40,395.57,394.83,397.60,397.53,394.74,400.82,401.95,401.97,401.62,402.31,398.79,405.77,400.21,393.69,395.11,396.54,397.34,406.13,415.98,425.14,428.36,424.21,427.53,423.14,422.97,417.04,408.30,402.78,400.46,398.23,407.28,415.36,426.78,435.35,420.55,426.49,435.86,426.75
2002-02-05 22:15:25+00:00,L7,,,,,,362.38,365.72,372.93,379.12,387.69,397.72,398.27,403.89,400.61,397.86,398.85,396.89,400.41,404.85,408.41,405.13,396.70,390.20,384.65,379.29,375.75,372.24,373.03,374.10,372.78,370.04,371.41,373.70,376.16,375.75,380.45,381.14,376.49,382.55,383.61,383.69,385.19,387.71,388.31,387.10,390.35,389.27,389.27,384.81,383.55,382.17,384.42,382.16,381.37,384.36,390.88,400.18,396.31,395.22,394.53,390.75,391.47,388.04,383.27,380.36,378.88,383.55,386.89,397.04,395.24,367.53,333.95,360.08,382.24
2002-03-09 22:15:29+00:00,L7,,,,,,353.73,362.58,368.91,373.77,376.98,387.98,390.63,395.38,390.09,388.98,387.68,391.46,395.12,398.49,400.01,391.72,387.17,380.23,376.64,372.99,365.77,366.94,363.03,362.86,359.13,360.94,360.32,358.57,362.80,360.27,362.75,364.84,368.00,370.61,368.68,366.86,371.25,369.76,368.10,370.84,368.75,372.93,372.60,369.90,362.26,363.31,363.72,362.63,367.14,365.60,368.27,377.29,377.47,373.15,367.63,364.26,362.38,352.94,352.98,343.14,343.73,350.36,359.31,363.69,354.53,322.12,245.42,,349.68
2002-05-12 22:15:19+00:00,L7,,,,,,67.76,73.64,,,,374.07,380.25,380.58,378.58,376.60,374.93,378.36,379.30,382.36,388.39,381.17,379.78,372.52,367.08,358.57,354.49,356.92,354.73,354.44,350.13,350.21,347.44,345.33,349.81,348.66,351.36,353.31,356.66,357.55,358.01,357.82,359.24,359.02,359.34,362.44,363.32,359.85,364.76,361.12,355.13,347.34,338.10,345.96,344.31,349.82,353.61,352.99,354.05,352.39,345.55,352.00,340.17,342.90,332.79,335.53,334.82,336.27,349.43,346.33,350.60,313.34,215.05,,
2002-07-15 22:14:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,401.82,389.17,393.67,381.92,382.26,382.17,378.71,380.03,376.42,383.20,378.94,378.65,379.54,385.89,390.50,385.04,386.11,392.85,387.92,386.06,391.40,401.28,402.76,398.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-10-03 22:14:17+00:00,L7,,,,,,348.18,355.98,367.87,371.31,,389.01,392.12,387.12,385.22,382.42,383.66,388.79,389.92,395.23,399.87,389.04,383.03,379.57,373.10,371.72,367.00,363.80,361.19,361.92,359.22,357.35,356.80,357.02,359.81,357.37,358.08,360.76,363.04,364.25,363.88,361.41,365.72,369.99,370.53,369.89,368.01,367.06,366.35,363.11,358.68,346.88,339.11,345.23,346.22,356.78,355.76,375.43,371.82,362.45,354.56,355.91,343.09,338.67,328.90,318.80,319.35,328.51,323.84,333.25,326.36,259.55,214.97,,306.42
2002-12-06 22:14:49+00:00,L7,328.19,325.60,328.15,,,333.36,346.27,352.10,357.64,367.17,380.72,378.49,375.55,378.35,379.01,376.96,376.32,378.67,386.66,387.99,382.34,375.17,373.62,367.61,366.21,362.17,361.56,357.59,354.87,352.14,351.66,350.27,355.56,353.75,355.79,356.46,360.97,359.01,361.71,362.20,362.99,359.30,364.66,365.65,366.02,369.21,364.38,366.44,364.97,357.16,355.73,352.19,358.81,353.11,360.97,361.02,371.47,365.27,359.97,352.24,349.28,339.73,340.97,331.53,327.98,318.23,320.25,322.97,333.81,324.30,280.21,245.16,278.40,303.08
2003-01-07 22:14:52+00:00,L7,363.58,353.87,,,,361.40,369.96,389.54,403.52,408.38,410.29,403.64,401.56,401.40,404.08,405.34,404.67,406.46,413.19,414.24,409.49,407.36,400.45,399.31,390.69,387.38,387.37,389.62,387.36,385.02,385.54,380.69,381.98,382.71,388.58,385.41,385.64,392.39,390.09,392.61,388.37,395.53,392.09,392.49,400.26,399.70,399.19,396.95,396.02,394.39,386.80,381.99,389.40,396.28,397.18,402.88,406.91,418.08,412.82,402.38,402.95,389.17,383.85,381.60,378.65,380.97,388.66,386.59,397.21,454.62,446.36,459.52,472.73,464.48
2003-02-24 22:15:13+00:00,L7,358.14,345.98,347.28,,,359.29,363.59,378.34,385.83,395.74,406.59,397.31,398.04,399.00,394.53,394.65,397.45,402.40,406.60,411.76,407.89,401.15,398.46,394.18,388.44,385.43,380.04,380.09,376.78,373.48,375.30,374.33,373.79,376.16,376.72,380.33,381.12,377.12,382.70,384.10,383.18,386.48,392.41,395.46,397.49,400.06,400.00,401.69,393.66,386.60,386.56,392.65,389.57,390.96,391.06,401.16,408.45,410.18,410.55,396.59,391.20,392.91,384.34,383.64,375.17,369.59,373.16,378.23,394.43,396.81,398.96,383.06,,407.78
2003-03-12 22:15:18+00:00,L7,355.54,341.96,344.03,,,353.41,363.94,379.99,386.82,391.08,399.53,,632.17,,,,,,,,,,,,,382.42,378.60,371.88,370.26,368.17,370.31,370.14,370.62,368.10,371.06,375.40,379.40,385.14,381.53,385.30,384.00,384.85,388.31,390.87,393.76,394.77,392.67,389.43,386.10,379.31,381.50,383.40,384.43,380.82,385.88,393.82,402.85,399.20,395.37,386.98,384.44,379.69,374.24,367.27,366.14,361.56,361.84,370.71,374.31,385.02,364.26,321.55,334.55,368.44
2003-08-03 22:14:58+00:00,L7,,,,,,,,,,,,,,,,,,,409.61,414.48,407.16,401.31,402.44,399.78,392.65,388.38,,,,,,,,,,,,,,,,,,,,,396.54,394.08,396.03,391.62,382.39,387.91,386.63,397.55,405.26,408.55,,,,421.96,416.16,402.44,389.41,378.15,375.09,360.61,358.05,365.48,380.11,355.45,,,,
2003-08-11 22:03:27+00:00,L5,346.29,326.89,327.91,328.18,328.75,340.71,349.87,367.38,368.84,391.31,388.05,390.02,384.06,384.75,373.63,375.08,376.53,378.93,384.20,393.50,384.56,384.10,384.96,377.83,372.27,378.55,369.25,365.32,355.09,348.54,348.41,349.06,346.15,348.52,352.50,362.33,367.97,370.63,371.96,373.50,371.55,371.34,367.63,368.65,367.14,366.36,367.39,366.01,364.42,358.93,355.90,350.36,353.93,354.59,355.39,361.01,366.93,365.04,342.50,340.82,338.32,326.83,327.22,325.09,321.59,315.92,323.26,327.36,331.31,329.06,267.27,209.42,,
2003-09-20 22:14:46+00:00,L7,356.40,333.57,329.71,,328.25,337.96,349.56,,,384.96,377.23,374.39,371.33,370.85,369.11,373.53,374.05,380.22,388.92,392.13,388.05,382.00,,,372.29,368.13,364.62,360.63,358.10,358.02,357.40,346.55,346.40,352.90,359.63,358.34,,,368.83,368.34,367.07,364.24,366.87,366.08,369.82,365.02,366.00,368.67,364.40,363.32,,,359.73,356.67,360.10,364.91,378.24,374.98,371.29,364.89,357.49,347.96,346.58,322.79,,,326.03,323.64,331.42,321.18,276.71,214.96,285.79,303.20
2003-11-07 22:15:01+00:00,L7,,,,,337.81,341.08,346.29,353.67,370.42,382.31,372.70,,,362.32,365.30,367.89,371.10,375.79,380.77,389.89,384.51,381.75,372.07,362.47,356.31,349.65,,,342.02,344.32,345.34,352.12,352.18,354.23,358.77,353.55,359.99,360.32,364.11,360.24,,,364.12,351.21,355.47,364.92,364.09,361.89,363.19,361.36,354.74,344.19,348.34,347.72,,,349.84,342.43,326.61,318.39,302.25,309.76,312.10,298.96,295.37,290.37,289.20,303.43,,279.38,199.47,200.07,,
2003-11-23 22:15:14+00:00,L7,322.94,311.77,309.92,,313.41,322.84,331.63,308.11,,,,359.90,354.88,355.23,355.28,351.63,360.36,363.35,366.19,369.29,363.64,357.72,351.15,345.61,,343.11,340.46,334.94,331.41,335.73,334.19,334.86,336.06,333.77,334.07,335.64,334.55,,,342.48,338.27,339.34,343.81,339.13,337.23,339.20,341.58,337.53,341.45,342.39,336.40,,,329.76,334.02,326.90,343.79,334.26,316.85,316.78,313.12,302.20,306.37,301.46,297.49,,,293.68,296.68,276.79,214.37,158.36,,
2003-12-01 22:05:04+00:00,L5,342.65,328.89,329.99,332.06,333.39,358.88,380.82,377.23,391.04,396.37,395.44,391.81,385.38,374.14,367.79,369.24,373.18,376.45,379.60,386.18,392.34,386.66,383.48,378.35,372.79,375.79,374.36,355.74,348.50,348.00,350.70,353.44,351.30,354.58,367.63,371.59,370.35,369.01,379.49,375.45,373.02,364.84,362.89,358.15,358.25,362.68,364.06,361.34,370.19,373.13,368.53,366.44,368.81,373.86,366.84,364.30,372.87,368.13,361.69,358.47,354.22,352.30,346.15,345.72,339.86,335.81,343.34,355.00,349.04,346.55,315.91,266.86,316.67,329.06
2003-12-09 22:15:18+00:00,L7,,329.02,324.32,326.81,329.37,341.49,364.77,351.38,370.53,,,,364.57,370.74,364.21,368.97,371.05,377.71,382.01,388.29,384.51,379.67,373.82,369.67,,,355.99,352.06,343.69,344.11,345.31,347.01,351.71,354.65,354.02,354.29,357.81,360.25,,,355.54,356.41,362.26,359.44,357.32,360.65,359.78,358.64,359.37,358.43,355.53,356.61,,,356.45,357.37,368.49,360.14,361.95,354.88,354.46,342.23,338.44,327.53,325.46,321.12,,,341.35,347.84,304.55,245.42,301.96,339.03
2004-01-26 22:15:37+00:00,L7,368.85,365.41,,,365.38,378.16,389.26,386.54,396.79,400.63,400.39,398.14,394.57,395.37,388.90,398.02,398.33,,,413.31,414.60,406.64,395.35,394.61,391.29,389.40,386.85,381.14,383.01,380.80,380.05,,,379.75,379.23,385.58,384.93,387.84,384.52,386.10,382.75,385.29,387.97,388.55,387.20,,,388.79,390.43,393.05,384.13,383.46,387.93,392.61,402.04,409.42,405.89,402.11,392.34,,,376.58,364.99,366.07,363.85,366.97,370.56,380.77,393.62,431.01,476.43,469.04,484.73,
2004-03-30 22:15:50+00:00,L7,,,348.89,357.21,364.82,382.43,386.56,377.18,378.75,389.55,389.27,389.64,388.08,387.05,389.27,,,396.73,404.80,404.98,402.69,400.69,393.61,390.92,387.72,385.86,378.72,377.86,368.36,,,371.86,372.06,372.24,369.32,372.42,376.71,376.29,382.25,382.66,381.87,385.16,387.91,,,390.79,388.40,389.54,384.83,384.12,379.20,383.19,385.11,384.30,387.55,390.88,395.76,,,,367.82,364.05,361.99,354.93,356.89,359.98,372.94,394.73,616.86,,,,,
2004-04-07 22:06:01+00:00,L5,359.26,347.38,347.81,351.62,364.00,375.75,378.08,375.53,376.52,384.58,389.26,386.13,388.84,387.75,385.06,387.50,390.85,392.13,396.47,403.07,400.30,394.42,391.93,388.87,384.17,380.96,380.09,375.88,368.65,364.56,366.23,365.41,366.86,368.75,373.73,376.96,373.54,376.36,384.02,384.08,382.56,382.97,383.68,382.32,386.67,377.62,381.33,380.45,380.03,373.95,371.89,365.80,370.42,372.21,375.29,374.50,375.64,372.97,356.55,354.42,359.81,350.67,345.51,341.49,336.73,339.13,350.56,359.21,361.83,354.60,331.11,347.45,353.10,357.32
2004-04-23 22:06:29+00:00,L5,363.69,347.90,345.84,353.87,361.99,373.41,396.58,389.95,395.53,400.26,400.75,399.22,398.69,391.85,382.21,390.37,392.86,392.21,399.96,402.59,402.25,403.05,398.68,394.65,395.04,387.91,384.64,380.07,366.09,363.60,358.58,362.29,362.36,360.50,371.02,377.73,378.84,381.79,391.17,388.70,386.62,386.10,377.66,376.76,379.98,377.00,377.42,380.14,384.29,387.44,382.96,382.54,387.16,387.58,394.43,385.03,380.56,376.42,364.10,357.10,355.20,351.61,360.75,356.06,353.47,354.24,363.93,369.66,368.94,353.17,322.44,281.37,314.76,324.25
2004-11-09 22:15:30+00:00,L7,345.69,336.15,,,,348.57,349.02,362.04,367.84,374.11,374.93,369.13,371.06,,,379.22,379.70,382.63,382.98,388.83,383.85,385.41,378.28,371.80,368.26,367.09,362.05,,,356.98,357.90,357.39,358.86,358.70,358.61,357.40,360.61,361.91,365.38,366.29,366.49,,,366.58,361.72,360.15,361.78,362.83,364.49,361.01,360.69,360.60,361.54,361.89,366.91,,,361.20,347.79,346.94,341.07,335.56,332.78,330.82,332.86,328.17,333.75,344.91,354.51,,,335.00,361.29,374.28
2004-11-25 22:15:38+00:00,L7,337.43,332.52,334.55,337.27,341.09,336.33,321.88,353.35,366.16,372.48,369.53,,,361.40,365.27,366.38,368.61,373.20,378.46,380.12,376.54,371.10,366.17,365.46,363.06,,,356.48,355.76,353.16,351.07,351.92,354.57,355.61,353.95,352.29,352.90,351.82,352.23,,,,,,,357.59,355.40,355.46,358.42,356.59,351.22,344.91,347.79,,,350.19,359.52,350.37,327.61,322.67,325.69,313.43,313.67,303.24,305.47,304.45,302.34,,,323.34,289.53,230.10,288.85,
2005-01-27 22:19:02+00:00,L5,,59.45,,,,,,,,,,,515.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-01-28 22:15:59+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,385.48,381.81,381.83,377.23,375.27,371.87,372.33,369.60,372.16,375.39,,,373.52,377.53,376.97,374.64,379.60,383.46,385.59,382.85,383.65,385.74,387.08,,,,384.61,383.42,384.30,384.61,383.41,387.29,387.97,389.66,387.10,380.60,373.29,,,,361.71,363.89,359.16,366.37,372.88,386.70,390.92,380.00,351.18,377.69,398.07
2005-04-17 22:19:52+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-26 22:13:44+00:00,L5,,,,,,,,,,381.02,379.40,380.34,383.44,381.39,383.13,385.08,387.78,394.10,387.96,385.64,381.89,380.82,376.03,369.14,369.48,368.29,371.24,367.48,368.09,365.89,365.74,368.24,361.32,360.42,355.34,362.43,361.19,367.67,365.55,371.00,378.64,377.11,374.90,376.06,374.82,378.37,374.20,367.36,367.31,368.85,363.37,364.64,363.02,370.11,376.58,379.10,380.04,377.93,364.36,357.79,347.17,341.17,339.62,339.07,,,,,,,,,,
