dates,nzd0458-0000,nzd0458-0001,nzd0458-0002,nzd0458-0003,nzd0458-0004,nzd0458-0005,nzd0458-0006,nzd0458-0007,nzd0458-0008,nzd0458-0009,nzd0458-0010,nzd0458-0011,nzd0458-0012,nzd0458-0013,nzd0458-0014,nzd0458-0015,nzd0458-0016,nzd0458-0017,nzd0458-0018,nzd0458-0019,nzd0458-0020,nzd0458-0021,nzd0458-0022,nzd0458-0023,nzd0458-0024,nzd0458-0025,nzd0458-0026,nzd0458-0027,nzd0458-0028,nzd0458-0029,nzd0458-0030,nzd0458-0031,nzd0458-0032,nzd0458-0033,nzd0458-0034,nzd0458-0035,nzd0458-0036,nzd0458-0037,nzd0458-0038,nzd0458-0039,nzd0458-0040,nzd0458-0041,nzd0458-0042,nzd0458-0043,nzd0458-0044,nzd0458-0045,nzd0458-0046,nzd0458-0047,nzd0458-0048,nzd0458-0049,nzd0458-0050,nzd0458-0051,nzd0458-0052,nzd0458-0053,nzd0458-0054,nzd0458-0055,nzd0458-0056,nzd0458-0057,nzd0458-0058,nzd0458-0059,nzd0458-0060,nzd0458-0061,nzd0458-0062,nzd0458-0063,nzd0458-0064,nzd0458-0065,nzd0458-0066,nzd0458-0067,nzd0458-0068,nzd0458-0069,nzd0458-0070,nzd0458-0071,nzd0458-0072,nzd0458-0073,satname
2001-01-01 22:16:57+00:00,359.90,353.49,353.77,356.77,357.22,358.40,364.99,372.71,378.34,384.40,388.03,391.50,401.67,390.99,385.86,386.06,386.93,389.51,393.80,397.15,393.26,388.55,383.94,376.68,369.59,367.01,365.47,366.11,368.15,366.31,365.72,366.37,368.98,370.09,373.80,374.01,374.76,375.94,375.69,379.19,374.49,377.01,380.56,382.37,383.56,383.31,382.99,382.27,379.65,376.55,370.63,369.18,370.59,372.17,378.40,384.77,395.58,394.43,387.97,383.08,373.92,370.45,358.40,350.88,335.72,346.81,356.83,354.92,372.18,358.26,324.98,281.60,289.23,324.20,L7
2001-01-17 22:17:03+00:00,358.29,353.04,352.93,355.00,356.33,359.16,364.63,372.75,379.19,385.25,387.54,392.99,401.03,390.22,386.71,386.33,386.11,389.18,393.79,397.37,393.49,388.68,384.19,377.63,371.07,368.08,365.97,367.20,368.51,367.01,366.31,366.49,368.18,370.89,373.11,372.76,374.32,375.43,375.22,376.98,372.98,376.04,379.55,381.23,382.36,382.18,382.06,381.75,379.91,376.49,371.56,369.68,370.64,372.00,377.32,383.08,393.56,391.42,385.46,379.05,371.05,367.13,357.14,348.91,336.05,344.89,353.70,355.42,371.74,362.89,336.12,285.26,300.51,338.98,L7
2001-02-18 22:16:58+00:00,358.29,353.04,352.93,355.00,356.33,359.16,364.63,372.75,379.19,385.25,387.54,392.99,401.03,390.22,386.71,386.33,386.11,389.12,393.83,397.43,393.25,388.18,382.82,376.75,370.94,367.97,365.71,366.32,367.02,365.55,365.11,365.36,366.96,369.80,371.72,371.60,373.87,374.46,375.11,376.27,372.41,375.41,378.02,380.13,381.21,380.62,380.97,380.44,378.46,374.89,370.22,368.77,369.78,370.97,376.20,380.97,389.63,386.86,381.92,375.02,368.81,365.11,357.32,349.80,341.55,347.49,356.54,359.68,373.02,367.57,342.26,284.22,306.07,343.47,L7
2001-03-22 22:16:45+00:00,361.82,357.12,357.30,355.00,356.33,359.16,364.63,375.88,381.01,385.25,387.54,392.99,401.03,390.22,386.71,386.33,386.11,389.12,393.83,397.43,393.25,388.18,382.95,376.99,371.38,368.19,365.90,366.22,366.12,364.77,364.17,364.17,366.22,369.19,370.94,370.91,372.60,373.60,373.55,374.66,371.35,373.57,375.45,378.69,379.84,379.27,378.97,377.93,376.54,371.86,367.87,366.53,367.54,368.90,374.34,377.89,385.31,382.16,377.60,369.23,365.81,362.40,356.82,351.65,345.63,349.98,358.80,363.23,374.52,368.80,342.26,284.22,306.07,343.47,L7
2001-04-07 22:16:37+00:00,361.82,357.12,356.59,355.00,355.94,360.32,366.04,375.89,380.64,382.53,381.26,390.63,397.03,388.64,387.03,386.80,386.15,389.63,395.13,399.36,394.66,389.08,384.04,379.02,375.08,369.89,368.70,368.23,366.87,365.06,364.13,363.79,365.80,368.74,370.34,370.61,372.65,373.71,373.98,374.56,371.71,373.51,375.47,378.25,379.45,378.93,378.34,377.10,375.47,370.74,367.06,365.42,366.03,368.11,372.86,375.51,382.66,378.96,374.71,366.00,363.61,359.38,357.17,354.21,351.04,352.40,359.86,364.38,372.29,364.07,342.26,284.22,306.07,338.55,L7
2001-08-13 22:15:25+00:00,372.42,369.37,362.07,,354.80,364.92,371.70,382.17,383.55,373.94,367.19,381.38,386.67,380.75,381.29,384.81,385.20,388.93,391.86,395.94,390.46,385.39,379.73,375.34,371.05,364.52,363.82,362.59,359.93,358.49,358.58,358.25,361.69,363.70,365.18,366.54,368.98,370.71,370.43,368.77,368.00,367.28,367.43,370.98,372.64,372.64,371.61,369.68,368.44,361.94,359.97,358.63,360.39,364.13,366.46,366.47,368.20,365.66,362.22,351.66,354.64,349.05,351.98,353.71,371.03,362.42,368.07,376.34,372.84,364.86,354.54,282.13,317.20,338.12,L7
2001-08-29 22:15:16+00:00,365.69,359.75,356.89,,354.80,359.75,365.65,376.36,380.27,375.17,369.50,383.67,387.42,382.77,382.47,385.48,388.37,391.33,393.02,397.61,392.13,386.73,381.69,377.31,371.64,365.44,365.08,364.41,361.62,360.44,360.50,359.70,363.87,364.92,365.72,367.76,368.85,371.00,370.66,368.57,370.24,368.62,369.39,372.07,373.73,374.51,372.87,370.55,369.11,362.33,359.97,359.03,360.41,363.40,366.64,365.64,368.94,366.65,361.99,352.13,354.61,349.13,352.40,354.33,371.66,361.28,363.41,371.57,366.94,359.10,319.55,253.90,294.90,323.74,L7
2001-11-01 22:14:53+00:00,358.95,340.80,340.17,,,351.11,355.53,360.36,369.52,374.16,371.44,377.58,385.27,381.30,380.96,383.80,387.33,390.28,391.35,392.72,387.53,381.36,376.48,371.60,367.26,364.08,364.08,365.84,363.59,361.83,363.60,362.70,364.94,364.96,365.51,367.38,368.02,370.34,371.70,368.58,370.43,373.83,371.10,373.76,373.24,374.83,374.80,371.29,365.30,359.97,354.11,356.77,360.45,359.66,363.40,361.12,365.10,365.78,356.81,351.10,347.69,344.23,345.25,342.51,358.92,350.39,344.41,354.05,344.88,359.64,319.55,253.90,294.90,309.90,L7
2002-01-04 22:15:14+00:00,358.95,340.80,340.17,,,351.11,355.53,359.25,367.44,374.16,382.88,388.27,391.32,383.93,382.58,384.04,387.00,390.42,392.88,393.93,388.91,381.84,376.19,371.04,367.25,363.69,363.56,364.17,362.65,361.08,361.12,360.45,362.44,361.82,363.00,364.73,365.34,367.50,368.95,366.88,367.69,371.80,369.75,371.06,370.97,372.02,371.17,369.75,367.03,360.15,354.96,358.61,359.39,361.27,364.19,364.35,370.80,371.22,360.32,355.14,355.82,349.94,345.25,338.75,343.51,343.81,341.26,347.01,351.00,401.07,319.55,253.90,294.90,309.90,L7
2002-01-20 22:15:25+00:00,358.73,340.80,340.17,,,353.66,357.34,361.43,369.39,377.49,386.81,392.44,393.59,387.20,385.67,387.21,389.30,393.24,395.49,396.76,391.77,384.74,379.36,373.18,369.87,366.68,366.04,366.76,365.98,364.30,364.30,363.89,365.89,365.46,366.88,368.17,369.79,371.36,373.18,371.51,371.61,376.20,374.87,375.52,375.23,376.36,374.83,375.23,371.94,365.00,361.12,364.33,364.74,367.76,372.06,373.71,379.82,379.02,370.56,365.94,366.05,360.16,353.38,345.95,348.41,350.42,350.76,357.10,364.34,405.03,319.55,253.90,294.90,343.52,L7
2002-02-05 22:15:25+00:00,358.73,340.80,340.17,,,354.42,358.13,362.68,370.43,378.77,388.11,392.85,394.68,388.87,387.16,388.40,389.81,393.77,396.49,398.11,393.37,386.10,380.54,374.38,370.73,367.43,366.31,367.05,366.63,364.96,364.55,364.44,366.44,366.43,367.60,369.46,370.87,371.41,373.99,372.77,372.87,376.99,376.35,376.78,376.27,377.82,376.29,376.69,373.22,367.14,363.69,366.73,366.51,368.77,372.85,375.15,381.96,380.48,373.05,369.29,368.55,363.76,356.89,349.34,350.27,352.71,353.92,359.66,368.16,399.19,335.04,253.90,294.90,350.77,L7
2002-03-09 22:15:29+00:00,358.50,331.47,333.80,,,356.25,360.75,365.02,371.75,380.60,393.76,396.56,397.53,392.43,390.68,391.55,391.85,395.78,399.18,400.51,395.09,387.96,382.12,375.78,373.24,369.65,369.12,369.01,369.55,367.44,366.48,366.09,366.81,368.19,368.67,370.25,372.19,372.62,376.16,375.63,373.91,379.75,377.94,379.45,378.81,378.83,378.04,378.60,374.81,368.99,366.15,369.16,368.78,371.79,375.21,378.52,386.92,384.90,378.18,374.79,374.46,370.50,363.58,357.34,352.35,355.46,358.12,363.93,372.99,402.81,348.57,269.92,,360.76,L7
2002-05-12 22:15:19+00:00,358.50,,,,,359.13,363.86,367.28,373.35,384.60,397.42,401.41,400.27,393.95,391.38,391.47,392.49,396.01,399.51,402.26,396.72,390.51,383.93,377.99,373.78,369.67,369.05,367.65,368.21,365.85,364.48,364.20,364.68,366.64,366.75,368.89,371.23,371.79,374.55,374.66,373.26,377.14,377.49,377.00,378.16,378.53,377.16,380.36,378.52,372.00,370.02,370.32,369.98,374.26,377.71,383.79,390.59,389.32,385.42,381.02,383.64,377.23,369.73,362.66,358.17,360.06,365.28,371.59,381.65,397.89,348.33,259.74,,382.32,L7
2002-07-15 22:14:55+00:00,358.50,,,,,359.13,363.86,370.71,376.71,384.60,392.47,396.67,397.96,394.49,392.37,393.14,394.10,397.31,400.01,403.44,397.63,392.32,387.21,379.68,376.79,371.12,370.67,369.83,369.71,367.67,366.76,367.83,367.05,369.29,369.13,372.29,375.27,374.40,377.20,378.46,376.53,378.94,380.48,381.86,382.85,382.75,381.38,384.18,380.09,374.82,373.15,371.86,373.42,376.29,380.50,386.23,391.26,389.76,389.07,384.46,384.50,379.76,375.84,371.46,369.54,367.41,372.87,381.25,386.26,386.73,348.33,259.74,,382.32,L7
2002-10-03 22:14:17+00:00,,,,,,362.01,368.75,380.64,382.38,,388.45,393.78,392.29,389.50,386.75,389.43,393.71,393.55,396.39,402.13,393.55,389.85,386.90,378.99,377.20,370.52,370.37,368.74,367.56,365.84,363.87,365.02,363.14,365.66,364.57,367.82,371.10,371.15,372.02,374.29,371.76,372.89,375.86,380.18,381.75,379.80,376.12,377.25,373.81,369.57,359.77,351.27,360.79,362.15,370.19,373.69,381.10,381.94,379.13,369.06,375.66,363.34,371.19,368.85,377.83,365.09,370.39,374.63,370.19,368.88,347.84,253.01,,330.13,L7
2002-12-06 22:14:49+00:00,328.69,326.10,328.61,,,347.94,357.74,366.60,370.21,367.50,388.77,389.61,386.11,386.08,384.81,386.05,388.29,389.35,395.25,398.46,390.47,383.88,384.82,376.42,376.99,370.14,368.99,366.76,364.96,363.58,361.61,363.21,363.62,363.83,364.01,366.59,370.51,368.79,370.47,372.76,370.55,370.16,375.15,378.90,379.28,378.38,372.88,373.01,370.65,365.09,358.47,352.81,360.62,359.22,368.43,369.14,383.00,379.29,373.50,364.15,364.88,353.69,357.02,351.71,352.06,340.29,345.88,344.90,350.73,342.53,,251.56,279.40,317.03,L7
2003-01-07 22:14:52+00:00,340.97,334.82,328.61,,,348.98,358.63,371.07,378.56,384.50,394.07,392.22,388.96,389.12,389.27,389.72,390.99,392.62,399.16,401.54,394.51,389.41,387.00,380.21,378.48,372.38,371.51,370.41,368.62,366.87,365.65,365.64,366.14,366.34,368.09,369.23,372.07,372.48,373.31,375.65,372.94,374.56,377.56,379.91,381.94,381.32,378.21,377.81,375.93,371.41,364.47,359.10,366.08,366.98,373.42,375.22,386.38,387.06,380.70,371.73,371.67,359.62,357.70,351.34,347.14,343.52,349.81,348.47,357.96,342.53,415.36,251.56,279.40,317.03,L7
2003-02-24 22:15:13+00:00,344.69,336.54,335.18,,,350.06,358.49,371.50,379.18,386.91,396.38,392.59,390.23,390.69,389.73,389.75,391.41,394.01,400.12,403.15,396.86,391.34,387.69,383.18,378.89,375.10,372.79,371.72,369.86,367.06,367.09,365.15,366.69,367.68,369.21,369.67,371.69,372.46,374.29,375.30,373.59,376.38,379.43,380.57,382.92,383.78,382.16,382.39,378.98,373.71,368.49,365.99,370.15,370.98,375.83,379.45,389.90,390.59,385.59,375.69,373.98,365.37,360.76,354.92,348.15,345.54,351.14,351.41,363.48,342.53,398.16,251.56,279.40,317.03,L7
2003-03-12 22:15:18+00:00,346.70,337.19,337.25,,,350.16,359.05,372.67,380.25,387.48,396.70,392.59,390.23,390.69,389.73,389.75,391.41,394.01,400.12,403.15,396.86,391.34,387.69,383.18,378.89,376.11,373.50,371.30,369.51,366.83,367.31,365.72,367.02,367.28,369.13,370.36,372.75,374.51,375.28,376.84,375.22,377.65,380.81,382.11,384.52,385.46,383.69,383.28,379.88,374.26,370.53,368.90,372.33,372.19,377.08,381.48,391.73,391.46,386.57,377.10,375.10,367.26,362.09,355.69,349.48,347.04,351.58,353.57,364.28,342.53,384.03,251.56,279.40,317.03,L7
2003-08-03 22:14:58+00:00,352.42,339.55,341.57,,,351.93,359.68,375.08,382.79,390.47,400.65,393.71,394.04,395.40,391.10,389.85,392.65,398.16,402.15,406.86,400.91,394.62,393.84,389.54,383.11,379.36,375.79,372.45,370.21,367.29,369.50,368.92,368.67,368.35,370.36,374.33,376.48,377.35,378.58,381.16,380.06,382.36,387.24,389.09,391.21,393.34,388.85,388.09,384.95,378.29,375.93,380.43,377.81,379.70,383.99,389.84,399.76,398.06,395.38,390.51,384.31,378.73,364.53,353.69,341.91,341.25,341.68,348.81,364.82,322.25,368.36,,,,L7
2003-08-11 22:03:27+00:00,354.94,339.89,341.23,338.43,341.37,352.75,360.62,376.72,381.78,393.78,398.93,395.97,393.61,394.17,386.27,387.93,390.05,393.37,398.90,405.28,398.50,394.15,393.92,389.05,382.91,381.89,377.25,373.72,368.58,364.68,365.88,365.72,364.81,365.64,368.05,373.97,377.54,379.01,380.02,382.25,380.86,382.10,383.92,386.48,387.74,388.55,386.90,385.72,382.98,376.87,374.34,376.33,375.94,377.98,381.40,387.76,394.89,393.89,385.57,383.21,378.67,371.61,363.40,356.79,350.50,345.17,347.33,348.81,364.64,342.06,348.33,250.42,,,L5
2003-09-20 22:14:46+00:00,358.18,337.06,335.12,338.43,334.81,346.17,356.02,380.00,379.77,392.69,386.37,386.31,382.25,381.90,375.27,379.77,380.75,384.40,394.21,400.00,393.22,389.10,393.64,388.74,379.03,378.31,372.40,368.44,361.72,358.75,358.03,352.93,351.74,356.56,361.53,365.80,379.68,382.34,375.86,376.38,374.77,372.91,372.07,373.67,375.31,372.00,376.59,376.20,374.90,371.24,369.06,369.05,366.70,369.53,373.51,378.07,381.69,380.26,368.61,375.81,370.56,358.98,354.27,341.84,348.01,338.02,335.61,323.81,347.48,335.10,292.49,232.69,285.79,303.20,L7
2003-11-07 22:15:01+00:00,358.18,337.06,335.12,338.43,340.27,349.31,357.24,373.52,380.89,392.45,384.45,386.31,382.25,378.27,374.71,379.68,381.40,384.94,393.02,399.76,393.46,389.68,389.68,383.61,376.07,374.04,372.40,368.44,358.78,357.80,357.42,356.29,355.75,359.93,364.48,365.58,376.05,377.54,375.81,374.87,374.77,372.91,372.84,370.65,373.53,374.10,377.09,375.97,375.32,372.39,369.12,365.60,366.46,368.91,373.51,378.07,377.52,374.90,362.90,366.89,359.70,352.89,352.43,342.00,349.80,336.63,334.88,331.52,347.48,329.87,275.98,236.32,285.79,303.20,L7
2003-11-23 22:15:14+00:00,352.66,334.86,332.46,338.43,337.86,347.36,355.14,373.52,380.89,392.45,384.45,381.24,377.27,375.31,372.52,376.40,379.88,382.84,389.90,396.03,389.98,385.78,383.15,377.61,376.07,370.84,366.73,362.25,355.44,356.02,355.12,354.43,354.56,357.39,360.61,361.83,367.55,377.54,375.81,370.50,367.58,366.39,368.88,367.07,369.12,369.68,373.72,371.73,371.99,370.13,365.61,365.60,366.46,366.06,369.86,372.28,375.31,371.74,359.38,362.47,356.78,349.15,352.18,345.09,355.39,336.63,334.88,336.06,345.98,328.21,274.58,230.83,285.79,303.20,L7
2003-12-01 22:05:04+00:00,349.03,332.24,330.81,333.56,336.14,348.76,359.45,373.38,383.08,392.68,386.58,383.21,378.55,374.54,371.06,374.25,377.82,380.93,387.73,393.91,389.88,385.42,382.62,377.08,374.74,371.07,367.74,359.72,353.37,353.69,353.56,353.56,353.19,356.06,361.29,363.06,367.29,373.41,375.83,370.77,368.04,365.16,367.04,364.46,366.05,367.45,371.36,369.31,371.00,369.88,365.29,364.69,365.85,366.36,368.06,369.33,373.62,369.67,358.30,360.68,355.07,348.39,349.37,342.94,348.68,333.05,333.88,337.15,344.43,329.47,280.15,235.33,296.73,312.27,L5
2003-12-09 22:15:18+00:00,349.03,333.33,331.11,333.48,336.34,348.99,361.67,369.88,381.67,392.68,386.58,383.21,376.91,374.77,370.75,374.52,377.84,381.41,387.66,393.89,389.94,385.43,382.12,376.93,374.74,371.07,366.77,359.58,352.84,353.25,353.27,353.55,354.10,357.06,361.23,362.75,366.88,371.98,375.83,370.77,366.93,364.71,367.27,364.96,366.04,367.65,370.95,368.92,370.48,369.48,365.11,364.80,365.85,366.36,368.05,369.51,374.69,370.25,361.39,361.71,357.11,349.64,350.78,344.46,350.59,335.87,333.88,337.15,347.38,335.06,288.55,241.35,304.25,326.15,L7
2004-01-26 22:15:37+00:00,350.79,336.84,331.11,333.48,339.04,351.59,364.16,371.18,382.94,392.81,388.14,384.87,378.63,376.77,372.44,376.62,379.51,381.41,387.66,395.45,392.10,387.16,382.96,378.28,376.12,372.43,368.65,361.70,355.97,355.93,355.91,353.55,354.10,358.95,362.55,364.76,368.31,373.27,375.81,371.86,368.10,366.76,369.11,366.88,367.49,367.65,370.95,370.14,371.70,371.05,366.26,366.08,367.33,368.01,370.81,372.85,377.05,372.44,363.12,361.71,357.11,350.65,349.26,343.03,346.20,335.55,334.49,338.92,350.22,343.76,288.55,241.35,304.25,326.15,L7
2004-03-30 22:15:50+00:00,345.87,336.73,333.43,339.61,344.67,358.45,370.53,370.52,382.65,391.97,389.25,385.27,379.01,376.72,374.25,375.36,379.02,383.21,387.09,394.71,393.25,388.39,381.12,376.84,376.75,371.51,369.09,362.16,356.06,354.80,355.07,357.38,358.55,361.89,363.95,365.62,367.75,371.97,377.29,372.13,368.10,367.91,371.20,364.16,364.36,370.45,370.95,370.26,372.22,373.05,367.39,368.21,372.10,370.23,372.40,373.17,378.51,369.31,360.92,351.13,351.00,348.57,348.67,345.36,347.04,339.15,342.88,355.82,352.27,348.95,286.57,245.68,313.48,337.62,L7
2004-04-07 22:06:01+00:00,349.43,339.03,336.46,342.77,347.54,361.04,371.72,371.49,381.74,390.60,389.34,385.54,380.74,378.37,375.86,377.50,381.10,384.79,388.74,395.98,394.34,389.33,382.74,378.65,378.36,373.19,371.03,364.56,357.95,356.54,357.03,358.83,360.05,362.97,365.44,367.34,368.68,372.82,378.77,374.23,370.62,370.52,373.07,367.31,368.22,371.77,372.82,371.83,373.44,373.30,368.16,367.95,371.96,370.74,373.07,373.60,378.26,370.13,360.43,352.04,352.71,349.07,348.51,345.17,346.05,339.56,344.92,356.80,354.58,350.23,295.98,245.68,327.24,344.66,L5
2004-04-23 22:06:29+00:00,351.24,339.64,337.23,344.22,348.75,361.94,374.23,373.44,383.12,391.64,390.77,387.31,382.81,379.67,376.29,378.75,382.19,385.33,389.90,396.40,394.90,390.62,384.31,380.16,380.50,374.71,372.39,366.18,358.48,356.96,356.70,358.77,359.79,362.11,365.62,368.12,369.39,373.47,380.15,375.71,372.32,372.20,373.19,367.98,369.16,371.84,372.74,372.27,374.20,374.42,369.36,369.29,373.46,372.16,375.14,374.13,377.69,369.92,359.69,351.59,351.80,348.28,348.49,344.59,344.39,339.45,345.50,356.43,354.91,348.88,297.81,249.72,327.24,344.66,L5
