,dates,chi0067-0000,chi0067-0001,chi0067-0002,chi0067-0003,chi0067-0004,chi0067-0005,chi0067-0006,chi0067-0007,chi0067-0008,chi0067-0009
0,1985-03-05 14:07:05+00:00,233.74281456871185,223.5583302725244,204.78633574440178,206.29484850064355,208.78652930609775,212.644018295912,217.9932313310876,239.83614675111684,233.05444381545604,218.80367917402032
1,1985-03-28 14:13:13+00:00,249.95694486671957,235.50727278503027,212.55449417098973,218.69013595198288,221.0509535447326,218.42745885388123,219.19558982819368,235.5302955597272,234.68925929296512,218.09736084098782
2,1985-08-03 14:12:36+00:00,,,203.431392176941,213.53516114456733,223.1510966239241,215.66884371838043,226.79528912256947,246.06571446967317,,
3,1986-02-04 14:03:35+00:00,243.10800620118928,242.20725267324906,208.827476726795,220.86232660365624,231.62893812999448,218.83443545033094,234.05573881375093,242.45266587892496,240.80945006899537,228.4310673008254
4,1986-04-09 14:02:13+00:00,247.8571350024619,242.91055509266403,214.9727545820578,,200.06359012936278,211.7122355282075,224.7971857935171,232.95115885515338,,
5,1986-07-21 14:05:23+00:00,244.104623213147,229.43660963637652,226.7258253620902,227.8353040370918,225.83732086906767,225.17530774839722,228.79410138948026,243.61921805304857,235.79281129854525,235.184126803125
6,1986-07-30 13:58:52+00:00,241.72881200616382,207.1655183479849,,,,,215.46916339539558,,,216.0082922069746
7,1986-08-31 13:57:41+00:00,,181.91650049241687,200.60235213544098,217.86432250877166,201.84701768488912,196.79731674136664,,211.1795446306253,210.52640481086323,202.4017920953246
8,1986-09-07 14:03:37+00:00,228.13438752218832,211.6560943578807,225.01764837800943,224.20159866535946,206.89460202932796,215.10336389418765,229.31404834727832,243.3989334068778,235.01701322734814,226.77419985132335
9,1986-09-23 14:03:08+00:00,236.73424882628282,215.15490167924997,230.3216997662567,222.2784840280068,203.7565843082312,213.3335138638576,228.71287162406412,232.5710562135601,227.51362649978634,219.2687955076505
10,1986-10-09 14:02:37+00:00,237.4474865614089,214.47960824226553,226.54122178347825,227.95098764972315,203.95359687721108,209.56872145269676,233.21554092365275,230.54273968391078,207.0691862439723,198.5036133326047
11,1986-10-18 13:56:08+00:00,231.52069389628164,201.91433947829776,211.16379878933935,221.46491844229504,205.38238330878644,206.12681348252087,210.99192589172455,223.27715768039715,223.20498377862341,216.8128344597684
12,1986-10-25 14:02:04+00:00,243.3414426645224,223.79763312706365,233.52453219638755,217.14202038823925,205.13827390614563,216.58114905692997,231.4626934769847,242.82446750804755,227.77815031502007,222.65505319409715
13,1986-11-03 13:55:34+00:00,231.1747490540372,220.3481273614902,232.59188843314251,221.17920589546182,197.24877184508682,210.6905061579411,219.0789400125787,228.7922256372302,219.6684172127426,210.891662366228
14,1986-11-26 14:01:05+00:00,243.08476020585846,222.11580950201557,237.24592230437747,229.64449396641254,207.91668368242125,221.118926645133,239.91045913615596,248.2582141941526,237.0972859278132,223.29469376601293
15,1986-12-28 14:02:01+00:00,242.7114005003936,225.35979137355966,233.15970981478446,229.03878027984138,211.02525077742567,222.4240981201223,226.3567738644675,239.34386437837725,232.36597686808128,230.75227941932306
16,1987-01-06 13:56:06+00:00,239.22702109926757,222.37617088728234,228.64309254515476,216.21066210888296,207.21017490630683,212.7731566037586,219.09605711015772,230.219962135553,224.75371112311618,221.0704466486426
17,1987-01-13 14:02:29+00:00,250.79477015368377,240.2766997194164,243.12612634738682,230.21263576485714,218.7155792549614,223.9105591483868,226.1321527114574,241.91110078666503,234.97276082198735,226.3977714967419
