,dates,jap0382-0000,jap0382-0001,jap0382-0002,jap0382-0003,jap0382-0004,jap0382-0005,jap0382-0006,jap0382-0007,jap0382-0008,jap0382-0009,jap0382-0010,jap0382-0011,jap0382-0012,jap0382-0013,jap0382-0014,jap0382-0015,jap0382-0016,jap0382-0017,jap0382-0018,jap0382-0019,jap0382-0020,jap0382-0021,jap0382-0022,jap0382-0023,jap0382-0024,jap0382-0025,jap0382-0026,jap0382-0027,jap0382-0028,jap0382-0029,jap0382-0030,jap0382-0031,jap0382-0032,jap0382-0033,jap0382-0034,jap0382-0035,jap0382-0036,jap0382-0037,jap0382-0038,jap0382-0039,jap0382-0040,jap0382-0041,jap0382-0042,jap0382-0043,jap0382-0044,jap0382-0045,jap0382-0046,jap0382-0047,jap0382-0048,jap0382-0049
0,1984-07-02 01:16:50+00:00,142.6048103016962,130.65324904031803,125.45657334551915,130.5374415671886,131.98983191555874,132.59021915024988,136.13008581602074,147.66118901471813,157.45888877482548,163.35493653428435,172.5925068737634,177.3767966443299,179.19664338756334,182.1228728783653,179.16819603057684,178.03096232779615,170.63773356046406,157.06980428870983,150.70547255467457,148.23294132838615,147.6740700550688,145.70661347870845,147.96879012972397,151.61792776914447,153.32489814281078,154.86543008453586,156.7392287792638,,165.62082832367906,162.62310471681604,157.16103077489709,153.6874657639317,154.45657773407146,147.2363332012861,147.51310876130026,149.83326278298833,150.51972872930727,158.33208990159716,169.8430223689432,170.76847289307898,165.8694332866304,162.0282640205512,156.9793358484133,160.3524119102217,169.31821760632775,172.28644469865287,174.52116682826917,157.5586770815263,,
1,1984-10-22 01:18:22+00:00,137.34062109840715,123.42797884358326,115.20409450240649,104.4904319156884,,,96.85725690361255,,,,170.6042031675361,174.95397066223586,175.49170591612594,171.9266842170323,181.63593047841766,176.58934848392124,164.98182402253474,155.33647219108883,140.81217193619287,149.44253268064358,148.78004482603376,149.79904431272615,146.23103898727177,144.97064610579727,147.96961973518688,166.30919541496388,172.20167501140688,,151.33146768966574,146.46095917177848,140.88744135723374,139.53112369218746,149.7285449013516,146.00859129520074,153.35127475168133,165.62969812690582,166.43522044431273,169.31824793115746,173.4688214402913,174.13129890329628,169.11234435454762,168.21927773329938,164.2573879017002,167.53931185036757,176.4112080334504,181.63622254334337,192.26891467754655,190.7796070547956,194.3835374707276,196.6375392065325
2,1985-10-09 01:17:21+00:00,139.61637782609836,131.87051100116545,129.56864034597203,131.5785724724772,146.51823688126967,151.00555518031234,138.24305744115293,142.7368519266561,146.69333689924082,154.11422869672435,162.67345732386428,165.97236646700443,171.16256208787752,174.60600966772284,167.84087354448337,166.8974513840914,165.55128344696124,164.35512257336381,168.8783252976865,164.98776476895105,160.15628756992177,158.91718697216717,152.92730118339057,144.9097077449175,145.85400221023278,141.93188566430544,137.32339147297722,152.65778457031323,153.6369059778516,150.16759299107662,149.07966554793762,145.67520185877459,145.7166824428399,148.142016627558,148.99656994711756,156.38005858124006,165.2285698693886,172.34473669101357,185.83538899351606,186.01559692886764,182.1307277086457,180.4970126842681,171.75711658941108,170.6509095418716,171.4491946415581,176.9921300980696,178.02251373423994,165.8265196697263,155.50758253249614,160.87111170999327
3,1985-10-25 01:17:09+00:00,124.12529837681402,116.58525153727338,119.02898932000481,132.68186147797613,134.87681848998727,132.62490855079724,128.80655509500724,134.82354921009699,144.20734057532,162.55564523670665,158.20864032382855,162.58348983421348,170.4333733177662,164.54492663834907,157.57770174186277,167.42098657584447,173.2648315508588,185.31504108873514,185.12471992872605,164.60984435983417,160.1957968550717,146.58127589010883,146.8323660787849,139.0024320454037,139.60489534323943,141.9313968614532,146.00608920586026,154.08250776000077,146.7161516741947,140.8478114131807,139.73811732953047,142.57877831232597,141.2224782630269,142.0840137575072,147.84592861064368,155.92822655981115,163.32114329243404,167.88745737967787,175.6261830724307,172.7110478257527,172.38267443210557,169.91210139912215,166.66962635423528,166.3914862085786,166.4547680226495,167.17606411213677,171.03083917177398,159.2190089215698,144.9278153897221,151.0551372460542
4,1986-02-14 01:15:02+00:00,,95.53717913751947,109.46807483303701,98.5272954970247,,112.19182906317144,123.16357310765866,126.86305280895591,132.46483819565412,137.78845570735928,146.67554004974482,151.38031541090004,145.97844656324077,159.91857983896938,162.03014574497908,161.2408642148464,146.27561125142887,143.5687141852419,142.68431217739834,148.18037042345594,140.48465925742238,131.46776916160005,125.42929433334183,129.2980809634841,130.60518969248503,128.85436272964554,128.1050902013874,130.58020348608053,128.64848146154858,139.7891572695442,138.32586941870315,129.4507410105204,127.02846246586026,128.84816064001492,130.59284018636356,130.53088763992525,137.21368414980245,146.8959137567842,158.09187610016548,151.42185441370344,152.64670372035752,149.85266095875107,145.75381980769532,147.99738663027534,150.19449368265634,148.97908490263097,149.84270464119402,135.4537122630132,125.87732171388103,121.00054947085692
5,1986-04-19 01:13:40+00:00,145.10436036817578,139.00095904966844,131.18736436556514,136.95914664558052,142.44098370879283,143.08505500727,,,,166.08106586464328,167.39938496789006,167.77617612602512,170.64554963792372,171.0388871105793,171.54255351435393,172.11397059467615,160.79121301277982,162.7237201105453,164.31564656890333,160.8025211169816,151.7886564438972,143.29926986055352,131.50264691308672,136.3156398563497,139.03592554445032,144.179700667313,142.25184922894735,145.9902300369969,153.05122446125495,156.6421673278304,160.17441313027751,153.27473421116258,153.10293018323108,155.3098719595902,152.43799085790087,158.01922400967206,135.60294872082855,172.17975285751515,178.88093799494067,172.9785553528186,170.31345582648063,163.85250966312685,163.12819232875307,166.77338816616222,167.76806893903944,169.47768618346169,173.89401012205238,160.39824064701264,146.8438260749296,147.5053914550618
6,1986-07-08 01:11:19+00:00,140.94393433550056,134.43956031612794,132.04934754824365,135.01532395719948,131.8004698072992,135.06146451949718,138.45156681787003,147.52629260182573,154.46493196375854,161.39493816441865,168.39378592953332,168.09960364951186,170.92866895619863,179.13876117773566,169.1318743377215,162.77137899989583,155.70916149780868,151.16378158555602,152.18558764435716,146.3752681922487,137.01785137969165,137.22322727418253,137.157451960117,137.66307674386755,138.3201840527584,141.21747478686714,143.30386534516867,148.59298301534295,152.95273698233197,149.61807010881049,148.95802419981555,148.65377061954905,146.77116771135667,141.3163038776596,142.19746646147968,145.1392480441086,156.59013798886872,159.98503682207604,167.44617270896532,165.66101980634613,163.96218666735655,158.38423524692732,157.28192813754706,154.16683835467353,155.72886999773573,161.8738633085374,167.22131546006088,154.3658588684001,137.67364612529343,137.87956186297475
7,1986-07-24 01:10:46+00:00,145.98640760188414,141.64105173806206,135.70217211919726,133.6420685706508,136.4834605363489,136.399508676737,139.16651118007684,142.76287153490244,144.52015551161753,160.17360171399122,163.20188119606433,166.50219147031115,163.82862108624545,163.74309763300306,161.94275769269984,163.903900722673,162.3086511438854,157.98797532178958,155.98824368827854,150.68600488325015,146.1435855737675,145.24078327865658,132.694322251006,128.14216707238285,128.29580210276558,124.37582554513948,125.46282951179201,145.94426407122688,159.24672136077908,157.47159583909212,155.72101364120243,144.77516763838497,143.30452564783036,142.45560880856004,145.92913842549703,146.30862730955215,152.56134885507464,,,,,,162.0915022701399,165.13803064077885,171.00701246740653,175.52703176442466,175.1281037595814,157.95582465731835,150.67523819411338,148.1603624320229
8,1986-09-26 01:08:32+00:00,125.32944150864911,127.31108185994997,113.9584343705564,106.2237626310586,115.45410398401833,116.23723546975816,113.21327391100229,124.80874270519445,136.6728161751185,,,,151.57462093179763,157.79284157937735,149.08192877205835,150.17747567497926,144.02989022378307,145.57671961418495,142.9432640839908,139.4814246450151,137.67011385562927,142.00984547769184,131.3395045941468,124.31407951013223,120.66793497549213,119.23067056398969,116.0862253904046,122.94375483305251,139.0932001118276,130.33799307836003,128.36671801310519,125.4545039136025,125.095473419113,131.34376140659882,129.35400436338324,130.25641521772758,,150.50136063615957,159.4021606053122,150.41570833121352,143.38709543023106,140.39888861330718,146.4139648655855,146.16321000163464,148.19950398830565,151.91590882163518,158.80899834203598,143.34411539423937,131.92706735884508,135.06116140770138
9,1987-07-27 01:13:46+00:00,137.6170298672335,134.84865895221859,134.8167315040685,142.4521020414984,126.7612843494206,131.6467222187048,120.01529354317941,128.77780234748408,141.1065923579516,146.73589228152338,145.16136385673104,156.38294169553384,152.10356118963887,160.0376098624322,161.2707564447946,158.9695927528513,153.43649058931607,153.00879263213108,154.10386882007884,148.55685381310502,143.39467635991215,150.19449896303053,146.8292626281485,137.9665461943071,134.7819568305108,130.2309459974516,123.77114097733062,136.63070629655726,149.55472802412615,145.329598398768,146.15090467136707,139.4980270773905,140.46822597545116,138.19280603048634,142.57836271545256,149.37937293627377,154.02639906754246,156.29877116404705,163.82621466940805,165.7043479212063,161.0077897423024,157.8765009713386,152.83122793385678,155.75156020579232,156.85310091131117,165.1954770323777,173.03059640832464,155.6058381219989,142.7637333548502,139.3717687966984
