,dates,chi0358-0000,chi0358-0001,chi0358-0002,chi0358-0003,chi0358-0004,chi0358-0005,chi0358-0006,chi0358-0007,chi0358-0008,chi0358-0009,chi0358-0010,chi0358-0011,chi0358-0012,chi0358-0013,chi0358-0014,chi0358-0015,chi0358-0016,chi0358-0017,chi0358-0018,chi0358-0019,chi0358-0020,chi0358-0021,chi0358-0022,chi0358-0023,chi0358-0024,chi0358-0025,chi0358-0026,chi0358-0027,chi0358-0028,chi0358-0029,chi0358-0030,chi0358-0031,chi0358-0032,chi0358-0033,chi0358-0034,chi0358-0035,chi0358-0036,chi0358-0037,chi0358-0038,chi0358-0039
0,1985-01-25 14:04:27+00:00,214.9396822498394,211.61503504261464,207.5573147521902,217.42287664220535,196.61313690422875,186.94632896643336,179.39058059175417,184.18224350074198,178.52415907828467,177.72752434199256,172.75435873745678,184.3162651039146,186.00487248445182,196.44395672191408,192.17212535574117,194.22065227321232,194.3775892458681,192.43199603995504,187.4273004456758,175.37135795144957,175.64744467540496,169.1316255786625,174.81061906645354,169.6476130997924,187.01735538228215,171.07324494196138,156.61544223568288,169.82309799868167,177.2503770335947,172.76234195557234,159.42177396868166,163.90915654029,170.83160312839328,157.85841937829755,158.35814087544153,181.04388396529163,181.94622675642336,177.86088240074304,177.94200431659198,190.8783133912723
1,1986-01-28 14:01:10+00:00,198.77620547416672,193.75689001916282,197.67145746920013,203.49355963447906,203.38289632758207,190.83085670425348,159.84047325535022,150.22513860847675,155.66978703114484,169.11677509379615,154.80053434115422,169.0309136929144,178.70906230447952,180.25449934983786,176.9279048427106,178.65167811589424,185.95112209583746,174.1158087337427,149.9849198883233,155.89020693456405,162.27698928074633,159.52559040949433,168.14051479768654,167.43423283967434,153.52064718295142,156.05260183845064,158.40660783326854,155.6495530421595,143.81188569807975,142.41026835755008,138.14877817897406,154.6573073251679,158.90741542102452,155.05187097294825,163.48713498609018,169.577392532722,170.131929309741,168.45192317585665,177.2058758462508,177.3713209937882
2,1986-07-30 14:02:28+00:00,,189.05920005252736,195.22946627222498,189.95904851079152,155.3257851213828,136.6808986510533,115.20711970375211,,,,,,,,,,,,,,,110.89036590808672,,118.37573311374749,118.43063366899788,103.97336214255098,105.65421938492615,96.46296669159074,,,,12.61640635379864,,,,126.42367824489418,,123.51163737316027,,
3,1986-08-15 14:01:53+00:00,218.7974940941654,205.38766463097733,205.83990125948296,200.98653421514078,185.71129083319818,167.96463229337934,145.3100966075477,158.4426342703601,154.65935527361242,142.3767681031268,162.05456301174564,188.86061892696662,178.40662950996037,161.89776021382752,170.67246661925157,160.45900670432434,181.77817815323056,188.8071641726744,164.20755298157226,149.7845521636884,160.60977182396255,146.44550548624642,151.6589455437556,151.4498434356557,150.9598103748604,139.45782825387184,132.00629844335074,118.66908501284945,135.08603106689748,171.1725920955027,,7.674225863132974,,,142.31324328904446,152.21978682998795,143.33303908770208,142.9516151875779,,170.28665442586566
4,1986-09-16 14:00:46+00:00,196.06662986217697,167.70049742902404,,178.24735200533362,168.372165859413,152.69965190210192,134.85502434973424,127.58305523315286,128.57134926965324,141.91665683626985,137.80967311494902,150.82418533084606,158.64292535351987,152.7218221547134,148.4711414456156,136.63511871968376,158.7845221897364,158.4827988723979,148.79808304251324,131.39323155934787,133.21106921094665,135.74232714327442,,135.95943205066942,131.76236345924283,126.51864641675003,119.82907880881186,112.57792013748141,121.04636167020675,149.17977228946643,,29.302217825003325,,,117.56632545101918,145.9099606846174,123.50911215218288,127.31618119450025,,155.51122806026052
5,1986-09-25 13:54:18+00:00,185.51107644843597,178.21387369511228,,,,,111.88080569907284,98.23825431208999,84.24283420073603,129.61198992072892,130.7392074738999,144.93698080771432,141.12581478258056,159.8595961558113,142.2236999536245,145.00996165174715,128.82228726880848,109.84111244906947,122.77996907434196,111.33276045196563,119.35455088647204,127.00280569454976,,116.95625130231733,120.53963085547056,114.80748633515442,109.3926907974638,95.83266513576064,119.90382372066246,141.1280153142486,111.19451378348026,11.75619598422061,,,110.48294927773081,134.7458063039586,117.32970980044233,129.0154836851701,,154.46048559927948
6,1986-10-11 13:53:47+00:00,205.95202950529335,195.27773878747195,200.4206285273476,191.4421892310374,188.33831577787333,173.11409913961913,,135.70607528699412,141.4556377510644,154.81409369549084,158.13915924509658,161.54546743446662,177.8185614731132,175.72092173939694,,167.99472062133702,165.274413052077,,155.71257434718058,138.83913355153567,132.56386393175717,139.04298796648226,140.4816327290047,,159.84348285817353,152.57301718500358,132.08975097881887,121.38375962969805,131.80330962065366,141.35117987418244,137.4896052178977,148.94611049851437,148.43199223681498,134.31569852800317,139.39621686611247,165.31806403544863,132.50697396540562,134.44945272815434,154.06871112721225,170.31262809730615
7,1986-10-18 13:59:44+00:00,192.34576621455628,172.12555790536135,,,,,121.49618158961397,121.93016817825729,124.88743588483894,121.4892280425008,139.3982973164713,145.50596535244327,159.70200828210912,150.5568245114986,131.2049999746061,,,119.08842005428936,129.57065193394237,109.02206330559093,105.30284811717009,,,125.8875727905387,125.27105601181577,129.04761786976476,121.52314495778275,105.06256923793615,117.10474102503738,137.98838143470698,123.25199360544289,128.69072679275575,118.34548263829748,116.06975093073795,120.6798393984465,136.07997661931918,117.29019862908974,121.16929365981565,128.97014816915495,160.2409063799788
8,1986-11-03 13:59:10+00:00,209.45086503214117,201.05661795469157,200.44374845653937,190.3777437638113,182.95904642260592,176.9872107014736,159.3429119000441,155.29099416367956,145.5127408539668,146.49174624664758,160.2059564548994,185.6281115686577,193.5202207733029,175.93731184875077,164.40962675117973,167.2854343982102,158.07969232134428,155.21887461407374,153.47687545350374,160.08807586510073,149.16101039031406,146.56507969819444,151.11071355978473,146.3950537675333,144.35921368974164,149.54699587991684,144.37260622852045,120.03710596929022,125.91141818757127,150.34396833455222,136.39405608063774,149.41843217297054,153.02116144083962,135.92775837946007,129.72642881356526,151.61163848479399,142.92624276332643,139.84475051563786,148.6741619308331,170.39712064658707
9,1986-11-12 13:52:38+00:00,195.62296492915414,192.1895204239546,192.77957322438837,193.55725998184326,178.07597538086733,156.93771345191814,155.06797003874516,145.55414619954902,141.10024007937957,137.20649734250017,139.34378467175011,166.11415653873817,181.09792203176525,179.02516664506456,154.6508965157168,145.42816842948966,146.62211511561975,146.30388312546341,149.2407316788435,156.3045089900754,156.0320320439891,149.51323391384838,148.50515432230588,154.31176446771764,137.59620205406193,140.14687079943286,134.1226949555324,122.35540320952447,117.22581505731637,139.2071570548426,139.969634867055,157.56787041370487,150.1155858115021,132.86224049783303,130.2282374943316,143.20230951897565,124.56852485213669,134.38651618835198,147.2663475503444,166.3405608609275
