,dates,mex0154-0000,mex0154-0001,mex0154-0002,mex0154-0003,mex0154-0004,mex0154-0005,mex0154-0006,mex0154-0007,mex0154-0008,mex0154-0009,mex0154-0010,mex0154-0011,mex0154-0012,mex0154-0013,mex0154-0014,mex0154-0015,mex0154-0016,mex0154-0017,mex0154-0018,mex0154-0019,mex0154-0020,mex0154-0021,mex0154-0022,mex0154-0023,mex0154-0024,mex0154-0025,mex0154-0026,mex0154-0027,mex0154-0028,mex0154-0029,mex0154-0030,mex0154-0031,mex0154-0032,mex0154-0033,mex0154-0034,mex0154-0035,mex0154-0036,mex0154-0037,mex0154-0038,mex0154-0039,mex0154-0040,mex0154-0041,mex0154-0042,mex0154-0043,mex0154-0044,mex0154-0045,mex0154-0046,mex0154-0047,mex0154-0048,mex0154-0049,mex0154-0050
0,1986-01-25 16:33:44+00:00,265.1939412982233,258.34932051059116,260.714491617593,272.5595971129761,281.5503802324529,277.13035337464146,279.85998457426683,275.12625840336625,271.48242137247854,274.26148386842283,269.79200269440435,259.831874708309,259.1145184793526,263.4544928589687,267.72375628954865,278.44493331181627,279.4410364928285,280.3242865091655,278.4872894257678,287.3799450903237,279.65038713209026,282.49521363747925,279.90768899603455,276.7555437198423,276.4865518548281,268.92942012806105,269.00825646153805,268.5851303615898,276.27789089895737,279.1654778194648,275.5810104173223,277.8184953698578,267.2635804303828,269.8511499321228,270.60616374161066,269.75827667720284,270.01584050729707,265.5351287663267,262.7476636272328,259.29515533470203,264.76344786183853,268.1944702535727,260.244909568557,269.6487234636518,272.0040907159845,274.89274990876737,269.28929005245527,267.4012865943552,257.1041457897025,257.81248879376733,254.5876173133147
1,1986-03-14 16:32:40+00:00,275.4285201034571,269.923990122742,280.0248871541244,288.32360506142504,293.19688710257026,294.1095439287922,290.7198640985511,286.22475902815586,284.12362050281615,280.26803085040916,285.08805402799476,280.69632453786244,277.55287084587576,276.9886694212415,280.9600309332516,287.127727612306,287.98911129021184,294.37654305624795,294.5941326433567,294.26594663674854,293.63778832390506,296.1470316196912,296.97022433151403,296.72791162063436,291.8899931072694,284.67717791399275,284.88728260574175,285.9007738157351,284.98462133658154,283.28900340500854,279.77298411792003,282.2191002201665,281.425310937706,282.9339390717049,278.2745325961405,278.354375154119,281.81927020970636,285.2273536659835,286.692496280609,281.41924819308196,288.50580185573233,289.3271158978846,286.98403309195044,278.5002922937027,283.8572751442407,284.4737879272129,282.1928765464501,273.048086640693,268.78205162581764,266.795166128275,259.13776661114264
2,1986-04-15 16:32:00+00:00,270.8217949828603,270.45787285717995,277.74333032651157,288.30938473051117,283.238413460979,279.3252573230091,276.61787914432136,287.10389251493,288.80673827163434,284.7246831661938,281.66873886221754,275.36825191707504,277.51091998290804,276.8322301610389,281.53206886790144,284.42213159988523,284.0691531350685,287.52353317556174,293.4434026072365,292.0088440775794,300.14674376003745,295.4016366192592,295.1917476137927,285.6576737813192,289.22068690782305,282.39074333805524,284.8864476291789,282.0914090357139,279.8721812039478,282.2580256193197,279.41484164638894,277.3471986556049,289.24238862204766,285.18891885773826,287.1522330227117,284.0905664199148,285.3517666023621,286.0360525960616,284.91092870982385,281.09061584821825,284.8188321726958,278.51255642746656,286.4837748198438,285.9068329867358,283.5132242640177,281.3104711926137,276.99663038728465,267.39665661590976,270.265835029764,263.13219081650044,264.37195862534645
3,1986-05-01 16:31:37+00:00,236.62260218055647,245.29986895758975,257.2916081757172,263.51567592809283,260.6024863638123,250.76747397548723,263.0584228870356,268.9695735890402,263.5374127655431,268.1619659671106,258.0970551718581,253.37727343520027,254.16594878524367,250.81924572104515,255.6790812624935,256.07340510285957,254.53154548537515,255.9237565321552,271.054806840276,271.305779258878,272.4835914204692,276.81512348294416,270.92350588209786,272.7838561215552,265.9732632927213,257.3603678149485,262.23295901169985,256.94063079003774,244.78987407924188,257.5135007145634,261.23494895835574,259.7206852635239,257.0895729988207,263.1644767211573,259.46852325791195,257.23989414817163,256.5850088974977,258.8015941690788,249.6651435506907,253.71115444629817,248.89923573539357,249.35326248225928,249.4728994022143,258.3523224391837,253.95510765139596,249.65978682278808,254.9718220048098,,,,
4,1986-10-08 16:26:23+00:00,225.9661746416512,232.1952085129713,238.5285162836746,245.19624898102916,241.42911391250777,227.02033932098027,231.6361073197496,232.66459743081973,234.75750658793538,228.95696804110582,224.25764391635977,223.94806517961504,229.61852567353333,223.10603617301533,236.25110511481483,234.51050549000433,236.26245708436653,237.1363535274297,230.46511209086634,231.05021537996737,248.94558284721714,251.41797660282276,250.10931790817378,242.95260987588279,229.38314655032465,235.89717722245325,234.98724773587736,232.41696354697103,238.34618740581777,239.08219632475004,241.59111332577305,234.63025870088703,230.9019486898561,232.4010694851931,235.03580834052502,237.2044886888655,244.53390972966065,233.19089768440867,225.78174056366845,225.680017819671,225.81021259695765,215.71197922816532,223.54841538726973,238.6158734877245,245.35110855571048,242.11063726881792,244.33604588444737,233.5420199679979,231.23988517956957,223.39558236399006,220.89831656196486
5,1990-03-25 16:26:48+00:00,243.18300186040761,244.3740506867557,251.46709867586813,258.45190140823433,263.2565035123548,261.5194314571467,265.1428228024151,262.9095083558601,257.8247555604201,254.21997670875223,249.558809662179,256.32107402706663,251.21777189590537,253.00510895240902,251.39637131484585,253.38847847519864,255.56366458697715,257.8807030866611,262.17181827133334,268.04650593930705,267.3491045440923,275.7276089554807,265.3678127591046,263.71480037819373,267.3964208853168,266.97915850430195,255.23233181363045,262.14400034885637,259.8246015009563,262.24672712978975,258.9395422750955,,261.67117126370704,258.04269453399564,261.08165391114574,259.61162870485657,265.244204802494,265.8555626396754,253.62177843760213,261.7231997238009,255.50964010040943,,262.77390784614107,269.38571192895324,260.43346972732184,271.74407422290363,259.1402421141937,259.4987616717183,250.08157819127973,251.800037795447,254.72809801739845
6,1992-08-21 16:29:02+00:00,220.96723250197152,211.99330238579068,220.4412987701366,226.06164102454187,,215.40960344080304,,225.4755751669027,,,217.3955566861519,,211.38265945073482,,,,216.46391756929575,226.71477830848292,224.58456791517872,,231.17489707854702,,225.84944201186372,,218.32098975161963,223.56947211788784,226.73455570001153,,,,,231.151109096515,224.3834972172666,,,,226.4835088469968,,220.30652583580357,223.9427892677958,213.4517045988924,208.09462946843038,227.49780169128388,,,243.83102950334194,235.50803544977276,224.8531800072205,215.0824472240297,214.44497302696857,216.3087049536212
7,1993-01-12 16:28:11+00:00,254.7822090252788,248.79485807405356,263.0841810580493,269.9872525559569,262.97188008057606,243.10103865053873,257.0160620617451,262.0664231155945,261.2982697784856,260.27660538130715,261.36534518924725,248.70378100296307,249.81483059052073,264.10291309048694,268.43461981132646,272.77386597598434,269.28430178889926,259.7563209186234,261.76325612805,268.1597082493758,269.2817360347283,275.76937833781125,270.3653024678538,263.8612032052385,252.15737756845672,261.0822986305995,266.28472964052344,268.1300345755003,258.6573493555194,263.4580433635366,271.1233132909656,273.8256209041664,255.6397451296372,260.20549013839,260.3890955884649,261.991249817497,262.8222161149033,254.77972624770524,259.3798490410922,255.09431704647596,243.42793793170108,262.0700881555639,264.0944988871028,275.2364003177764,260.98116880367184,260.1456127426137,262.2101877708876,254.27683230309069,251.36355267771359,245.77803754822554,246.32851235472555
8,1993-02-13 16:28:31+00:00,248.78772239415244,250.318468963136,263.2605631888449,270.25101529336507,270.0747774935297,263.7477756775363,267.24619504928114,262.1471100597727,266.48698903679076,264.5758099819905,263.1449945008858,261.5776686012187,266.5179335144746,263.9172576430235,267.5410167218165,265.88145866618987,269.90000487508263,265.6858362900061,269.9961850720654,273.1993841530198,280.93244443405536,276.2863201601558,276.80428837688964,273.82159896985684,272.50748495068467,270.0318095536327,270.2456443746701,266.2658989741418,271.21314826288824,267.79051511021675,270.07573758530646,268.3563597724084,267.5314131213621,274.22950290081224,270.3484155344279,266.3290653626824,264.3551408341996,261.85423061279977,260.5376740503838,262.1219050429345,258.56616114592373,260.21942354379854,260.45122694458195,264.46117319886133,268.57568928112306,268.80344343559744,261.4848183369676,256.634026382572,248.13704200422796,254.13102336962555,247.88226991161582
9,1993-03-01 16:28:38+00:00,218.59880114662917,228.47782299635,237.5219354907627,254.4029320514145,250.18171908898893,248.9025368514719,249.38130660284273,244.4188700420656,252.49109467934858,254.1361208767122,251.47952936780987,249.33478702277415,244.84695079456492,242.8925651436584,239.56513727369418,249.71122263213863,248.09047569385496,244.2492705136662,245.69375909989435,253.5908725074761,256.6999138962254,263.3112223742056,254.06455369205227,260.9470334882044,252.10163377050856,254.19168462233583,257.0439330510884,259.40843168038475,250.33847858727972,254.57887469110494,257.4664260763113,253.17605425247567,246.5787269150917,248.10002039839043,247.0286520268158,252.9428228265688,254.0235350614298,251.57437478583043,252.96030870341042,248.7453607015745,243.07874846191058,253.97186990624547,257.2855996457463,251.85705344958262,250.61546289327075,259.24482226440153,253.14060217627934,244.2567135939712,239.67881854064842,232.15511788675144,242.92704058332689
