,dates,per0124-0000,per0124-0001,per0124-0002,per0124-0003,per0124-0004,per0124-0005,per0124-0006,per0124-0007,per0124-0008,per0124-0009,per0124-0010,per0124-0011,per0124-0012,per0124-0013
0,1986-04-10 14:42:40+00:00,194.88057012974056,202.874898777047,207.08849504798425,224.39412567397122,204.57127585940333,195.61548312473212,201.10037668504134,200.73913601649375,187.98698243376919,174.79975225105176,203.3177279052738,207.6698003548521,180.1304906389579,184.54311971901396
1,1987-04-29 14:40:30+00:00,183.11618037292124,185.47436395214805,199.41739034000867,210.40522091027202,197.3565467387551,193.35492740334305,192.52564332070392,190.12419441607105,185.0448799558092,169.73755103386424,190.56060789661956,188.23236976931466,160.60717210092128,148.4320771436829
2,1988-03-30 14:47:10+00:00,184.13501433440422,186.13474689147097,212.54988199006556,223.13302521638826,212.191928359294,,,206.0885571658893,202.195262736069,200.48609100567745,205.90952066461074,198.5025827311605,197.11053082143653,199.25304549565777
3,1988-11-25 14:47:44+00:00,181.98968885052648,176.74566496610953,190.31163845651798,200.6495771348906,190.07222934531586,186.61924529918224,192.0640234927442,197.03445831175753,197.12044484314393,198.256712297534,211.76565064192465,212.1997524449023,199.1445957447157,201.08365823123884
4,1989-03-01 14:46:53+00:00,199.04980484780415,194.7787745755313,202.76967307417945,212.28541267427997,199.30147443550263,193.929931228505,201.16558972121712,208.7556782907003,198.69014100027348,203.90184812462184,210.3901996575589,216.23675625382043,212.26942753666177,215.5618993548192
5,1993-02-24 14:39:05+00:00,185.33977633520587,181.4903544306554,197.9746757663866,207.26389644814262,195.57764826118643,195.40391104551952,199.85845771003585,203.06041234631445,193.4889543235618,201.17501229965532,203.81877015563964,205.24968195624047,201.97811729435526,210.90345732927426
6,1993-03-12 14:39:18+00:00,184.38403392984264,183.52747163085863,200.03695609817956,209.65352373298404,196.6976248449998,192.82496127631228,195.0347543784092,200.85038249404604,193.19269223695977,194.13820927019503,197.60925649794763,206.68647523694622,206.92761720681497,214.9088468753384
7,1993-04-13 14:39:26+00:00,172.8462816602109,172.51984891817048,184.55284497142026,199.87305734988078,195.21874129373742,199.99914516369577,197.0807091738004,195.87217550162902,,183.81336576436001,194.4757388644391,207.24029401033783,193.98246595338082,204.8210416092894
8,1993-09-20 14:39:26+00:00,176.20212245649117,176.32324149954113,188.38628515647176,201.55085170884092,193.74219864716497,200.64544728632373,210.67301355531765,212.45163273686032,215.4174566578066,217.20426206251653,224.0592258775152,218.8711143467558,225.3495984166003,230.3227780751733
9,1993-10-06 14:39:23+00:00,175.39337833091113,171.87306227865466,185.902331958005,202.87004581725267,200.77422575949132,199.40138605693917,216.72650635736704,225.51991057931056,222.06095194808722,224.20676064900815,235.1529578708137,238.93867547994196,239.10166836829953,247.27742221116145
10,1993-12-09 14:38:58+00:00,178.04257239726238,170.75413022632344,179.7468493772373,197.01726685705378,201.48127763862252,201.1881217211822,208.65545740385195,217.51068622299616,221.1055602969335,217.39807216104867,231.12307606547103,233.7425812971057,232.0093417195325,240.05420958444628
