dates,nzd0220-0000,nzd0220-0001,nzd0220-0002,nzd0220-0003,nzd0220-0004,nzd0220-0005,nzd0220-0006,nzd0220-0007,nzd0220-0008,nzd0220-0009,nzd0220-0010,nzd0220-0011,nzd0220-0012,nzd0220-0013,nzd0220-0014,nzd0220-0015,satname
2006-12-05 21:49:58+00:00,368.49,364.53,363.16,367.07,372.39,377.84,377.36,383.45,376.23,368.54,368.59,368.33,372.02,382.05,376.05,,L7
2006-12-13 21:54:55+00:00,371.23,390.57,335.85,340.75,338.08,340.29,341.18,,,,,,,,,,L5
2006-12-21 21:50:03+00:00,381.45,362.99,366.83,373.17,376.15,376.77,377.26,380.36,373.20,369.10,365.93,367.32,372.16,378.87,370.83,,L7
2007-01-06 21:50:04+00:00,377.27,371.29,368.07,368.88,370.27,,,,376.55,373.68,371.64,371.93,376.98,378.17,362.57,363.94,L7
2007-01-30 21:54:48+00:00,371.60,363.69,362.25,361.85,369.03,367.51,381.58,375.41,384.47,375.73,381.70,,,,,,L5
2007-02-15 21:54:49+00:00,371.83,365.84,365.67,370.53,370.47,376.57,384.51,381.85,372.08,361.87,364.88,375.35,396.10,390.26,384.15,380.70,L5
2007-02-23 21:50:19+00:00,373.48,372.23,369.45,370.76,,,,389.52,380.76,371.67,375.13,378.71,384.23,383.57,375.86,378.15,L7
2007-04-28 21:50:19+00:00,,,,,370.13,364.02,379.52,378.33,375.20,366.10,372.47,374.96,,,371.18,383.58,L7
2007-06-15 21:50:07+00:00,383.86,376.30,376.00,382.84,,,,395.74,,384.34,378.29,383.96,387.92,388.19,383.51,389.37,L7
2007-07-17 21:50:02+00:00,373.07,373.62,378.83,381.87,374.89,380.83,386.75,385.34,373.31,365.77,370.14,370.96,380.27,,,,L7
2007-08-02 21:49:58+00:00,,377.84,377.15,378.41,372.99,381.51,386.78,385.07,374.23,373.53,373.88,381.24,386.67,384.81,383.89,391.89,L7
2007-08-18 21:49:52+00:00,377.68,375.87,379.92,377.03,375.25,,,381.85,374.96,366.45,369.75,371.62,372.06,372.64,368.91,382.31,L7
2007-11-22 21:50:02+00:00,379.23,373.25,364.58,373.28,375.26,371.37,384.91,376.75,371.82,357.95,356.52,361.52,369.09,373.56,,,L7
2008-01-09 21:50:12+00:00,379.72,382.10,380.31,378.66,364.89,365.03,373.76,370.00,366.74,,,,,,357.53,366.19,L7
2008-01-25 21:50:11+00:00,365.69,360.84,358.89,359.54,358.52,361.29,368.11,366.42,356.94,348.30,351.46,351.62,348.09,348.41,,,L7
2008-05-16 21:49:50+00:00,393.59,400.25,392.44,,396.73,389.62,394.72,389.17,379.03,373.41,370.68,378.51,,,,368.96,L7
2008-06-01 21:49:42+00:00,,,,,,,,,415.93,,373.54,368.30,383.40,389.07,361.31,381.34,L7
2008-06-17 21:49:33+00:00,377.29,376.44,,380.08,377.68,380.03,387.38,379.81,375.90,368.90,366.48,370.78,374.95,,,,L7
2008-07-03 21:49:23+00:00,382.12,379.69,,387.87,385.03,386.38,388.63,,,368.25,366.54,368.42,373.27,377.39,364.64,360.63,L7
2008-08-04 21:49:04+00:00,375.40,373.34,381.77,,,,389.58,384.54,371.55,372.16,364.87,366.29,373.35,375.48,361.33,367.47,L7
2008-08-20 21:48:58+00:00,379.53,379.80,381.59,386.66,386.80,383.06,386.98,388.02,,,383.72,378.60,384.23,382.29,381.86,382.40,L7
2008-11-08 21:48:55+00:00,372.88,365.79,360.99,364.25,371.07,371.16,381.15,370.77,357.16,344.80,344.36,,,,364.69,364.45,L7
2008-12-10 21:49:18+00:00,361.45,355.56,356.01,361.34,363.59,363.29,374.45,363.56,353.72,347.17,,,,366.57,352.99,355.38,L7
2009-01-11 21:49:32+00:00,,,,353.51,353.75,356.10,362.70,358.91,346.84,338.17,338.46,342.00,344.57,348.85,345.38,345.19,L7
2009-02-12 21:49:44+00:00,371.80,,,368.19,366.15,369.72,373.70,373.77,361.64,354.05,352.84,356.90,360.17,363.10,356.69,360.99,L7
2009-04-01 21:50:07+00:00,368.76,368.52,366.16,367.18,362.48,362.68,375.23,374.50,361.60,352.13,350.87,353.35,,,359.94,355.17,L7
2009-05-03 21:50:16+00:00,,,364.80,365.37,364.74,365.87,382.92,373.86,361.27,363.45,358.61,358.96,363.83,364.29,358.64,360.85,L7
2009-06-04 21:50:17+00:00,394.69,401.70,388.83,396.38,390.08,385.35,398.60,395.71,,360.19,360.70,363.05,366.22,364.32,363.01,,L7
2009-06-20 21:50:16+00:00,386.06,376.58,384.79,380.67,393.38,388.44,400.79,384.47,372.91,,,371.28,362.87,372.71,372.67,364.83,L7
2009-07-06 21:50:12+00:00,374.20,372.09,376.54,,,376.35,383.74,376.44,370.74,361.68,356.01,354.38,366.11,371.90,366.97,368.49,L7
2009-07-22 21:50:08+00:00,371.30,370.44,372.39,376.12,379.85,380.98,384.78,384.51,374.76,370.47,361.92,360.84,364.13,,,361.23,L7
2009-08-07 21:50:02+00:00,379.70,376.25,,,,376.18,384.09,378.99,364.45,362.74,352.24,352.23,363.94,376.83,371.41,369.14,L7
2009-09-08 21:50:01+00:00,,,371.46,376.61,373.33,375.15,383.17,380.58,365.02,359.27,357.93,360.10,361.65,369.50,349.37,356.43,L7
2009-09-24 21:49:59+00:00,348.36,347.73,353.26,354.49,351.85,357.05,364.16,361.65,348.13,344.15,337.12,339.12,344.90,,,340.34,L7
2009-10-10 21:49:54+00:00,369.07,363.26,365.53,373.51,368.80,369.21,378.01,371.17,360.30,355.77,352.49,,,,358.82,356.32,L7
2009-11-11 21:50:25+00:00,371.28,366.90,375.13,381.29,377.35,368.06,,,361.14,348.68,350.89,357.32,364.58,371.54,370.82,371.37,L7
2009-12-13 21:50:49+00:00,363.15,358.02,361.68,366.92,367.10,366.09,383.12,370.76,357.38,350.92,345.27,348.18,,,355.79,358.70,L7
2009-12-29 21:51:06+00:00,362.66,362.79,365.19,363.98,365.00,362.53,377.96,368.51,357.27,347.28,347.28,,,372.38,358.61,364.76,L7
2010-03-03 21:51:54+00:00,,,364.00,367.50,362.07,358.44,371.92,373.29,356.61,350.73,354.68,357.22,359.62,364.71,356.96,361.98,L7
2010-04-04 21:52:03+00:00,363.60,360.92,364.10,366.75,359.56,365.09,373.52,370.61,356.01,349.29,352.34,,,,,,L7
2010-04-20 21:52:03+00:00,383.31,385.33,,,377.74,378.56,388.62,381.76,367.48,365.90,361.06,365.31,370.99,372.22,363.48,362.45,L7
2010-06-07 21:51:59+00:00,367.68,367.33,,373.78,369.45,367.44,380.24,375.96,,350.98,359.69,364.50,363.69,368.45,,,L7
2010-07-09 21:52:03+00:00,373.26,385.46,,,,373.84,383.09,376.92,364.48,352.78,353.37,364.44,,383.71,360.51,354.74,L7
2010-07-25 21:52:04+00:00,365.88,366.21,,376.81,373.10,375.45,380.62,382.54,378.75,364.09,362.10,370.08,379.39,369.99,,,L7
2010-08-10 21:52:03+00:00,,,,374.57,377.28,373.39,378.20,374.42,368.79,360.95,356.20,367.68,367.71,363.52,352.98,360.68,L7
2010-10-29 21:52:21+00:00,371.75,368.29,369.56,373.52,373.48,370.91,373.79,370.88,356.12,349.28,348.27,346.54,354.49,,,,L7
2011-01-01 21:53:02+00:00,367.12,360.40,362.77,365.61,367.01,361.11,373.05,362.24,,,349.01,347.86,350.04,366.38,370.11,374.47,L7
2011-01-09 21:49:46+00:00,379.22,371.44,371.29,372.73,367.23,361.17,370.75,367.94,,,,,,,,,L5
2011-01-25 21:49:47+00:00,364.95,365.03,368.79,369.75,362.11,362.34,368.23,361.52,355.57,353.22,354.70,350.81,360.09,365.89,354.18,357.39,L5
2011-02-18 21:53:18+00:00,369.94,365.71,366.28,367.06,360.38,364.93,369.37,,,356.56,352.76,354.64,361.79,363.06,352.54,355.68,L7
2011-03-06 21:53:24+00:00,374.11,372.31,,,,370.18,375.04,372.70,360.64,350.50,353.24,362.62,369.81,364.96,348.17,355.27,L7
2011-04-07 21:53:28+00:00,380.39,381.32,382.39,375.97,370.55,378.64,383.91,383.10,364.90,359.99,367.77,365.32,367.19,367.67,,,L7
2011-06-26 21:53:22+00:00,369.22,393.41,392.21,,,382.06,386.02,382.78,378.23,372.68,367.06,362.70,365.85,380.85,373.41,380.70,L7
2011-07-12 21:53:22+00:00,374.16,365.35,,369.25,379.81,387.25,,,,360.34,358.32,349.31,359.57,364.84,367.30,391.98,L7
2011-07-28 21:53:19+00:00,365.23,378.36,379.75,389.17,385.72,381.54,395.31,382.48,,,361.47,363.81,365.02,363.72,371.93,401.98,L7
2011-10-16 21:53:08+00:00,,374.07,364.29,372.59,361.69,370.96,380.00,379.21,366.36,359.71,360.25,357.66,,,369.43,383.19,L7
2011-10-24 21:47:48+00:00,383.90,371.94,371.30,390.23,364.59,371.96,388.64,373.77,374.16,364.10,370.06,370.23,359.20,366.39,367.81,377.50,L5
2011-11-17 21:53:27+00:00,,373.75,370.95,375.50,369.64,372.29,378.39,380.48,371.66,369.29,359.93,364.63,369.14,374.24,369.63,368.21,L7
2012-03-08 21:53:55+00:00,372.01,369.22,370.71,371.00,368.89,366.59,372.99,375.31,364.23,358.89,,,,362.21,360.04,367.78,L7
2012-04-09 21:53:53+00:00,368.93,365.65,367.17,369.57,363.64,369.13,375.29,370.03,357.87,354.07,356.51,359.14,366.49,,,,L7
2012-04-25 21:54:10+00:00,374.86,366.49,369.98,372.29,362.28,,,371.04,361.58,359.06,359.21,359.92,360.79,360.94,365.48,371.06,L7
2012-05-11 21:54:32+00:00,383.54,373.88,370.45,373.82,371.21,373.25,384.05,381.47,375.63,369.30,370.12,366.98,366.16,375.26,374.70,,L7
2012-06-12 21:54:14+00:00,384.63,393.74,389.69,390.72,381.11,384.49,396.13,387.59,382.79,,,367.04,373.46,374.41,378.03,402.26,L7
2012-06-28 21:54:23+00:00,391.38,396.65,379.31,,,385.78,391.62,390.78,,369.12,365.63,368.47,376.04,382.14,373.40,388.67,L7
2012-11-03 21:55:41+00:00,377.17,367.46,374.26,376.54,368.75,370.73,,,368.33,363.23,365.18,359.59,360.87,372.80,373.15,385.61,L7
2012-11-19 21:55:50+00:00,384.66,378.21,378.33,377.98,373.61,,,,368.74,363.65,358.51,354.50,368.05,373.55,370.60,389.56,L7
2013-02-07 21:56:04+00:00,369.08,363.33,369.52,368.18,364.07,363.40,378.42,374.38,360.86,,,368.99,365.21,,,,L7
2013-02-23 21:56:00+00:00,372.75,369.81,366.07,369.34,362.87,362.31,374.57,371.82,360.99,,,368.68,363.11,361.30,370.63,365.21,L7
2013-03-11 21:55:59+00:00,372.37,368.97,369.60,367.30,364.12,,,374.60,359.79,355.96,357.14,361.26,361.92,365.00,358.75,365.46,L7
2013-04-28 21:55:45+00:00,386.46,383.27,384.96,385.30,388.31,393.27,391.78,392.67,380.52,375.58,370.15,,,,381.31,393.35,L7
2013-05-22 22:01:53+00:00,361.08,383.25,375.57,377.17,374.53,374.30,379.79,372.30,366.75,363.19,359.64,362.06,372.01,360.13,361.21,373.95,L8
2013-06-23 22:01:46+00:00,375.00,376.90,375.74,384.82,385.60,389.54,389.91,389.28,382.67,378.33,378.21,382.78,377.31,375.92,381.33,390.88,L8
2013-07-09 22:01:50+00:00,375.84,379.68,380.68,384.90,383.36,385.46,389.86,388.88,378.36,374.58,371.78,376.61,375.01,366.20,368.25,385.07,L8
2013-07-17 21:55:13+00:00,,,,,374.33,372.72,391.98,385.33,,,,383.45,381.24,381.56,374.80,368.16,L7
2013-07-25 22:01:49+00:00,372.65,375.16,374.82,377.85,368.10,376.22,386.16,387.59,371.92,368.32,368.95,368.64,377.71,367.78,362.67,384.09,L8
2013-09-27 22:01:43+00:00,376.03,369.51,369.18,370.65,371.62,381.81,390.89,388.51,378.79,364.31,,,,,,,L8
2013-10-29 22:01:34+00:00,383.08,376.99,376.95,390.30,391.39,392.54,396.11,388.19,379.82,373.50,368.11,370.59,374.72,378.97,369.81,367.45,L8
2013-11-14 22:01:33+00:00,381.41,367.97,364.12,374.58,378.13,385.22,387.45,374.81,371.20,361.37,359.74,360.37,366.63,374.53,363.72,357.47,L8
2013-11-22 21:56:04+00:00,362.40,359.55,,,360.79,362.58,367.98,366.40,357.96,350.27,350.52,348.54,354.31,355.05,342.48,358.82,L7
2013-12-16 22:01:21+00:00,369.78,365.16,369.41,371.72,367.49,370.60,376.46,371.80,365.40,362.39,355.34,358.05,359.57,355.85,350.89,367.40,L8
2014-01-09 21:56:17+00:00,382.35,,,,381.44,380.05,387.12,384.92,378.23,364.57,365.59,367.80,376.38,376.30,375.23,373.89,L7
2014-02-26 21:56:34+00:00,372.06,373.62,367.61,369.37,367.64,369.20,375.17,371.67,363.21,356.19,358.93,,,,369.86,377.26,L7
2014-03-06 22:00:25+00:00,385.84,386.41,378.24,379.29,375.64,377.37,385.20,385.00,375.15,366.67,363.23,363.34,365.81,376.28,368.58,372.55,L8
2014-03-22 22:00:13+00:00,364.37,360.55,362.69,364.44,362.87,368.18,377.89,372.04,360.30,356.54,355.62,354.64,367.06,364.46,347.36,350.95,L8
2014-03-30 21:56:49+00:00,379.12,372.94,375.46,374.80,377.55,380.51,384.63,382.88,370.34,365.18,,,,369.08,363.46,361.33,L7
2014-05-09 21:59:27+00:00,385.67,376.02,373.61,379.83,385.47,395.03,402.62,392.03,381.53,373.99,369.89,373.33,372.00,363.72,375.90,379.01,L8
2014-05-17 21:57:11+00:00,390.50,386.62,384.03,387.34,388.36,396.71,409.56,,,382.41,382.23,377.95,379.64,376.51,372.75,386.01,L7
2014-05-25 21:59:22+00:00,392.70,397.69,372.60,379.18,393.36,396.02,394.19,385.81,376.35,372.40,367.34,370.84,369.46,365.25,375.77,373.83,L8
2014-07-12 21:59:43+00:00,363.92,363.22,368.73,369.19,372.28,374.26,381.36,372.08,364.07,357.42,359.93,364.95,361.76,360.16,353.42,371.55,L8
2014-08-13 21:59:54+00:00,374.91,373.09,373.65,378.91,375.56,384.61,386.06,387.20,372.94,365.31,370.58,371.48,367.15,371.79,369.16,396.14,L8
2014-08-21 21:57:28+00:00,378.18,380.83,373.13,386.67,385.14,384.34,397.94,,,,363.80,367.12,367.90,379.93,372.47,392.68,L7
2014-09-06 21:57:30+00:00,374.90,380.71,361.40,372.45,377.09,379.12,388.48,371.97,364.79,358.08,357.48,358.43,365.18,,,,L7
