dates,nzd0220-0000,nzd0220-0001,nzd0220-0002,nzd0220-0003,nzd0220-0004,nzd0220-0005,nzd0220-0006,nzd0220-0007,nzd0220-0008,nzd0220-0009,nzd0220-0010,nzd0220-0011,nzd0220-0012,nzd0220-0013,nzd0220-0014,nzd0220-0015,satname
1999-09-29 21:52:52+00:00,381.58,375.19,374.20,374.85,372.08,379.14,387.34,386.03,368.45,363.66,370.71,370.83,361.24,372.09,373.88,400.03,L7
1999-10-15 21:52:49+00:00,375.72,367.18,367.06,372.14,366.51,373.45,383.26,380.74,364.35,359.45,364.18,364.07,358.13,367.16,370.49,386.87,L7
2000-02-04 21:52:37+00:00,371.52,363.73,362.95,369.08,365.85,370.82,379.53,376.46,361.15,356.76,360.07,359.49,354.70,362.52,366.22,386.68,L7
2000-02-20 21:52:29+00:00,370.10,362.69,360.83,366.02,364.10,369.68,377.74,374.87,360.31,354.42,356.55,357.40,354.93,361.93,364.07,381.35,L7
2000-05-26 21:51:48+00:00,367.39,361.91,360.28,366.89,364.11,366.89,377.95,372.53,356.28,354.18,354.26,356.13,357.12,358.49,359.38,378.33,L7
2000-08-14 21:50:56+00:00,368.70,364.45,365.33,370.07,368.12,371.84,384.67,377.47,364.81,361.19,360.64,360.01,360.68,363.46,366.78,381.89,L7
2000-10-17 21:50:01+00:00,372.64,365.58,368.06,374.16,371.99,373.80,386.23,380.11,369.21,366.34,367.11,364.66,364.67,366.28,370.25,393.86,L7
2000-11-02 21:50:13+00:00,369.45,361.14,362.27,369.07,368.68,371.19,382.52,377.03,363.78,360.34,361.23,359.73,360.90,362.65,365.45,388.23,L7
2000-12-04 21:50:10+00:00,367.49,358.38,358.91,364.42,368.78,370.31,379.33,374.84,362.11,358.31,358.36,356.97,358.43,362.07,365.32,382.90,L7
2000-12-20 21:50:16+00:00,366.43,357.88,357.04,363.06,366.66,368.23,378.82,373.76,361.23,356.50,354.30,355.11,356.74,362.10,363.43,379.29,L7
2001-01-05 21:50:16+00:00,366.31,358.64,358.74,363.39,366.52,367.60,379.92,373.95,361.28,356.69,353.79,355.12,357.43,362.22,363.48,376.64,L7
2001-03-10 21:50:10+00:00,366.77,359.04,357.97,363.27,364.78,365.74,377.28,372.43,360.07,353.82,351.29,354.92,358.40,362.54,360.61,372.98,L7
2001-03-26 21:50:01+00:00,369.11,361.70,360.39,365.44,366.34,367.22,378.53,374.18,361.95,356.21,353.42,356.50,360.46,364.32,361.71,373.03,L7
2001-06-30 21:49:12+00:00,376.30,371.45,370.80,374.47,370.76,370.76,387.14,378.19,367.88,362.64,361.03,363.26,367.52,373.34,367.34,371.97,L7
2001-09-02 21:48:29+00:00,375.20,369.25,366.94,371.24,368.87,370.63,384.26,376.39,366.13,361.31,359.28,362.83,366.40,373.81,367.33,373.77,L7
2001-09-18 21:48:17+00:00,376.89,368.66,366.10,370.25,368.95,370.67,384.81,377.38,365.86,362.87,360.15,363.86,369.22,374.59,368.90,376.59,L7
2001-10-20 21:48:09+00:00,372.81,363.84,360.91,365.81,365.48,367.98,382.17,374.57,362.12,358.25,356.80,360.04,365.74,371.25,366.80,378.41,L7
2002-01-24 21:48:42+00:00,369.44,363.21,362.31,365.77,365.84,368.06,377.73,373.74,363.19,359.64,358.38,362.32,368.45,370.93,369.24,381.58,L7
2002-02-25 21:48:47+00:00,369.61,364.56,363.91,366.62,366.69,368.52,379.19,375.62,365.92,360.13,359.97,364.28,369.33,373.07,370.12,382.18,L7
2002-03-13 21:48:44+00:00,370.85,366.37,366.63,369.35,367.69,368.06,378.57,376.84,368.02,360.35,361.89,365.20,370.65,373.33,369.71,380.65,L7
2002-04-14 21:48:38+00:00,371.87,369.14,369.53,371.46,369.34,368.39,379.95,379.09,370.83,361.58,363.84,367.09,370.76,375.68,371.36,378.71,L7
2002-06-01 21:48:28+00:00,374.13,372.64,374.08,375.52,372.79,371.25,380.84,380.45,373.98,364.88,367.12,371.09,374.17,379.01,374.87,379.59,L7
2002-08-20 21:47:58+00:00,375.84,373.84,373.17,374.66,372.90,372.26,382.29,383.02,372.21,363.73,366.01,369.51,371.29,376.46,374.20,381.09,L7
2002-10-23 21:47:39+00:00,376.73,373.90,372.67,376.23,376.82,377.33,382.65,380.71,361.60,363.56,365.52,367.11,369.69,373.23,376.94,392.19,L7
2002-11-08 21:47:44+00:00,377.23,373.22,373.28,377.87,378.55,378.37,383.19,382.33,361.60,363.56,365.52,368.82,370.29,373.23,376.94,392.19,L7
2002-11-24 21:48:02+00:00,376.75,370.33,369.83,375.54,376.62,376.79,382.03,380.66,360.43,360.22,361.54,365.88,368.04,370.40,374.59,391.04,L7
2002-12-26 21:48:11+00:00,375.30,368.43,366.85,372.45,373.39,374.05,382.07,380.61,361.82,357.84,357.91,362.94,368.04,368.50,372.36,391.02,L7
2003-01-11 21:48:14+00:00,374.08,367.60,366.60,370.43,371.13,372.48,381.23,379.47,362.99,357.09,355.49,360.24,365.80,366.69,370.51,387.04,L7
2003-01-27 21:48:21+00:00,371.89,366.73,366.44,369.00,369.18,370.45,380.93,378.82,361.90,355.85,354.44,358.75,364.06,366.12,370.51,387.04,L7
2003-03-16 21:48:34+00:00,370.19,364.25,364.73,367.51,367.31,369.06,380.01,376.84,361.18,354.62,350.94,355.54,362.55,365.43,367.18,380.75,L7
2003-04-01 21:48:34+00:00,370.57,364.96,365.40,367.94,367.65,369.26,380.48,376.90,361.90,355.65,351.60,355.24,362.93,365.92,367.02,379.52,L7
2003-04-17 21:48:36+00:00,371.21,365.32,365.44,367.98,366.50,368.27,379.30,375.51,361.90,355.41,350.81,354.23,362.83,366.32,367.43,379.39,L7
2003-05-03 21:48:37+00:00,372.09,365.95,365.64,368.12,365.46,368.34,380.49,376.33,363.66,356.74,351.56,353.69,362.29,366.21,367.63,377.12,L7
2003-08-15 21:36:48+00:00,372.98,366.38,365.04,368.56,364.97,369.49,383.43,376.95,369.10,362.27,356.02,354.75,362.44,369.19,368.83,374.45,L5
2003-08-23 21:48:14+00:00,372.54,366.72,364.33,368.57,366.45,370.64,383.98,377.10,369.79,362.75,357.92,353.92,359.92,369.19,368.83,374.45,L7
2003-08-31 21:37:06+00:00,371.65,365.55,362.67,368.09,366.25,370.94,383.77,377.59,369.21,362.80,357.80,353.00,359.42,369.19,368.83,374.45,L5
2003-10-26 21:48:14+00:00,370.60,363.87,360.28,366.71,367.61,373.66,385.53,381.11,371.27,365.73,363.06,357.27,358.97,370.54,372.68,379.81,L7
2003-11-19 21:38:14+00:00,369.62,364.55,362.02,367.00,369.38,373.24,386.67,381.48,372.31,364.11,362.39,358.35,359.01,367.99,370.85,378.61,L5
2003-12-05 21:38:22+00:00,368.56,363.68,362.39,366.67,368.58,372.02,385.26,379.57,372.64,364.90,363.83,360.56,360.45,367.77,369.42,377.94,L5
2004-01-22 21:38:40+00:00,366.76,362.03,360.65,364.80,367.56,371.26,384.43,379.27,372.52,364.83,363.51,360.38,361.00,367.77,369.42,377.94,L5
2004-03-18 21:49:07+00:00,364.49,360.34,362.70,363.69,366.36,369.13,382.09,375.65,370.32,362.72,361.62,362.79,363.61,366.77,370.96,378.14,L7
2004-04-03 21:49:06+00:00,365.16,361.38,364.22,364.86,367.01,370.52,383.44,377.06,371.60,364.42,363.84,362.79,363.61,366.77,372.62,379.31,L7
2004-06-06 21:48:56+00:00,366.71,360.86,363.71,367.48,370.51,376.04,383.21,376.99,376.01,369.20,365.92,364.06,370.50,371.69,376.95,380.86,L7
2004-06-22 21:48:52+00:00,369.57,362.56,363.71,369.99,371.79,378.41,385.75,379.55,377.00,371.58,368.38,367.28,372.85,375.07,376.95,380.86,L7
2004-06-30 21:41:46+00:00,365.85,360.22,364.09,370.28,371.91,378.09,386.26,379.64,375.97,370.85,368.69,366.07,370.29,372.23,374.38,378.00,L5
2004-07-24 21:48:45+00:00,368.79,362.79,368.22,374.46,374.52,383.63,388.98,380.90,376.19,372.39,370.84,368.75,373.38,373.53,374.14,377.93,L7
2004-08-09 21:48:39+00:00,367.71,362.39,367.46,373.83,374.45,382.17,388.30,380.05,376.19,372.39,370.84,370.61,373.07,372.53,371.86,377.12,L7
2004-08-25 21:48:37+00:00,367.05,361.80,367.17,373.43,374.27,381.07,389.12,380.00,375.92,372.05,370.85,371.00,373.44,373.30,372.15,377.12,L7
2004-09-02 21:43:21+00:00,367.04,360.99,366.54,373.21,373.80,380.48,388.60,380.62,375.33,371.87,371.57,371.24,373.06,372.57,371.39,376.24,L5
2004-10-20 21:44:28+00:00,366.94,360.00,365.33,371.74,372.92,379.41,389.12,380.96,375.36,373.34,373.15,372.45,374.26,373.71,369.12,375.92,L5
2004-12-07 21:45:24+00:00,365.09,358.47,360.88,368.91,371.59,377.49,389.78,381.17,372.23,370.90,371.86,371.88,372.49,373.41,368.59,374.49,L5
2005-02-09 21:46:19+00:00,360.13,351.59,353.21,361.35,367.35,370.14,386.51,379.02,368.30,366.90,366.14,368.45,371.31,368.62,366.57,369.89,L5
2005-02-17 21:49:28+00:00,359.49,352.58,353.85,361.08,366.45,369.04,385.13,377.68,367.69,365.97,365.34,367.47,370.44,368.23,366.93,369.89,L7
2005-03-05 21:49:32+00:00,357.31,351.62,349.60,356.06,363.18,366.17,383.09,375.30,366.08,363.06,360.04,364.93,369.13,365.99,365.40,369.65,L7
2005-03-13 21:46:47+00:00,360.22,353.57,350.39,356.80,362.26,366.67,382.48,375.02,366.33,362.90,359.50,363.81,367.97,365.90,366.32,370.91,L5
2005-03-21 21:49:32+00:00,360.22,353.57,350.39,356.80,362.26,366.67,382.48,375.02,366.10,362.64,359.50,363.81,367.97,365.90,366.32,370.91,L7
2005-03-29 21:46:54+00:00,360.24,352.86,350.05,356.47,361.45,366.73,382.43,375.95,366.46,362.86,359.92,363.60,367.23,365.81,365.80,370.66,L5
2005-05-08 21:49:28+00:00,360.20,353.94,349.56,356.90,361.38,367.13,382.26,377.47,366.72,361.87,359.86,363.34,366.23,365.63,366.96,370.11,L7
2005-05-24 21:49:26+00:00,360.93,353.94,349.56,359.03,361.69,367.85,382.85,378.55,366.72,362.50,360.65,363.17,366.78,367.54,368.12,372.30,L7
2005-06-01 21:47:18+00:00,361.55,353.79,350.29,360.10,363.94,369.57,384.71,379.19,368.69,363.82,361.78,364.34,368.20,369.21,368.76,372.96,L5
2005-06-09 21:49:20+00:00,363.74,356.31,354.32,362.69,365.29,371.73,383.51,378.76,368.42,366.06,363.49,365.57,369.91,370.97,370.44,374.83,L7
2005-06-25 21:49:15+00:00,365.06,356.71,354.32,363.65,366.16,372.86,384.19,380.26,369.82,366.98,364.43,365.57,369.91,370.97,372.03,377.49,L7
