,dates,jap0323-0000,jap0323-0001,jap0323-0002,jap0323-0003,jap0323-0004,jap0323-0005,jap0323-0006,jap0323-0007,jap0323-0008,jap0323-0009,jap0323-0010,jap0323-0011,jap0323-0012,jap0323-0013,jap0323-0014,jap0323-0015,jap0323-0016,jap0323-0017,jap0323-0018,jap0323-0019,jap0323-0020,jap0323-0021,jap0323-0022,jap0323-0023,jap0323-0024,jap0323-0025,jap0323-0026,jap0323-0027,jap0323-0028,jap0323-0029,jap0323-0030,jap0323-0031,jap0323-0032,jap0323-0033,jap0323-0034,jap0323-0035,jap0323-0036
0,1984-05-24 01:09:12+00:00,186.69327687487944,179.9726136559796,188.96177715680258,169.64668823298695,165.3292481306822,173.9691247156773,175.85640731528906,190.17907005065567,190.1689338101308,,,,,,,,182.1218341863308,182.2039131382916,182.13530985053612,177.52145106169365,174.0808015552645,166.1045611840791,162.94297516322789,161.00782508305983,161.70398749420914,158.52620050411136,150.09850369233203,140.05274858823273,137.03738759892127,134.56813301971556,134.88625953226395,136.79531852504832,137.48615395835594,142.22812793883756,138.00320020831188,137.43601188352397,136.95002429249706
1,1984-07-27 01:10:28+00:00,188.72964849204095,188.22016119534968,194.27024044570953,186.70993882849208,171.66793115111665,179.85542947143162,180.14884097848173,181.83020827267703,197.4881417445168,,,,,,,217.01970987456403,186.59687229676288,193.97255609334988,178.5302547898493,176.13544880441037,178.91993527410835,171.09546762030098,166.30175111774136,161.43083831351484,163.4338950193336,165.5030561201013,157.78934072299347,152.33570538947822,153.13565289008577,157.0837070560554,158.81336056582938,154.58969008575554,163.69829575918686,164.82419260336218,150.4414793335773,147.43022882706836,152.7529293329173
2,1984-10-31 01:11:19+00:00,182.83724184816208,177.78996650618643,181.63779258711213,167.78692828033635,168.82148650144245,174.27833762828791,183.66851786238706,180.21889313683545,186.1595189858362,199.8446592901841,199.20315452016123,,192.07618311510305,196.317680076182,194.29140554974174,195.4435294927348,194.5837737083718,193.82401359536044,188.26512938940684,184.4539501053201,179.19399735282323,174.67926717017522,177.56956234982124,178.89045438514552,177.98874387094048,173.14624608922338,169.0967833858163,159.48059354175123,163.9573234671799,154.7341488590681,150.7080138049224,149.70482860999874,140.4958136190427,151.87358138399514,148.4556072051551,153.29279245333802,159.36544018888415
3,1985-04-25 01:11:34+00:00,194.12849186977408,179.2798382858842,183.6763080749459,178.76978046378875,176.79585691345164,180.04750190639814,192.08840458131868,200.51509804917146,209.0652666945349,208.26235912821727,,,174.71558662470454,205.5957428540606,205.32175477899747,198.0718494396194,188.03880325228224,188.0675805214607,186.16739527934428,191.79016397608743,186.30175508986483,181.92110061780733,177.25127965652976,174.47874707349237,175.90306497046495,176.36671918569536,175.85131182822846,168.8980542762046,171.79660024445863,174.42072346344108,173.95951633187366,169.32087468298485,177.81334553923153,179.0352981357584,181.0913437474229,174.72270226025213,179.39051314517485
4,1985-10-02 01:10:27+00:00,207.81052959297844,196.50205166772116,203.8091855141673,187.9159739108696,188.0366338341788,194.55033366546223,204.45771431427443,209.67589865247342,219.70893518023627,214.6077823038662,210.8984435027221,191.76076083715776,207.5647324217047,215.05644951880097,208.77290675845964,210.62537275767193,206.38544494963065,211.22640518341424,208.98409392747934,205.23742597168038,200.8318965690044,197.59387374691303,198.374105556524,196.32458805929292,195.55089056707277,194.39783520573744,191.20292516684026,189.80563535614303,180.89706204962715,178.5875381952749,183.61203212484438,180.60604276234668,178.2398593816823,190.727913002867,197.71563395274023,194.65932881113076,183.57007925395277
5,1985-12-05 01:09:30+00:00,215.3761669153565,208.09446484812537,214.93585841163846,202.1233838317628,196.21904632800005,200.25092484160749,211.09053902180318,222.76232941331662,217.78893443650543,224.2110790572107,237.03932402887216,231.26006219882734,217.97996619514743,221.6232887354199,222.72156651540848,221.81237569718002,215.0305832186716,210.56468229628547,211.54933486947237,215.56484031595005,211.21205154581747,209.44001467591306,209.4567095264134,205.20960012384992,208.37729934255054,207.93792123574866,204.35795006875082,200.2488530940201,201.245911357497,189.9724317777059,192.96997657686114,200.22880594506867,199.8513322180207,192.32062083889315,193.33772490077203,205.1787089082531,197.392344817018
6,1986-01-22 01:08:35+00:00,226.927511586417,220.9408352490827,222.81968802084234,207.52882955650756,202.667951326551,200.06177470109344,213.65825782142448,228.77360641670631,233.3216518691071,,,,,,224.72442860958057,223.437463533272,213.07274829682888,231.2525454753919,215.71185802674083,218.58174234077947,209.92772158765936,214.04894493412652,209.04919682793442,206.14302123484117,212.55830760707465,212.72432722625985,206.10529657687536,209.12129925549993,204.54146912486385,201.15491345645833,205.25059863079184,204.50753697473195,203.34208014088958,198.9725209037074,204.0743722270185,210.57961676643566,202.89541407011595
7,1986-02-07 01:08:13+00:00,232.33325005529264,222.7832436002267,225.6168762836605,214.38490950111623,205.7497656671031,211.09574182116324,218.22652680830038,233.37859299244732,241.1556624143673,239.07281305533655,240.46641225019042,242.73442191950176,240.7747131910434,237.59712851014675,234.1899304053962,230.8069101660088,221.3922314529543,222.98702807557052,225.35302472177145,226.65979012599604,222.68723410783448,225.70382942103967,224.07343678382693,220.34134388771463,222.4811464117022,222.74200413622393,220.17954121833853,218.86825126120516,211.5631247533918,211.85147847639377,212.28750156250004,212.77104368260652,209.99319471296408,206.84672069592372,211.88781433193273,213.5865207327195,208.2352763594719
8,1986-04-12 01:06:50+00:00,216.1728644601208,211.56997803989364,215.1295903474318,206.09609124386142,202.08306399590106,213.02236689342374,220.40302392987442,229.03349012270328,233.56451293612258,237.79170538015273,231.01939941401545,204.92319400873768,230.31703407864595,224.56492212712,225.8749953227801,217.9918268566407,223.47521395016594,210.72417256676383,210.17507330856364,215.32069820101825,214.85994334967137,210.16468236161944,205.84966693752713,209.52415740994283,209.55972123260852,210.8008923787642,206.44650037150708,199.5003726928306,199.7908575965777,201.7734431399603,199.3868897804247,205.02164497309684,205.79068580618915,208.99427313050597,211.93179439761442,209.26175874333765,206.47970117009805
9,1986-05-30 01:05:35+00:00,202.5012765919337,193.77515168430975,188.26094027656742,191.07185281736088,191.28865023358296,194.15191121509264,201.5949483427617,211.3671227302821,218.99678814765926,222.4716677721279,,,,197.2947618847571,204.49368252172286,203.09503423398576,198.03908684091235,197.08616012222635,194.44323317169864,194.17199427554982,190.99454216463658,183.81312825936502,189.31671869460607,191.72650900242436,192.14527259978286,189.11667942735073,186.31375885535894,179.20283654641798,180.4035366234665,177.30009613751153,183.66596519502045,182.64851451328047,198.11807399428557,194.9170999485762,,,
