,dates,aus0204-0000,aus0204-0001,aus0204-0002,aus0204-0003,aus0204-0004,aus0204-0005,aus0204-0006,aus0204-0007,aus0204-0008,aus0204-0009,aus0204-0010,aus0204-0011,aus0204-0012,aus0204-0013,aus0204-0014,aus0204-0015
0,1987-05-22 23:07:44+00:00,159.47711305845138,159.2032049105344,153.2613360310823,154.30508861405906,150.909865899954,144.30585622425204,154.71186774432138,158.76335837230036,168.35146324232278,169.69513358450678,168.92847965761592,167.97994311758347,165.98758819201188,150.845205880515,148.87913867936197,141.95719962777292
1,1987-09-11 23:10:29+00:00,171.64761015652496,158.7057236044605,154.10639091753137,154.56004112338312,157.48736535172657,151.11388339738176,162.68550399222,161.37291879558498,164.35609208037218,159.99542042579208,153.43598911260057,154.70772903110986,148.26168830890845,141.54957640025918,142.61256348016894,140.69323824883864
2,1987-09-27 23:10:51+00:00,186.5756809709196,178.97938920987846,176.80145917568572,174.69823923289076,176.33375942705047,177.99306653844957,188.76942154377093,190.7129779178142,188.45703224725068,191.7847011131278,181.52009888168865,180.34963718732152,172.57324899379637,160.54091915174638,160.34308824056131,154.01386277846026
3,1987-11-14 23:11:47+00:00,178.93885823689524,166.42741833584265,160.12937381728983,158.968264956442,156.6202199700234,153.84350519070276,160.62429757097297,162.02835576218243,165.53788263548702,161.00336540967984,167.19165623461242,175.22313485752537,169.32167051595636,140.4780298814785,147.95117123468833,177.39596443812638
4,1988-02-18 23:13:23+00:00,161.34034809852164,139.26318476738197,144.1275595598452,148.7691639832036,147.26781543283442,148.1611502916774,154.19358577014395,150.9997419785533,155.7873105519957,164.04019166328237,163.97537933463371,164.80898099698726,158.02876356578994,129.3420372334481,123.58333554731627,130.19081784637714
5,1988-05-08 23:14:02+00:00,140.20445938572524,139.3956963257867,139.4037108532454,142.4097940196462,141.05803734768637,141.98399236436956,149.06581217533406,157.4691561924637,163.9847125176234,166.492808653716,162.98484150758725,162.82613705910762,148.63621968885334,154.64269046517938,148.51787566468954,141.78697317782925
6,1988-06-09 23:14:15+00:00,153.20943751803458,152.10821318252357,139.8733990032201,153.32546015333844,155.87651040757785,146.76553998833253,153.10957057240773,157.82270003788943,165.98329184204167,162.14181234748952,170.3859058012567,168.01251703696505,155.10821575851207,157.03748002899073,149.0189126222612,141.2324495824673
7,1988-06-25 23:14:20+00:00,157.0890713809798,161.36313878054824,140.6943702818561,153.53320485570453,158.11149892444678,152.62632529434578,153.22761365688984,160.47711729687575,155.06165500334285,161.43934153691887,167.01598601900332,167.52036762078077,149.25782952562332,158.1700057495919,150.66052493632083,138.59466530837426
8,1988-07-27 23:14:26+00:00,157.2346277822492,147.12180706068767,143.44193773503548,143.22166121311267,148.5244608447998,146.01066096193966,150.1320473592796,156.00015895016017,161.89107237395268,159.5557476473452,167.1606671413178,167.07495421643543,153.37214171807005,152.40008992014464,139.9185330376382,120.35686479067564
9,1988-08-12 23:14:25+00:00,164.03514698247147,142.31039955568795,138.2059674682389,140.13966252331596,143.3582967574411,136.98307883613722,147.51002766833622,146.1840045184194,144.79361280283626,152.1139906574333,159.87786014710102,159.37215958883493,145.46107113560072,143.62325570657796,142.8029529165574,122.16753918907935
10,1988-08-28 23:14:30+00:00,155.13223416846148,140.04390944579626,146.04040884367024,147.88545237532074,138.98115231558805,139.66771557993232,150.10318416252932,151.7396334869393,154.31213647800303,153.20041402888128,164.62670825087005,166.14631204413882,152.4055231459525,143.5239750758168,144.49367861166073,130.73577957662044
