,dates,nzd0493-0000,nzd0493-0001,nzd0493-0002,nzd0493-0003,nzd0493-0004,nzd0493-0005,nzd0493-0006,nzd0493-0007,nzd0493-0008,nzd0493-0009
0,1999-08-17 22:13:13+00:00,,113.60622358405752,104.46640796744026,106.42388693739208,109.41466155334417,107.83870923931067,116.82494552537898,132.20910832037674,135.17455470988972,137.03457879943363
1,1999-08-26 22:07:32+00:00,,144.97042990810058,133.7670698425086,137.42733262102468,140.24625202810148,145.79130829233998,146.80862019935577,152.01063707322103,154.43375128971599,162.81135209227466
2,1999-09-27 22:07:36+00:00,94.61449639023778,102.85782265310368,103.22412295663631,107.69938725614907,115.02845834202499,123.19490104438461,126.47194437786594,137.5492882483036,140.72216611792692,138.0196570185047
3,1999-10-13 22:07:36+00:00,108.18010906084291,123.74819024240611,117.11422209088771,122.64934990056621,122.92809542982093,131.33488615798524,139.64295817641738,144.04207255696602,138.60535345894775,141.0612589360175
4,1999-11-30 22:07:23+00:00,,110.37524388701256,102.77948688922245,99.03634864376863,109.04706069372773,113.81464974544089,,,,
5,1999-12-16 22:07:33+00:00,99.64813521195279,109.90121810724824,101.87559345285038,114.61527520630644,120.94926257971008,123.31525226110227,128.45307695180747,127.61629662388319,125.54606721612093,132.3968546254947
6,2000-02-18 22:07:16+00:00,125.69542690463197,144.53294673311632,133.87032192061412,129.03392739215107,144.580660744407,143.0621368369454,146.9106575882933,151.34407601747432,150.6416212415245,151.24860913275663
7,2000-03-21 22:07:12+00:00,135.77833134535777,148.9552995753529,138.28987584032325,137.30224384356646,144.40522461225737,147.74204237264536,148.58342387631467,151.55924037094374,150.12232211993955,149.1307799369219
8,2000-05-08 22:06:44+00:00,-56.25522819943923,134.75020660492373,132.13566762507446,134.97274516121837,139.98423386964305,137.07592493929258,138.55692012532336,141.57398912283082,139.87075892365834,143.69418233265395
9,2000-05-31 22:12:42+00:00,-33.53344634227252,,95.93892804434515,117.78756151124234,120.62038108248993,128.11992025163488,131.74572354933474,139.14618082908595,139.3836038312021,137.2011164661657
10,2000-06-25 22:06:19+00:00,,,,112.95276197695958,,130.01203907511572,134.10667649937673,138.87564845185204,136.0644117347721,144.05080317032542
11,2000-07-11 22:06:05+00:00,-9.7352088151791,,63.74222802319176,97.76454021179046,115.69468930454963,113.97555779572377,134.58685810781802,129.18058837916612,135.98699084924897,136.5751656557701
12,2000-07-27 22:05:48+00:00,,,110.23792863740837,111.58042233080126,123.891703640005,129.78207578962486,139.69556222896412,138.4590375378486,144.57145659824215,144.81040546607932
13,2000-08-03 22:11:31+00:00,-47.53809468198614,,116.76857137091666,119.30670577059469,128.47048757818294,136.48035171336596,141.71125779058934,144.13509096502435,146.69962879722587,146.79069525811343
14,2000-09-20 22:11:14+00:00,106.84250981716434,121.709656641606,110.54860439007152,107.45079133075379,109.07178198426683,129.22674579424202,134.83169664060566,135.09694389068187,135.95921279057717,145.9487039136374
15,2000-11-16 22:04:56+00:00,,,,,,,,,,
16,2000-12-18 22:05:01+00:00,118.15707059518978,129.83340287984433,115.52478896307022,115.69851591368888,124.45613318072303,125.72412001533364,134.10280333769123,136.38213427904108,136.97701111743015,142.10532671746685
17,2001-01-03 22:05:00+00:00,124.08606223101835,135.96711977329372,121.9246558246874,124.79833499460283,130.39725679540442,131.55559979775262,137.59553416367623,137.58980686873934,140.60529110013255,142.95047747188138
18,2001-02-20 22:05:00+00:00,145.08340597323485,157.2378937030719,150.30523575732033,149.23442171058662,152.50388177781176,152.63433590377525,151.26604514475417,150.25036319726698,151.82984797133395,150.22609768860067
19,2001-03-08 22:04:56+00:00,163.63834853498918,152.79033527872258,142.33576854026626,139.91570589014552,151.69923068843565,153.41001621514593,153.33238475235277,156.56115766021725,154.50835705397768,160.68087487618104
20,2001-03-31 22:10:55+00:00,97.67547482766497,125.90297686829147,117.89842750366154,120.26557029773912,125.86374394300779,127.08229254242008,132.99960096132122,135.50223300087652,137.29115779494973,142.20424512523778
21,2001-04-09 22:04:41+00:00,110.45629170006342,151.82298395889393,133.20305241547263,138.91459007982095,134.81435524316973,140.79017580883593,142.8724853523154,145.69102572479807,148.1769081981236,151.69669144483305
22,2001-06-28 22:03:56+00:00,,,,95.49153733770434,,123.86361340542562,124.83930414655093,126.0511992501253,127.88286168614047,129.33552069278295
23,2001-07-14 22:03:57+00:00,,,,114.58126883585223,119.37885969844645,123.4069050131275,124.99540516892725,131.1622471918743,134.8464225787614,134.07976172892418
24,2001-08-15 22:03:26+00:00,,122.56588312797015,127.36983909362743,130.35374880092837,133.64722484015905,136.85564824298476,132.28804033074817,135.28048755273318,138.4231760590677,137.9952011400131
25,2001-10-02 22:02:52+00:00,125.47729521264758,132.28042151582815,126.46330574099731,130.54619258413962,136.62686952875703,138.58565550846342,145.32540937505217,151.52340435123625,153.85447778392756,151.40973260935874
26,2002-02-23 22:03:31+00:00,121.46298655950498,129.48491117082972,115.41208008454583,114.87461735728704,120.14537145931315,138.15908811216977,136.6621438674458,140.55321072090533,139.82927290266866,154.32349360585266
27,2002-03-11 22:03:31+00:00,116.87047756115514,133.44165213338852,120.87414820220796,130.8632330232503,139.96070270943363,140.66304420676488,143.23537881313837,151.75692642986513,155.99681087099304,160.46290160089973
28,2002-04-12 22:03:25+00:00,,139.10674181081018,131.0377983703926,136.77102236460837,140.71705694706287,138.24202325180784,139.9591770920768,151.72531849329056,147.45177023909562,149.18251768592893
29,2002-05-14 22:03:19+00:00,,,135.87651629193317,142.40019761681933,146.56801880949166,143.00433520275146,151.85678795883686,154.30916680681395,153.5260285751364,149.27037817327766
30,2002-05-30 22:03:13+00:00,,,87.80866938063559,131.83720785811923,136.07844620157977,137.4389318554069,134.32272875872553,143.2403851334952,138.99376448572784,138.18887618842945
31,2002-06-15 22:03:07+00:00,,,,130.70445410394927,,133.8653194461065,131.81023873693556,140.39646878156765,142.85176698610587,143.48757232249707
32,2002-06-22 22:08:51+00:00,,,,,,,,,,
33,2002-08-18 22:02:45+00:00,,112.70800921789024,101.97280686658578,101.23745924342508,115.07523951163411,125.59119723475236,127.1461177546834,133.14619310071174,127.67512986996812,131.9109299076938
34,2002-11-22 22:02:45+00:00,130.86522866018043,145.6980613344993,128.68311381884388,130.2461122332029,137.92214426440023,134.83608042505276,134.90146424159028,139.72439823035387,144.21045254332665,140.29972984916594
35,2002-12-24 22:02:57+00:00,115.7519928794405,126.31780914229361,117.31515590584272,113.99648837749797,120.66306387529721,126.87991855976387,129.54666553415478,137.01799141963437,133.5183565279782,141.01466321020163
36,2003-02-26 22:03:16+00:00,130.25564821908708,144.90715796409657,127.94434924236167,125.47444435156842,134.40560492090842,138.4306343986812,141.94473650058427,143.90276725742766,141.46687090457715,143.43476698655138
37,2003-08-05 22:02:59+00:00,,,116.65378726592776,116.78476292054398,119.76822808267181,129.77239373751414,134.5829291369654,135.05015144751076,137.19192770758747,140.87596297223183
38,2003-08-13 21:51:32+00:00,,147.0058069117549,138.3416258475181,133.8467676061217,147.13326026030967,147.51724772928463,150.15268136138633,154.08236636778827,153.9969612894912,154.19840776644952
39,2003-10-16 21:52:31+00:00,114.88230822962356,136.91228089593437,130.48541169107298,129.18342894931396,137.48313804439198,131.7423209326103,131.59608578377885,131.83661389249278,144.17901674306114,143.16449085000465
40,2003-11-17 21:52:57+00:00,109.94276815903564,123.92188862785677,118.89422355358542,124.19391617887938,130.90850636870772,136.71898832543675,138.96297761949188,142.89533541706115,145.99331272653788,133.37949311698713
41,2003-12-10 21:59:17+00:00,,,,,,,,,,
42,2003-12-11 22:03:21+00:00,,,,,,,,,,
43,2003-12-26 21:59:30+00:00,,,,,,,,,,
44,2004-02-05 21:53:28+00:00,132.685905178078,141.06879465154844,136.2927154741538,132.31025125781287,140.2624480404215,146.4524788630835,152.44709382906802,159.13961270176196,162.6129501807673,171.5968740881193
