dates,nzd0286-0000,nzd0286-0001,nzd0286-0002,nzd0286-0003,nzd0286-0004,nzd0286-0005,nzd0286-0006,nzd0286-0007,nzd0286-0008,nzd0286-0009,nzd0286-0010,nzd0286-0011,nzd0286-0012,nzd0286-0013,nzd0286-0014,nzd0286-0015,nzd0286-0016,nzd0286-0017,nzd0286-0018,nzd0286-0019,nzd0286-0020,nzd0286-0021,nzd0286-0022,nzd0286-0023,nzd0286-0024,nzd0286-0025,nzd0286-0026,nzd0286-0027,nzd0286-0028,nzd0286-0029,nzd0286-0030,nzd0286-0031,nzd0286-0032,nzd0286-0033,nzd0286-0034,nzd0286-0035,nzd0286-0036,nzd0286-0037,nzd0286-0038,nzd0286-0039,nzd0286-0040,nzd0286-0041,nzd0286-0042,nzd0286-0043,nzd0286-0044,nzd0286-0045,nzd0286-0046,nzd0286-0047,nzd0286-0048,nzd0286-0049,nzd0286-0050,nzd0286-0051,nzd0286-0052,nzd0286-0053,nzd0286-0054,nzd0286-0055,nzd0286-0056,nzd0286-0057,nzd0286-0058,nzd0286-0059,nzd0286-0060,nzd0286-0061,nzd0286-0062,satname
2001-10-29 21:42:21+00:00,346.56,338.23,331.76,328.24,339.15,343.07,335.61,344.03,344.48,340.14,329.02,323.61,335.20,342.68,352.23,351.71,362.99,361.01,354.15,352.48,350.51,348.17,337.57,328.37,325.17,328.61,332.52,336.12,331.22,339.22,352.76,362.62,358.07,368.99,364.57,358.02,362.44,370.27,364.28,363.07,356.66,354.18,362.29,364.28,371.99,377.12,374.12,371.90,364.52,369.50,363.08,351.86,359.62,364.74,369.96,369.75,373.88,372.50,379.22,380.42,388.59,397.78,389.76,L7
2002-02-18 21:42:54+00:00,344.15,337.51,329.27,324.89,337.80,343.81,334.83,344.60,343.90,338.04,325.65,317.34,329.60,336.86,345.70,346.80,357.54,355.54,352.53,350.02,348.17,343.39,330.55,322.36,321.84,326.48,328.22,329.33,323.19,330.29,343.34,358.05,353.14,365.67,357.81,350.23,354.59,366.38,356.79,354.65,347.64,350.06,357.08,360.54,365.88,372.43,367.06,367.12,359.90,362.00,357.29,347.30,355.83,360.04,359.35,360.99,364.55,364.90,371.07,372.14,383.85,391.35,378.75,L7
2002-09-14 21:41:55+00:00,354.20,345.95,337.02,335.23,329.02,329.30,332.52,339.37,335.13,323.17,318.38,316.22,322.82,325.97,330.70,337.98,340.57,343.70,335.51,332.51,339.07,328.45,318.58,307.14,301.05,305.31,312.39,313.42,310.19,314.14,329.06,336.27,337.17,346.40,349.21,347.10,350.83,350.87,348.68,346.39,335.76,329.36,335.48,342.43,350.68,358.95,355.82,353.17,345.48,352.67,345.06,334.00,337.39,349.20,348.93,348.38,351.34,353.90,358.82,369.85,371.06,358.23,355.21,L7
2002-09-30 21:41:47+00:00,362.24,354.75,343.95,340.37,333.60,335.35,339.11,345.16,339.81,331.04,326.53,323.25,331.47,332.97,337.30,344.89,350.00,351.28,344.12,340.76,343.63,334.62,329.02,316.79,309.24,312.24,314.35,318.73,314.25,319.29,332.68,338.61,339.86,349.76,352.87,350.68,353.07,353.73,353.58,350.40,340.85,333.53,339.32,345.32,355.12,363.59,361.84,358.88,350.40,356.99,351.07,339.15,342.98,351.98,354.31,351.59,356.32,360.14,364.34,375.00,375.56,363.46,362.01,L7
2002-11-01 21:41:54+00:00,364.85,356.12,344.27,340.36,333.71,337.34,337.66,344.35,337.73,330.44,324.13,320.15,328.16,330.91,334.20,341.17,348.83,350.90,342.36,335.89,338.54,331.77,326.24,313.81,308.73,308.87,310.69,316.45,313.36,320.33,337.74,344.00,348.34,359.00,365.27,350.68,366.33,353.73,353.58,350.40,340.85,342.60,348.64,356.40,361.53,372.02,368.28,358.88,350.40,379.78,351.07,339.15,342.98,351.98,354.31,351.59,356.32,360.14,364.34,396.48,375.56,376.58,379.74,L7
2003-01-20 21:42:33+00:00,366.88,358.84,348.26,345.40,338.60,340.27,340.90,348.43,344.07,338.29,330.68,327.09,333.24,336.11,339.64,346.29,354.86,355.50,345.77,339.91,341.02,336.04,330.57,320.34,314.90,314.90,317.26,322.35,318.85,325.90,342.71,350.02,351.60,362.98,368.30,358.68,369.22,362.48,360.39,358.93,348.83,346.72,354.15,361.01,365.68,375.16,375.10,365.92,361.40,382.30,359.87,350.70,354.80,365.59,364.49,364.26,369.21,374.14,378.24,399.08,378.26,380.40,381.22,L7
2003-02-05 21:42:41+00:00,368.47,361.78,351.86,347.98,341.80,343.05,346.49,352.22,347.47,341.79,334.93,330.86,335.46,339.13,342.16,348.96,357.16,357.60,347.21,341.64,341.66,338.21,332.09,322.73,316.48,316.13,318.90,325.34,321.11,327.31,344.09,351.63,352.92,364.60,369.00,360.50,369.44,364.79,363.23,360.88,351.95,348.06,355.47,361.33,366.70,375.75,376.38,367.13,361.40,380.03,362.91,355.00,359.73,371.12,369.83,371.42,376.57,379.75,384.95,400.19,380.13,381.91,382.41,L7
2003-05-12 21:42:48+00:00,363.69,356.99,350.91,347.28,347.27,347.13,349.10,353.62,352.14,349.18,341.41,336.14,339.53,346.44,348.42,355.62,361.72,358.72,350.81,347.54,342.23,341.22,332.39,326.80,322.64,322.86,326.52,334.39,327.30,334.55,349.44,360.91,357.09,366.39,369.94,363.96,369.94,369.95,369.88,365.43,358.97,351.01,360.13,361.68,370.04,376.05,378.94,369.97,364.42,370.65,365.72,357.68,364.18,375.49,373.21,374.82,377.90,379.76,385.51,390.40,373.76,369.95,367.31,L7
2003-05-28 21:42:46+00:00,359.31,352.65,346.41,343.84,345.33,343.52,345.18,351.05,350.69,346.18,338.12,335.34,339.11,345.76,347.11,354.91,358.69,357.32,353.51,351.83,343.74,339.50,329.80,326.83,324.10,324.80,325.31,333.50,327.18,333.53,345.23,357.75,353.42,362.95,365.49,362.14,365.63,366.77,367.46,362.54,355.25,347.57,355.06,361.68,366.65,373.25,374.25,369.97,361.48,367.11,360.28,350.80,359.74,368.59,367.05,367.61,368.88,370.82,376.29,379.38,363.35,359.60,355.95,L7
2003-08-16 21:42:28+00:00,342.64,334.48,329.56,328.98,335.46,333.77,326.13,336.20,336.77,332.20,325.03,319.93,331.11,337.21,337.99,345.26,346.34,347.65,348.77,347.49,338.49,330.75,318.98,316.46,316.96,320.46,321.73,330.47,323.91,330.04,339.86,352.57,348.79,356.29,358.62,355.84,359.80,360.18,362.65,355.09,349.38,340.93,347.34,350.76,358.48,363.94,362.67,358.30,350.92,356.33,345.94,333.27,343.54,350.68,351.37,350.69,349.34,350.40,354.35,360.49,347.44,339.55,335.80,L7
2003-09-25 21:31:42+00:00,341.52,333.78,329.35,327.87,333.52,331.32,328.71,339.32,339.38,333.74,328.95,322.54,333.48,337.29,339.61,344.80,346.18,346.63,345.94,343.83,339.22,331.26,320.63,317.87,322.54,327.23,333.65,341.94,333.62,335.45,344.29,354.00,349.80,357.48,359.77,356.71,360.67,360.97,361.99,356.42,350.38,342.03,348.52,352.07,359.28,365.24,363.32,360.92,353.54,360.00,349.79,336.20,346.23,353.10,354.02,351.53,351.74,353.02,357.82,364.18,356.68,350.44,345.83,L5
2003-10-19 21:42:20+00:00,340.31,334.18,329.77,327.88,332.32,330.17,329.31,339.38,339.84,334.04,329.69,323.51,333.95,337.46,339.61,344.80,345.88,346.76,344.69,341.88,337.71,331.23,322.86,321.27,325.30,330.20,337.90,346.39,333.62,335.45,346.03,355.08,348.34,355.91,358.44,355.81,359.55,360.04,361.09,356.23,350.01,342.03,348.95,351.10,359.13,364.80,363.30,360.25,353.05,359.65,350.89,337.61,345.99,354.29,355.08,351.53,353.62,355.56,360.06,366.74,359.14,354.29,349.09,L7
2003-11-04 21:42:27+00:00,338.34,331.98,328.56,325.92,328.66,327.00,327.08,337.18,339.84,331.03,328.65,322.62,332.81,335.51,337.40,341.88,344.82,344.53,341.07,338.52,336.42,330.89,322.86,321.27,326.02,331.01,338.23,346.12,335.06,335.67,346.12,356.18,351.27,357.91,358.44,356.00,359.55,359.50,361.09,356.52,349.59,344.86,351.70,354.43,360.69,365.14,362.24,359.92,352.93,359.65,350.89,337.61,345.99,354.29,355.08,351.53,367.67,368.54,360.06,377.66,362.34,359.71,349.09,L7
2003-11-20 21:42:43+00:00,336.21,332.20,329.47,325.45,327.60,324.76,326.60,338.12,339.85,330.66,329.35,323.50,334.31,335.48,336.76,340.64,345.93,343.98,338.52,336.72,336.89,334.08,328.95,328.28,331.85,336.38,343.79,351.07,340.72,337.94,348.63,357.20,352.68,358.86,357.90,355.88,359.89,358.75,360.07,356.74,348.66,345.67,352.50,356.39,360.76,365.01,362.44,360.11,354.09,361.54,352.07,339.81,348.73,357.14,356.90,354.42,379.86,379.23,363.80,381.25,364.43,365.51,359.15,L7
2003-11-28 21:32:34+00:00,334.74,331.49,329.85,325.03,326.35,325.33,327.63,339.40,340.04,331.69,331.79,322.53,333.81,334.63,335.96,338.69,345.61,342.67,336.06,334.28,337.92,338.34,335.15,334.24,336.36,339.68,349.24,354.35,343.86,340.27,352.81,359.82,357.06,364.29,364.96,359.12,365.39,362.36,361.53,358.45,349.97,348.25,355.07,356.71,362.60,367.83,367.66,363.14,357.30,366.74,359.26,348.19,352.13,362.45,361.73,364.17,387.95,387.14,367.59,393.36,376.97,377.03,374.36,L5
2003-12-06 21:42:46+00:00,334.32,331.11,329.37,324.27,324.39,324.56,326.82,338.67,338.80,331.69,331.79,321.85,333.55,334.90,336.06,338.69,345.12,342.38,335.51,334.05,338.73,339.38,336.06,333.97,336.36,341.11,350.00,354.12,344.24,340.16,351.27,358.05,354.85,360.85,362.02,357.46,362.76,362.36,360.51,357.42,348.78,346.34,353.59,355.26,361.55,366.94,366.72,362.68,356.36,364.30,359.26,348.19,350.83,360.16,359.97,360.27,382.27,382.21,366.57,389.25,375.64,377.03,374.36,L7
2003-12-14 21:32:38+00:00,335.87,333.41,331.76,325.47,326.70,327.87,329.45,340.89,341.25,334.66,334.30,324.62,334.18,335.79,338.32,340.35,346.66,343.85,337.59,337.65,342.26,343.08,339.86,338.26,340.80,344.49,351.72,354.90,347.01,341.78,352.50,358.04,356.26,363.43,364.99,359.64,365.09,364.90,362.34,357.89,348.97,346.80,353.24,355.52,362.04,369.08,369.96,365.00,359.29,367.32,362.23,352.08,352.36,362.22,362.25,363.56,382.43,383.11,372.87,391.48,376.89,378.30,376.19,L5
2003-12-30 21:32:48+00:00,336.39,333.24,331.12,324.63,325.95,327.10,328.51,339.69,340.02,333.95,333.94,325.06,334.62,336.63,339.28,341.33,346.90,342.89,337.86,338.51,342.22,343.08,338.86,337.52,341.89,346.18,352.81,356.30,348.43,342.88,351.48,355.96,353.98,361.41,362.72,358.18,363.56,364.61,362.16,357.69,348.94,346.51,353.03,354.27,361.21,368.03,369.35,363.47,358.24,365.72,361.56,352.14,352.85,362.50,362.65,363.90,379.99,380.62,371.84,388.08,373.43,375.14,372.11,L5
2004-02-24 21:43:09+00:00,337.32,333.82,331.55,324.52,325.82,328.11,329.29,340.37,340.91,334.57,335.05,326.85,335.24,337.49,340.17,342.31,348.32,344.91,340.80,341.45,344.64,345.06,341.55,341.58,347.01,350.64,356.56,359.17,351.63,345.15,353.35,357.08,354.64,362.02,363.51,358.60,364.20,365.31,362.73,358.63,349.44,347.44,353.67,355.12,362.55,369.31,370.51,364.78,359.11,366.62,363.57,355.10,354.97,364.72,364.69,366.45,382.78,382.89,375.03,389.86,375.92,377.88,374.92,L7
2004-03-19 21:33:10+00:00,338.68,334.64,331.94,325.01,326.03,329.05,330.21,341.13,341.59,335.31,334.66,326.61,335.74,338.24,341.10,343.81,350.48,347.91,343.83,342.53,346.64,345.86,342.02,341.85,346.67,350.47,356.10,358.70,351.82,346.08,354.73,357.24,354.46,361.79,363.22,358.74,364.01,365.29,363.13,358.80,349.76,347.68,353.71,355.10,363.13,370.08,370.83,365.69,359.03,366.78,363.31,353.93,354.68,363.63,363.36,364.55,380.55,380.74,374.24,388.34,376.54,378.99,374.17,L5
2004-03-27 21:43:21+00:00,338.73,332.50,332.26,325.48,326.43,330.54,330.38,340.97,341.31,335.59,334.04,326.46,335.70,338.32,341.12,345.55,351.01,348.39,344.53,343.60,347.29,347.31,344.08,344.32,347.59,350.79,354.62,356.74,350.46,345.38,354.41,357.12,354.64,361.59,363.10,358.82,364.21,365.55,363.75,359.36,349.36,347.84,354.08,355.33,363.53,370.46,372.02,365.88,359.21,366.57,363.46,355.13,355.50,364.58,363.53,367.30,382.67,382.76,376.12,390.31,376.58,378.82,373.25,L7
2004-05-06 21:34:22+00:00,341.42,334.33,334.43,327.17,328.91,334.13,331.63,343.76,341.72,338.17,335.51,327.61,336.86,339.47,342.07,346.64,353.21,352.19,349.94,348.88,353.05,351.84,344.85,344.23,350.05,351.68,354.18,354.84,349.87,345.34,354.95,355.48,354.17,362.90,365.12,360.49,365.75,367.98,364.95,360.41,349.87,346.69,352.73,354.45,363.40,371.14,375.45,368.03,361.47,367.46,363.72,356.01,356.46,364.47,363.05,366.42,376.90,377.24,376.30,385.47,376.01,378.07,373.82,L5
2004-06-23 21:35:46+00:00,344.06,334.04,333.67,327.19,326.47,331.52,328.05,341.06,340.68,335.05,331.48,324.93,336.45,338.37,342.23,348.46,354.57,358.07,357.60,349.74,350.54,345.71,335.74,335.69,340.73,344.58,347.80,352.01,349.00,346.01,355.43,354.29,349.94,360.39,362.88,359.27,363.91,366.17,366.01,363.25,353.96,348.96,355.31,355.45,365.72,370.87,375.23,366.09,358.83,364.82,359.03,352.02,358.36,364.40,362.94,367.00,372.27,372.29,375.41,379.24,369.54,372.77,364.56,L5
2004-07-01 21:43:05+00:00,340.52,331.91,331.70,324.61,323.46,330.80,328.66,340.26,339.58,332.91,326.43,318.91,332.08,334.49,338.77,344.60,349.62,356.32,356.08,349.04,350.62,343.06,332.84,330.67,332.26,334.84,339.03,343.12,341.34,341.76,352.91,355.57,350.00,359.93,363.54,360.05,364.77,364.47,364.79,362.29,352.32,347.46,354.12,356.63,367.15,372.25,375.60,367.69,359.04,364.72,356.31,348.39,355.10,360.73,357.97,361.88,374.62,368.73,370.91,375.91,367.93,368.06,361.29,L7
2004-08-02 21:42:52+00:00,341.61,332.32,331.12,323.36,322.43,330.12,326.76,338.01,338.12,331.24,325.73,318.31,331.10,333.10,337.35,342.53,347.11,353.82,352.99,346.97,347.93,340.21,329.92,327.82,329.97,332.61,337.15,341.88,339.72,339.52,351.33,354.12,349.49,359.54,363.56,359.99,364.55,364.54,364.74,362.78,352.87,347.60,354.47,356.44,367.06,372.65,376.02,368.13,359.62,365.77,357.26,349.45,356.06,362.03,359.87,363.82,374.62,368.73,370.91,375.91,367.93,368.06,361.29,L7
2004-08-10 21:36:56+00:00,341.39,332.56,331.41,322.98,323.40,331.47,328.49,336.60,336.66,329.28,323.92,316.72,329.99,332.26,336.71,342.37,346.61,353.24,351.64,347.61,347.47,339.39,328.65,325.50,327.60,329.90,334.11,339.62,337.95,338.82,351.06,355.73,350.38,361.43,365.01,359.85,364.71,364.54,364.92,362.79,353.03,348.69,355.70,357.75,367.87,373.42,375.96,369.26,359.75,365.56,356.23,348.11,355.57,361.22,360.75,363.75,375.89,370.32,371.66,377.65,370.41,369.28,363.75,L5
2004-09-03 21:42:47+00:00,339.15,331.29,330.53,322.03,322.96,330.26,327.46,335.21,334.88,327.12,322.30,314.45,328.11,330.43,335.49,341.37,344.61,349.67,347.49,343.35,344.10,337.01,325.90,321.99,322.62,323.32,328.04,333.80,332.92,335.71,348.11,354.11,349.44,360.52,364.40,358.77,364.07,363.75,364.27,362.14,351.55,347.74,354.67,356.77,366.89,372.20,374.79,367.50,358.45,364.42,355.12,347.16,354.97,360.28,360.33,363.07,373.94,369.24,370.33,376.67,369.70,368.63,363.10,L7
2004-09-11 21:37:49+00:00,340.60,333.54,332.36,323.22,323.79,331.44,328.14,335.29,334.80,327.14,322.52,315.97,328.43,330.32,335.19,342.66,347.50,349.99,348.29,346.26,346.07,338.52,328.64,324.50,325.19,323.50,327.90,333.92,333.34,337.06,349.24,356.13,353.75,365.09,364.40,362.43,368.04,367.75,364.27,362.14,351.55,351.41,354.67,356.77,366.89,372.20,374.79,367.50,358.45,364.42,355.12,347.16,354.97,360.28,360.33,363.07,373.94,369.24,370.33,376.67,369.70,368.63,363.10,L5
2004-09-19 21:42:41+00:00,338.18,331.56,331.09,322.14,323.01,329.91,325.68,333.09,332.74,324.51,321.26,314.27,326.61,328.45,333.45,340.74,344.11,345.78,344.24,343.61,342.52,335.77,325.50,321.55,321.73,319.25,323.78,330.06,329.54,333.77,346.38,355.39,353.27,365.76,364.94,362.38,368.13,367.72,363.36,361.62,351.12,351.27,354.70,357.37,365.91,370.74,374.22,365.59,357.95,364.03,354.60,347.88,355.71,362.13,362.41,366.42,377.66,372.30,372.69,377.60,368.50,366.53,363.51,L7
2004-11-14 21:39:06+00:00,336.96,333.29,329.53,319.46,320.65,328.13,325.86,329.41,330.18,321.96,318.53,310.92,323.53,328.80,332.52,338.72,344.56,345.02,343.53,343.06,341.58,334.26,324.25,320.39,319.90,317.25,321.68,327.65,328.68,333.58,346.23,356.21,353.92,366.30,363.87,360.27,366.11,366.19,359.29,357.85,348.22,351.37,353.86,356.79,365.05,370.07,372.43,364.29,354.65,362.04,352.31,346.61,354.37,361.46,364.67,367.26,380.39,371.66,371.02,374.00,365.71,362.49,361.86,L5
2005-02-10 21:43:38+00:00,341.97,336.98,335.31,326.98,329.59,334.27,329.95,335.54,335.02,323.59,325.88,320.29,328.37,332.82,336.01,345.14,354.22,348.05,346.70,344.98,342.53,337.12,329.56,327.37,324.29,316.86,320.86,323.96,326.84,334.09,347.94,357.99,359.94,373.15,362.78,363.05,369.45,370.48,354.78,352.90,342.51,354.01,350.04,353.90,362.12,366.83,371.72,360.67,353.38,362.32,356.12,351.78,356.00,366.95,369.12,375.70,380.19,380.42,385.12,383.35,372.39,373.94,370.25,L7
2005-02-18 21:40:42+00:00,346.40,339.25,337.49,330.56,332.75,337.58,333.97,338.99,338.70,330.49,329.98,324.62,331.63,334.50,337.40,346.22,356.02,351.98,350.44,346.98,344.32,340.79,334.06,329.47,324.26,319.11,324.13,328.21,329.41,335.99,349.48,357.03,356.07,368.31,360.81,362.59,367.62,368.43,356.58,354.71,344.57,350.82,348.80,353.38,361.12,366.02,370.70,361.34,355.86,363.43,355.34,350.26,355.13,364.21,364.54,368.91,373.96,372.61,377.78,378.38,371.64,372.48,371.07,L5
2005-02-26 21:43:44+00:00,348.93,339.25,337.49,332.70,335.40,337.71,334.94,341.47,340.45,332.97,332.36,326.94,333.28,335.66,339.27,348.05,356.02,351.98,349.99,346.35,344.25,341.90,334.96,331.47,325.34,320.73,325.41,331.53,331.39,337.55,351.06,359.60,356.55,368.76,362.93,363.85,367.87,369.19,359.54,357.73,347.44,350.72,352.40,354.93,361.12,368.07,372.06,362.51,356.29,363.35,353.96,350.46,356.19,365.94,367.06,370.55,376.12,372.61,380.65,380.85,372.91,373.52,372.23,L7
2005-05-01 21:43:39+00:00,356.00,341.78,339.65,336.96,340.12,341.46,340.13,345.99,345.24,339.75,335.23,328.59,336.13,337.90,342.09,348.26,354.15,356.60,352.46,345.48,344.90,343.37,335.15,331.14,321.87,322.30,326.90,334.50,332.94,336.22,349.25,355.08,349.03,359.10,360.47,357.71,358.62,361.00,358.37,357.25,347.45,342.69,351.60,353.01,360.79,369.57,372.29,365.75,357.36,362.98,354.11,348.51,354.34,362.52,365.12,365.48,371.10,365.10,375.18,377.48,370.41,371.32,368.82,L7
2005-05-09 21:41:19+00:00,355.79,339.83,337.55,335.11,339.01,340.04,338.67,344.92,343.25,337.84,333.44,326.00,336.60,339.37,342.68,348.35,353.24,354.84,351.42,344.83,344.37,343.23,335.77,330.97,323.53,324.79,328.59,335.71,333.71,336.23,347.60,352.90,348.17,358.68,360.62,357.44,359.08,363.34,359.87,360.05,349.21,344.47,352.91,353.18,361.76,369.76,371.79,365.44,357.33,363.22,355.47,349.36,355.92,363.96,365.67,365.99,370.34,365.94,373.91,376.55,370.16,369.94,367.95,L5
2005-05-25 21:41:28+00:00,354.60,339.14,337.62,335.02,340.21,340.13,337.20,347.64,343.98,338.60,334.59,326.90,338.43,341.39,342.43,347.63,350.58,350.52,348.20,343.26,343.41,345.51,339.69,335.38,326.41,329.14,332.34,341.05,334.24,335.43,346.80,351.15,347.30,357.98,362.32,361.47,364.19,367.35,365.22,365.37,355.86,346.40,355.08,354.66,364.44,371.50,373.07,366.84,361.87,366.56,358.52,351.71,358.39,366.09,363.86,363.91,368.27,367.69,374.49,376.71,369.77,369.97,367.64,L5
2005-06-10 21:41:36+00:00,354.24,338.83,336.71,334.55,339.36,339.36,335.35,346.50,343.42,339.36,334.89,325.98,338.67,341.87,343.62,348.37,350.30,349.48,346.65,342.61,343.11,344.82,337.99,335.03,326.72,330.18,333.45,342.59,335.60,336.79,347.53,351.58,348.64,359.57,363.59,362.09,365.99,369.70,367.67,367.28,357.99,349.26,357.70,356.35,365.68,371.89,374.14,367.11,362.15,366.92,360.32,353.71,361.15,368.69,366.69,367.22,370.10,370.03,375.63,378.22,372.20,372.31,369.23,L5
