dates,nzd0286-0000,nzd0286-0001,nzd0286-0002,nzd0286-0003,nzd0286-0004,nzd0286-0005,nzd0286-0006,nzd0286-0007,nzd0286-0008,nzd0286-0009,nzd0286-0010,nzd0286-0011,nzd0286-0012,nzd0286-0013,nzd0286-0014,nzd0286-0015,nzd0286-0016,nzd0286-0017,nzd0286-0018,nzd0286-0019,nzd0286-0020,nzd0286-0021,nzd0286-0022,nzd0286-0023,nzd0286-0024,nzd0286-0025,nzd0286-0026,nzd0286-0027,nzd0286-0028,nzd0286-0029,nzd0286-0030,nzd0286-0031,nzd0286-0032,nzd0286-0033,nzd0286-0034,nzd0286-0035,nzd0286-0036,nzd0286-0037,nzd0286-0038,nzd0286-0039,nzd0286-0040,nzd0286-0041,nzd0286-0042,nzd0286-0043,nzd0286-0044,nzd0286-0045,nzd0286-0046,nzd0286-0047,nzd0286-0048,nzd0286-0049,nzd0286-0050,nzd0286-0051,nzd0286-0052,nzd0286-0053,nzd0286-0054,nzd0286-0055,nzd0286-0056,nzd0286-0057,nzd0286-0058,nzd0286-0059,nzd0286-0060,nzd0286-0061,nzd0286-0062
1999-08-21 21:46:56+00:00,128.16429978086498,119.95273683564864,118.81258281522528,117.7435641771568,127.60976451165278,131.2995427791219,118.3751793427038,126.20343764706915,125.81777806588424,122.8606353528004,115.95159084951942,114.18844364268556,121.9417586953558,122.01930612565259,122.15237413328565,118.5517382044245,136.26864809281545,135.10376950680106,127.96446902691176,134.29687745898363,138.98753932861473,119.9676382838652,104.4453544654278,97.6877432919408,100.35451038427831,108.4151776205104,115.87048084213276,120.61364008948436,107.9030447768045,116.55551856059651,125.34414738789323,125.55191337944717,125.11815210797329,140.5406899923854,147.11205500585652,144.22618757023963,146.87112530298631,150.19644157547128,148.3240729198627,146.57891998434516,135.62471405669936,126.1310657840705,139.387298817039,142.71165536573233,151.95891739956102,159.74680209014934,158.80151205909564,151.21905135645804,144.73960265645323,151.40354070741822,143.8806663092289,133.16190990074034,139.32737867906383,144.63707513321424,141.7828457218654,145.34781935458545,155.23981521393114,149.2429448097592,152.17205803776523,145.83317097295563,127.3123682301006,133.73386305475432,115.55295992674424
2000-05-19 21:46:07+00:00,140.53131061603136,130.57281643255158,127.58139114525407,119.80061764811215,120.97431814315824,122.51590254998507,113.19671535545766,125.37635574970207,128.73918716993916,120.28051742453594,113.9859506029634,108.93399252183777,124.45205163186911,129.49967334339965,128.01772969589504,123.87997537874352,132.64790661560994,136.61259031589998,126.9410194895004,127.88659932376048,126.31892937562702,119.92043097232944,106.79551288045691,103.93913944346444,98.63739742760072,106.43299200666137,117.193813850181,121.14028618567407,112.08745890009988,117.08061653771868,130.26498937883548,136.4712226146116,139.96341525932604,146.95470537513557,151.81356911865117,148.80086985075548,153.34330927546873,151.67468122105254,149.71603122106947,148.13101736415783,139.3860542408502,133.58171996950205,141.52586219205205,144.24286421333903,154.18541579568776,161.7474749883028,161.06640605560622,155.27285167438717,149.66148684190986,151.34071592372598,140.20213342322162,131.02108070154125,142.74958435362086,143.2747098501152,140.5612461230226,143.1659085300506,150.59982722242165,150.20783116427123,153.0660095014887,155.60630560521003,139.54490540891598,143.53355055872063,133.41378865383518
2000-08-07 21:45:08+00:00,123.0871021374199,116.77745020943912,116.87784158048927,114.84117899388616,114.2125393445342,115.4576240228173,104.4208545733618,119.66839950084444,119.90652507943337,119.14174451085296,120.785430558096,103.6260483483199,119.05848719005536,121.71974677610564,125.60043515993276,124.99861291062604,133.97764981334444,139.7391964545528,130.6665943135369,126.64186594175952,119.38687214794038,116.58379825905764,106.39082948426474,101.73093807236133,103.10053124287506,108.70335947781136,112.47403146128308,128.62375852284833,121.1811045787476,127.77444645828308,138.5883447305659,141.28714489740022,136.7036333692047,146.72447905170213,148.04200515117864,142.98057612369425,149.2225513159042,149.52603738042671,148.81488030867862,149.0335698585762,142.767746004211,134.56834878157633,144.40632941871527,144.53858239370814,153.66930289625355,156.80023954734688,160.04891284750389,150.64601827520838,146.85457725074008,151.80571488818308,136.00541341012354,131.00070262228678,134.53789536496154,142.84193100759003,143.0986608510357,144.90526569951408,152.32812329960174,147.13812633411308,150.29077743036476,152.99177795902642,143.84971016156547,141.9549030355773,139.97785035494363
2000-11-27 21:44:26+00:00,149.32439931788397,144.0354374458126,134.43444685734985,127.42922521981879,137.713654647815,141.8390503220781,131.4368632325655,143.97192640778633,148.5872780599638,143.58071289007214,140.4380208498029,131.58096120411875,140.31494706843202,146.68239493164887,149.70196047863826,158.1887296033961,170.91982621479866,168.16607816302343,153.34532789952038,149.85267789503104,144.8177883658253,144.872794529778,136.46681286572522,131.50045949686654,126.71522789773411,128.4689363411069,135.11501027709213,130.82203266870798,124.71384163032636,128.41475513181106,142.3850404357461,151.28099651001656,151.17472466722293,161.3556701812706,164.13127840861935,159.8000714133546,161.9342412829759,161.89603623915121,161.4344568395934,161.87692453549758,155.14898329829217,146.3621458071936,152.13448432780194,152.05246445524133,162.30424338792426,168.72269516833413,173.2223566394635,168.89959314796025,162.05722135755255,168.18545731607588,161.17446110175402,150.89084069599156,158.03082041870098,167.49438615971243,164.59232348560312,161.36762759609314,167.9165833787339,171.32493576790048,177.13962265378987,184.84427238656704,172.6293853444543,172.13864538664478,167.33967092424186
2001-04-04 21:44:06+00:00,111.77188979853295,102.98268102955016,100.90267554286129,98.06972554715848,98.95112789465031,101.08023995234583,90.89843489661877,112.02755245648004,111.72675033421064,103.7894313788976,97.08528981485658,86.57214706733828,105.21845762618211,109.54615154912824,115.54730257067776,121.12954827691044,130.66331002324148,128.1061795006637,117.88979340632542,107.46857132541744,110.93001359305056,105.11076001076901,98.18047109973388,91.64833458383428,94.29274152251487,94.80855214815834,96.24155505856055,102.33715812996607,98.85741639524888,95.05623650972545,100.24421537884336,102.70880319841811,109.22321316372579,118.37640382766088,129.4408904962199,125.97606138962819,129.25713521916893,131.02079618953383,128.2060577811784,121.64169394502878,108.4917035244082,104.80148974656564,106.96662513908402,121.4841755376657,131.3813907581379,140.08620700375826,142.78006452497453,135.1880494354965,128.4973793273731,134.10781818766898,117.83253217450552,107.38295209549491,108.98504939330607,121.71239471375655,114.62376238220114,120.54379172704522,128.67700760137072,130.27474009034813,128.38443929177254,121.39477466050045,88.64701030771624,93.44936719025824,84.23975061471606
2001-04-20 21:44:10+00:00,128.64887031035042,123.51963876678576,115.7396759728848,108.94864702529267,117.35910702221564,124.22389008693226,113.5072313052082,125.94253862359305,121.46290832400506,123.77387985300008,116.62169315935391,114.30981936786657,117.95140463455259,124.8914212735467,134.4972211849259,147.95927945651013,152.5890382157372,154.0138161080975,140.8799676844677,124.53179664204964,128.33814567607476,124.85041242372061,112.44261720178112,111.94006931860172,107.10936884417652,114.70916337481175,118.2291826016942,126.60002640654129,126.6351359085848,123.04980922945059,131.84874626003008,124.05194109668895,122.90903827459492,133.84159912775314,140.74227527803865,140.0498508789971,139.90379935209833,144.58199451459055,144.49237507338742,143.03233516777948,130.882068899161,122.21376624883888,132.95105973586922,139.79088172775724,152.06334000928396,159.62271705257933,160.79140713917343,153.905756744594,145.13726040442128,149.48327414970976,139.96478711526007,127.68788286071809,137.25566975612514,145.84199029335574,140.27170284867287,143.91442555957002,151.46987332065498,149.70122300992932,145.84949097730185,135.70283726827424,113.13406752649814,113.28579993840825,103.59610922010117
2001-05-22 21:43:54+00:00,125.13949810834782,119.77751932272707,119.32532125926,117.97612944440229,122.70084420394781,117.02918090623317,112.99458249160482,128.4212584479978,126.37418968407331,127.65455324268655,124.09009684832463,123.576590697265,139.08057016192265,141.90800700803615,152.31484352797105,150.75147305830694,155.93972109838492,157.25888499984416,139.2267395558971,140.05681755590686,137.50111400689417,144.1645348199611,131.3299981289979,124.09258330185344,116.67052836240912,119.0913616738681,131.56323016752472,138.9917553894694,138.17130407704374,138.8793568965215,146.89515233063943,141.81452879970325,145.52196309371956,151.86517264694973,156.45021133477366,153.77891865970977,155.72998779873015,158.23356513485552,155.50869942690824,151.85998969133462,150.5049648208725,140.80485761546208,145.96918714308197,155.48562442644976,166.06436617482126,167.56200817490594,176.18271665518162,166.2242109750968,157.3488423344896,166.95465765658415,149.1874125056395,140.2807306141741,147.74632864343266,158.236186822991,150.78152289514517,,,,,,,,
2001-07-25 21:43:18+00:00,151.16478537625136,138.89230594554706,136.71815243272343,130.35494257861222,134.13413071911162,134.99919470707022,124.96307755353884,137.18334664376403,139.7695970046012,127.00706119982516,126.72259387693168,121.42384953078158,136.18939787413981,140.7749104339786,146.42482617292603,143.39932668068883,153.94606629342528,155.52150351741787,151.3607258379914,151.22746352952922,146.93727496696016,139.93131319246586,128.8065253062661,123.13645938848826,118.94579301571598,118.95776639513312,130.54848871456093,137.24962305242605,130.2380742162928,139.97031245835598,163.6482823205525,175.6693495048523,172.29720727367788,177.76848925776181,178.64822395870087,171.613677342243,179.054637619895,174.76720772399517,178.02584289668144,182.25484486226006,174.36563755970207,165.88394453539308,174.91576996702824,167.476057957076,174.9845338097148,181.85493681584038,180.85162956988822,173.26317930341847,166.88699855211064,168.53877882606028,162.1939304235781,154.50976292429232,163.2968422740804,166.59524888016227,176.83980306482962,169.1559833691248,173.28311940710276,167.51530039437273,176.84717471362808,182.603282471415,189.4047377001862,198.62420701549476,188.7041499935758
2001-09-27 21:42:29+00:00,132.18564706482223,133.1211807479322,122.3472581670136,116.47799891115629,131.05470725092528,138.55343487188316,135.02296230471543,137.5509032947737,141.82825729069404,136.692696823366,128.7022981076689,109.34607385539336,120.38898080790233,131.10532919565577,140.3166415048601,141.32946968907902,153.0702151740431,155.58517004720488,150.71600183013052,141.86317593154754,140.54546161474116,136.7955476006546,122.67187311375756,118.18842063673549,104.97510327786195,123.03179378619404,124.81891074783258,116.19760621446953,114.22431505000196,130.35984868530923,145.2324775372563,149.9659226371101,137.5622375550518,147.84365682612693,158.37772390748583,144.93362082524322,147.52395282624195,150.77736579791775,150.51576064850937,148.32062158811257,137.27352323643012,131.5762397100513,147.80444564972387,157.34118947790083,164.1820185902745,172.61548584563903,173.2196465355062,164.5550888068013,165.93538682899916,168.63745562001657,161.04816716840472,150.23589983949697,154.2911748909162,163.98102086505472,,,,173.61819876727378,178.29084191720992,188.7112422416542,,153.56903739664614,128.81706903796078
2001-10-13 21:42:15+00:00,123.11655916923704,109.26077919744652,98.37891891664452,101.1236979382509,107.9328843988217,114.25174532004377,91.7531319771834,113.0403803567343,117.00751898234364,104.47183193297637,98.25185640501121,80.60708435290093,105.38079783869506,108.6262176294312,120.92411727316383,105.65243037969476,113.58936198657341,123.48415561030822,114.66786712316463,112.27261830143814,114.03850347787255,111.82703315123425,100.1541256421699,87.298738443553,84.90270063974734,91.6395914448602,96.61113248622726,100.8419302525736,92.64050082241036,95.18148586040792,106.50207566150787,102.59949039697759,105.56596981540473,117.17686118246857,123.28618386893464,123.39425860852936,124.34541075595348,126.41344627440637,122.46962382140075,123.91756765845517,115.36400448288174,106.46702589175764,113.22998171673719,123.3881099632624,139.91200382416363,142.26237036092533,143.3437775482337,131.73096118293614,130.88265479531313,,,,,,,,,,,,,,
2001-10-29 21:42:21+00:00,128.62438441721338,123.68389794841502,111.92755047574917,111.21255339250015,129.1707092656215,136.70164993485292,120.91429265422826,136.88152625328118,129.1021314630651,125.71961184790496,108.78754098341298,101.5978042963152,117.00714892463029,125.31142201039859,133.39158688497815,124.77249240043977,139.18523121572693,139.8268023794363,138.2162955674221,137.38996788088247,135.48678737128546,129.3339375898075,115.69998776231476,104.92687421836315,108.21235635469202,119.88295017073676,117.97560424946614,121.71548280416812,112.82544107908686,111.72413221104978,121.19517358296775,119.31047581809051,119.74295387231089,135.24522071604366,141.53732387007534,136.87822422181088,141.10276089728234,145.87990485957627,143.60052184319846,142.24027029081674,130.5960853924546,123.85231650046384,132.4251144181914,138.2105773067132,148.18781261645148,156.69010556302044,155.26643853122994,150.05784038232557,143.67280493612344,150.0669548132514,144.50454697148632,130.48182061291513,135.97508250344805,141.9949957997977,139.24862032968952,144.84064663019095,151.3545528791127,153.85538720413132,155.92430918527336,154.6823281081418,130.48535917970375,123.10388132738768,109.80686163175659
2002-02-18 21:42:54+00:00,146.5536249675931,137.50968086315567,131.04782451397946,122.61671229162243,129.43419501313392,132.92864202187906,123.38434255678766,139.7079134236785,139.47414429664585,123.53876445133787,123.80359188488853,116.45125007915244,131.51207972802308,134.66557934304262,137.1264251434038,139.97412715173766,143.1567873199868,149.1830477019056,150.04351716419586,148.19249996485496,143.18417638146087,134.737487939078,119.8831133544361,113.31228035339296,114.89658484885648,117.986642154659,123.31823789143208,128.23872124801682,120.6045900467891,121.19414064203389,135.31295891340184,151.27590906829744,149.84536995950998,159.07118804625196,162.63975337572657,157.86148540906711,161.96864395589452,160.5499551983625,161.36112741714632,158.99893986726215,153.14123689509523,147.05200610946738,148.82096050503407,151.94638655784422,154.59736420730505,163.4072693069928,162.08509694301495,163.70990559408452,157.3973894644521,160.77312818464043,151.79504922922618,148.61876235743478,155.0924622426105,159.31710673660461,158.79096032509466,155.51472063822135,159.62301392242344,157.74307245543073,164.86057436137153,168.93401026424633,170.43465421300522,172.87279522722167,172.06968723273908
2002-09-14 21:41:55+00:00,138.094445433972,127.71528050624916,112.62097007400634,115.6415426410236,115.5070402294095,116.89141197407557,114.82667662581116,127.29406829491673,121.47774959162167,105.58620974116734,104.6492270708585,93.9799504015236,111.86840679989373,113.54432900132873,118.49319359934577,120.04378635546558,125.2120424631323,127.44290339924972,121.67586362796165,118.0024808259781,125.93685007938882,112.82342910424575,102.18040753766745,93.01025700799806,86.95868174993025,91.3783446081209,99.61000026597013,101.79334222059845,99.1011476393867,103.04312592680661,119.98180780836968,127.6730455347089,126.96535958385361,137.6650430953718,138.73830529796163,137.79057766094462,140.02008556896385,140.94047630715312,135.78069819460404,134.420841567514,123.86481669852303,118.51310675144974,126.22895139268141,130.92929013985554,139.45023462143396,146.73938033041205,149.59467410789054,141.94056356809568,134.76562009401883,141.0379849123261,128.3858223285163,119.39929471398439,126.347854138202,134.3969490933781,133.30865471039604,131.30514079149606,135.51087576364154,134.6562452819618,140.38928960796596,144.39814584767925,140.90661460003054,135.9951862937058,130.49453799734943
2002-09-30 21:41:47+00:00,163.8520438007122,152.85078227070952,141.28036364360824,135.84596577509188,131.62397909600963,133.95997649481785,137.50615449270148,142.16837439916875,136.57073786561205,130.20711320073707,125.81833506122352,120.74152217959583,133.6753229816423,132.16259190018323,137.4690644399161,141.0056041473989,149.30449420032798,149.27331857185362,144.99272098545748,140.06914817466603,140.21175186460758,132.719640989982,130.92046819229168,117.09208235642129,110.24615681212902,110.61217697216972,109.55679958583912,114.80094323250256,110.17026467163784,119.16098788519292,133.31119428450845,136.97046738173617,138.22491747103436,146.52974807968928,152.06938847974936,148.63574086699214,151.07700166184972,149.93394709409318,152.6918693683175,147.05429880346378,138.8039648670241,133.25938858403651,137.9398107755421,143.401206129045,154.52889955728568,161.54465119577534,159.57808121462625,159.57029916588522,150.87514205395937,154.93793509761366,145.0485452811667,135.7002149408856,139.55348147238468,147.9600104637339,148.77516156708344,146.15278786630026,150.16799410822543,154.1453082403404,158.25754761682907,166.79711245076354,164.2911034007242,159.5959796090816,152.35317796596175
2002-11-01 21:41:54+00:00,162.87337351257585,152.46012920182997,138.4788347839148,133.16401346286935,128.6532315164962,136.21242100349934,130.21399274989255,137.5098804884639,128.07779814769103,123.47038426024389,115.36719671604824,106.7240908620484,115.00950358365215,119.61785107446553,122.35974131322789,127.51216657260696,140.0413552065786,145.376426817766,134.59313439252114,119.49635323123687,120.709065679985,121.28544606963996,114.48693276097515,102.47157895423076,101.16212453098505,98.10102518254989,96.98668846076127,105.00738117627463,104.55352045028845,115.39755355778,137.26442505602148,141.62807588437718,132.83315497807195,143.64902539153132,159.07133764884563,139.63485249864414,,142.16345263036123,143.90820140498556,143.4430888050479,130.23693731411274,124.52468761581767,141.05985708410583,154.53184374879515,162.56186111755696,169.24010490954848,172.92425195145506,161.2369733209117,,216.88596339792025,,,,,,,,,,,152.08995741240065,164.87196701053855,
2003-01-20 21:42:33+00:00,171.85200359824586,164.85510076200822,160.27748705459862,159.94050793748227,152.79263962108075,148.65825928561412,149.70491281664425,159.4117878523948,163.16515556691598,161.35320758110572,148.61936564725735,148.43968650627417,148.38901689001761,152.95058717984472,156.0438067323085,161.56499153960118,173.27284125091072,168.69718913234382,155.14933323209533,151.95038446940248,150.43993723245023,147.59215182028038,143.17693834611106,138.86099418336886,133.21508578634757,131.5254065067231,136.58740606650943,139.75478117686237,136.30857394610146,144.16659878625947,163.6363417576253,173.8812433804443,167.0024343312757,176.90563357331013,178.2497950222019,177.72474767323288,179.04137484346705,180.7263636133492,176.6962316710382,180.02399222048993,170.4353026451128,164.920460586132,175.19923396686846,172.75769196653087,178.1581255718192,185.99314598635516,190.84760817461398,183.29873568520551,182.36057691481506,185.58801268592975,170.96642415323208,169.37342625742255,175.36641522094882,182.01814767643575,183.73700125837883,175.68930308603674,180.43456251543464,183.49722785346773,195.427315026536,197.11701285160765,189.98263037498623,196.8190428986971,192.3953472708411
2003-02-05 21:42:41+00:00,172.90231828400087,170.4436108312383,165.9229031167971,156.79647188046297,154.4004373312159,152.17168496813093,168.01390852863216,165.9671906407396,161.31004244669347,153.75085784215239,148.97729109272393,145.84691371748175,144.68911530966514,151.44996665191832,152.64898761103748,159.63220507943555,166.53017435177597,164.73930052592,152.619213112961,149.05684123094397,147.53707369769904,145.57523608148225,136.7545561212703,130.8072926219536,122.79987943780303,119.08622476921337,125.75024582621369,136.43478072743017,130.84653405503525,136.27015191665714,155.21023334379944,167.3944915350535,163.45576553504782,175.21682905933633,174.62602778201307,170.08542337006287,173.92375780445263,174.33719843294307,175.05207332661635,170.65509227474638,166.8958340663424,162.53155971764954,166.4309371343769,162.09572215673637,169.48171384478624,179.2517301542403,173.12497517136848,173.8415592990333,163.7298205681272,167.5252691433316,167.81203409089204,162.35530728013538,167.16234337580613,177.17250480715313,182.6702124260675,173.96936728239777,181.290040004424,174.41398795028846,187.1895117340915,192.5074317096161,193.09705419136185,196.4042123492609,195.19331049951737
2003-05-12 21:42:48+00:00,110.39092433324424,96.05670839371294,86.50575324008338,90.75075843025536,94.2031166784391,92.55117844141316,80.81334455084858,92.88959899563903,93.95183474674543,91.81491165838156,88.57869999758475,72.56301631875502,93.7272225911697,103.19954365171957,103.92688149065948,107.85922239168757,105.00911885774688,109.97443401579508,95.97618665881468,95.22179786882666,94.22858758690742,91.55997468561564,81.84017529115008,73.18702128388243,81.02395365367758,84.71414782640568,94.11473677724834,95.55807302330926,87.08102497924408,88.7589584310413,98.77575117400436,102.98162772681229,106.5808012055124,124.17318147638153,129.6007999011271,128.84188588388787,127.49339976736726,131.59732718793302,128.09782986877184,124.56329107861336,115.2977762155586,102.32752188367496,108.90994664854325,122.96029753497618,140.38160767921596,143.2463348331742,144.3853683605391,137.95418857902635,126.6871621700131,136.48870069541667,123.5015106363744,105.73484542562689,116.05711151835834,123.35267249341621,109.3999091861162,118.18767154904384,123.60353788582543,120.04647441880178,121.1134293810598,114.80205778525222,80.83545759393616,85.5718837138572,74.30083678293934
2003-05-28 21:42:46+00:00,144.0475915135757,138.6314486355405,130.21326493610516,131.41703584968525,137.4293568191087,130.7241911251357,131.44551159301616,141.67890719688893,142.66180058605295,132.45107102936208,127.49209707322822,129.2595962176021,134.890118538428,139.9912412331547,140.42641354823195,149.61116189597766,145.44391191164453,149.85138496675637,159.73343087387414,160.5552987175362,143.8310531842929,130.88892110209684,119.69459843947085,124.25841193200762,125.3964859513279,129.3198620252951,118.40354319010054,127.10564158679416,122.2340907611397,124.6404255290881,125.44259196819017,137.60050595055816,132.34639889300325,146.51133787412212,147.533520695089,149.94224132430608,147.11728358645726,152.90367142976893,154.8802316390732,146.4851503439451,135.69829876082596,127.51371788269903,132.30464963193862,144.696466812331,153.5737950212062,159.8863754580422,159.79102746716714,156.77124762674998,148.25098054035038,156.0117056788851,143.80906153770098,131.20563608574966,147.91895330907295,151.30559210753916,145.03152392035207,153.92780703768082,152.61149166706156,155.13174237222955,155.00116109527855,147.9122451080428,125.91169808599629,118.11656893794652,108.18867681181636
