,dates,per0237-0000,per0237-0001,per0237-0002,per0237-0003,per0237-0004,per0237-0005,per0237-0006,per0237-0007,per0237-0008,per0237-0009,per0237-0010
0,1984-06-20 14:16:12+00:00,88.4253345755371,,,118.99971401812381,131.27777369797792,,147.63649058557436,149.40879676546663,137.29375106383446,108.53713994574716,100.35954901452773
1,1985-03-03 14:18:15+00:00,75.7450820396388,89.0284739449846,,109.13388191495142,101.1448413709267,91.0384929112862,134.29543142784388,145.4941010999804,140.58567638804726,118.99601736791492,121.98055397178757
2,1985-03-19 14:18:14+00:00,,,,,,,,,108.08010789625828,91.21376256707941,
3,1985-04-20 14:18:05+00:00,77.22162892140759,88.07021466354277,,106.66179278973749,112.81259246280155,125.62112235925491,141.28321097681982,144.69688718324204,135.97177752167633,110.57150445986858,112.62425941966056
4,1987-02-21 14:08:52+00:00,,166.4154468829882,185.25934168051165,165.7082067420917,172.89844458445342,181.4313132079067,185.08152310319275,179.6091355892661,169.86415029382067,159.53444726405013,
5,1988-02-08 14:17:20+00:00,,172.1641684956184,192.88559812801589,175.41264264535582,183.41800705947492,187.03495479751962,199.45067688591848,184.76635052095227,180.91131351648409,166.93709498583272,
6,1988-02-24 14:17:33+00:00,,156.25642407989136,182.28483010796123,169.10569615122813,172.75664334392286,175.8841334507933,189.45883865573984,179.482963857764,174.6495255014114,170.62532746656865,
7,1988-03-11 14:17:43+00:00,,,,,,,,,,,
8,1988-03-27 14:17:51+00:00,91.38635813419668,,,120.60799871863466,133.01677799483116,139.30238995951288,152.39992336310394,143.23226515247546,141.26962467327775,,113.60229451666025
9,1988-06-15 14:18:24+00:00,,157.06751999108585,183.58770701264802,156.0145214469159,170.93595921658317,,197.49718845786686,190.14996170725462,183.30641614598497,168.69028095244232,171.8979152700948
10,1988-11-06 14:18:26+00:00,,170.63921347957418,192.2852908052007,184.462545767259,191.5428556575565,,212.2333122389829,195.68599645176414,190.6527259975227,178.2269160553505,183.7598022559601
11,1989-11-25 14:11:47+00:00,108.28259544524738,,153.0709328922251,,,147.55210427254508,,,,,
12,1989-12-11 14:11:24+00:00,167.05167092944362,164.10698551969,186.74671018762513,182.11904599353608,191.30478798141215,193.3376837202359,208.7027144602023,195.93213724955123,188.61767030373863,173.22487604639005,178.873294545072
13,1990-02-13 14:09:22+00:00,153.0135104106225,151.18213109670518,175.62856325430766,149.21919008148097,162.12017273769803,170.50586232668547,179.15170687823735,167.6712103878284,165.17712436710534,155.19328410544426,163.43677721373876
14,1990-03-01 14:08:49+00:00,157.90246383124756,156.20350593567045,185.3496660268267,168.77486646937535,176.86619798648138,188.30993564478496,198.25819808060498,179.19470451226846,171.3170146152787,159.86038529948632,173.52926702394265
15,1990-04-18 14:08:03+00:00,169.6722840440196,170.8870587900676,191.1502415105856,184.3517332824831,195.60121806827217,195.50682973315494,212.2182763755854,195.04512541333983,184.58002995800746,173.42028902497685,183.3238051723754
16,1990-05-04 14:07:57+00:00,175.79659054519524,170.85772994165706,194.8681865518928,191.9185654028339,195.4153146444831,201.15707111179603,213.90327377725734,200.64560638379643,183.21328404239398,180.09173401836637,185.52457895530017
17,1990-11-28 14:07:06+00:00,,,,,156.03897112517063,166.51684616056517,,,,,
18,1990-12-14 14:07:11+00:00,172.29779737075717,168.00893860558512,184.924533930456,175.15684781653925,181.15408429021826,178.9187014168228,200.56216336072646,189.74112593632466,180.89281601994685,167.47485377260853,171.2856347825125
19,1991-01-15 14:08:05+00:00,,,,,,,,,,,
20,1991-01-31 14:08:23+00:00,156.98854667728665,154.93622388578666,174.59420860402818,162.01587322709477,170.84368218881522,173.27766417906446,181.80917228311483,176.47885684126237,167.15336836272274,155.19458758240322,163.2021546410818
21,1991-02-16 14:08:41+00:00,,,,,,,,,,,
22,1991-03-04 14:08:58+00:00,171.73631556367263,165.09673706787015,182.65767126169104,180.82465185882808,186.25397733927224,196.91990341828898,208.6028478779423,195.9230325498855,187.22984124229816,176.52867667233065,181.62894793969426
23,1991-04-05 14:09:31+00:00,,,,120.52952377420125,132.07867694098775,150.06441505450636,158.46112373310228,150.31353939589022,137.38293050538024,123.70969079804252,
24,1991-09-28 14:11:46+00:00,,,,118.32378496914804,130.84434727343648,143.16886986749427,160.47186770737866,148.94912970189273,135.0437039143749,107.78479821016828,
25,1992-02-03 14:12:07+00:00,,,,,,,,,,,
26,1992-03-06 14:12:00+00:00,,,,93.14700611704836,,,,,114.01295780324642,98.05343632986745,
27,1992-12-19 14:09:10+00:00,,,,,,,137.33933486589302,,,,
28,1993-01-20 14:09:31+00:00,135.48937513665908,142.03494151752946,175.06977048605876,145.38200297384026,144.98791642349,152.0199511159284,161.4432268967529,152.24051706049906,153.25598934222347,,157.11627361955627
29,1993-06-29 14:10:15+00:00,,,,,,,,,,65.31720796476199,
30,1993-11-20 14:09:44+00:00,,,,,,,,,,,
31,1994-01-07 14:09:20+00:00,,,154.20662063934748,119.4503697935675,,,125.4122897257592,134.3904611350232,125.08680338913697,96.654712045173,
32,1994-03-12 14:08:28+00:00,,,,118.1775385736165,122.5733495032954,131.84258512806133,148.47134882842167,138.5516138634274,132.7816535839311,107.75829762837239,
33,1994-12-25 14:01:08+00:00,154.67288320955066,167.94290159022637,185.2907121752095,,,,,,,,181.2996913931044
34,1995-03-31 13:57:23+00:00,,,,121.25970242063313,129.73378663471334,134.00238964296477,141.56598121025783,143.2546749597723,135.74380557901372,112.16786475575437,
35,1995-04-16 13:56:43+00:00,,,,,,,,,,,
36,1995-06-03 13:54:32+00:00,146.4180586910532,152.46161033955815,166.74518676981504,154.38722668676849,178.47460759908432,182.44512183930078,197.41794794796243,188.27970287191692,180.5192427504152,156.56844171460182,150.43314077083713
37,1995-07-21 13:52:22+00:00,182.57729520942198,172.4136903810305,179.1116829341143,196.07679000546136,190.66506465433932,202.59777346524226,194.25121509209185,186.91144362873763,175.12849659646696,166.6426427283896,171.77685514150758
38,1996-01-13 13:50:59+00:00,166.33075820308332,166.5530692748324,183.2030858909692,171.35197857546535,172.21620579213194,175.54636836757032,192.40705148096416,186.83566048020202,179.29064191478818,165.7000194851006,176.55632516090708
39,1996-01-29 13:52:07+00:00,101.59364829352157,,120.03049247477821,137.67019159093326,129.07974833153645,136.99145791244985,163.11410811691198,153.96239548607412,123.15134162307059,112.67281600810321,110.31506558329258
40,1996-03-01 13:54:17+00:00,85.1653994483869,,156.7107369635865,122.59531314029381,132.14211299394148,138.54507095681504,153.8686225594148,141.77725591787038,133.70948406681723,108.678207561541,111.93320700238095
41,1996-04-02 13:56:20+00:00,96.96693884555577,,161.7375648352141,140.08891866858113,145.2901032124589,154.3226369698267,165.95956694959665,162.46858536281496,147.0964457401759,117.22422848397431,
42,1996-04-18 13:57:20+00:00,,152.06493405483306,149.3978883883576,140.6163814722745,140.62376843818333,152.45182960853373,154.14000932757335,145.18280791805196,135.33856370262527,124.54050180725639,139.47308321370969
43,1996-05-04 13:58:17+00:00,,,,,,,,,122.34690355299233,97.6255941713693,
44,1996-11-28 14:09:15+00:00,102.97809344448027,119.42645561130776,153.53805699642322,133.45924598063232,147.86192838232657,151.97249508998087,162.34506884616582,152.8629089134537,154.74312270625757,135.8021720938618,150.55022799819653
45,1997-01-31 14:12:15+00:00,,,,,,,123.2500644094739,,117.87631295048044,100.52010975701373,117.11742820445892
46,1997-02-16 14:12:56+00:00,,,,,,,,,,,
47,1997-03-04 14:13:35+00:00,,,,,,,,,130.38123739623165,,
48,1997-03-20 14:14:12+00:00,78.82938735859668,84.98676146982338,,107.37841084625822,,135.2117338858945,142.28003291239003,143.8038993363632,129.93756554938028,117.57752505490889,114.90091561796538
49,1997-06-08 14:17:02+00:00,,,,,,,,,,,
50,1997-08-11 14:19:12+00:00,,,,,,,,,,,
51,1997-10-14 14:21:02+00:00,,,,,,,,,,,
52,1998-01-02 14:23:02+00:00,,,,,,,,,,,
53,1998-03-07 14:24:17+00:00,,,,,,,,,118.30643359121251,94.18349823600431,98.27144161775175
54,1998-04-08 14:24:44+00:00,,,,,190.85948799174662,,198.67103022702696,186.43908046934047,,,
55,1998-04-24 14:24:56+00:00,107.26584963388248,,,129.50316394853124,153.53691507290563,149.9278187713011,161.97688580900572,163.11917276643362,,120.06224667383177,119.57055071293284
56,1998-06-11 14:25:40+00:00,,,188.39631651970413,177.71806196764106,176.36173360972242,188.52178396932095,197.86492685906296,184.74074192944641,,159.11996607506404,
57,1998-07-29 14:26:10+00:00,107.53588244436622,80.63934696350594,,,,,126.11444949411901,138.7440668893823,,,
58,1998-08-30 14:26:28+00:00,,,,,,,,,118.62297182301315,,
59,1999-01-05 14:26:53+00:00,111.49517309444127,106.34776035547321,,150.78254160881738,144.30455475279197,144.97352207621938,159.40364665478316,159.65874595410094,166.2721753716862,162.0921226855308,165.05488368476753
60,1999-01-21 14:26:51+00:00,137.54328275460117,,181.48618219886433,167.5443732753713,166.2581182384621,162.2041636572393,167.27425951126781,164.06558602081265,172.58666628460531,157.45308677209096,161.94409530459242
61,1999-02-06 14:26:58+00:00,167.57098025372497,,195.2422817636321,189.02830536242988,179.15588094317542,158.8105892303987,165.63308475079958,161.0277861082476,152.60088106535068,164.2922085903012,179.35203093129945
62,1999-03-10 14:26:54+00:00,,,,,,128.92937633201748,137.97615299451127,159.28768116849764,164.50078144290478,124.73859934866707,147.8900429476113
63,1999-03-26 14:26:38+00:00,142.34479216491215,,187.99450341103946,175.46287031973296,168.81093777881478,179.88641316378977,185.3185459557828,178.14850472951855,181.332540873302,169.64077300655944,165.9235211162762
64,1999-04-11 14:26:32+00:00,,105.97561844466716,174.56229059623985,,144.95248249022643,145.65041630324697,160.3453553228635,154.57311126294667,160.4421009721774,139.79606511246857,
65,1999-04-27 14:26:32+00:00,,,,,,,,,,,195.57459108725143
66,1999-07-08 14:40:36+00:00,,76.72835627501648,,,128.06935908290959,134.74649730451003,,,142.2680773504363,110.7736426642817,
67,1999-07-16 14:25:33+00:00,169.8914639709017,,193.27252346937757,190.04623297353692,179.16002486460584,179.65522302245662,190.4322515874796,186.3793131926816,193.82663811989175,181.43785061385864,183.17283727713942
68,1999-07-24 14:40:38+00:00,,,,,,,,,,,
69,1999-11-05 14:23:53+00:00,,,,,,,,,197.32441686368895,185.7132405664206,186.05154365751042
70,1999-11-21 14:23:16+00:00,,,,,,,,,,,
71,1999-12-07 14:22:56+00:00,,,167.77529148766013,151.01728870104307,148.04775137613558,162.3641336646461,170.1748995486935,167.02926142592725,172.69088040124723,157.37041822140006,147.73195061536063
72,1999-12-15 14:40:46+00:00,,,,,,,,,,,
73,2000-01-24 14:22:25+00:00,,,,,,,,,,,120.90405876969001
74,2000-02-09 14:21:54+00:00,,,175.519503777912,140.2785205260092,143.15009376901097,150.02422578670036,152.5434718318943,149.53831631708348,162.54855864176534,143.15094914118248,140.92638488229505
75,2000-02-17 14:40:30+00:00,174.91651080061717,,197.8791147783665,192.22937868419683,195.57376189357527,198.06386241404903,208.4611897447279,199.70238073782735,205.1933677613466,190.55287782293058,189.00264971261444
76,2000-03-20 14:40:25+00:00,171.38137307218864,,188.0012684124254,181.84440521083667,189.0815929810054,194.0270250545185,201.98600338553888,197.3761682081725,200.21135122581273,184.28660814646275,181.43532537817353
77,2000-04-21 14:40:07+00:00,102.53426582902384,,164.7496444146637,155.78276457773632,156.3867679562881,163.82771172319545,,,163.46901590882146,159.47542055670203,149.68061141043506
78,2000-05-23 14:39:47+00:00,90.23791076168577,99.33862117691024,,119.65649278421019,144.3762535243804,155.43463259651904,,,146.04994694745193,125.27857091958084,
79,2000-06-24 14:39:34+00:00,115.2085699967957,,187.13431910997062,174.62679000057327,184.64716726278994,189.56419663709315,192.3727675293186,187.94129583797914,189.9209940885564,177.18128167675664,145.80392605718566
80,2000-08-19 14:25:31+00:00,169.90690170581917,167.89699566448638,180.59578582130223,176.42490359274996,182.26304116772562,182.00947860915846,197.78792460257785,201.99174787658657,196.4743173081951,188.7190531318233,188.8478357470954
