dates,nzd0092-0000,nzd0092-0001,nzd0092-0002,nzd0092-0003,nzd0092-0004,nzd0092-0005,nzd0092-0006,nzd0092-0007,nzd0092-0008,nzd0092-0009,nzd0092-0010,nzd0092-0011,nzd0092-0012,nzd0092-0013,nzd0092-0014,nzd0092-0015,nzd0092-0016,nzd0092-0017,nzd0092-0018,nzd0092-0019,nzd0092-0020,nzd0092-0021,nzd0092-0022,nzd0092-0023,nzd0092-0024,nzd0092-0025,nzd0092-0026,nzd0092-0027,nzd0092-0028,nzd0092-0029,nzd0092-0030,nzd0092-0031,nzd0092-0032,nzd0092-0033,satname
2001-05-11 22:01:45+00:00,343.98,343.20,338.18,332.81,334.81,335.32,334.74,331.42,336.99,335.84,325.00,318.39,312.42,301.81,302.80,278.14,,314.93,348.18,346.40,339.55,350.84,372.53,384.06,378.76,377.30,379.99,379.22,378.59,375.77,366.74,362.32,370.52,378.98,L7
2001-06-03 22:07:40+00:00,359.99,355.26,350.91,351.00,341.44,341.77,339.51,345.25,345.33,344.68,333.53,318.89,308.70,297.76,302.73,300.76,253.75,324.32,350.90,347.69,348.36,363.94,377.14,394.51,381.81,381.38,384.03,381.12,380.29,376.60,373.41,362.97,371.58,387.99,L7
2001-06-19 22:07:29+00:00,359.99,355.26,350.91,351.00,341.44,341.77,339.51,345.25,345.33,344.68,333.53,318.89,308.70,297.76,302.73,300.76,253.75,324.32,350.90,347.69,345.44,358.37,372.00,386.36,380.77,380.34,384.15,380.56,380.29,376.60,373.41,366.50,371.88,387.46,L7
2001-08-31 22:00:29+00:00,359.99,344.65,338.34,337.52,337.59,338.73,335.77,331.60,332.63,328.44,320.14,318.27,311.14,304.96,306.61,296.45,246.68,321.95,351.96,349.11,345.48,359.38,371.89,385.47,381.24,380.51,384.37,381.00,380.20,372.58,366.02,363.04,370.24,381.74,L7
2001-11-03 22:00:10+00:00,356.78,342.76,336.90,336.50,336.96,337.19,333.31,330.50,329.41,328.22,321.84,321.16,316.41,310.74,309.43,287.80,246.68,322.56,352.63,351.04,343.40,360.00,374.80,385.59,382.03,381.75,386.00,382.60,383.24,376.45,366.22,360.85,368.78,378.62,L7
2001-12-05 22:00:18+00:00,354.65,334.58,335.63,339.98,341.35,341.78,331.41,323.73,322.76,325.34,325.53,332.15,333.22,327.14,316.13,274.84,230.40,325.98,357.26,355.86,342.47,360.93,377.62,385.79,385.55,385.50,391.06,388.87,389.95,380.36,366.11,361.64,368.07,374.24,L7
2001-12-12 22:06:38+00:00,352.39,334.51,335.70,338.59,340.25,339.53,328.78,320.00,319.73,323.79,324.12,330.20,329.92,323.99,309.89,274.84,230.40,324.20,355.15,352.17,339.19,358.63,375.29,383.56,384.54,386.03,390.69,388.18,387.44,377.34,363.02,359.17,366.96,371.41,L7
2002-01-22 22:00:40+00:00,350.86,337.63,339.75,343.06,343.32,339.13,327.76,322.00,323.71,327.03,327.40,332.74,332.20,325.71,311.85,274.73,227.08,324.59,358.85,356.13,344.54,363.09,378.78,386.41,388.98,390.38,393.76,390.98,388.30,378.53,366.09,358.71,366.12,373.02,L7
2002-02-14 22:06:53+00:00,351.90,339.92,342.11,343.35,342.92,338.11,329.15,324.94,327.46,329.36,327.84,333.02,332.30,325.32,311.63,277.36,240.28,324.00,359.65,358.52,350.32,367.86,381.97,387.88,389.91,392.34,394.98,391.20,388.14,379.53,368.56,362.88,369.27,376.42,L7
2002-02-23 22:00:43+00:00,352.56,340.65,342.27,343.12,342.36,336.81,328.86,326.91,329.47,330.36,327.75,331.33,330.69,323.59,309.25,277.66,245.33,323.68,359.21,358.54,354.14,370.78,382.63,387.82,390.40,392.33,394.38,390.32,387.34,379.35,370.27,364.84,369.83,376.49,L7
2002-03-18 22:06:46+00:00,350.51,343.77,345.71,345.55,343.96,337.05,329.21,329.82,331.71,333.93,331.06,333.36,331.97,323.40,306.09,274.60,248.47,323.67,356.96,359.04,355.57,374.68,385.49,388.17,390.62,393.21,393.56,389.97,386.60,380.91,373.12,366.97,371.68,377.53,L7
2002-03-27 22:00:37+00:00,350.51,343.77,345.71,345.55,343.96,337.05,329.21,329.82,331.71,333.93,331.06,333.36,331.97,323.40,307.37,277.19,254.47,325.70,356.53,360.27,359.70,377.99,386.64,389.31,392.44,394.41,394.48,390.50,387.32,381.75,374.84,366.97,371.68,377.53,L7
2002-04-12 22:00:37+00:00,350.51,343.77,345.71,345.55,343.96,337.05,329.21,329.82,333.16,334.80,330.41,332.87,331.27,322.92,308.22,279.20,263.26,327.52,356.53,360.27,359.70,377.99,386.64,389.31,392.44,394.41,394.48,390.50,387.32,381.75,374.84,366.97,371.68,378.48,L7
2002-07-01 22:00:15+00:00,349.11,347.94,350.73,347.14,344.15,333.47,329.41,336.67,341.27,339.09,330.71,331.85,329.31,321.36,308.41,272.51,264.06,324.20,355.08,360.23,368.13,378.64,391.04,391.71,395.64,396.89,394.36,388.98,385.78,382.64,381.06,374.77,376.19,384.35,L7
2002-07-24 22:06:14+00:00,343.57,340.75,349.01,342.54,336.57,329.07,328.42,335.63,341.68,338.87,327.08,327.88,324.53,317.74,306.54,265.83,267.30,320.98,350.64,355.60,366.00,373.22,387.92,391.51,391.17,392.20,387.14,382.80,384.29,382.48,381.73,367.50,372.80,376.62,L7
2002-10-21 21:59:36+00:00,322.47,321.16,325.46,325.81,326.73,325.82,321.64,324.52,322.01,315.38,315.33,314.76,310.40,306.05,280.70,221.52,234.95,299.15,341.01,340.74,341.69,333.41,368.68,376.57,381.46,377.04,367.29,365.05,366.34,367.32,349.58,346.38,357.63,359.56,L7
2002-10-28 22:05:46+00:00,322.47,321.16,333.09,338.15,334.32,332.13,328.10,323.77,318.31,317.81,320.87,316.88,310.95,303.49,279.59,232.58,231.12,302.76,343.17,342.02,341.23,338.06,372.52,382.62,383.74,380.05,369.52,368.18,367.27,367.32,349.58,346.38,357.63,359.56,L7
2002-12-24 22:00:09+00:00,334.92,334.45,343.06,346.93,339.68,335.46,330.89,328.78,326.77,325.84,322.73,311.97,307.10,307.35,288.06,244.93,241.43,308.67,346.07,344.85,342.48,343.94,377.92,386.93,385.66,383.82,374.33,372.29,375.06,376.07,358.64,353.87,364.66,363.86,L7
2002-12-31 22:06:20+00:00,339.53,339.36,345.77,348.73,342.46,337.93,332.46,331.30,330.48,328.32,321.47,307.93,304.25,307.43,291.42,258.15,251.61,312.77,347.48,347.86,345.53,350.74,378.43,387.44,386.29,383.08,375.54,374.36,375.24,375.87,360.11,354.87,366.45,365.73,L7
2003-01-16 22:06:26+00:00,343.43,343.79,349.16,351.68,346.77,343.05,338.11,335.62,335.85,333.45,323.98,307.79,304.59,309.59,296.27,261.76,256.32,315.66,349.29,349.92,348.80,353.78,380.69,388.12,387.54,385.56,378.65,376.96,377.08,377.09,363.91,358.81,370.30,365.73,L7
2003-02-10 22:00:29+00:00,350.58,350.47,349.72,351.62,352.20,349.85,345.27,341.39,338.95,337.08,329.02,309.94,306.01,307.80,296.70,272.96,255.85,321.67,350.86,351.68,349.07,357.62,383.99,390.16,392.10,389.66,384.44,382.99,377.80,376.39,365.18,365.09,374.58,369.03,L7
2003-07-28 21:48:28+00:00,343.18,340.44,346.11,344.55,348.86,349.60,349.94,348.00,344.03,345.75,340.65,330.07,320.41,303.65,292.88,278.99,241.74,327.20,353.11,352.38,355.71,357.79,377.64,385.55,387.94,386.99,385.00,389.30,376.58,369.72,361.75,358.96,368.67,368.12,L5
2003-08-13 21:48:45+00:00,326.43,326.21,339.71,337.76,339.83,338.48,337.16,335.50,333.60,336.29,328.75,324.14,323.14,314.07,301.30,273.93,242.74,314.70,349.80,349.98,354.04,349.96,366.76,370.73,369.95,372.78,371.59,379.90,371.73,365.83,353.29,347.81,361.22,367.21,L5
2003-09-30 21:49:30+00:00,338.04,334.61,339.25,337.19,337.86,337.26,332.87,326.93,323.26,320.78,313.82,309.16,315.06,311.93,302.29,278.66,234.20,302.71,346.13,345.88,339.46,343.75,360.58,374.43,374.68,377.70,373.81,373.19,365.48,359.97,350.71,348.12,358.78,354.75,L5
2003-11-09 22:00:18+00:00,344.82,341.37,344.35,341.15,337.86,337.26,332.87,326.93,323.26,320.78,312.66,315.09,318.27,316.57,306.09,281.71,228.45,306.73,346.83,347.61,340.17,349.48,367.20,374.43,374.68,377.70,373.81,373.19,365.48,359.97,358.25,354.93,365.18,363.39,L7
2003-11-25 22:00:29+00:00,344.49,341.37,344.35,341.15,337.86,337.26,332.87,325.35,318.68,312.61,309.31,314.91,317.50,314.93,304.98,280.92,228.45,304.00,342.70,347.61,340.17,349.48,367.20,374.43,374.68,377.70,375.44,373.85,367.28,362.04,358.11,356.14,366.99,365.52,L7
2004-01-03 22:06:54+00:00,345.36,339.19,340.70,340.63,339.12,335.01,330.26,324.43,315.94,312.61,309.31,314.91,317.50,314.93,304.98,282.53,233.81,307.96,344.63,348.66,341.27,353.28,371.58,380.50,379.48,380.46,376.67,371.76,367.28,362.04,358.11,356.14,366.99,365.52,L7
2004-01-27 21:56:50+00:00,347.30,337.55,337.94,340.71,339.49,326.46,321.59,318.73,307.79,292.76,295.84,307.36,315.04,313.23,306.64,286.67,236.81,305.77,344.63,349.17,341.01,358.26,375.37,384.43,381.62,379.63,375.30,368.10,362.91,358.70,354.76,351.42,363.09,364.96,L5
2004-02-05 21:50:41+00:00,346.71,336.33,337.30,341.31,341.18,329.25,324.49,320.48,309.37,294.40,295.45,307.20,314.70,313.56,306.17,286.37,241.27,308.26,345.42,349.76,339.76,359.07,376.17,387.28,384.06,381.72,377.05,369.72,363.62,360.04,354.50,351.45,363.98,365.81,L5
2004-04-01 22:01:04+00:00,348.24,338.94,337.53,338.52,341.72,328.11,323.12,321.01,308.49,290.78,294.59,310.46,314.48,312.44,306.37,289.81,249.88,313.75,347.57,351.61,344.71,364.88,380.27,387.88,385.16,381.42,377.31,370.53,365.08,362.02,356.09,352.20,366.95,372.99,L7
2004-05-26 22:07:09+00:00,346.88,334.95,333.27,335.89,341.72,328.11,323.12,320.61,308.14,288.03,284.39,300.26,307.80,307.78,304.60,292.56,258.11,317.98,351.72,351.75,346.52,363.56,380.22,387.88,385.16,381.42,376.84,368.98,362.17,359.93,346.66,340.25,361.44,374.14,L7
2004-06-03 21:59:06+00:00,342.88,333.37,331.52,335.08,337.85,326.53,321.91,321.57,309.11,291.00,287.63,300.29,306.53,306.09,302.84,289.94,258.11,314.63,348.23,349.47,342.79,359.86,377.74,386.24,384.06,380.22,373.31,365.17,359.76,351.84,340.26,340.25,357.35,368.04,L5
2004-06-11 22:07:02+00:00,344.11,334.41,332.07,337.63,338.49,329.86,327.04,323.75,313.85,299.35,297.91,300.29,306.53,306.09,302.84,289.94,258.11,314.63,348.23,349.47,342.79,359.86,377.74,386.24,384.06,380.22,373.31,371.32,367.56,355.56,340.26,340.25,357.35,368.04,L7
2004-06-12 21:53:11+00:00,346.88,336.10,333.24,340.20,340.09,332.47,330.07,323.75,313.85,299.35,297.91,300.29,306.53,306.09,302.84,289.94,258.11,314.63,348.23,349.47,342.79,359.86,377.74,386.24,384.06,380.22,373.31,375.23,367.56,355.56,340.26,340.25,360.61,368.04,L5
2004-07-29 22:06:51+00:00,348.63,340.07,334.85,340.86,339.61,336.79,336.05,328.13,320.17,306.89,305.59,293.62,302.08,306.07,300.93,285.85,263.89,315.19,346.32,347.83,339.79,356.15,374.02,385.34,377.94,374.91,366.63,375.36,370.55,355.47,340.45,351.58,357.47,359.52,L7
2004-08-07 22:00:37+00:00,349.86,342.23,334.88,340.14,337.96,336.59,337.01,328.47,322.40,310.67,311.43,278.79,296.31,298.98,296.78,283.93,268.70,312.45,344.82,345.70,341.46,354.10,371.34,380.11,373.45,357.34,354.17,369.27,372.96,351.19,327.44,,354.94,345.49,L7
2004-08-22 22:01:12+00:00,346.17,337.65,327.68,331.57,331.41,336.59,337.01,328.47,322.40,310.67,311.43,278.79,296.31,303.98,303.19,283.93,276.20,314.07,342.67,343.01,340.64,352.68,364.96,376.97,372.41,360.56,359.10,370.75,372.08,356.42,338.40,336.64,353.24,348.25,L5
2004-08-23 22:00:35+00:00,341.83,334.04,327.68,331.57,331.41,336.59,337.01,328.47,322.40,310.67,295.88,282.19,296.88,303.04,301.88,283.39,261.36,314.07,339.08,335.71,335.72,352.68,364.96,376.97,372.41,360.56,359.10,370.75,372.08,354.88,338.40,326.70,348.60,347.38,L7
2004-08-30 22:06:44+00:00,341.31,334.93,326.63,328.06,329.95,336.71,336.51,327.11,315.60,303.69,295.88,282.19,296.88,303.04,301.88,283.39,263.61,313.76,342.38,338.81,339.16,352.68,364.96,376.97,372.41,360.56,359.10,370.75,372.08,354.88,338.40,326.70,348.60,347.38,L7
2004-09-16 21:55:41+00:00,341.31,334.93,326.63,328.06,329.95,336.71,336.51,327.11,310.12,300.13,295.82,288.56,301.84,306.85,303.88,283.72,258.01,312.28,343.07,340.18,337.74,349.17,365.61,377.64,375.47,366.40,365.48,372.82,372.14,357.39,343.59,335.25,351.10,350.07,L5
2004-10-10 22:00:20+00:00,337.64,330.05,320.57,324.54,325.15,335.26,336.51,327.11,310.12,300.13,295.82,288.56,301.84,307.40,303.14,279.65,250.80,308.73,341.99,339.51,336.02,344.54,361.71,375.61,375.11,366.40,365.48,372.82,372.14,357.39,343.59,335.25,348.01,347.21,L7
2004-10-18 21:56:23+00:00,339.91,330.80,319.43,322.75,325.01,335.49,335.47,320.59,307.81,301.67,302.30,296.08,305.53,308.87,304.82,282.56,253.32,311.60,344.68,341.84,336.70,345.07,362.86,376.99,377.77,371.33,369.84,374.41,372.44,358.73,347.77,339.97,351.01,351.15,L5
2004-11-10 22:03:00+00:00,340.04,332.06,321.62,323.14,324.40,334.27,333.42,319.07,308.67,303.90,304.93,300.07,306.41,308.04,304.97,284.83,257.02,312.37,346.36,343.93,336.71,344.81,363.77,377.89,380.11,374.86,372.11,375.85,370.80,359.02,349.30,342.31,353.38,352.38,L5
2004-11-19 21:56:55+00:00,341.05,332.87,323.51,322.66,323.42,332.72,331.63,318.57,310.26,306.12,309.22,303.50,308.34,307.35,304.98,286.63,257.02,313.59,348.06,344.41,337.19,344.63,365.69,379.31,381.79,377.30,374.03,376.66,370.94,359.19,351.16,344.66,355.05,355.29,L5
2005-01-13 22:04:05+00:00,342.54,334.45,323.35,313.71,318.96,330.85,331.33,319.25,311.96,311.67,314.15,306.37,306.83,306.33,306.02,292.37,263.02,320.45,352.74,347.51,339.92,347.22,369.58,382.84,384.97,379.22,377.56,376.02,371.23,363.79,357.75,347.48,353.97,356.33,L5
2005-01-14 22:01:13+00:00,344.42,335.93,324.89,315.04,319.54,331.61,333.49,323.36,316.54,316.75,319.19,306.37,306.83,306.33,306.02,292.37,263.02,321.28,353.99,348.24,340.68,348.73,372.04,384.58,386.67,381.32,379.64,378.15,373.19,366.05,357.75,347.48,353.97,356.33,L7
2005-01-21 22:07:23+00:00,344.42,335.93,324.89,315.04,321.27,333.25,335.08,326.68,319.25,319.36,321.43,308.44,306.53,306.92,306.84,293.91,263.02,321.28,353.99,348.24,340.68,348.73,372.04,385.12,386.85,382.62,381.35,379.48,374.25,367.35,359.85,349.80,356.88,358.95,L7
2005-02-07 21:58:15+00:00,344.00,334.34,324.20,315.50,321.94,333.19,335.26,330.69,322.36,321.39,322.19,320.07,311.25,311.06,312.42,301.16,263.02,321.66,354.03,348.20,340.16,348.95,372.05,384.18,389.03,390.16,389.25,387.01,375.70,369.25,361.47,351.18,362.39,370.35,L5
2005-02-14 22:04:33+00:00,344.00,334.34,324.20,315.50,322.96,334.26,337.45,332.30,324.85,323.69,323.07,318.45,311.75,312.10,314.01,299.79,263.02,321.66,354.03,348.20,340.16,348.95,372.05,384.18,389.03,390.16,389.25,387.01,375.70,369.25,361.47,351.18,363.31,372.25,L5
2005-02-15 22:01:25+00:00,344.69,334.34,324.20,315.50,322.96,334.26,337.45,332.30,326.18,325.27,323.37,316.71,311.41,312.84,314.01,302.52,267.55,324.01,355.09,349.16,340.16,348.95,372.05,384.18,389.03,390.16,389.25,386.24,375.82,369.88,362.01,352.19,363.93,374.30,L7
2005-02-23 21:58:31+00:00,348.90,338.51,327.36,317.78,324.73,334.26,337.45,332.30,326.18,325.27,329.23,319.42,312.83,315.32,316.16,306.16,269.15,327.16,359.69,353.87,342.53,349.72,374.42,385.68,391.22,392.65,391.17,387.14,376.44,372.40,363.59,358.56,370.15,378.73,L5
2005-03-02 22:04:48+00:00,350.61,335.56,325.89,320.45,327.56,335.86,338.83,335.37,330.63,330.45,329.66,320.48,315.69,317.52,318.50,308.70,270.66,327.86,359.46,353.51,340.96,349.60,373.95,385.08,389.83,391.92,391.51,387.22,376.92,372.58,364.54,359.33,371.01,379.21,L5
2005-03-03 22:01:30+00:00,350.61,335.56,325.89,320.45,327.56,338.21,340.33,336.41,332.08,331.49,329.97,321.16,318.13,319.37,320.26,310.21,270.66,327.86,359.46,353.51,340.96,349.60,373.95,385.08,389.83,391.14,390.88,387.36,377.13,372.49,365.69,360.00,371.35,381.03,L7
2005-04-03 22:05:04+00:00,350.30,335.51,325.25,322.05,328.89,338.24,340.41,336.75,335.34,335.25,333.57,323.87,320.11,320.33,322.06,312.43,279.43,329.76,360.61,353.92,342.33,351.03,374.82,385.79,389.55,389.93,389.06,386.07,376.68,372.88,367.19,360.96,372.32,382.38,L5
2005-05-30 21:59:15+00:00,348.95,334.56,327.20,328.15,333.43,340.03,341.41,341.83,338.76,338.62,333.27,320.55,319.27,322.49,325.02,315.40,291.54,331.92,359.93,352.62,339.44,352.37,376.25,387.28,386.86,384.66,386.12,384.39,376.81,373.79,369.53,363.42,374.09,388.30,L5
2005-07-09 22:01:14+00:00,348.95,334.56,327.20,328.15,333.43,337.83,340.67,341.83,338.90,338.92,333.04,320.55,319.27,322.49,325.02,315.40,291.54,331.92,359.93,352.62,339.44,352.37,376.25,387.28,386.86,384.66,383.80,382.75,375.88,372.24,369.53,363.42,374.09,388.30,L7
2005-07-16 22:07:25+00:00,342.54,324.96,319.04,328.67,334.70,337.98,339.52,341.58,337.68,336.93,330.09,320.21,322.68,326.01,327.15,307.90,288.16,327.27,356.30,349.64,333.28,347.63,369.88,381.94,380.53,381.20,381.01,380.78,374.64,370.64,369.89,363.28,374.09,388.37,L7
2005-08-25 22:06:05+00:00,336.58,326.18,320.93,329.29,333.30,334.59,333.49,333.07,328.48,328.77,326.16,325.23,329.46,325.51,321.67,295.18,268.87,311.09,346.64,338.87,326.78,338.70,362.65,377.33,375.99,374.83,373.06,373.21,366.73,362.31,364.27,355.97,366.51,380.11,L5
2005-09-02 22:07:10+00:00,330.90,329.32,324.68,328.42,328.16,325.93,327.53,326.60,318.11,319.45,321.56,322.66,321.21,315.83,309.05,276.54,262.11,308.07,344.47,336.06,322.18,335.43,361.29,375.40,374.63,369.67,366.15,366.91,360.78,357.47,354.89,348.58,361.95,370.00,L7
2005-09-03 21:59:56+00:00,333.88,334.19,329.27,330.95,330.93,329.82,331.77,330.16,321.44,321.30,322.85,324.20,322.67,318.72,312.08,280.16,235.50,311.89,347.80,339.75,326.14,339.61,364.09,376.97,377.05,373.33,369.43,369.99,364.34,360.08,355.11,349.57,364.33,372.25,L5
2005-10-13 22:00:54+00:00,332.53,333.91,332.33,329.64,328.12,328.06,329.88,328.16,321.03,320.60,321.45,321.54,318.93,313.87,306.94,273.15,206.09,311.50,347.05,336.50,320.53,336.31,361.05,374.54,375.09,372.25,368.75,370.61,363.97,357.18,352.81,347.71,362.40,369.29,L7
2005-11-14 22:01:17+00:00,332.53,337.31,334.50,331.73,330.54,329.09,331.01,330.15,323.47,322.82,323.36,324.51,318.93,313.87,306.94,273.15,206.09,311.50,347.05,339.01,325.04,339.87,362.46,376.25,375.53,373.00,370.50,371.39,365.48,357.83,353.88,347.71,362.40,369.29,L7
2005-11-22 22:00:23+00:00,337.07,341.05,336.85,333.20,330.99,329.06,332.44,332.96,326.44,326.24,327.04,327.06,318.94,312.97,307.20,274.44,211.35,313.03,349.06,340.38,328.37,342.11,363.45,376.91,377.15,374.36,372.52,372.94,366.90,359.18,355.81,350.03,362.76,372.77,L5
2005-11-30 22:01:24+00:00,341.39,344.31,339.14,334.31,333.43,332.06,337.27,338.07,330.95,329.21,329.31,330.32,320.77,316.25,310.61,273.94,211.35,316.22,350.76,340.94,332.93,344.12,364.59,377.81,378.18,376.43,374.86,373.63,369.34,361.12,356.12,350.69,364.70,371.06,L7
2006-01-08 22:07:49+00:00,341.39,344.31,335.22,331.05,333.63,335.83,338.66,338.12,330.29,326.78,326.80,327.42,319.42,316.25,310.61,273.94,211.35,316.22,350.76,340.94,336.90,347.00,366.10,378.26,378.86,376.54,376.36,374.85,369.74,361.51,357.53,351.84,363.20,371.06,L7
2006-02-17 22:08:35+00:00,340.03,343.08,336.51,331.40,332.73,333.86,337.59,338.41,330.40,326.96,325.07,324.04,317.43,316.93,311.55,282.52,219.86,315.57,351.36,342.01,336.90,347.18,366.60,378.02,378.95,375.57,375.71,374.72,369.83,362.07,357.97,351.73,363.74,371.68,L5
2006-03-05 22:08:55+00:00,339.18,342.05,338.10,334.24,333.36,327.96,333.04,339.98,337.45,333.69,325.43,319.49,311.24,314.48,314.89,292.11,243.75,319.98,354.04,345.51,341.36,351.07,370.33,379.57,379.50,374.23,377.02,376.32,371.61,362.62,361.51,354.93,363.77,373.38,L5
2006-04-14 22:08:00+00:00,338.20,342.05,338.10,334.24,333.36,327.96,331.91,340.25,338.20,332.27,321.04,315.07,308.48,315.43,316.93,296.10,252.23,318.54,353.33,347.26,341.36,351.07,370.33,379.57,379.50,374.68,375.77,376.58,372.37,364.52,362.48,356.05,365.25,373.74,L7
2006-04-15 22:03:30+00:00,334.44,342.12,339.73,334.46,331.47,326.14,330.70,340.49,336.78,330.32,318.67,313.37,308.33,315.21,316.93,296.10,252.23,318.54,353.33,347.26,341.36,351.07,370.33,379.57,379.50,374.68,375.77,376.58,372.37,364.52,362.48,356.05,367.02,373.27,L5
2006-06-01 22:08:02+00:00,332.22,340.43,339.59,332.42,328.83,323.43,327.43,338.70,334.42,325.20,314.43,307.38,308.71,314.56,317.39,302.71,261.77,321.00,351.44,346.83,339.03,351.25,371.73,376.85,378.33,372.20,371.74,375.29,369.96,364.21,362.02,352.70,368.12,374.46,L7
2006-06-10 22:01:49+00:00,332.22,340.43,339.59,332.42,324.71,320.95,328.09,337.20,334.42,325.20,314.43,309.06,308.25,314.56,317.39,302.71,261.77,321.00,351.44,346.83,338.09,350.72,371.73,376.85,378.33,371.95,371.23,374.50,369.96,364.21,362.02,352.70,368.12,374.46,L7
2006-06-17 22:07:58+00:00,332.22,340.15,338.60,329.58,320.59,319.10,325.59,334.07,331.68,323.85,315.37,309.07,308.25,314.56,317.39,302.71,261.77,321.00,351.44,345.64,336.81,348.29,373.63,377.87,382.06,371.52,369.94,372.90,369.81,362.16,362.63,357.67,368.12,374.46,L7
2006-06-26 22:01:44+00:00,337.08,342.06,338.60,329.58,320.61,319.27,325.86,334.64,331.68,323.85,315.37,309.07,308.25,314.56,317.39,302.71,261.77,321.00,351.44,345.64,336.81,348.29,373.63,377.87,382.06,373.14,371.73,372.73,369.81,362.16,362.63,357.67,368.12,374.46,L7
