dates,satname,nzd0094-0000,nzd0094-0001,nzd0094-0002,nzd0094-0003,nzd0094-0004,nzd0094-0005,nzd0094-0006,nzd0094-0007,nzd0094-0008,nzd0094-0009,nzd0094-0010,nzd0094-0011,nzd0094-0012,nzd0094-0013,nzd0094-0014,nzd0094-0015,nzd0094-0016,nzd0094-0017,nzd0094-0018,nzd0094-0019,nzd0094-0020,nzd0094-0021,nzd0094-0022,nzd0094-0023,nzd0094-0024,nzd0094-0025,nzd0094-0026,nzd0094-0027
2010-02-13 22:03:42+00:00,L7,,,,,,,,354.20,,,370.58,382.64,385.05,381.97,378.05,375.32,376.46,378.90,383.67,380.93,381.42,,,378.15,380.61,368.89,361.97,368.55
2010-02-21 22:02:44+00:00,L5,336.05,373.87,356.62,341.42,352.57,375.23,372.76,370.12,364.78,369.14,384.16,394.71,390.87,380.25,380.55,374.94,376.83,379.85,385.80,392.82,391.37,388.02,390.91,384.47,388.72,,,
2010-03-17 22:03:57+00:00,L7,318.01,331.33,336.87,328.74,333.25,337.49,341.85,341.04,342.41,344.21,,,363.44,360.18,354.76,354.63,352.05,359.27,363.43,365.94,365.69,362.44,362.94,,,355.68,351.97,357.37
2010-07-23 22:04:02+00:00,L7,377.23,405.90,403.59,372.97,367.48,385.90,377.49,370.97,,,381.57,384.72,390.92,383.87,389.95,384.08,380.88,382.02,382.57,380.03,380.53,,,387.69,408.44,378.06,375.19,390.61
2010-09-25 22:04:05+00:00,L7,,,,,,,,,,321.26,,,390.97,381.60,385.29,379.97,379.98,383.46,390.45,392.21,395.13,387.75,,,386.25,374.85,378.83,371.74
2011-01-07 22:01:44+00:00,L5,354.60,368.73,361.95,342.55,341.23,347.80,349.62,354.96,359.43,365.09,371.93,376.07,382.13,377.86,379.36,377.07,373.76,372.85,378.39,379.58,378.99,380.10,383.07,377.33,377.05,370.62,368.95,376.63
2011-02-16 22:05:15+00:00,L7,473.74,494.15,381.34,341.28,375.02,372.94,355.58,355.09,358.49,364.24,,,382.88,375.21,369.84,370.22,367.14,367.88,378.38,379.70,377.53,377.23,376.46,,,,,
2011-03-12 22:01:43+00:00,L5,,,,,,,,347.08,353.85,361.86,370.03,382.51,388.73,389.06,381.85,380.60,378.79,374.80,377.12,374.52,375.61,373.91,375.72,373.77,378.69,365.51,364.48,371.41
2011-05-23 22:05:23+00:00,L7,318.43,317.95,348.36,350.82,351.49,,,350.76,357.61,362.50,373.27,377.82,384.85,378.49,371.35,370.15,368.94,372.32,,,377.22,378.58,381.02,374.86,374.04,367.41,368.03,373.36
2011-08-11 22:05:13+00:00,L7,489.67,492.94,,,367.88,364.28,361.95,370.16,372.63,376.06,373.98,379.50,384.33,379.07,378.20,,,371.85,377.08,381.06,383.45,385.34,381.07,378.11,386.70,367.57,359.49,369.78
2011-08-27 22:05:11+00:00,L7,,,341.57,352.46,390.19,369.16,380.97,369.54,384.36,397.15,385.50,391.25,393.82,390.32,,,384.54,400.13,388.48,396.32,396.10,397.93,393.27,387.44,412.08,387.45,,
2011-09-12 22:05:05+00:00,L7,,,,,,,,,,371.44,372.75,373.61,376.92,372.76,358.11,344.49,,,377.84,376.57,363.96,367.83,378.59,383.59,392.09,362.95,,
2012-01-18 22:05:49+00:00,L7,,,421.94,417.40,398.71,391.50,386.71,378.79,381.26,383.68,388.35,404.10,415.76,389.63,,,379.24,383.67,388.10,403.97,392.35,396.26,393.38,383.34,406.17,369.09,362.86,
2012-04-07 22:05:52+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-05-18 22:00:20+00:00,L7,,,,,362.69,355.52,355.95,362.64,369.58,371.74,375.80,384.11,,,,,,,,,,,,381.47,,,,
2012-06-26 22:06:18+00:00,L7,310.88,313.52,328.74,,,339.55,339.96,345.41,354.06,362.48,370.25,382.79,391.72,381.06,375.69,371.43,,,386.16,391.87,391.42,390.69,389.52,375.49,382.86,359.87,,369.22
2012-07-12 22:06:34+00:00,L7,572.37,630.44,420.38,426.11,396.24,379.29,374.51,371.21,374.89,365.79,376.52,386.09,399.22,,382.38,380.01,379.91,381.18,388.07,386.16,387.83,389.45,384.40,381.23,413.08,,,380.31
2013-01-04 22:07:58+00:00,L7,286.57,,,328.39,333.76,336.22,339.61,342.09,348.68,352.10,362.20,370.05,376.05,373.64,366.38,,372.33,373.78,377.26,384.57,379.80,380.89,381.20,375.38,375.75,365.83,358.74,
2013-03-09 22:07:57+00:00,L7,374.26,383.80,378.75,359.36,356.37,353.07,352.11,348.38,351.42,355.27,363.57,373.89,,,376.57,378.34,376.19,377.66,381.00,386.71,385.72,384.44,383.85,375.78,374.45,,361.04,368.20
2013-03-25 22:07:51+00:00,L7,359.02,364.41,367.75,374.37,365.35,359.63,355.15,354.33,355.21,,,372.87,380.58,375.73,374.90,374.07,373.73,379.55,383.19,386.75,389.59,384.86,,,378.41,369.50,359.14,370.05
2013-05-12 22:07:41+00:00,L7,287.22,303.84,332.01,332.73,332.83,340.42,342.79,343.34,345.95,347.15,354.63,364.47,,360.08,362.38,360.73,363.10,361.92,369.90,383.74,381.90,381.10,381.68,375.53,,,353.95,364.51
2013-05-20 22:13:50+00:00,L8,530.36,604.97,415.68,379.19,387.80,382.80,380.19,381.53,380.84,381.21,381.00,387.35,398.71,395.88,404.95,405.20,398.13,396.68,402.02,409.01,408.37,405.19,400.15,385.25,410.57,375.78,376.94,380.32
2013-05-28 22:07:35+00:00,L7,287.57,309.30,330.74,331.38,329.01,326.34,325.89,325.73,328.54,333.76,336.92,,,356.36,356.45,354.99,356.44,355.62,362.27,369.20,365.70,363.53,368.13,360.88,,356.02,354.24,370.07
2013-06-05 22:13:51+00:00,L8,489.54,492.36,366.84,361.88,366.41,358.64,356.74,357.35,356.23,359.45,368.32,375.27,383.69,378.68,379.28,379.24,378.74,380.75,387.12,391.56,393.59,385.30,383.90,375.64,381.03,363.95,364.29,370.65
2013-06-21 22:13:43+00:00,L8,524.54,645.63,516.08,,389.07,387.11,385.76,388.09,391.74,386.62,383.31,391.15,403.48,395.62,404.09,405.70,396.61,401.37,400.84,411.56,408.00,404.44,399.01,388.85,,381.64,386.01,389.80
2013-07-07 22:13:48+00:00,L8,315.94,323.49,349.21,351.10,361.92,361.15,360.99,360.47,362.56,365.63,369.48,379.39,386.22,381.30,381.27,379.93,379.68,384.16,391.29,395.15,396.40,389.38,391.74,382.90,385.56,368.21,365.89,371.96
2013-07-15 22:07:11+00:00,L7,314.30,314.31,336.44,343.82,346.82,347.39,347.80,350.53,352.92,358.25,363.68,373.75,,,375.40,370.15,372.19,375.44,384.50,388.63,389.63,383.31,385.95,377.02,375.79,,357.23,374.02
2013-08-16 22:07:07+00:00,L7,480.36,,514.26,,388.93,380.64,376.56,376.78,376.56,375.21,383.24,391.54,400.04,394.21,395.58,,,401.17,411.69,415.56,412.01,409.65,408.75,400.87,416.58,387.47,378.39,
2013-09-17 22:07:29+00:00,L7,446.94,479.97,469.98,350.83,353.81,350.87,,,356.53,362.07,368.34,375.89,385.32,378.42,374.61,374.12,373.13,377.38,382.85,,,380.68,379.94,373.54,378.70,364.53,357.39,364.68
2013-10-03 22:07:40+00:00,L7,321.15,447.77,334.99,351.48,358.16,356.48,355.65,358.20,,,379.92,386.45,394.47,387.81,385.58,384.32,385.71,390.12,393.51,397.93,395.35,,,381.47,397.17,380.64,367.87,372.33
2013-10-19 22:07:51+00:00,L7,,,325.30,332.39,337.85,337.81,340.13,342.90,342.94,352.59,359.84,366.19,376.98,372.07,,,369.15,378.42,379.05,383.89,379.76,379.22,381.22,375.40,377.18,363.23,,
2013-10-27 22:13:31+00:00,L8,454.89,479.00,432.55,366.36,365.69,363.85,363.15,364.70,371.57,377.44,384.41,391.51,402.12,398.03,396.54,394.16,396.21,397.35,402.59,404.68,401.34,400.63,400.55,399.99,414.98,387.36,380.63,374.18
2013-11-12 22:13:32+00:00,L8,508.47,651.50,653.54,,371.60,366.76,380.40,378.73,379.91,384.16,391.45,404.39,408.96,398.75,400.79,392.54,390.56,393.08,398.29,404.81,396.19,391.31,388.78,381.68,403.16,372.94,367.74,375.32
2013-12-14 22:13:21+00:00,L8,483.78,515.05,525.02,,362.42,364.43,367.08,369.65,371.12,384.26,393.10,400.37,413.68,406.11,406.65,403.90,405.65,407.61,411.71,409.42,408.40,404.76,393.91,385.94,416.12,376.31,368.86,373.52
2014-01-31 22:12:52+00:00,L8,292.41,309.61,305.92,302.41,302.32,313.75,320.51,327.18,331.57,333.14,345.56,352.00,363.40,354.02,357.42,354.92,355.08,359.58,362.62,368.17,371.37,366.94,364.58,360.14,365.23,346.84,353.26,349.11
2014-03-20 22:12:13+00:00,L8,,,,,,,323.21,328.46,335.24,339.48,345.13,355.74,360.56,364.30,356.39,360.61,355.92,360.94,361.61,373.54,367.26,370.91,364.82,363.35,362.56,354.22,352.08,358.80
2014-04-05 22:11:58+00:00,L8,315.93,323.80,324.12,314.66,314.96,320.83,321.52,332.75,339.58,344.57,355.51,361.21,370.74,358.63,358.86,360.84,365.94,363.01,366.78,371.54,372.57,363.22,370.28,356.73,364.70,348.87,351.68,349.10
2014-04-29 22:09:01+00:00,L7,321.19,,,325.85,328.89,333.20,337.47,340.27,343.79,349.04,355.31,367.20,371.77,369.14,362.55,,372.53,373.65,,,,,,,,,,
2014-05-15 22:09:08+00:00,L7,321.26,333.13,337.55,,,330.37,337.24,343.66,347.42,352.89,359.70,369.07,375.63,371.88,370.92,365.37,,,378.18,379.64,381.61,381.67,382.86,380.96,379.08,367.49,361.93,369.03
2014-05-23 22:11:18+00:00,L8,539.87,661.50,553.44,,403.77,406.89,405.11,371.41,371.89,375.08,380.41,387.27,398.25,395.46,403.55,396.37,391.70,399.49,399.34,407.26,409.11,412.57,408.12,388.87,,377.18,374.42,372.49
2014-05-31 22:09:12+00:00,L7,320.26,330.80,336.38,324.09,320.98,322.47,328.48,336.25,338.71,342.00,,,369.54,366.54,361.03,361.77,361.77,361.22,370.06,374.17,373.43,372.90,,,367.78,359.35,356.91,361.72
2014-06-16 22:09:12+00:00,L7,305.04,322.91,316.64,304.40,306.59,309.44,312.67,,,332.19,336.76,347.57,356.94,351.91,350.48,346.49,349.01,351.14,355.18,362.68,,,363.18,354.68,360.09,348.28,346.06,354.21
2014-07-02 22:09:19+00:00,L7,320.51,330.85,347.30,324.59,319.41,,,338.72,346.95,352.03,358.34,369.45,375.67,368.51,362.45,365.30,366.40,373.14,,,381.38,380.20,379.65,371.53,374.81,357.80,355.32,367.73
2014-10-14 22:12:02+00:00,L8,343.30,361.55,368.00,343.34,337.82,335.01,334.04,339.54,342.09,348.70,353.96,362.08,372.89,370.04,370.41,364.77,369.40,372.87,378.25,373.57,379.20,375.26,377.98,370.99,374.88,365.04,360.61,369.33
2014-10-30 22:11:58+00:00,L8,418.93,418.30,389.12,356.02,344.04,338.86,340.29,349.69,347.46,355.92,362.80,369.57,377.88,376.15,377.01,371.08,375.33,380.81,385.44,378.35,,,,,,,,
2014-12-01 22:12:00+00:00,L8,607.45,660.39,465.85,434.66,393.61,373.43,361.94,361.47,363.94,380.50,390.35,409.24,409.64,407.65,396.83,394.33,401.83,418.60,414.77,397.59,410.33,399.22,401.78,392.82,412.51,390.47,388.86,385.66
2014-12-09 22:10:12+00:00,L7,320.98,350.79,345.37,,,329.93,335.21,337.89,343.45,343.43,353.05,357.84,371.11,367.10,364.58,365.00,,,368.65,370.72,372.95,371.11,369.73,365.07,368.95,358.07,356.32,363.81
2015-01-26 22:10:26+00:00,L7,,346.71,348.17,339.67,328.98,328.77,324.56,328.81,333.91,338.34,346.58,351.62,363.98,,,355.60,358.17,359.30,363.04,369.34,370.37,371.45,367.14,367.69,365.99,,,
2015-02-27 22:10:40+00:00,L7,571.34,609.51,428.90,400.60,381.86,363.46,362.40,367.57,372.65,376.34,381.06,383.51,,,387.99,391.43,385.69,389.73,391.88,395.66,396.10,399.15,395.11,388.84,395.91,,,375.78
2015-03-31 22:10:52+00:00,L7,474.30,,409.65,389.83,389.05,374.51,367.39,361.34,371.35,375.42,380.40,385.12,395.79,382.91,,,389.21,390.46,392.85,400.47,398.16,395.21,387.77,383.82,395.58,377.64,379.18,
2015-04-24 22:11:08+00:00,L8,332.93,358.66,358.93,343.17,340.48,334.67,331.74,331.55,336.67,343.46,354.61,362.71,369.83,367.44,358.21,364.20,360.78,368.47,365.80,376.43,377.49,381.10,373.61,376.04,370.40,363.24,357.12,367.83
2015-05-02 22:11:08+00:00,L7,354.16,370.43,,362.13,365.41,356.15,351.26,354.69,351.92,360.19,367.28,379.15,387.37,381.74,379.45,377.57,,,395.89,394.69,394.50,387.16,387.69,382.36,392.15,369.81,368.79,375.88
2015-05-10 22:10:52+00:00,L8,335.94,357.05,359.02,349.61,341.77,337.79,335.55,338.25,347.11,344.09,358.12,365.06,376.14,371.33,366.98,365.48,371.19,374.12,379.01,385.56,381.60,383.12,383.53,377.02,374.82,367.09,360.63,370.96
2015-05-18 22:11:16+00:00,L7,308.26,319.07,335.31,318.74,312.34,316.69,303.42,306.54,,333.85,354.57,359.66,369.01,368.98,361.49,361.09,366.90,369.23,374.43,379.74,,,377.87,371.52,369.92,364.31,358.38,367.04
2015-06-03 22:11:21+00:00,L7,347.37,346.36,347.27,334.02,331.76,331.39,324.20,330.25,,,353.36,359.34,373.91,371.39,364.62,361.95,358.59,361.81,366.39,374.81,373.01,,377.01,375.14,379.78,364.52,363.60,369.93
2015-07-05 22:11:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,374.49,359.06,370.35,386.26
2015-07-21 22:11:34+00:00,L7,346.03,349.93,348.49,340.02,341.27,336.23,334.00,338.48,341.10,344.31,,,374.83,373.35,372.85,364.58,372.15,375.98,380.34,385.78,382.16,383.81,382.79,,,368.79,362.94,373.45
2015-07-29 22:11:25+00:00,L8,592.45,642.36,465.73,433.92,408.71,382.03,382.50,380.28,376.54,380.78,383.20,388.58,403.28,400.69,399.07,390.03,397.54,405.69,406.75,420.29,411.90,411.74,409.30,395.03,,387.98,385.26,380.03
2015-08-06 22:11:37+00:00,L7,337.01,337.76,338.18,333.65,337.31,338.99,,,347.09,350.83,356.39,370.40,375.56,374.16,363.72,369.12,366.62,371.83,375.61,,,384.33,382.41,375.21,376.18,367.77,357.61,366.25
2015-08-14 22:11:31+00:00,L8,334.16,329.29,338.24,337.56,345.25,341.87,337.39,342.77,344.31,351.42,355.56,364.09,372.60,371.02,369.83,368.28,372.45,378.20,382.85,389.65,389.83,384.54,385.76,377.54,377.00,363.09,363.09,371.62
