dates,nzd0263-0000,nzd0263-0001,nzd0263-0002,nzd0263-0003,nzd0263-0004,nzd0263-0005,nzd0263-0006,nzd0263-0007,nzd0263-0008,nzd0263-0009,nzd0263-0010,nzd0263-0011,nzd0263-0012,nzd0263-0013,nzd0263-0014,nzd0263-0015,nzd0263-0016,nzd0263-0017,nzd0263-0018,nzd0263-0019,nzd0263-0020,nzd0263-0021,nzd0263-0022,nzd0263-0023,nzd0263-0024,nzd0263-0025,nzd0263-0026,nzd0263-0027,satname
2001-09-27 21:42:29+00:00,286.15,282.67,283.46,289.12,301.74,320.12,307.11,293.84,293.17,299.38,297.89,294.31,295.75,293.43,295.58,302.85,318.43,298.79,291.15,290.34,299.51,296.90,293.46,302.64,315.54,341.38,347.02,347.57,L7
2001-10-13 21:42:15+00:00,288.77,284.26,284.44,289.34,301.63,320.23,307.33,291.77,292.11,298.40,298.83,294.28,295.79,292.15,295.73,302.33,317.77,299.58,290.67,290.75,298.19,295.99,293.61,301.97,314.88,342.17,347.33,348.10,L7
2001-10-29 21:42:21+00:00,287.72,282.77,281.19,286.18,300.19,318.33,305.26,290.21,290.06,297.73,296.53,292.39,292.18,289.43,294.90,299.37,314.31,297.37,290.16,288.90,295.69,293.81,293.66,299.58,312.91,340.98,346.04,349.07,L7
2002-01-17 21:42:52+00:00,288.96,285.06,282.94,288.38,301.91,319.78,307.19,291.74,290.82,299.07,298.03,292.85,292.45,289.40,295.37,301.50,315.79,299.67,290.85,289.53,296.97,293.83,294.15,299.76,314.38,341.43,348.28,351.51,L7
2002-02-18 21:42:54+00:00,289.44,284.46,283.41,288.63,301.99,316.72,304.48,290.04,288.28,297.71,298.41,292.52,291.26,289.16,293.17,298.75,314.95,297.82,289.86,288.23,292.94,291.39,291.94,295.93,311.68,338.20,347.62,351.16,L7
2002-03-22 21:42:52+00:00,288.36,283.52,284.66,286.87,299.50,314.04,300.79,288.50,288.20,296.99,297.34,290.55,287.92,287.38,290.08,296.81,312.98,295.44,287.23,286.86,291.13,290.44,289.65,295.28,312.17,337.09,345.65,349.50,L7
2002-09-14 21:41:55+00:00,289.95,286.23,288.74,288.12,297.69,311.94,299.59,288.92,288.65,294.80,294.11,285.41,288.27,283.30,278.33,295.96,311.78,288.55,285.89,288.42,291.38,291.05,287.83,298.23,318.82,340.79,344.98,350.33,L7
2002-09-30 21:41:47+00:00,289.82,286.88,288.25,285.69,299.07,309.85,303.75,286.18,289.75,287.78,289.48,279.21,291.58,281.22,279.25,295.16,310.98,289.33,290.24,291.49,292.23,294.05,296.93,301.05,319.07,342.17,348.07,353.55,L7
2003-01-20 21:42:33+00:00,294.54,290.44,292.53,290.80,301.42,314.64,303.68,291.59,292.33,292.59,291.67,283.39,288.90,285.16,282.84,297.04,314.48,294.50,292.29,292.94,295.70,295.72,297.86,302.59,321.39,345.76,353.31,352.92,L7
2003-02-05 21:42:41+00:00,295.49,292.09,293.05,294.12,302.69,317.90,304.88,294.50,293.74,295.81,291.98,285.93,287.80,286.70,283.22,297.38,316.88,296.12,293.19,294.84,297.86,298.55,299.24,303.79,322.43,347.37,353.95,352.53,L7
2003-02-21 21:42:44+00:00,292.69,289.53,291.55,292.15,300.32,316.30,303.53,293.67,293.10,295.89,291.29,285.27,286.55,284.85,283.07,296.22,316.59,295.93,293.00,294.47,298.31,298.34,298.72,304.57,322.41,346.19,353.14,352.01,L7
2003-03-09 21:42:49+00:00,293.29,289.97,291.19,292.78,300.92,317.21,304.25,294.51,294.69,297.68,291.31,282.83,285.59,286.03,283.81,295.75,316.50,295.94,294.55,294.14,296.73,300.41,297.93,303.98,320.51,343.81,349.88,350.13,L7
2003-05-12 21:42:48+00:00,292.21,288.73,289.79,294.96,299.36,319.97,301.99,298.30,293.30,301.27,292.06,284.95,285.83,289.56,285.82,295.82,317.68,299.59,296.38,295.79,300.27,302.14,299.02,307.40,321.40,344.13,349.94,348.23,L7
2003-05-28 21:42:46+00:00,290.09,286.53,287.51,292.72,296.99,317.73,299.39,297.30,290.13,299.21,290.83,285.72,286.84,289.60,285.03,295.39,316.24,299.52,296.54,295.35,301.66,301.50,299.42,308.03,321.45,344.62,350.23,349.42,L7
2003-07-15 21:42:38+00:00,289.07,287.18,286.88,292.07,296.43,316.74,299.51,296.09,289.93,298.86,290.88,285.72,287.01,289.32,285.67,296.51,316.44,299.85,296.43,295.01,301.61,302.04,299.74,308.04,321.45,344.62,352.70,352.12,L7
2003-08-16 21:42:28+00:00,280.66,281.29,282.01,287.43,292.02,311.94,296.32,291.69,286.07,295.21,287.81,281.13,288.21,288.18,282.79,294.22,311.43,295.19,292.68,288.84,296.64,298.57,296.70,304.09,315.26,340.65,349.84,350.33,L7
2003-09-25 21:31:42+00:00,279.82,280.59,280.57,287.30,291.63,312.00,292.71,289.94,281.03,294.31,288.31,283.16,290.23,290.99,283.92,298.57,311.13,297.19,288.97,287.88,297.52,296.86,298.17,303.68,314.10,340.90,353.23,351.62,L5
2003-10-19 21:42:20+00:00,282.26,281.54,280.57,287.30,291.63,312.00,292.54,290.51,282.41,295.21,290.07,284.87,288.19,290.32,284.74,299.32,312.88,296.58,289.19,287.88,299.14,298.70,299.69,303.76,314.95,340.51,352.60,351.60,L7
2003-11-04 21:42:27+00:00,282.65,280.84,279.91,286.56,292.23,311.93,293.19,289.90,283.67,294.79,290.38,284.64,287.25,290.32,284.74,300.13,314.86,296.64,290.37,290.00,299.70,299.51,300.67,304.98,315.99,341.50,352.60,351.60,L7
2003-11-20 21:42:43+00:00,284.33,281.67,281.41,286.06,294.19,312.60,294.24,289.59,286.52,295.40,290.22,284.34,285.28,289.91,285.74,301.70,315.60,295.56,291.01,289.73,299.10,300.49,301.03,303.28,314.77,342.39,353.69,353.10,L7
2003-11-28 21:32:34+00:00,285.55,283.43,283.38,286.59,296.04,313.85,295.54,289.16,289.27,297.46,293.16,285.72,285.15,291.56,289.16,304.32,315.97,294.10,290.13,289.33,297.57,300.57,301.89,304.50,316.90,343.81,356.24,354.37,L5
2003-12-06 21:42:46+00:00,285.55,283.43,283.38,285.99,297.07,313.88,295.69,289.46,290.01,298.18,293.81,286.73,286.22,292.56,289.16,304.32,315.97,294.10,290.13,289.33,297.57,300.57,301.89,305.49,318.49,344.91,356.14,354.37,L7
2003-12-14 21:32:38+00:00,285.55,283.43,283.38,285.99,297.07,313.88,295.69,289.46,290.01,296.95,292.65,286.12,285.56,294.97,293.26,306.54,315.97,295.04,291.37,291.16,298.58,301.78,303.69,308.64,321.75,346.92,357.59,355.71,L5
2003-12-30 21:32:48+00:00,286.08,283.13,283.30,286.84,297.79,314.13,295.93,288.61,289.30,296.25,292.71,285.43,284.55,294.07,294.03,307.88,316.95,296.63,292.90,293.47,300.00,301.70,303.69,308.64,321.75,346.92,357.59,355.71,L5
2004-01-23 21:43:06+00:00,286.33,281.70,283.17,286.86,298.25,314.56,296.37,288.59,289.37,296.20,293.44,286.35,284.20,294.42,295.36,308.20,316.93,296.64,292.81,293.85,299.45,301.25,303.97,308.20,321.42,346.44,355.44,352.84,L7
2004-02-24 21:43:09+00:00,288.97,283.17,284.08,287.82,299.25,315.39,297.52,289.90,291.14,298.08,296.05,288.62,284.89,294.90,298.78,310.61,320.39,299.97,296.33,298.59,303.00,304.17,306.45,311.67,324.93,347.21,355.54,354.94,L7
2004-03-19 21:33:10+00:00,289.22,283.94,284.80,289.11,300.13,316.65,299.20,292.24,292.96,299.19,296.50,290.66,287.07,296.11,300.39,311.47,322.02,301.84,298.16,299.86,304.44,305.76,307.70,312.53,326.17,347.96,356.02,354.98,L5
2004-03-27 21:43:21+00:00,288.75,283.59,284.67,288.73,299.40,315.80,300.38,293.46,294.82,299.20,297.18,292.71,288.61,296.82,301.59,311.45,322.94,301.38,299.81,301.10,305.93,306.85,308.49,314.18,328.25,349.68,357.35,356.16,L7
2004-04-04 21:33:25+00:00,287.77,282.77,283.45,288.05,299.52,315.48,300.39,293.52,294.60,299.63,297.53,293.45,289.10,296.97,300.94,310.36,322.94,301.63,299.32,301.72,306.47,307.20,308.53,314.52,328.83,349.16,356.93,356.69,L5
2004-05-06 21:34:22+00:00,286.11,282.32,284.06,288.11,299.66,315.53,301.48,294.18,295.31,301.06,297.66,294.88,291.16,298.17,302.12,311.76,322.68,304.14,300.25,300.75,305.85,306.46,307.41,314.67,330.43,350.01,357.39,356.70,L5
2004-06-15 21:43:05+00:00,281.15,278.56,278.75,286.75,297.27,312.98,302.10,294.36,292.44,300.61,296.69,295.76,293.52,298.24,301.59,311.03,323.73,309.20,300.98,301.68,308.04,307.02,305.45,310.48,328.33,347.88,355.08,354.17,L7
2004-06-23 21:35:46+00:00,279.78,278.14,277.20,285.35,296.40,312.19,301.48,293.86,291.22,299.68,295.89,295.07,293.61,298.42,301.88,309.12,323.13,308.79,301.15,301.16,309.07,307.80,305.73,310.34,328.44,347.98,355.50,354.74,L5
2004-07-25 21:36:37+00:00,276.53,277.61,275.74,284.26,295.14,311.76,300.67,294.76,292.54,299.88,295.92,296.57,296.24,299.72,301.75,306.74,323.53,309.36,302.75,300.60,310.17,309.09,304.91,309.85,328.16,347.89,355.27,355.15,L5
2004-08-02 21:42:52+00:00,276.53,277.61,275.74,283.31,293.87,310.56,298.93,293.43,292.15,298.77,296.11,295.52,295.50,298.74,301.63,305.69,322.75,309.36,302.00,299.96,308.74,308.68,303.68,308.73,327.28,347.67,354.72,354.68,L7
2004-08-10 21:36:56+00:00,276.32,276.35,274.59,282.29,292.82,309.34,298.14,293.24,292.81,298.68,295.71,294.79,294.00,297.48,300.00,303.87,321.65,307.00,300.11,298.84,307.53,307.89,302.70,308.36,326.36,346.61,353.41,352.24,L5
2004-08-26 21:37:23+00:00,275.88,274.25,272.33,279.49,290.85,306.07,294.43,290.53,290.58,296.04,292.45,291.77,292.00,294.54,296.28,301.39,318.64,303.21,297.83,296.47,305.02,306.06,301.88,307.06,324.53,345.24,351.81,351.73,L5
2004-09-03 21:42:47+00:00,276.02,273.37,271.79,278.79,290.09,305.05,293.29,289.52,289.46,294.56,290.61,290.51,291.22,293.30,294.31,301.39,317.44,301.20,295.90,294.95,302.89,304.61,301.20,306.22,323.80,344.36,351.58,351.73,L7
2004-09-19 21:42:41+00:00,274.35,270.89,269.52,276.49,288.38,302.87,290.21,286.88,286.98,291.97,288.21,288.15,289.05,291.23,290.79,298.48,314.84,297.71,293.82,293.44,299.80,302.00,299.10,304.11,321.91,342.44,350.51,351.06,L7
2004-10-13 21:38:32+00:00,275.69,271.91,269.94,277.22,286.24,301.37,288.85,284.02,283.38,287.98,286.23,285.57,287.23,289.39,288.63,296.62,314.18,296.97,293.90,291.59,297.13,299.74,296.62,301.43,319.25,341.35,350.07,352.10,L5
2004-10-29 21:38:52+00:00,277.13,273.42,271.88,279.06,286.56,301.97,289.66,284.02,283.83,288.94,287.96,287.20,288.19,290.34,289.20,296.02,314.08,296.77,293.26,291.54,296.78,300.62,297.65,302.37,320.35,341.35,350.07,352.10,L5
2004-11-06 21:42:59+00:00,277.93,273.96,271.80,279.88,285.71,301.12,289.39,282.87,282.50,287.33,288.38,286.92,287.41,288.56,287.52,294.23,313.18,294.94,293.12,291.73,296.48,300.71,297.11,302.56,319.71,341.44,350.09,352.16,L7
2004-11-22 21:43:05+00:00,277.77,273.46,271.25,279.56,285.87,300.77,289.16,281.85,281.33,286.78,288.06,286.03,286.48,287.00,285.85,294.23,313.18,293.81,292.06,290.55,295.29,299.53,295.87,301.16,318.97,341.22,349.67,351.26,L7
2004-12-08 21:43:14+00:00,277.77,273.46,271.25,279.56,286.26,300.84,288.72,281.68,280.74,286.44,287.73,285.73,286.33,285.85,284.91,294.04,313.31,293.42,292.06,290.10,294.98,299.09,295.43,300.74,318.46,341.66,349.86,351.78,L7
2005-01-17 21:40:13+00:00,282.22,276.11,275.27,282.27,288.45,303.03,289.57,282.76,282.47,287.85,290.53,286.70,284.82,283.35,281.96,294.71,313.69,292.31,293.69,292.22,294.46,300.20,296.32,302.76,318.55,342.90,351.16,353.01,L5
2005-02-10 21:43:38+00:00,285.04,278.34,277.60,284.50,290.98,304.00,291.49,282.86,280.07,286.11,289.03,285.98,284.33,281.43,277.67,293.61,312.46,290.93,292.14,291.35,292.46,298.32,296.55,303.06,318.60,343.30,352.10,355.00,L7
2005-02-18 21:40:42+00:00,286.80,279.84,279.42,286.02,292.63,305.34,292.61,284.58,281.04,287.86,290.20,286.83,285.41,283.58,280.98,295.81,314.87,293.06,294.60,292.17,293.84,298.82,296.21,303.36,318.67,344.30,352.69,354.92,L5
2005-02-26 21:43:44+00:00,288.66,282.51,282.03,289.15,294.25,308.12,295.21,286.11,282.75,289.88,292.44,289.60,287.85,285.89,283.28,296.74,316.54,295.00,295.47,293.87,295.11,300.07,296.67,304.02,319.80,345.03,354.53,355.71,L7
2005-03-22 21:41:05+00:00,292.36,286.61,284.06,291.51,297.04,310.70,298.60,288.72,284.91,293.42,296.70,291.65,289.22,288.02,286.84,298.59,321.99,297.98,297.02,296.92,299.17,302.65,298.19,305.55,320.43,347.20,355.50,355.90,L5
2005-03-30 21:43:44+00:00,291.68,286.71,284.06,291.51,297.04,310.70,298.59,289.71,286.10,293.98,296.09,291.32,289.12,288.47,287.22,298.97,321.43,297.77,297.02,296.92,299.37,301.88,297.84,304.99,319.95,346.24,354.87,355.13,L7
2005-04-15 21:43:37+00:00,288.74,284.33,282.50,289.64,296.80,309.49,297.19,289.71,286.96,294.49,294.54,290.34,288.21,287.56,286.23,297.65,320.43,296.55,294.79,294.61,297.71,301.10,297.59,304.40,319.51,345.91,353.78,351.78,L7
2005-05-01 21:43:39+00:00,288.59,284.04,281.89,286.99,296.78,309.17,296.54,289.64,286.54,293.72,293.28,288.36,286.92,285.82,284.89,298.13,321.74,296.72,295.83,294.84,298.28,300.46,296.66,304.32,318.77,345.96,353.79,352.89,L7
2005-05-09 21:41:19+00:00,287.74,283.96,281.62,286.49,297.36,309.63,295.45,290.31,287.35,294.29,292.30,287.16,285.84,285.55,284.44,297.43,321.67,297.58,296.33,295.03,299.52,300.56,297.31,304.12,318.79,345.65,353.26,352.38,L5
2005-05-25 21:41:28+00:00,288.68,286.08,284.76,288.78,299.46,311.69,295.88,291.64,289.26,296.36,293.61,288.74,287.64,287.09,286.74,298.79,322.35,300.55,299.97,298.41,300.85,301.19,298.89,306.03,320.16,345.93,354.59,353.56,L5
2005-06-02 21:43:36+00:00,287.72,285.31,283.94,288.78,299.46,311.69,295.88,290.61,288.24,296.37,293.42,288.55,288.01,286.58,286.49,298.89,322.16,301.18,301.57,298.41,300.85,300.65,300.11,307.45,321.72,347.14,355.81,355.04,L7
2005-06-10 21:41:36+00:00,287.56,285.35,283.28,287.89,300.10,312.52,297.50,290.98,289.15,297.23,293.83,289.06,288.56,287.23,287.01,300.75,323.54,303.62,302.14,301.36,303.23,301.86,301.73,308.98,323.43,347.70,357.12,355.92,L5
2005-06-26 21:41:40+00:00,285.99,283.83,282.10,286.30,298.69,310.81,296.64,290.01,288.97,297.12,293.05,288.97,288.52,286.31,285.50,299.69,322.17,301.91,300.44,299.17,302.67,301.56,301.86,308.45,323.26,347.40,356.51,355.48,L5
2005-07-12 21:41:47+00:00,284.69,282.69,281.04,285.30,297.81,309.57,295.47,288.69,288.59,296.37,291.93,287.61,287.43,285.55,284.97,299.70,322.33,302.00,300.10,299.26,301.76,301.35,301.27,307.68,322.53,346.69,355.90,355.40,L5
2005-07-20 21:43:29+00:00,283.68,282.01,280.65,284.79,296.65,307.92,294.02,287.05,287.82,295.14,289.86,286.29,287.47,285.42,284.90,299.32,322.30,300.05,296.40,295.22,298.25,298.53,298.44,304.70,320.49,343.59,352.99,352.42,L7
2005-07-28 21:41:57+00:00,284.58,282.75,280.51,285.47,297.87,307.13,293.13,287.11,288.32,295.09,289.74,286.55,287.07,285.93,285.99,299.89,322.54,300.59,296.57,295.10,298.15,298.58,297.98,304.30,319.91,343.79,353.29,352.40,L5
2005-08-13 21:42:05+00:00,284.74,282.57,280.29,285.13,297.96,306.78,291.87,286.65,288.94,296.34,290.21,287.16,286.74,285.37,285.69,299.29,322.29,299.97,295.98,295.67,298.38,299.28,298.39,305.02,320.40,343.19,352.95,352.03,L5
2005-08-29 21:42:10+00:00,283.24,281.22,278.98,283.48,297.42,306.24,291.65,285.45,289.44,296.20,290.08,286.98,286.37,284.39,284.71,300.57,323.00,298.38,294.95,295.31,297.73,298.97,298.67,305.89,321.35,343.31,352.51,352.23,L5
2005-09-06 21:43:12+00:00,283.66,281.46,279.46,283.97,297.61,306.74,292.06,285.12,289.78,296.73,290.57,287.67,286.65,284.46,284.71,300.57,322.63,297.45,294.81,294.56,297.64,298.43,298.13,305.33,320.80,342.72,351.93,352.23,L7
2005-10-08 21:43:05+00:00,282.19,280.25,278.89,283.09,296.70,305.59,290.57,281.73,287.47,295.22,290.02,286.52,285.12,281.79,282.23,299.22,320.50,297.02,295.13,292.73,296.51,297.72,297.24,304.65,320.98,342.13,351.33,351.49,L7
2005-10-24 21:43:19+00:00,285.13,282.90,281.14,285.06,298.32,307.52,292.29,282.44,288.79,297.21,291.78,288.31,286.47,282.75,283.49,300.28,320.50,298.10,296.98,293.92,298.25,298.76,298.30,305.12,321.45,342.75,351.80,351.87,L7
2005-11-09 21:43:30+00:00,286.93,283.83,281.89,287.33,300.14,309.00,294.50,282.84,290.05,298.57,293.10,290.64,288.46,283.75,285.23,301.83,320.26,298.27,297.36,294.85,298.48,299.27,299.48,305.65,322.54,342.97,352.16,350.92,L7
2006-01-20 21:44:01+00:00,295.85,290.57,287.74,293.68,303.56,311.88,297.58,287.01,294.58,301.94,296.63,293.90,289.05,288.40,291.14,303.23,322.29,299.49,298.44,294.96,301.61,302.39,300.19,306.15,323.41,344.64,352.82,349.02,L5
2006-02-21 21:44:44+00:00,294.70,289.44,289.25,294.84,300.17,314.90,301.29,288.43,294.13,302.53,297.71,293.99,291.93,290.76,294.29,308.75,325.37,300.39,300.48,295.85,303.77,301.64,300.75,305.66,324.62,346.55,354.02,351.48,L5
2006-03-09 21:45:04+00:00,290.86,287.41,287.43,293.29,297.42,313.87,300.43,290.01,291.21,300.22,295.45,291.83,291.00,290.44,294.00,305.50,328.25,307.10,301.27,298.96,306.32,303.24,302.08,305.49,326.59,348.25,355.04,352.32,L5
2006-04-10 21:45:40+00:00,288.33,287.99,288.11,293.64,299.03,316.23,303.00,294.52,294.49,302.00,297.36,294.09,293.21,293.39,298.01,310.40,333.72,307.20,301.87,303.97,309.92,305.66,304.67,310.29,329.23,352.04,357.14,355.80,L5
2006-04-18 21:44:03+00:00,286.49,287.90,288.35,293.69,299.04,315.48,302.53,294.17,294.65,301.23,297.36,294.09,291.02,292.26,296.86,308.26,330.91,305.89,301.21,304.03,309.80,305.08,302.82,310.29,329.23,350.69,355.89,354.95,L7
2006-04-26 21:45:56+00:00,282.68,284.97,286.77,293.16,298.27,313.87,301.32,294.05,294.10,299.29,295.64,292.45,290.23,291.65,296.93,307.43,329.73,305.34,300.22,303.29,308.88,303.81,301.10,309.00,328.38,348.94,353.70,352.66,L5
2006-05-12 21:46:09+00:00,278.46,282.25,285.07,292.53,296.42,312.50,299.06,294.95,292.28,297.83,293.77,288.57,287.96,290.47,296.00,307.47,328.14,304.24,299.66,303.11,307.80,302.99,297.78,306.32,324.99,347.29,351.82,350.21,L5
2006-05-20 21:44:08+00:00,279.06,281.57,284.38,291.90,296.49,312.00,298.94,294.70,291.11,298.07,293.39,287.80,287.96,290.47,296.00,306.89,326.85,303.48,299.86,302.54,307.42,302.99,298.97,306.30,325.44,347.29,351.82,351.28,L7
2006-06-05 21:44:06+00:00,279.06,281.57,284.38,290.05,295.73,311.86,297.56,293.66,289.85,297.42,291.76,285.88,287.28,290.31,295.82,306.01,325.39,303.48,299.86,301.61,305.60,302.59,298.54,306.58,325.25,346.63,351.72,351.83,L7
2006-06-13 21:46:37+00:00,277.48,279.67,282.97,288.68,294.93,310.73,295.68,293.03,288.90,297.13,289.65,284.13,286.08,289.56,294.43,305.22,324.00,303.33,300.21,301.28,305.34,302.77,298.19,305.94,324.20,345.38,350.89,351.71,L5
2006-07-07 21:43:55+00:00,274.87,276.12,280.11,287.32,293.74,309.72,294.85,291.25,288.33,295.57,288.36,283.55,285.10,288.92,293.48,305.22,324.00,301.59,299.56,299.92,304.22,302.43,298.40,305.30,324.32,346.14,350.95,351.16,L7
2006-07-23 21:43:47+00:00,272.86,273.36,276.84,285.25,292.43,308.53,293.81,289.63,287.43,294.21,287.20,283.15,284.18,287.61,292.65,303.28,321.03,298.47,297.69,298.98,301.56,300.77,296.82,304.34,321.39,344.46,348.75,350.03,L7
2006-09-01 21:47:43+00:00,273.56,273.98,277.46,285.50,293.49,308.29,293.14,289.11,287.81,293.73,286.79,282.91,282.96,287.01,291.30,301.78,319.05,298.35,298.17,299.01,300.58,301.76,298.35,305.63,321.74,344.28,348.20,350.10,L5
2006-09-17 21:47:54+00:00,274.84,274.85,278.37,286.60,294.61,309.16,293.85,290.42,289.01,295.30,287.01,282.66,282.63,287.10,290.31,301.00,317.20,297.61,298.54,299.18,300.70,303.06,300.53,306.91,321.51,343.50,348.63,351.12,L5
2006-10-27 21:43:45+00:00,275.57,271.45,274.92,284.11,292.14,307.73,291.59,289.65,287.17,295.40,286.31,282.76,283.90,286.91,289.30,299.32,314.84,296.61,298.62,298.01,298.47,304.16,302.10,306.82,321.19,343.68,349.73,352.98,L7
2006-11-28 21:44:08+00:00,278.70,275.44,278.31,285.32,291.77,306.99,290.28,288.64,290.18,295.89,286.67,284.79,285.73,289.10,289.79,298.14,314.97,297.99,299.05,297.06,297.05,305.65,304.76,309.67,323.21,346.27,353.33,358.36,L7
2006-12-06 21:48:41+00:00,275.46,271.43,274.87,283.63,287.81,302.07,286.99,284.75,291.91,296.51,287.58,286.56,281.14,281.45,288.87,297.97,315.23,297.99,299.05,297.64,298.24,300.36,299.85,304.03,323.09,343.60,350.06,353.94,L5
2007-02-08 21:49:02+00:00,284.02,279.45,283.98,289.90,294.16,307.92,292.58,287.40,300.25,304.64,294.70,293.02,283.17,280.48,292.80,301.03,318.00,302.81,302.02,305.99,304.08,299.07,301.19,306.27,330.50,345.42,352.53,356.90,L5
2007-03-04 21:44:34+00:00,284.00,279.78,285.85,290.31,295.96,309.39,295.42,287.42,298.04,306.32,296.00,295.04,282.96,277.68,291.61,301.67,320.99,304.19,302.39,308.36,314.63,301.88,302.08,307.98,333.45,348.98,352.75,357.14,L7
2007-03-20 21:44:36+00:00,285.01,281.94,285.80,290.50,294.74,308.45,298.51,288.01,298.79,306.10,299.05,297.29,283.13,278.42,299.49,305.55,326.84,310.07,310.06,312.08,322.10,303.35,302.60,309.54,335.33,351.10,355.89,355.69,L7
