,dates,jap0047-0000,jap0047-0001,jap0047-0002,jap0047-0003,jap0047-0004,jap0047-0005,jap0047-0006,jap0047-0007,jap0047-0008,jap0047-0009,jap0047-0010,jap0047-0011,jap0047-0012,jap0047-0013,jap0047-0014,jap0047-0015
0,1984-06-20 00:48:23+00:00,,,,,,,,,,,,,,,,
1,1984-08-07 00:49:31+00:00,,,,,,,,,,,,,,,,
2,1984-10-10 00:50:07+00:00,,164.56436589329937,167.88059846721097,172.62292498298785,177.66682477623243,173.70459789643476,170.25256378179407,172.11347150874857,175.25046664002832,182.12933034070304,186.61443637811976,191.04701444379452,195.92403370803507,199.10500471493236,200.77864835404006,190.5812549272925
3,1985-01-14 00:50:21+00:00,,,,,,,,,,,,,,,,
4,1985-09-11 00:49:21+00:00,,168.97525111776054,176.20572216914826,183.6265849292864,183.38187781135883,,183.46278821205118,189.31304976145927,188.6423104150461,192.67899740093944,182.40712843773278,182.94012119006217,183.41369302110493,185.3000634062648,200.14338905199733,207.67354392371598
5,1985-09-27 00:49:10+00:00,174.7896992072265,164.42050181147306,173.31415144120987,182.54896810723704,179.24046061369364,183.69259412703158,179.67597671073136,181.70716228578013,186.0288015642612,189.9420697795156,190.88372976046315,191.06258582392272,193.38520196107703,194.82376644560028,191.413957558336,
6,1985-10-29 00:48:48+00:00,,184.2503740197521,190.10741213452073,198.47305424934967,201.532448309252,200.55237424116544,,202.55778191445728,203.15571381245454,192.89273013069712,199.52688926243073,201.38265293377796,203.12468023165223,212.80736273784453,217.96389510548732,213.11033667333544
7,1986-01-17 00:47:21+00:00,216.56621469061776,,,,,,,,,,,,,,,
8,1986-06-10 00:43:56+00:00,,164.31244059626187,175.6958174028709,180.6613827890338,185.2210699332286,183.63122354787959,183.28794641089462,185.7305441032501,181.93275709532614,189.485347662639,177.69520841305027,178.85192383470243,180.94205240094055,187.16749793466005,201.30869226316418,196.44592691694797
9,1986-06-26 00:43:25+00:00,,151.1798198759271,163.0288487482281,162.42349218444386,168.8841917079868,165.064437749493,166.6854031411287,166.60612940722706,170.3965066931763,174.84934440329937,176.34965922965242,176.71457114783567,179.9841180489091,185.50206834914735,197.20002347834608,190.95364250188166
10,1987-05-28 00:44:09+00:00,,175.59082526982033,184.30799956772043,184.1139711633588,186.54628877118836,183.09450348224004,185.443393231996,189.44241716121007,188.60406560607302,190.05049742808464,187.75504140865792,186.68110968917307,192.00684675915036,191.70212209160908,194.8466843535985,199.0526067564335
11,1987-12-22 00:48:40+00:00,,,,,,,,,,,,,,,,
12,1988-10-05 00:50:39+00:00,,,168.29322480379312,177.76730953401523,180.30445078574934,,186.5558072761969,188.77410824450894,187.33228544931387,194.22798173636022,192.64453843037396,200.29841135063327,201.97210091058292,204.43228152910552,209.6562393579541,208.16477645250706
13,1988-10-21 00:50:33+00:00,,,,,,,180.70276176725764,178.47368821876552,182.44986747784634,187.1936849373577,196.81132784401623,194.21696447156322,197.30929510333394,201.88717539253986,203.71152516112195,204.27576896212253
14,1988-11-22 00:50:37+00:00,,191.5494195312073,192.6131743264485,196.59374079997662,188.12213044933807,190.38370403650396,190.31099660273082,194.9603132263687,195.19341646595555,198.43222605016808,207.5538975052516,205.99671622056565,213.02517900375545,212.62820658761632,214.7369474895007,202.53930376053674
15,1989-01-25 00:50:21+00:00,,,,,,,,,,,,,,,,
16,1989-03-30 00:48:59+00:00,160.73574663665534,171.09931857446318,173.44827840700276,178.03572863612177,187.33294351460526,181.67998610795675,184.10954012470245,182.29058105164245,185.35493869316963,190.1882132879207,189.55079439333576,,188.07066832753145,190.88938158788548,195.85990088083074,189.57213373478888
17,1989-05-01 00:48:48+00:00,161.92900987442948,166.52181718178687,167.41170576989197,177.86863906690465,178.8910606246991,178.2401882396043,171.89364113827102,166.8515437880208,168.44579608834985,169.09286688653896,171.1242708117782,174.56988391817782,172.50955441055999,177.047396132074,181.07544308365684,185.0244548724051
18,1989-08-21 00:46:59+00:00,,,,,,,,,,,,,,,,
19,1990-03-17 00:40:31+00:00,186.12722363552857,182.9067857482914,,190.25315416300245,192.2715567848093,188.81624537432964,187.44949006724028,190.6615102028615,192.79756765583295,192.520591436928,193.01160426916255,193.98760241448568,198.5739885816197,203.19232283421468,208.76090005118107,204.84100877076855
20,1990-04-02 00:40:27+00:00,,,,,,,,,,,,,,,,
21,1990-04-18 00:40:15+00:00,163.70976309403514,169.1098717960912,173.41119982266017,,173.3738724037458,166.31381525852362,169.4913527065081,174.56413485664564,179.18636945915944,181.8784470205789,184.5100636190733,183.080811256388,173.63098217346177,174.1889656497672,180.64586833608308,180.935314360559
22,1990-06-05 00:40:12+00:00,,168.0525102206243,173.99523843659605,177.98187162403687,174.54745351683587,169.53237702500866,170.67573660716224,170.51403318049105,175.34769692355647,176.36385811610404,184.60883694766306,185.10831077999697,188.25909550701382,181.47759491203618,196.39969461936172,193.79520412644067
23,1990-07-23 00:40:05+00:00,171.99795203755738,,178.72737583969388,179.8579492869036,174.5001292615061,167.36037627808727,169.74088191503586,170.22572388353805,176.10121192985343,174.29288738817385,180.43327108177118,177.10268527209644,183.6256496571254,185.16400543035607,196.61769302552204,198.0757707197149
24,1990-08-08 00:40:00+00:00,,,177.47792675543175,185.77160315348485,188.42272691333073,187.7022150436565,180.20576915346408,172.30920827632713,175.75747654895753,175.3771014328466,181.92552771114234,185.18685303266054,179.72953911240344,183.1658582456728,193.2639060864811,192.76318604166454
25,1990-10-11 00:39:37+00:00,180.8963968605795,,,191.20318551092137,195.02999501872935,197.2698198806222,192.96558444851146,198.98798661324327,183.07657585955204,187.43169464765427,187.396363271433,190.1001481866869,201.58771126756318,201.7474901589793,208.16305000482885,208.15327234941705
26,1990-10-27 00:39:31+00:00,,,,,,,,,,,,,,,,
27,1991-01-15 00:40:16+00:00,,,,,,,,,,,,,,,,
28,1991-03-04 00:41:08+00:00,220.19396890343594,,,203.4688093979457,195.07712591855028,,,,,,202.5864808155298,205.30668466985884,203.93132219300767,194.96404133767544,197.504869224526,199.43816136646285
29,1991-05-07 00:42:20+00:00,184.44140582071054,,184.25024604850051,186.7988862082194,181.98138346819405,183.97927423782454,180.04765722605953,178.39638269582312,180.02110105045278,181.227218000137,186.1118285880238,186.186945889927,189.49269782550422,191.61663042260562,186.9080322363977,178.66707166458144
30,1991-05-23 00:42:35+00:00,,,,,,,,,,,,,,,,
31,1991-06-08 00:42:48+00:00,,171.69736683686287,171.51052519041852,175.71089072863174,181.7670165344586,176.14993623954274,175.9916642164728,170.49742637926093,175.80237025250716,179.59916512681073,181.63303833700422,183.53161993286537,182.94749772344068,187.1082173435549,190.3145665573769,170.0807898757305
32,1991-08-27 00:43:40+00:00,171.37213823271398,172.81109252866358,,183.88532861955304,185.78848748792,171.63434687522764,168.31404874094946,170.17623081561263,182.63511569164248,,193.99962684272373,185.07401571782682,189.61364965202674,194.87863512781786,192.8553465117077,
33,1991-10-30 00:44:09+00:00,,,,,180.9020521402164,168.76950758633984,189.81701374667048,181.44200266683785,198.70315378737146,194.55768446602207,190.4968383272216,200.84772074016624,200.4373762367628,208.23866783758692,206.0569762590139,211.04246181986895
34,1992-03-22 00:44:11+00:00,,178.54329436683503,170.0813990143475,187.07425741957894,,185.53744195401643,184.39465954872443,182.48028158938993,193.69190865666826,199.37474651625428,202.62065366588766,214.19695060111005,209.94759850671605,215.8276837899956,222.09339917532452,207.17105435557977
35,1992-05-09 00:43:45+00:00,164.84371257215972,167.3324610952571,162.89771857302665,158.01583796038733,149.05287460032196,154.74051933431983,151.15341390328228,152.54240731179067,158.8973001269844,160.1727404298192,162.30089187934954,162.7900798654334,164.21041518113424,169.73304030119903,182.45017901576617,173.6073571624065
36,1992-05-25 00:43:36+00:00,165.44851771421224,164.023956520587,161.82924678292753,169.60555173753264,186.3798008918021,,,,,,,,,,,
37,1992-06-26 00:43:15+00:00,,,,,,,,,,,,,,,,
38,1992-08-29 00:42:22+00:00,,178.41778744046184,174.05934660661038,181.10369733389763,178.30050675636892,166.96944703865054,179.9493678517536,171.3100393393872,181.73871527596714,189.48034848094696,180.20579199059208,179.85897189398224,190.45398285819738,191.9963399656576,196.82513450625785,195.6542574431151
39,1992-10-16 00:41:30+00:00,,172.63241671680115,173.8799896767215,179.03372579391646,177.82003529009694,164.41564545583458,166.4732287263908,169.48505004580628,168.7664869345011,174.41900486909265,179.10465340146274,177.1881424459166,179.00447218074535,182.63786499135938,188.23083040217173,187.13753424231436
40,1993-03-25 00:42:10+00:00,,,,,,,,,,,,,,,,
41,1993-04-10 00:42:18+00:00,172.65971578321802,,177.16505198414785,180.66888728509343,185.5898104533023,182.0072029774035,183.15287410387867,180.3884708276139,185.49526770472903,,180.09324012636839,173.57521483755943,176.83703306563172,182.07162745813366,186.0690587572369,180.40456364110358
42,1993-04-26 00:42:27+00:00,175.1000323120327,,,186.1070831541987,190.84798314268562,185.30402597563992,188.7438616226751,,172.70765074211127,177.056664455274,182.82806467909285,182.89407603993484,189.8955683214517,187.65856620781443,189.61110854826677,190.15654975076123
43,1993-05-12 00:42:29+00:00,162.08795103591262,,140.59013436513203,151.2779389115115,157.32864032000705,153.38596470152663,155.6401587338869,148.5158871293975,154.64923335136984,153.1838700116258,161.5390245527032,162.08859126047423,159.93076821517994,161.36767296196805,158.54714544173336,161.5838912455278
44,1993-05-28 00:42:32+00:00,176.88035572310096,,180.2697320034363,187.0184782529473,187.6611223991532,184.9894048172135,183.5640924923723,186.12496306246618,184.35285984439832,179.33165120565604,179.63893522372905,178.07697831754024,180.73621264175318,185.71368013086868,185.31694069471018,185.24863613273703
45,1993-06-29 00:42:26+00:00,168.51863439728015,160.9340846635392,172.85696293811677,182.3497932649758,175.55979048252303,170.54317035274147,173.96329833335014,171.0952428809709,180.49275100921264,175.11521143609497,183.45278252576938,184.43201117042364,178.55198599706551,178.19511463906937,184.68568426248962,183.79997605333824
46,1993-10-19 00:42:10+00:00,178.7286976796728,176.22267199862145,181.1903632146749,188.30572287047005,187.12348382543104,187.86301931758692,187.66519789330437,196.85292899222344,193.57053836275696,195.88025944084615,195.560708912892,197.6821603274237,196.88260833981732,208.88553727206366,200.3764891851469,202.01476831678607
47,1994-04-13 00:40:07+00:00,,,183.8222848441956,183.06329722760663,179.44778703248494,164.03307864247913,164.4684383792755,166.63212474054683,176.52641560619782,168.60425875640755,172.26937881384572,176.89896109733218,174.17923781758694,180.31140501625407,175.79476179638903,173.36972461630006
48,1994-05-31 00:39:15+00:00,178.69229244670458,181.2859878465815,,188.60412235315712,193.86234336396475,194.0265574118467,188.7983375068996,182.87568469304506,166.9855907092136,169.85332915713693,180.10114943417537,181.67975898331846,184.27062346172076,185.38663792184977,180.85641566426114,182.73459025103912
49,1994-06-16 00:38:55+00:00,,174.48316929885777,172.89638741130946,180.43721973370418,177.15086587918685,178.89726005631545,160.41994688028896,164.89770196110084,166.95511125656972,171.44037983386266,177.78400760061064,178.05586234199993,173.20300199558204,178.77607093209184,179.59741687098585,173.0997426108049
50,1994-07-18 00:38:06+00:00,,,,,,,,,,,,,,,,
51,1994-08-03 00:37:38+00:00,192.14763856329594,,,199.53855478856693,202.56094667950921,188.1979718776313,193.90268255232405,185.5100657648915,191.94889091783295,195.41686494619276,196.09114792335538,198.72344822205068,195.37208876522953,203.05305070776785,,
52,1994-11-07 00:34:54+00:00,,183.9514698487113,,193.55958767180093,199.19816762342077,,178.7544666256866,176.5208339395222,176.9284540399273,189.53322880020878,188.86247467679465,189.69135293565586,187.8076912595229,187.17409967819341,194.47461513425807,188.7439594498208
53,1994-11-23 00:34:20+00:00,206.6459822859823,199.13436656953314,199.20476641073412,201.34931755286118,190.9341431174917,195.68029384482998,200.91735827570474,195.5085339808525,201.7154656928947,199.65430889011418,200.4121717628652,204.40820002551126,210.24611749049717,212.00208739003037,207.11907614329942,201.1139904724962
54,1995-01-26 00:32:11+00:00,208.8372713941473,196.7306618411323,200.28474668101265,206.02774256451744,207.47349654511623,208.80758704831723,205.86140560539488,201.00944244261078,219.3059263508517,215.23669774882933,223.00917563385275,223.15293768768407,215.7901473549163,193.6808494266746,188.5155605066557,211.82600713130373
55,1995-03-15 00:30:16+00:00,182.60208549743953,,,194.33210521845547,193.4244314582942,,,,,174.55447878673203,188.1886930823921,190.81924508854343,,185.09576924969684,190.91808938332258,180.74507181588618
56,1995-05-18 00:27:30+00:00,174.42368985429698,,,184.6281575864661,184.27045734280443,174.28591581163818,175.25065586626488,176.64120308035064,176.8097233352311,174.95082560568437,181.32598734057834,177.4958584225542,181.84188326408298,181.06246432943598,183.16184788379286,183.10378395334388
57,1995-07-21 00:24:35+00:00,,,184.3370104442769,183.46387514805386,194.84434689550497,193.76067240756484,191.3908794703527,189.56196865257417,192.14945453633626,197.06468908053037,189.2632547786081,179.51559689500374,185.15184297786112,193.85725088282513,202.59458977961367,200.78567941217955
58,1995-09-23 00:21:34+00:00,171.10527089527002,,178.51888765439412,183.5757830183033,190.15890125848915,191.39212384111252,187.60060202716033,186.23687207179398,190.8309697448709,181.109986108814,188.719016170129,185.4142236160253,185.16072613637604,192.16363199703224,194.63108870180582,193.8376177863601
59,1995-12-12 00:20:50+00:00,189.43389800682596,198.51196196421222,191.91054405159193,203.23547987586363,194.96825344272602,163.8688222450463,182.393460168445,,,164.6098661844877,185.13240989098045,199.0717656627793,195.3248651921599,211.0593086780631,,170.78122551242245
60,1996-06-05 00:32:16+00:00,185.85101207245665,187.29981790983902,195.36734331236568,196.61274541440974,196.83407729532806,200.83675539959586,198.78126424379718,200.4933047707461,200.57472520875953,202.37409383232156,202.54499458760625,,,,,
61,1997-01-15 00:43:41+00:00,,,,,,,,,,,,169.6314551912856,,,,
62,1997-07-10 00:50:19+00:00,,181.57374414986825,206.51241350346828,217.5797795990754,,,189.25802775583412,,177.16709556340635,177.59568599657285,184.2418019086289,183.27809812029952,185.52627332162618,191.7798123635916,192.8870669868477,190.3154284277396
63,1997-07-26 00:50:51+00:00,163.82895648272506,166.87827610721354,169.17312839458626,172.15341590706552,175.30803112375585,173.1346314656163,172.66451807677615,169.79638842906232,169.2136245681649,166.53058340516057,170.54795218471773,178.12220452193506,173.29191886707,174.65846069860902,181.81155012448926,175.7562581410109
64,1997-12-17 00:54:49+00:00,186.17624214469512,,,175.18624192768652,188.22880693291938,,194.93662204310837,,,,197.5877940360493,198.49260341037999,191.0074065879394,207.72940497942116,197.38118663538464,
65,1998-01-02 00:55:12+00:00,,,,,,,,,,,,,,,,
66,1998-05-10 00:57:22+00:00,,,,158.60544491854603,185.12451677460092,185.09734085737904,179.93562520130578,192.66824958310167,200.95111032152238,206.8708421192892,,206.02945699458644,202.78099672122863,,,
67,1998-11-18 00:59:03+00:00,,,,,,,,,,,,,,,,
68,1999-01-05 00:59:05+00:00,,195.40100321013213,215.59881773021533,,,,,,,,,188.08165545596194,,,,
69,1999-08-01 00:58:07+00:00,,,,,,,,,,,,,,,,
70,1999-08-09 01:12:55+00:00,,190.28749708096467,193.5510812217898,197.67931510586803,198.5150425370054,,198.29996847531802,196.6135178339964,200.43094189621726,202.03030333816884,202.44597109525077,206.54858221570646,207.51022554756008,212.89918341327046,217.9455838479862,212.864458361613
71,1999-09-02 00:57:11+00:00,187.72922873645524,187.2518338183992,194.65044695313037,,204.11399986562023,189.96913687292178,191.20713458973913,195.50850961784766,195.18788882486447,195.20703773166483,201.48605150216187,202.0957192055326,208.38000203568316,211.46662794522706,219.3827369307395,215.68310279115352
72,1999-09-18 00:56:41+00:00,,188.4467393123507,195.52749354998502,198.18139466495165,200.99525642478912,,179.83040991658385,190.6731528733479,189.51342826179942,188.71981973792757,192.36096373255597,196.78441679839483,201.3491151091038,203.99424820159243,213.44121894921756,210.03443342269654
73,1999-10-04 00:56:35+00:00,178.50542429082648,,180.16266858382986,191.37229184356113,190.69756338680332,194.91283280835418,190.7346935151649,195.36970424907005,197.7361803885947,198.72922367785876,205.3213174697516,198.51126001876747,206.84872855413568,217.86134272651796,,210.82120911194923
74,1999-10-12 01:13:02+00:00,180.27291860213364,183.59978532793124,191.93287738798858,194.45946939116513,197.60986505624135,194.71389978766618,191.0744494142057,193.62166323065085,193.83035467647747,199.97204624919968,203.9035420025844,206.73510212713362,204.83441009718882,206.13847385434983,215.70080095203187,208.97187654550098
75,1999-10-20 00:56:34+00:00,,153.2335337729593,,,,,184.15260691759352,181.98332170212444,202.48557404806755,196.3385682799528,197.10959544489367,193.55894751539307,182.02762501963304,189.30848717700914,199.73706762381917,191.72200444954223
76,1999-11-05 00:56:05+00:00,,178.5226691881316,,,,,,,,161.15965317353633,202.10669203239402,204.9883864669425,207.9433907955058,211.82986460250612,218.49032079364233,214.7076787515618
77,1999-11-29 01:12:47+00:00,223.36170324653278,202.48172387145695,218.80739492363566,200.40718549895612,208.60531415104205,206.6497089283018,206.92781620647725,209.86637479460416,207.943828660607,215.91542492492562,190.65377458145804,205.0704867860534,206.85704070609344,207.49185749781856,219.06051118100422,213.91817214362575
78,1999-12-07 00:55:08+00:00,,,,,,,,,,,,,,,,
79,2000-01-24 00:54:38+00:00,,,,,,,,,,,,,,,,
80,2000-06-16 00:56:23+00:00,174.1113297533594,182.1122724643908,183.78127691326543,,,192.41647953623794,194.53510182392446,194.30659903851603,197.22609279114656,196.72738688756493,198.3357407189865,182.14646836013608,183.47289891394374,183.78740925521853,194.67634091615716,196.18269077325309
81,2000-07-10 01:11:32+00:00,187.8701958798461,193.89475480342477,191.14015292271128,199.14006023075297,,196.22513403047202,195.9143853311043,198.7973593593692,198.29908699955328,202.29152528697048,202.36826118619663,204.7597124790462,206.66504639928118,203.4720000986251,213.09438086982325,209.13754982744777
82,2000-08-03 00:57:15+00:00,200.96718471196408,192.70485535988965,196.79089023205998,202.2687706105624,200.72069634234612,203.37555752855985,184.63690842406763,189.31807625293104,192.0097193148242,193.06561287126044,198.59811626907472,199.02068720680904,194.53872609512965,203.55576318411525,211.11832112938424,211.54138007985327
83,2000-08-19 00:57:42+00:00,175.38113414821873,,180.005413421403,185.85923369957243,187.14176853385777,182.9905849994903,186.6458566501803,181.86909802289492,183.47636687209604,188.3235626870859,189.02156254723832,185.99723720413618,191.03600996818594,198.2272789332494,201.86141412833052,199.74925996425065
84,2000-09-04 00:58:05+00:00,186.70361346550058,190.65407955781427,195.00031260767892,199.1804350909738,199.337189990369,,202.24446590602184,202.53990637861494,205.14229515615153,204.3929272155607,197.81207906165818,200.15144636576701,198.04446668370554,207.01593614502113,213.58076707272625,208.03630880706075
85,2000-09-12 01:10:40+00:00,176.37834782633954,182.03388050704288,184.81554117053457,195.69491732451633,197.33811219719252,,196.7404629333588,188.9536633566922,192.5875878153289,200.53804126628657,205.0931637719187,201.7925195814465,208.5668038745551,205.2840650446171,207.5241571169604,202.4327641688073
86,2000-09-20 00:58:15+00:00,182.65181140200505,182.19121452607246,,197.78399457988797,202.48099745999852,195.62739706819525,201.35229939106128,200.12065287135238,203.10651684691064,203.2163401160706,206.3402296568601,200.20444229775657,209.34313144624844,212.8671189295343,221.2785000940732,216.65617216147822
87,2000-10-14 01:10:10+00:00,199.79490017651753,200.33758445055074,191.25146836452652,201.51021206411497,203.33352773041764,201.6471375955447,,202.4191151204475,204.06188442793825,207.78784479716603,203.6642964592347,204.32442143951087,206.28487111324702,212.988919671998,207.94693529380578,
88,2000-10-22 00:58:40+00:00,199.3853075238471,197.15398965422716,203.5860600103847,205.7773634853039,205.79832096747228,209.43012193754063,206.0539855718123,,204.48783368786897,211.59817931088998,217.86361611940788,214.67159052323996,220.19085686158635,222.48764393824968,229.627600992131,203.99965783702632
89,2000-12-25 00:59:41+00:00,,,,,,,,,,,,,,,,
90,2001-01-02 01:10:24+00:00,,,,,,,,,,,,,,,,
91,2001-04-16 00:59:59+00:00,,194.63731146611167,196.05454361957143,198.53118270965066,,195.7038046580212,194.73769324457612,196.19976408172803,192.37996580061366,201.53776708264408,203.94513129938676,201.28368135284117,201.9851641439921,200.35777127857864,206.86498900835156,205.28095692837707
92,2001-05-18 01:00:10+00:00,,,,,,,,,,,,,,,,
93,2001-09-23 01:00:04+00:00,186.75585696150898,196.58113773326303,200.01825896676309,204.1994566581705,206.29064158935023,205.5658782724855,204.89264918499094,199.0735859324203,197.70351483737105,193.84918448480423,197.68890345920826,198.71313746755618,204.3402189412956,208.42636426259327,214.49994135363423,207.35980823282645
94,2001-10-17 01:08:16+00:00,196.11651376370745,193.50050663022807,201.96140578884217,208.46149082756716,,,196.61987947378972,196.11919813745234,199.56537535297562,201.1519523298744,205.99514012790863,201.79587287312907,207.2601958061028,208.6001456750503,210.98712146954873,212.80823383865996
95,2001-12-04 01:08:29+00:00,,,,,,,,,,,,,,,,
96,2002-01-05 01:08:41+00:00,,,,,,,,,,,,,,,,
97,2002-02-06 01:08:52+00:00,206.07083973330813,,,211.39121251642538,211.52166287843252,,,,,,206.87927642883514,201.27195163434223,200.50176373948818,203.11093321267097,213.91407292079708,199.30710484733285
98,2002-03-18 00:58:06+00:00,,,,194.44948139867142,,197.0164288662652,190.76414715716945,193.42970722976264,194.56995403083263,195.3004856179296,194.78123021912756,197.347993243721,192.57361432720168,191.70012588090145,199.82965108675472,198.79320128866348
99,2002-04-11 01:08:50+00:00,,192.29963075043364,187.00035051486603,193.77785820677812,195.65923696689885,190.00396635156886,189.6965277698672,189.28911554993488,189.67556448879316,191.27073454366376,191.9448499708204,196.8695035590838,192.4190861919515,188.6810089663967,183.10337821662688,190.47080500557132
100,2002-04-27 01:08:49+00:00,,184.76623547170607,192.6278334134505,197.01925033039197,198.696994581973,193.75568512617997,186.47712451267654,189.94150868516044,192.26970831870545,185.81383189180713,191.1278881871088,196.2935033197142,193.01352919156847,187.54330481959238,195.13643045656724,193.23864563807876
