,dates,chi0484-0000,chi0484-0001,chi0484-0002,chi0484-0003,chi0484-0004,chi0484-0005,chi0484-0006,chi0484-0007,chi0484-0008,chi0484-0009,chi0484-0010,chi0484-0011,chi0484-0012,chi0484-0013,chi0484-0014,chi0484-0015,chi0484-0016,chi0484-0017,chi0484-0018,chi0484-0019,chi0484-0020,chi0484-0021,chi0484-0022,chi0484-0023,chi0484-0024,chi0484-0025
0,1984-07-08 14:10:01+00:00,208.19020736148883,206.3235658374278,209.0891681418431,184.8252666625052,,,,,,,,,,,,186.0024891904668,185.5181937311684,199.5613499835436,,,,,,,,177.68645768497848
1,1985-01-25 14:05:39+00:00,197.17782266024915,194.6204742311979,220.53774772373384,211.79538371854898,219.18156293974562,,190.2550016540464,185.43737217770553,191.34990100936557,209.5774871665186,202.84823620856963,174.2842311646362,175.84589738926567,190.85923844727452,209.5795695362982,214.05421763493632,221.69298252369373,217.07881772910545,202.12380487858064,190.26975569610207,198.0623244845898,209.61264336603472,211.6823325009379,223.22619383167577,223.8198765026842,210.81985409382264
2,1986-02-04 14:08:23+00:00,197.0482471849688,193.3717534338735,217.87598749717702,214.58382454942927,222.78012442438225,,,179.69633352164107,166.95042156299206,175.9597009666432,191.30444658323097,190.91156434263968,197.7680685854241,199.34567148756105,176.33080682884787,162.47581249194036,180.93821369357775,213.9837892076833,241.27715655636646,222.95328637217898,207.80226032371175,200.03954342759192,199.5911976783997,220.12743811121302,220.61977489759465,217.83537990837385
3,1986-08-15 14:03:05+00:00,202.47304715122138,202.06647435309878,217.4413728831051,203.94042437195358,147.65030005773698,164.59346084145358,162.03610001104215,161.16311915691978,153.84697089249846,170.2182765771499,169.6792458987831,177.17339599237715,180.55481953193063,180.90924131381166,184.35610982329985,175.81826755897262,193.79881352046738,197.67677062937398,186.57302490260648,198.8758018389025,206.57731355396956,212.59123096071556,,184.2269384045906,191.47674579908312,196.7166765882023
4,1986-09-16 14:01:57+00:00,192.2870660619269,187.7578181718054,212.30901522890562,200.02059453615237,128.97598357530035,157.2599783865543,155.9302610508981,142.2117523002932,145.53188548021024,160.46282020150306,171.61755911032657,167.8441067398703,162.7725118060725,166.40423499035836,176.8324414268931,173.858295870865,182.75319058901897,182.0347917539224,181.22054191502605,197.99332977354754,203.94768523669768,203.1751199931254,197.5505229311035,191.7313122095294,187.79692884500008,185.87320607303246
5,1986-09-25 13:55:54+00:00,208.03048527060838,198.1121137551609,217.49232068614322,210.48926168981427,148.38233177446654,192.78098001960024,175.74367594757132,169.47679381454162,173.4838280703214,184.99391952272117,201.81459726804667,198.4247070849383,190.26748310009185,184.46287142657667,203.20460211545753,208.26853294212853,210.32208907652907,205.34263008191772,208.35934397848249,222.46909523376928,216.17280039596054,218.67064607763496,211.320529219339,216.15302803580965,226.19464807451678,214.8889479638232
6,1986-10-02 14:01:27+00:00,167.11204165420796,159.14697657374242,188.12463926414358,,,,,,,,,,140.2296836313466,,,,,,,167.28746318339873,,,,,,
7,1986-10-18 14:00:56+00:00,190.981415890186,190.7602855072313,207.6355825171204,200.96332029121314,125.3556855887988,169.96884310229882,161.90931651353281,148.27716039767643,158.18217391497322,172.87707478464046,182.7849370210392,177.58260739189058,179.0091098810449,160.097772094991,180.27728613407723,189.7632860183568,196.16516098237423,189.93947252734137,201.64531786355792,200.65178427183662,200.02142310818434,198.55782262382786,200.89583015115952,208.11552268456248,197.71976627488817,192.46629171494794
8,1986-11-12 13:54:14+00:00,179.41573056961494,182.47462565847155,200.53307220902767,184.82855119717766,106.30851856392006,148.01352485515588,143.26878052191418,139.5109472632771,139.09040245066188,155.94490764903048,167.47985297629498,164.74669749878112,163.99049100783157,158.94324096143745,162.55237835151442,168.13708301003717,193.45781403314817,186.0492560898379,186.27726605386155,200.02040667758638,197.584558783678,196.94870428413873,199.77254915369537,198.47440748839497,184.05673012473576,180.0124728980333
9,1986-12-21 14:00:25+00:00,197.77051470518376,207.74986280588664,216.9707766612526,209.07445483856878,200.13826779582496,181.2335314818137,188.45322231912715,189.58903569503644,183.35238058020764,184.78036917062158,197.0385864922202,199.19126018598445,195.2028489124729,191.6669302862267,193.14799227753582,207.81879872410929,234.1266497405536,229.20203858181813,224.42647131147547,212.87465322828592,219.53019038755463,243.08057960999867,251.89714449825917,236.9207134749899,219.3324074343913,201.84614240161773
10,1987-01-06 14:00:54+00:00,198.75106583355677,204.06665307991568,217.89113333439875,212.96777128856885,206.4618840856504,192.9492522687586,189.22434590380738,190.55293828434833,184.39080462833192,188.36620013029227,195.476534456095,204.2638609312607,208.7409799540147,196.27593566360753,198.62678349179492,217.41238592302898,241.07889927923168,227.66749425414878,213.60373560062186,210.0223104685156,218.0439474380614,238.07257506224946,241.21842777868866,230.84336296113267,213.19871032027788,206.2866047561996
11,1987-01-15 13:54:59+00:00,193.06047175102316,199.3797420978732,215.01203330942792,208.9936712397223,207.1198119800972,180.90085257863504,186.07536454557248,193.10480111107262,173.10800893878977,180.18039208199428,190.88448309801208,194.64204947422354,200.3764048748911,188.0268830786178,186.6431554865562,201.29432141393937,228.86499717790758,219.3307335391795,215.68543352182584,207.69459085977908,213.05649798596627,229.70028918593715,234.28624714287844,236.49038746476228,215.20385263710278,201.7513756601881
12,1987-01-22 14:01:21+00:00,202.13282087502438,207.53447593404832,225.6412347419386,222.98102814476846,221.79552049044668,,199.88729958037868,204.19769203745554,175.97208762041097,185.8020493009937,199.9296570784605,204.74361202657784,215.02110304715578,203.41620978412752,196.37127078446653,207.72815866554282,238.56585162863433,227.8915307844696,223.77232525048566,216.31176456242235,224.41145627654763,229.61562363738835,244.88124949991715,251.07376632432116,243.8690914711393,216.22136830251003
13,1987-01-31 13:55:53+00:00,198.26461164952502,199.42717716652257,207.8412613182014,194.16142612866884,,,,,,142.4813952711791,,,,169.5834696564484,165.93343138512196,,,,,180.3550046755988,,,,,,
14,1987-02-07 14:01:56+00:00,208.57031164988865,213.57891836481514,231.03507603974515,224.18998911814327,228.03645882743194,,,220.99206749337623,183.29065162472696,178.59084781453075,204.89966202914093,216.0803827247347,226.70351948710686,221.2806463112223,205.2222686392478,203.5782887118223,224.8991106660854,247.45382904079645,247.17333474405953,226.21516435055204,228.46816990151467,230.06363660696627,246.3082529725761,251.0093918839198,258.68333562463624,233.3573061211816
15,1998-02-14 14:11:47+00:00,,195.6368921954921,213.65958446149125,213.87448245765262,211.68382806683638,203.60717450977833,,190.28557075853433,190.80818923940603,189.08145898413855,201.52361597120571,197.31921252755313,188.81139142258897,203.11858939527724,229.80840758130154,220.3622964821247,211.06990562445566,225.79791295868046,255.89012628795862,,,,,,,
16,1998-02-21 14:17:41+00:00,192.8096622008396,197.66986662323308,215.7435499563398,208.19491154687654,203.9151618490388,211.88178904072836,,191.88544109822996,189.72359898130998,191.5347801218085,203.64159648144062,195.65829598238952,187.82250901866905,191.79429611650772,221.30409708601087,208.4319574044831,206.04555354310511,210.82975690210054,253.079951241551,262.3515514073362,261.3975955558906,252.6302470561953,231.25814000931834,238.14619330534813,230.02715611064542,215.9577318620718
17,1998-03-09 14:17:57+00:00,195.27512375969292,203.11347036000393,223.36256673641793,202.35882777988115,201.80243594832413,217.00801398325729,205.81979522342692,186.80556872294386,213.19234379179505,215.078873204359,233.15765066205336,221.7221757372704,204.1347376221876,197.8408164566515,213.76486195621553,209.9874005540187,212.02522137035447,,,,,,,,245.74244022999096,231.43370846698252
18,1998-03-25 14:18:11+00:00,194.70518584298014,201.3996046132764,224.81888042860635,212.64741708857753,211.60591187325724,223.232443739816,214.102956378182,191.1653927480054,195.5627246979637,209.98225784355844,220.77185312689627,219.39250494433247,204.5829623868849,190.70817447906308,208.15246999234603,216.013824011309,210.40236748725528,221.44450738421966,262.8460853766449,289.4088550804523,280.68402465616504,269.9399913472479,260.91123973885277,256.143808872877,243.5974004343746,207.07869091548196
19,1998-06-13 14:19:18+00:00,,209.54995158711915,225.4909950912766,196.11476873932435,155.00786976290715,175.8966823689311,178.48818236284495,185.60870029677272,184.51843253468377,201.94879024486886,213.23983469100665,200.50865212105518,201.64433706433846,198.05716470295744,200.1729467126437,199.4956437684155,206.34429996329857,226.16591234035207,268.096172099429,259.7685365552185,247.5784519213031,244.2997923790899,,244.53919168855316,232.5522191175376,203.32078336369227
20,1998-09-01 14:20:07+00:00,173.25578457747014,180.52061172700084,193.07635811453153,,,,,,127.42008308234345,141.92991509384498,165.39858792187317,169.28922671232885,174.19661498209547,180.24062793844232,189.69154967316922,187.7078032539178,203.74602891176977,197.0012186092906,,,184.65555400294508,,,219.86542656782325,197.60435920236264,180.03203320203207
21,1998-09-17 14:20:13+00:00,192.0173076777118,205.8704160549817,212.06633114463733,198.29386780695165,127.74820957590293,174.2237725777218,158.44895435664446,146.05152934962985,156.3440034791898,179.0982165309034,200.88208425365343,206.45024878686684,215.90754707698193,217.79987813537338,193.47342032316163,191.66996268435167,209.78988718087655,,231.690361554892,231.89980490652474,194.58553777418197,,,220.65958166411835,232.462230553952,203.88420520872012
22,1998-10-03 14:20:16+00:00,177.42276866536454,177.07982568103193,195.4097995106976,182.9678386469057,95.45309565373623,,121.4303915755001,121.7026762559855,129.21284664955152,143.94311900973156,172.31320689392464,178.42684720951974,182.3865647829357,192.94040420323546,182.6044254569534,171.40622330191735,189.18493868060193,194.3994728082975,,202.83594561426042,196.03002191926635,,,197.47959010478115,189.18197578501062,187.8368788779061
23,1998-11-29 14:14:16+00:00,186.08374318336172,188.55591556376234,213.4018782569603,216.72722487242714,213.9066798016992,,152.51738405355647,155.5930321309147,170.26333689296095,188.35357835208268,213.70832601510338,210.19624089442647,204.68696222530323,210.6861145327279,222.4292181024444,208.8531675226087,202.02572806422606,220.2812449924976,222.6469702009199,226.0878160043384,239.66773407981276,249.10843815822003,243.94852453778435,220.97901060652714,213.62965372769477,203.46987727398016
24,1998-12-22 14:20:29+00:00,194.9750167983802,199.30222918106975,217.56741530446607,213.57158883937592,201.8258547609853,197.34780732803333,158.13310076484072,168.60016162164672,170.2981628885821,199.5966145413683,232.78599155983613,234.51892350891114,226.1864816070894,199.7513231377718,218.26070691072837,223.18322732941976,217.73003355393686,234.93463591759183,241.3589033835807,231.21345730842444,236.5030076746408,246.89007774122786,262.43764535325795,245.67097310632658,219.24978256942813,209.29659781417294
25,1998-12-31 14:14:46+00:00,185.31990363382306,190.3282647322691,208.4574677490197,203.33611536626958,195.1334316236405,188.90758099370146,143.89506753940606,153.1032551508597,157.96848332526616,184.79815566230332,216.62732192728987,214.110966361597,206.13597628961855,194.1585167230525,209.40745344384118,207.79730614079773,203.74801531056823,217.85612739051868,225.82651373010373,219.48378583326817,228.51004168631385,227.98738630697716,240.1186335333586,237.44645231786393,221.78861264966267,203.21324476526075
26,1999-04-13 14:20:10+00:00,206.9723693451876,209.69527114930008,213.8313320273578,208.1308752494723,200.60976946644803,213.39096919207014,126.07617336551544,139.8605170884973,164.42875032513655,187.13283720323446,192.92786953702014,184.92295875962546,191.86491015227878,187.488451349846,194.8827870531295,178.66172087779483,184.91364304471384,190.28042057803816,,210.82289230937312,205.726815552775,207.9582339392835,202.60501256202582,,185.23803904594146,179.20833113951045
27,1999-05-24 14:13:53+00:00,212.49981760310803,213.22763168879067,227.5615674093492,218.88475163181167,214.00930173036656,227.71266203119384,,,,210.217552368606,236.8783928543094,,225.32400461414102,219.50997652708048,218.50985748411287,214.47686450808536,204.03121546384727,213.0391570863245,224.5192263624459,225.63819245830678,233.20835162604877,,,257.46925888182915,,211.47612489132177
28,1999-06-16 14:19:24+00:00,222.48317598140966,224.00056701352793,,,,,,,,,198.4107499711527,189.9933290072908,191.35631965061572,196.17863043729594,193.51787809056444,186.25349683679588,168.93302431896953,167.63393862029585,169.95714514369317,192.68494470522853,210.60463495773098,200.48143786914633,,206.58134583142228,205.1051230633825,180.1576571150945
29,1999-08-28 14:12:59+00:00,185.20214361759832,184.8987415360628,195.56943496109238,174.459853249668,95.09775985847577,125.43391097123737,115.65382595483021,125.87960445089331,138.40330528322374,147.56483201454293,,,133.42345348793805,,,,,,,,,,,,,
30,1999-09-20 14:18:01+00:00,189.77002373028623,186.089771682785,203.96046042974848,192.41467644118032,112.24704442000558,147.62221404792157,142.52241104513706,145.2239977971917,153.04000445438209,167.89948776373552,171.73360996005863,168.2755145805026,169.91052262118845,181.96955153824095,189.2582293314891,187.89476111611054,198.3920010022773,199.04547489580082,191.24316970863705,207.6550788080271,190.32613482876292,184.65769394632443,193.40764374743026,192.10894079537857,194.55854926862196,192.4342703045493
