,dates,mex0352-0000,mex0352-0001,mex0352-0002,mex0352-0003,mex0352-0004,mex0352-0005,mex0352-0006,mex0352-0007,mex0352-0008,mex0352-0009,mex0352-0010,mex0352-0011,mex0352-0012,mex0352-0013
0,1986-03-19 16:50:19+00:00,191.84422778627817,188.36250833148137,187.55710057172183,188.79807193237525,194.12164887177957,200.29431490246054,209.31872191958075,203.77844954925703,216.54175863360993,217.03740308744568,205.88224597867736,209.08429224164377,226.97504079722083,251.26357653188882
1,1986-04-20 16:49:14+00:00,191.23340497396913,187.67433841926055,185.94825696962096,190.98228419178696,196.04808371375958,203.43842040771568,214.15586133679926,201.4623100275815,207.94929156550697,212.32185352749596,212.77698670376077,217.46690482968202,236.4373908929577,255.06131396148564
2,1990-02-10 16:45:58+00:00,187.02082938194732,180.9492099369254,188.37079783572102,195.2343089745787,189.99927205699936,197.14678580036775,210.12821682829195,201.25583354935597,197.61496052506806,204.47569706537558,204.82945314918177,212.84300601042403,215.68721818064284,235.39863810508712
3,1990-04-15 16:44:09+00:00,209.2143194106482,205.89689304935098,199.12703277286025,197.26100848384417,204.37983854044688,211.75962155734524,217.47987483900556,216.25925917631474,219.04476216505674,220.93365957961922,215.18907593491573,223.20040210585762,238.45274766132923,258.92365841330064
4,1990-05-01 16:44:01+00:00,190.49123883991533,183.98264244517756,186.99678622594536,181.02404320007193,188.90734254194885,197.00736945658468,201.02730157818004,198.16882921464824,198.70266791767625,200.53118035201032,194.28538834731796,203.30893341962116,220.3281695043146,242.14267357383218
5,1992-06-07 16:47:24+00:00,191.14605151908998,188.81406626720678,193.17283018162004,189.96546712189692,200.8888667175554,206.93414551076367,212.77689778103183,208.28957776354807,206.534006413177,211.89853545924743,209.02208433738608,207.03251403348284,220.26630012870885,240.30689561017672
6,1993-01-17 16:45:59+00:00,194.6656494271999,189.3934688255325,180.70465637765352,182.33376847914337,190.7839592442545,191.13354968569564,201.6966318050696,198.25877582830282,195.6783064513397,200.69920377334515,198.14183921975354,204.55664828068282,220.15487456043343,234.9404299947033
7,1993-02-02 16:45:46+00:00,199.15724469947278,187.03569499270986,187.59528791223795,185.85922195657076,196.59471802969026,197.95359002146066,210.04804320091017,202.72938918101568,202.3209276662195,205.40025007056232,200.65902812589601,206.94608083851784,213.44197760393703,239.22261213306763
8,1993-02-18 16:45:53+00:00,191.57307358599738,191.37716606136198,191.32084708028341,191.07654159995533,196.3652447855083,198.3505147911607,213.4590113869653,209.3284593417073,206.4587271442291,209.49572947745713,202.10820627019436,214.51874583322362,222.4491879436652,243.61958633385356
9,1993-04-07 16:46:11+00:00,203.46940935337497,199.27107438558295,201.24362327431066,203.48983742270696,199.35390074156095,205.4677526793452,217.61883861823168,204.36703638580101,218.33419380703648,216.00310007614664,211.13561456230278,217.27416252742006,225.17161153800058,246.95581579549886
