,dates,chi0508-0000,chi0508-0001,chi0508-0002,chi0508-0003,chi0508-0004,chi0508-0005,chi0508-0006
0,1985-01-25 14:06:03+00:00,237.88392328025085,198.10528519786055,190.73950416180062,188.43274337500773,152.1498467373164,172.92630268951257,176.3902853806611
1,1986-01-12 14:03:06+00:00,239.33723085065998,194.42462570737138,192.15780947617458,185.5562690746847,178.6049242053376,182.89157584197176,175.5001651012019
2,1986-08-15 14:03:29+00:00,261.0005178901696,187.72165852522232,177.29136804245007,170.2350656645375,153.7055903839679,,154.5902741665105
3,1986-08-24 13:56:58+00:00,238.57495200532603,155.83632283146918,142.03632085353172,122.46620247661575,92.82999613558238,,
4,1986-08-31 14:02:52+00:00,224.70406489886864,166.53797285049023,147.3527873065294,139.29349109464366,111.66382124755678,,162.2789186849532
5,1986-09-16 14:02:21+00:00,270.1260490143055,184.95229015756564,169.81651923047838,159.90374190643544,143.31551925581718,,186.60506289111567
6,1986-09-25 13:55:54+00:00,254.6448324606612,188.80231081273683,170.09324122546988,166.24874617439482,153.7768191770486,166.03972700943027,195.05877406289457
7,1986-10-18 14:01:19+00:00,262.9016098901063,194.03569333048966,178.19403542287807,185.6674798912029,160.06154533582654,153.21436553785,184.75594078543782
8,1986-12-21 14:00:49+00:00,251.69512902141054,185.14213710722186,185.1846064538943,181.42181146191743,169.62299753248752,177.64832883237318,171.17493717047017
9,1987-01-06 14:01:18+00:00,250.17049364325882,196.0687158194671,193.62694805493734,193.34794710892677,185.20608420013656,192.71295324515592,185.36948882947277
10,1987-01-22 14:01:45+00:00,251.2718527660237,212.82914962877206,196.74538099320986,190.72122447823227,200.76718628637707,202.0904376474879,196.0582541156138
11,1987-02-07 14:02:20+00:00,257.1836911251155,217.19753105014527,210.55709453003257,209.19590556064685,203.5404805709798,203.36231426005133,188.4610519084151
12,1987-03-27 14:04:09+00:00,229.46262438111265,,,,,,159.25273910195165
13,1998-02-14 14:11:47+00:00,,238.15363519924793,235.94297994820798,235.00159775874874,223.03591040102043,204.95095527409234,188.79342616527498
14,1998-08-25 14:14:16+00:00,258.89074582575483,190.3141012383344,183.1028287596931,180.89445971962303,169.48037418957946,,
15,1998-09-01 14:20:31+00:00,247.2032959027755,190.6111851817507,191.11660679035714,184.0421473114989,172.56895675082464,,155.4227115275507
16,1998-09-17 14:20:38+00:00,251.07463745580668,201.70220331470964,204.80349685412446,195.8860996429828,182.91685899596973,171.48865881944747,202.58891217798924
17,1998-11-29 14:14:40+00:00,257.92836896074004,210.23210429701982,209.49046680410666,210.8887472428483,179.98577407019206,192.8365834920896,184.1573586632707
18,1998-12-22 14:20:53+00:00,221.5631821342321,215.13786145821632,213.5066897781821,203.3543580987795,204.59301014099003,205.9964245605536,193.44661273210875
19,1998-12-31 14:14:46+00:00,219.76860850956072,215.33678045253117,218.36412910723604,209.0649640598092,202.1542429288065,208.25527791301437,189.52045304602177
20,1999-01-16 14:14:38+00:00,238.80694713149495,215.885105093488,213.05596291439005,204.30390394796095,203.61900546992536,207.39016015996182,194.2056178057619
