,dates,mex0058-0000,mex0058-0001
0,1985-09-30 16:17:33+00:00,239.68545277104417,226.98769003359564
1,1986-01-20 16:15:42+00:00,283.38958815093883,246.8342732450933
2,1986-03-25 16:14:19+00:00,279.8797222010811,230.5930649459165
3,1986-04-10 16:13:58+00:00,276.5736590373078,234.94624104166587
4,1986-04-26 16:13:36+00:00,251.00524009054595,230.81884687198558
5,1987-05-31 16:12:40+00:00,274.64040247193145,218.74130098421514
6,1987-07-18 16:13:40+00:00,272.259460156579,210.78348867990854
7,1987-08-03 16:14:08+00:00,263.3829612046684,194.10857643364244
8,1987-08-19 16:14:36+00:00,251.71258229518557,199.7438544204008
9,1987-09-20 16:15:25+00:00,274.4243701476323,220.37734561927888
10,1990-04-21 16:08:41+00:00,272.2721265222381,220.8225015290809
11,1992-09-01 16:10:44+00:00,274.58416271538374,210.65627255682605
12,1993-01-07 16:09:59+00:00,277.76430558641744,219.6427482456914
13,1993-01-23 16:10:10+00:00,265.66729805380663,214.56854425163
14,1993-02-08 16:10:21+00:00,274.9627193795476,218.21170325725515
15,1993-02-24 16:10:24+00:00,273.2837018022083,210.02040144052324
16,1993-03-12 16:10:37+00:00,262.8251083913318,211.493325925756
17,1993-03-28 16:10:38+00:00,274.56705397505317,211.6299478642165
18,1993-04-29 16:10:52+00:00,270.4880292776514,208.74360472979555
19,1993-05-15 16:10:55+00:00,270.70302189219524,207.76344560018745
20,1993-05-31 16:10:59+00:00,277.6391812263606,212.73586706409446
21,1993-07-18 16:10:51+00:00,262.76717874218735,197.69195352638292
22,1993-08-03 16:10:50+00:00,275.8224286907481,205.93247372309045
23,1993-09-04 16:10:48+00:00,276.6441414449537,213.09786300896633
24,1993-10-06 16:10:41+00:00,278.2765109412773,219.8080977419443
25,1993-10-22 16:10:35+00:00,267.221110513494,216.80464342250485
26,1993-11-07 16:10:28+00:00,274.54341755650984,220.2239929849789
27,1993-11-23 16:10:21+00:00,275.45288037897666,216.34097973538678
28,1993-12-09 16:10:17+00:00,265.39585962688665,217.0812550817436
29,1993-12-25 16:10:08+00:00,281.33617857183856,221.9500952817142
30,1994-01-10 16:09:54+00:00,268.64713872761905,216.2118288485873
31,1994-01-26 16:09:41+00:00,278.89936211704065,201.2589104598583
32,1994-02-11 16:09:32+00:00,250.3923610518961,212.38757109911347
33,1994-02-27 16:09:17+00:00,267.10301415036776,216.929240940944
34,1994-03-15 16:09:03+00:00,276.23922414970576,209.4969747056132
35,1994-03-31 16:08:47+00:00,273.23483921045954,215.65175636249185
36,1994-04-16 16:08:29+00:00,267.7583670585272,208.84591085933138
37,1994-05-02 16:08:11+00:00,271.5226800014903,215.73462127609227
38,1994-05-18 16:07:54+00:00,270.84695779070205,208.3311336374341
39,1994-06-19 16:07:16+00:00,266.9643818487781,200.29894791789903
40,1994-08-06 16:05:58+00:00,257.96600045473656,207.74060217775803
41,1994-09-23 16:04:45+00:00,275.14305697752104,208.0654232230623
42,1994-10-25 16:03:45+00:00,266.04650766200706,216.4993345693014
43,1994-11-26 16:02:39+00:00,236.62780760203236,217.45654575324542
44,1994-12-12 16:02:10+00:00,270.7813366986504,218.98708362246086
45,1995-01-13 16:01:04+00:00,265.52976669863125,215.28526330960804
46,1995-02-14 15:59:49+00:00,238.51646120421802,208.0898071827894
47,1995-03-18 15:58:31+00:00,265.0545749442427,212.74686905181562
48,1995-04-03 15:57:52+00:00,265.0081853759971,208.79621495368963
49,1995-04-19 15:57:11+00:00,267.4381999763238,206.72438789520922
50,1995-05-05 15:56:29+00:00,274.6602594335023,219.98457659949773
51,1995-06-06 15:55:00+00:00,244.41580505331225,211.92520981447512
52,1995-07-08 15:53:34+00:00,270.6422531490644,217.86143923989866
53,1995-08-25 15:51:23+00:00,256.0216031986378,218.11736465824848
54,1996-01-16 15:51:49+00:00,264.345241339892,214.8205456530054
55,1996-02-17 15:54:02+00:00,233.55271314423504,206.72322465814133
56,1996-03-04 15:55:06+00:00,270.4124858193906,211.3265353317166
57,1996-03-20 15:56:09+00:00,269.0429579872231,208.3017316908916
58,1996-04-05 15:57:09+00:00,248.7297328817951,215.67656929001652
59,1996-04-21 15:58:08+00:00,275.91236663221497,208.17821499721015
60,1996-05-07 15:59:05+00:00,263.3601799773266,207.05165244334103
61,1996-05-23 16:00:00+00:00,259.32122476252033,190.40454461898645
62,1996-07-10 16:02:35+00:00,280.26472014593054,216.90723375814733
63,1996-09-12 16:06:01+00:00,256.42361762477293,208.2724379576309
64,1996-10-14 16:07:43+00:00,273.0704131040373,221.4518043822497
65,1996-10-30 16:08:30+00:00,273.6717866497046,212.7606872981558
66,1996-11-15 16:09:15+00:00,274.86821039305954,224.44768038954956
67,1996-12-17 16:10:46+00:00,269.03669124657586,218.62270646764074
68,1997-01-02 16:11:32+00:00,266.52605367011904,223.14880889644687
69,1997-02-03 16:13:00+00:00,267.6155154448351,216.38252644222823
70,1997-02-19 16:13:41+00:00,269.93448157751254,218.0177564789437
71,1997-03-23 16:14:56+00:00,259.96955588756384,204.8016565905938
72,1997-04-24 16:16:05+00:00,267.47583917227104,203.17760147285472
73,1997-05-26 16:17:12+00:00,268.89002248853353,204.4921243189028
74,1997-06-11 16:17:45+00:00,259.67384354021567,208.98784786144444
75,1997-07-13 16:18:52+00:00,268.6627260578116,204.58771758183656
76,1997-08-14 16:19:55+00:00,267.6053310800006,203.26931682525066
77,1997-11-18 16:22:32+00:00,255.98513758471765,215.5839264743565
78,1997-12-04 16:22:57+00:00,251.90601271797937,218.15091895107668
79,1998-01-05 16:23:43+00:00,271.3934429853612,232.2347106776182
80,1998-01-21 16:24:03+00:00,262.82666106228,222.32715147291566
81,1998-02-06 16:24:24+00:00,248.5156117301429,224.6051374188787
82,1998-02-22 16:24:42+00:00,250.3940228044205,214.98764454192008
83,1998-03-10 16:24:58+00:00,259.4337767903017,223.67424794677746
84,1998-03-26 16:25:11+00:00,268.04666508619243,222.3802027449391
85,1998-04-27 16:25:35+00:00,268.48451149084417,230.6559034209356
86,1998-05-13 16:25:51+00:00,253.47086201939894,217.64422494437008
87,1998-08-01 16:26:47+00:00,268.26547204205536,222.0053360229894
88,1998-08-17 16:26:55+00:00,272.12493814734046,225.29569706002067
89,1998-10-04 16:27:17+00:00,231.41829447553937,226.73656944738244
90,1998-10-20 16:27:16+00:00,238.29084914431192,230.23230937438944
91,1998-11-05 16:27:22+00:00,234.2439117429885,235.9944328078179
92,1998-11-21 16:27:28+00:00,247.4936853498375,237.15750906319522
93,1998-12-07 16:27:24+00:00,236.22491967283764,235.48529876371612
94,1998-12-23 16:27:30+00:00,277.2329958772456,248.56466294230512
95,1999-01-08 16:27:29+00:00,253.52064601546004,241.16693422769754
96,1999-01-24 16:27:29+00:00,256.7852633566277,247.2865948956939
97,1999-02-09 16:27:38+00:00,257.6486465215755,242.584730041282
98,1999-02-25 16:27:40+00:00,282.7340307541209,236.470951372249
99,1999-03-13 16:27:28+00:00,275.12252698658915,240.34145603881194
100,1999-03-29 16:27:10+00:00,270.9829857246553,243.1976244287879
101,1999-04-14 16:27:10+00:00,274.55031911339904,235.7696457380848
102,1999-04-30 16:27:08+00:00,268.0577446691733,232.6162832615168
103,1999-05-16 16:26:54+00:00,264.57731101787476,232.04533576565478
104,1999-06-01 16:26:32+00:00,252.82692168798275,234.57164888239566
105,1999-07-19 16:26:10+00:00,276.8709678126547,246.55887996217967
106,1999-08-04 16:26:08+00:00,252.85350004855954,239.27247000933872
107,1999-08-20 16:25:57+00:00,246.5012597351626,229.74140141123283
108,1999-10-31 16:41:19+00:00,282.8233336727391,252.96575567173497
109,1999-11-08 16:24:24+00:00,277.0609677092383,253.42113919384607
110,2000-01-11 16:23:25+00:00,274.78157877377305,245.13329426490148
111,2000-01-27 16:22:54+00:00,280.5873550371429,241.0255274010636
112,2000-02-20 16:41:05+00:00,280.099534044711,248.78770574128876
113,2000-02-28 16:21:50+00:00,276.25731182061423,243.71779258876757
114,2000-04-08 16:40:50+00:00,280.5281215138641,241.75270465063107
