,dates,mex0074-0000,mex0074-0001,mex0074-0002,mex0074-0003,mex0074-0004,mex0074-0005,mex0074-0006,mex0074-0007,mex0074-0008,mex0074-0009,mex0074-0010,mex0074-0011,mex0074-0012,mex0074-0013,mex0074-0014,mex0074-0015,mex0074-0016,mex0074-0017,mex0074-0018,mex0074-0019,mex0074-0020,mex0074-0021,mex0074-0022,mex0074-0023,mex0074-0024,mex0074-0025,mex0074-0026,mex0074-0027,mex0074-0028,mex0074-0029,mex0074-0030,mex0074-0031,mex0074-0032,mex0074-0033,mex0074-0034,mex0074-0035,mex0074-0036,mex0074-0037,mex0074-0038,mex0074-0039,mex0074-0040,mex0074-0041,mex0074-0042,mex0074-0043,mex0074-0044,mex0074-0045,mex0074-0046,mex0074-0047,mex0074-0048,mex0074-0049,mex0074-0050,mex0074-0051,mex0074-0052,mex0074-0053,mex0074-0054,mex0074-0055,mex0074-0056,mex0074-0057,mex0074-0058,mex0074-0059,mex0074-0060,mex0074-0061,mex0074-0062,mex0074-0063,mex0074-0064,mex0074-0065,mex0074-0066,mex0074-0067,mex0074-0068,mex0074-0069,mex0074-0070,mex0074-0071,mex0074-0072,mex0074-0073,mex0074-0074,mex0074-0075,mex0074-0076,mex0074-0077,mex0074-0078,mex0074-0079,mex0074-0080,mex0074-0081,mex0074-0082,mex0074-0083,mex0074-0084,mex0074-0085,mex0074-0086,mex0074-0087,mex0074-0088,mex0074-0089,mex0074-0090,mex0074-0091,mex0074-0092,mex0074-0093,mex0074-0094,mex0074-0095,mex0074-0096,mex0074-0097,mex0074-0098,mex0074-0099,mex0074-0100,mex0074-0101,mex0074-0102,mex0074-0103,mex0074-0104,mex0074-0105,mex0074-0106,mex0074-0107,mex0074-0108,mex0074-0109,mex0074-0110,mex0074-0111,mex0074-0112,mex0074-0113,mex0074-0114,mex0074-0115,mex0074-0116,mex0074-0117,mex0074-0118,mex0074-0119,mex0074-0120,mex0074-0121,mex0074-0122,mex0074-0123,mex0074-0124,mex0074-0125
0,1984-12-23 16:24:48+00:00,192.60394174930389,193.8417057243901,198.59792291501142,193.44944337379022,199.2067393026434,190.231627876636,188.67689490835946,186.91154697040236,194.85533925960024,192.68757722349295,202.2435172039569,201.33612990222144,204.03026249173848,191.59931297238293,196.245376375946,195.677780825905,199.50338933473867,193.83432377161623,186.42645686260545,184.56881866824887,195.95098175460413,200.45431937951267,206.58832783622987,208.9520946553462,211.97591590619,214.14934291418007,214.87807348419872,217.6674873350161,215.62587394017353,223.15801637171236,223.69979127678923,225.68482171519773,220.1911334833634,220.07705455808656,218.61711636781735,223.98590229809022,219.09249008990025,224.75652337057457,217.04923870916602,218.4168825237955,219.4850418962543,221.86357907176009,221.90100917973763,227.99490371061347,,227.7782613154055,219.51784475800824,220.51119058953557,223.01574715418042,230.6022927058309,231.33129824232276,234.14437539840546,240.04640789361355,243.5762490371066,245.7125859315851,242.58263363538694,,238.97266583449596,237.0452064308706,234.12256818574755,234.30650070519812,234.74964428554136,228.59679786811685,223.77203194165105,217.70989602281432,214.95287468247895,213.18489547498052,215.75121619135376,217.23643591263297,218.59942115904684,216.56686311431523,210.7516567271314,212.6372460316588,208.63786769726102,222.47434007193183,219.44434706445367,221.16804451953178,217.03252615460863,219.96265331663508,219.14591123157936,214.6232393286845,216.30922177747584,208.43700161832302,214.4637977507676,208.78764512457596,210.635188381309,210.84507820601561,210.2036727375073,204.89658510752986,212.18570390198897,205.71332975013897,205.11916550336227,206.9235846063384,210.48257467595238,207.0098602233488,201.68390425228253,204.10205270245098,200.97299036226096,197.56900175130244,196.80690740281432,195.3052569166813,199.0464666916445,195.1336138306028,195.06376534553164,194.19959684516166,191.2759066414995,186.32115643440838,,181.6050073737693,179.6624191221029,180.2584235379053,187.72879635975244,190.19123372769351,195.2069690248709,200.11649061648873,199.2651717366744,196.2689746417334,192.81458404044218,195.5319385798873,200.76072262560572,200.2038639941646,210.3947238247298,201.60307172857813,196.17729461267956,180.67459945456633,165.76255281001957
1,1985-09-30 16:17:33+00:00,175.9129306660889,176.2266448866011,180.02423177351596,186.68448732738753,181.2546418508984,177.16827228196053,164.47348161545335,162.47711204848483,161.8389917137895,167.30356160589093,186.56423748776436,185.90832076402543,190.85876903256033,189.48523259000774,193.487930267796,193.22243707592133,192.19207415296333,187.37645804084542,181.66759511986294,181.37952867852508,184.69707952784367,185.72380594302246,183.81637603231772,187.08445784396665,184.79216035103664,189.54391369989003,188.37823414453632,197.16348100661176,196.44925231443867,199.22537060195785,203.6772878797748,199.90904762495873,195.0219239230727,192.05628347032902,200.5115421824991,197.17607911608104,196.03705066329374,191.80054059962956,192.47778430468762,191.68538612134518,192.12053715162315,189.3689904305209,186.53220397520016,189.18949130484384,185.35747013823183,190.83872505901377,181.2414358286162,186.70934553533522,188.83643679466303,200.72133953468156,200.80535400598495,208.05506875269361,215.6131078548899,217.8674058640628,221.6546172914558,212.62706737398702,105.76181492612567,212.40805380246212,224.57206407835602,222.9625523004605,223.15365674714528,218.39640446114396,208.76969868729208,208.8523738430442,199.58864186770015,203.70552439173423,198.60753238137187,201.2231079653995,195.13536708027183,203.67297291921417,197.88662798616056,206.22183223657643,199.22009777614562,204.30868615443697,200.40199851367925,202.69238306818204,204.57716487775792,203.3453455940092,201.43746070768393,199.18695908750772,201.43630751277536,198.40395696423616,202.41692761495676,199.54606117864287,198.16924708681827,194.31965031614163,193.85293222149136,187.51678476674562,191.21620994269213,189.6345254696679,188.04829898837394,189.30300965698822,187.41693447065833,192.77909157832102,192.16582030781487,179.88235438075827,185.36988442976278,196.22243654782037,181.7408313511299,182.0541231406339,181.47385795641665,172.3785175340039,158.8775387884545,169.0050416981349,169.39994642005988,157.95817733728992,158.4683781835124,156.47202110473012,158.73057765039832,154.86576349921626,155.5314710543383,159.23923178433043,160.92546862361786,170.62724703915822,171.6139367094389,168.6242350096789,167.85641925377658,168.5769330993106,176.97964612832175,180.86608513174812,176.53036976714358,187.206520665439,188.89337257168063,168.1600756119458,166.7421212710374,138.66572914052912
2,1985-10-07 16:23:40+00:00,162.94825551063138,165.7848425305825,170.60972408452605,177.96035070739558,170.23231607133783,170.39631458021884,162.10771162970744,159.3791185657902,160.00969761480522,163.98200291413605,172.99892742757984,182.8240909593225,181.4184335462094,183.66067499929824,182.56300871846972,183.65763593191477,180.1453392677891,175.3846307368632,172.05791924136898,173.43314428805402,174.89563078200848,175.1344847882806,183.57516118101952,183.3111761691511,187.38887677708786,180.20099913160266,183.62439499323517,185.80606823997726,196.98095108249848,192.68012935835213,190.65931868043796,188.9038884080304,194.1891271361106,188.79837588486959,186.49717836430898,184.6704896929784,188.77633049416903,183.0239457840953,176.66251852148372,176.51033621340616,174.85693260551932,172.87252398152648,179.1459494849945,178.441995655098,169.58731252609743,168.06487413976146,172.57143557252115,173.755779239509,185.32599397834085,195.40983590872128,201.1866814841071,195.99988375516236,203.80390475172072,208.80519101571286,219.2796541675719,215.2539276621922,104.25892929628107,198.15834308812512,203.06279429921668,217.63020337748583,209.64924490349452,210.34699688372038,202.2532645087075,203.71428144734904,192.65663335811658,192.99445448994294,189.54377063639572,189.7102737708067,190.25586553645502,191.1483386470232,191.28172124196612,192.48889579604622,187.89559340593786,191.7214275930185,187.7963843581394,194.306597685288,192.7161922099553,189.36702864383156,192.33479474185683,188.85848404048608,192.6481176296939,187.29956965416272,183.07253379126823,186.60658313232534,192.48363797453277,189.64478600144923,184.60362784868826,184.45425957509548,193.09560940672318,189.7011751467249,187.78385635370432,175.50862115551257,188.84966617780958,187.6211000088137,178.3303053477375,182.8876996160814,183.63727530101187,177.78184386020953,167.49451322053022,174.28068742882,174.44096692608517,172.4674643421473,161.32715068041892,154.28710718257364,149.99005732694636,158.4951634982346,143.61924787799387,149.07068777714693,142.1730128167062,143.5681772179635,143.07582364203856,154.04980921021718,151.27058130836969,167.0564504099417,162.29182379176382,154.97800731634607,158.95534055814466,159.38951806641953,168.52427057248167,171.53681347336388,171.00018111746468,175.00490045426673,164.04855985813896,148.5147490286625,143.73751740385154,125.14330455421369
3,1986-01-20 16:15:42+00:00,197.9892604813073,201.26811126887034,208.28637181909093,206.09075786104282,206.66812043644035,204.87019762577006,196.82624485477754,195.34172735484876,190.09254863789062,203.06493563785963,196.9864864747679,208.0066549466983,210.67021450248927,213.55983730931706,207.32356598532886,211.78329031448965,206.3625420560121,202.87629089591985,207.3839083252153,202.3617564075979,200.97382398066458,203.6001238259886,207.79688496257103,207.6316421762357,209.897892087253,210.75397320926936,217.95275933907635,219.72169557513465,219.6499628934119,223.42020059135578,219.61974524796784,215.49051520430433,212.6539677368158,222.64414336519496,214.50803263943735,215.6871573527916,213.20436947366306,212.22998075801138,209.7500610722692,208.55186489652857,208.0482442291089,202.78134483984863,211.09582460696248,205.92450826368116,215.33309559153838,205.6290922467056,206.11736063261216,200.76489073524627,212.9786826016219,218.17371307257886,218.9613080702924,225.155771645067,229.44114370136037,227.06514084507657,230.37968262414063,238.1335923574055,233.59218627760495,245.87271860799103,245.7979306705987,247.26122270618535,244.76517937596844,237.0059710200946,236.46532727154738,228.8775422586632,228.49180944329632,223.7699645466126,222.48596259787215,222.64529076051633,222.3847497666898,223.8610948320532,222.15194087856963,218.74493571242365,219.42958460912743,221.47789104012156,218.29346207742924,225.82704101142184,220.59713121721492,225.5565043631273,225.1258117581539,225.72429303858578,224.74871386162442,221.5620475131107,224.6590820278716,217.518186869512,219.2480275017258,220.1040625491844,221.18943106034163,223.03514572389085,225.08264628924846,224.5833900228163,228.73461422689053,225.0591567833494,226.64841009906405,224.8524742623218,221.19811662002766,223.1888383036739,220.24138876809695,223.5511385740345,219.03993217049225,216.94617409892612,217.12806006568388,210.5182618965431,206.52527758422684,207.82842395531821,203.40406732430006,196.45304629457166,194.7035405306451,183.77013883069384,190.5466807811223,184.8215373096488,187.30237803678136,188.46874601884087,189.7259468996321,202.74142912180204,203.91127640782946,199.05894192802265,201.91277010174804,201.93402492829858,205.588857984666,211.9916203234132,206.60549008683637,210.5878116580634,200.12728912173466,190.8675244560955,179.03297773969578,159.97027320708318
4,1986-01-27 16:21:44+00:00,195.88407009543405,195.53866874584847,203.47541701181578,198.93889973572564,201.8138083402734,190.6729446962321,190.59809665500111,188.13493073227906,195.92465593538188,195.711357702057,205.76968241726402,203.85697617741027,210.08549163592,209.28592094190088,208.7639549866737,207.63872314315506,207.25720063373936,204.44294308148577,194.1449726218418,198.59830335356256,197.7326384636395,202.01966456411603,202.0034250424534,205.2966419770218,205.22273091877466,208.36047268033,206.2992276418529,211.7510285452432,213.50616834947792,217.8851270853831,211.59748878258625,212.55664879951502,210.51491052230244,214.77182046865397,211.06955495829015,208.93544867971835,206.70290136018752,206.90106734137248,207.5153605639582,205.01387453244723,198.43093068863803,196.96009909735386,199.10015343127486,200.8977153253554,203.26105255208466,205.20509458162115,200.37946193467695,197.4234221296822,206.57501071743027,212.90988361918195,226.12664643804533,229.46334401680613,239.2441368080346,235.58994872073436,235.24614871384617,239.49888215013289,236.14576802307795,237.5199383503719,240.50734800440569,239.0517401152308,234.59004217059703,233.58914935470997,227.52788215237018,226.75028078279146,219.13726083717359,219.5405835742057,219.89709134977312,221.64282554603147,219.13003316593276,222.30645664463347,219.76452299994435,219.13431343425586,220.60213545002267,219.23822554561568,221.44639587643275,225.7999543039596,220.632346399877,223.17946929764014,221.33058961947455,225.21744189954862,220.58291629896655,224.57281120266597,223.16213163232243,223.15816375287318,222.57390757669145,220.46033157545656,224.78174939180943,225.88484194959148,227.756268362478,222.12084925671797,226.58860130414422,227.75093171157357,229.45238029480169,229.42375224350158,229.72655209198416,227.32868556410506,224.28604174743703,220.15308975611424,221.79387327463243,217.18888268423433,218.74228496552473,212.91228674329764,205.38617052546468,206.7092444194658,203.1115377903206,200.550683820785,195.66819970492367,189.60533607157623,187.1775653595867,185.73633135560522,184.85008797224936,186.96955510207636,188.55726832633243,200.50845612866866,203.49419564317674,204.4012671521977,199.55063803730422,200.39642989816,205.73448848872215,209.73435249531377,204.22310293411817,211.1611650663038,204.25455938807508,193.75251705387495,185.63831721349385,171.38518181094426
5,1986-03-16 16:20:40+00:00,201.23131494922393,200.73944070386307,206.05812139362737,199.81763616732104,198.2426511770052,192.05546257492963,189.30230923547018,188.38560080391736,191.43059782827146,195.51666405986217,200.43496090946604,197.59237924038678,199.4781096081914,199.22083538302866,202.22547666436924,199.15479882910634,201.424007270512,194.4188353241348,188.23066143137592,196.33001837175513,200.9706551661737,207.57600615400162,203.79115978391363,208.11311981213083,204.73404644490444,218.36364396856808,216.6757818674862,220.5926354002979,220.53165564594667,226.60594118057026,218.58515217792504,216.3898861952997,213.0639649957361,220.80338752054973,215.30779553297214,212.51582691238585,213.6107561968095,212.698073844362,215.48379631857804,214.7775521780781,215.04241001435383,209.48646989738103,210.64556730005614,206.70646237606022,208.48216564942805,205.61416560202443,206.48667886659086,200.24253261634334,209.022031493406,211.5789394795542,217.83621726218144,217.85628989842502,229.00164540067982,231.2662610802915,232.12518738085726,229.35650192999992,231.17908005843074,229.2074660280671,230.9930766152568,232.09928508936315,234.82573469688612,228.76542881629098,225.00576676342402,220.9762631069736,210.34700641710472,213.83278616932995,213.27246145378584,214.63691543937827,214.06995823565498,214.17535518060998,209.36738208252424,209.81212704249134,207.87866438082216,216.50028735135336,218.53305782431346,223.59730263384253,221.45378438905541,222.03731502017132,220.85527924730113,223.3476070524868,214.6940804383291,222.18526572113382,220.47574253544698,220.7503005236757,216.73342065314012,215.15490351531133,219.09280549671917,216.34156092523753,217.9986050820435,221.0944509350727,225.60969536889223,223.54878379551664,225.29945663011426,222.98051203817735,226.88564459162595,219.7583420378778,220.09217740442455,218.42362906291487,219.96768061572718,216.37505125473962,209.43385146543332,216.0325573584907,211.35855005460002,211.68995425870753,208.42765292790378,204.9149252308411,196.64742354039987,190.0000875292291,185.89032410166595,185.41478734160785,185.21611193605156,190.68199282869477,189.4076292325219,201.01942472770713,201.27206020503758,200.14833419802272,197.49808599115812,195.39381294492517,201.30331812567837,207.71653355038603,206.05442946990064,207.3851764671289,204.86633975880375,192.33207949595248,188.2368136412674,171.59062737842083
6,1986-03-25 16:14:19+00:00,196.03517893814228,201.73539490353497,208.0583682495603,203.88184403967117,200.65039895192214,192.74868902702707,190.9487894020946,188.49491083581063,186.95832158141255,193.5043782729825,195.1582603646063,204.25478701020901,206.1441604627265,212.77258603146672,206.89796349412333,202.65661375138538,197.93123976880696,197.09024300375222,194.21376500077594,193.86844668582745,193.79338805492264,194.24686160058383,202.50025988335065,204.45142483422538,204.84512597158817,208.1514552451725,208.07863126357134,214.11624040903962,213.71492863876924,220.8910200098784,218.79003119191287,221.59562473722985,216.41269478281072,218.6521377441992,217.10160771665466,210.05375613118866,211.12952098755483,208.7058943756628,211.63667417337024,207.2679213627788,202.73086725500315,205.2932847276609,209.26694757918844,204.8346047753204,204.50117905033147,205.40819500215235,208.25089799668882,202.71495413173403,211.7069090168558,216.0606639985621,217.1216954815432,217.5955578539488,225.22770781786986,229.51262919127328,225.87120825942037,236.1811379070767,226.21837243511771,233.63954309127328,230.94148419643184,232.54976900968177,227.0589802593787,229.6884392540752,224.53786465575303,224.73117508819558,218.96887570686874,218.32309125351946,219.68904465584345,218.78330586321502,217.41685125564226,219.8464231421838,218.7564071980392,216.5532957550661,217.90165208913464,216.02609022277522,217.9752538936873,222.39126284227632,219.1896731871877,226.2350351771071,216.8706613258743,219.96975946510105,218.34770042046694,217.12696780410627,220.72445836204832,216.1832678546961,215.5277961994892,212.49559608369728,216.35527418802656,216.3846978101684,217.73120617858407,217.66867856550118,225.0159109888205,222.21195323637596,228.15069102381753,225.50099101198126,225.40475543210835,226.0262122642639,217.48306852444387,219.1798751790856,216.32196018088874,213.31271437494763,211.8738060942213,209.93990902347198,207.48426971486217,202.9443113200663,202.63191494998318,193.9916349323759,193.73454869362004,184.1815873771741,186.64388183763248,184.05987261030336,186.2808538484252,188.28308708136808,190.7236896424944,197.34684169822995,197.45659684116114,191.24213379063272,192.1784210740528,191.8099220831434,194.58790011111532,197.12874831004035,200.94914186625456,206.20455296646693,198.40570409044355,188.98970916860188,181.67645158696348,162.434735632022
7,1986-04-10 16:13:58+00:00,188.21841373887102,196.20712018871734,196.10434759123538,194.42347081111768,192.1136844052259,186.14348126060077,180.77138450143892,181.15827973155774,188.51696617381836,189.36436736473246,195.1890242375659,196.87637555258885,197.61734856212516,194.90541888301365,198.06699579742025,198.9106164592578,199.98596210485402,195.64287450082253,188.56147662911746,193.5321409431279,192.2677999040958,195.71080441856475,193.3726438588382,200.21698425281704,203.23205493441938,203.56787348268767,202.37902112367658,207.50978473466793,210.92250165695373,210.29082434292042,213.24401501478258,207.5199736434592,205.02038235210446,203.05381582557072,206.1359487032478,206.52606231316213,208.79488134796804,204.73859419753185,200.2754271941771,202.2386564704779,198.823647899097,197.6525921557718,194.9317047562854,199.66289833068694,197.23956748991256,201.19154032926315,196.3863986007212,195.43969206271547,198.18059989281716,204.38648242039898,207.3574046287741,206.01657898449037,216.49653828713895,218.32355511786216,218.0092684925974,219.26672268397994,228.04346798462623,225.09505599507375,225.2261964219641,228.917565564609,232.16089317378442,230.62099850802008,221.7852657086698,221.56220726490804,211.7181462185609,213.09979315769772,210.7360801997804,213.83013789824446,213.53402689409404,216.1513262150344,211.0354794231315,209.63878369461696,207.90048657101067,205.82648222801777,207.19851375995768,209.00560867987878,213.7403277946696,212.33048968099257,214.023672629733,209.3089901347979,205.51841023027865,211.37923654726723,203.8095068565037,203.8750231685761,207.19652898959217,208.54251341279556,213.6592335516392,213.44946599115255,213.88859988410738,213.97675777708739,208.6108118305917,212.77944048985043,211.33307622693084,214.5563235981051,217.7424621045068,211.73887322809998,208.52754612560733,207.70455921842992,212.4452222964619,206.03021130017217,201.5434972739502,197.13060273760826,194.66900527577894,194.85110343860538,191.8666938740162,192.4592913571788,181.7446111796331,181.62679335360386,173.85325176408784,177.64629813259563,174.3447542600051,176.64810505027333,182.4506969431254,183.55504246449465,193.1019972825951,185.32128921505753,190.65724420476212,187.52255485231424,192.94538483540214,190.49859949139736,191.76863718352647,201.89917568924778,194.62130543636897,186.7962418683003,175.00170915988477,164.12232086143513
8,1986-04-17 16:20:00+00:00,188.02455528229785,190.9942951204725,195.08858431058536,189.5140578747669,184.44655608514427,179.57344413979976,171.20269500013828,173.43620740053495,176.60965717105563,183.7744567028874,189.10118971084663,195.44594336694354,195.49897079972538,194.7286928770773,191.2227024421873,191.88974553991554,188.68806700588024,188.1281974656936,185.7447549663808,184.94204774161634,183.14173593859655,190.55001546429807,189.74746353850978,193.36967725182726,198.49960944087013,200.29187931185166,199.1707295966141,209.49016271981935,211.98633234425745,212.15331009351587,210.91050491799723,210.6194254246695,205.2624347434673,206.30496377543014,205.1269022176933,206.13771487693845,206.92943908833496,207.19681378699545,206.92608155305814,203.90091036362784,202.38607394670387,200.29464704967566,202.70582417644565,200.65735555093332,198.1981016533046,192.02597540533787,197.1795712147072,194.0013714914804,201.03423467477128,206.89262569377897,210.7601581364079,207.67105367526665,217.59447550344947,221.10866892706125,217.68121748102018,222.61339084078335,227.7467069849082,226.114676180108,223.85192080712775,225.46232876834495,227.1101375852567,225.1689384358398,216.35972030098597,213.84328134796095,204.55628863221628,205.54820330320138,202.00862263486312,205.18682518611675,202.05353170078664,205.63396533024527,202.63823439225453,200.8597972915043,197.6954893731604,199.49089466434307,203.02332089682076,205.8648835651966,202.78269173882956,204.35456684263985,204.47904327813623,,206.9367144567748,207.7586419406098,205.20987323531074,201.4666335293812,203.94001748379424,199.55931681245966,204.98785289540342,199.89268043730857,206.26046678356207,205.19517480437307,208.46188775871437,205.0542024712723,210.343955925608,209.119991163995,208.14449120741628,206.10944432863943,205.5296125387327,206.5476153951855,206.0070805285814,199.41131357386791,195.60247167323536,195.97603594832486,195.22066045483064,194.02132958891423,188.6675913626269,188.2594892624632,178.12500678414472,177.7414140140428,173.4008405831609,174.64081689239566,169.975045063797,174.68857010132677,175.56222936378262,182.12963837598184,184.8786129433035,184.24934390119057,182.35775973163095,184.79649553444074,184.55903906078976,186.6268173808383,192.09552099145796,200.00310850980657,191.08110117319688,186.07697493604562,172.869308518776,158.44336408761342
9,1986-05-03 16:19:36+00:00,,,,,,,174.51160765871623,169.56307949385746,174.3463634686485,179.93503167149703,186.69667795994476,185.44125547373233,194.24380698070075,193.182163857234,193.68194090618104,193.74891517983633,191.81363895731562,186.04977544657226,184.26734888055182,182.46640372757142,182.7914135670129,180.0339112519228,188.49908969895202,191.71849526015296,200.9570192433996,202.73181840849068,200.98638486073497,203.26607298782915,211.8442059097186,210.69316106219136,207.07024083170845,205.30792189896744,207.30545645095157,204.8641215261542,205.84920915443757,207.92079290072962,204.26863455676408,205.27840418921377,203.1800648462853,200.5449519993803,199.64154267352748,202.06529770794097,200.4331134163826,202.93644216079002,192.61072769794507,187.2344512559118,188.21746113302066,191.94498513814975,200.48276502382407,209.88653757679322,208.1598961508609,210.87803870871966,215.20666729003426,220.33547295712214,208.9135290546298,219.74192641932598,219.00216518108311,216.3295666599649,222.51310331422994,224.51808203145492,226.07785399924907,223.57028695624373,223.1175559016236,212.28889880529053,206.17057519588997,202.29320046960552,201.4798415727215,198.90264676348852,199.07045745285936,199.50953979988833,199.1723821315568,200.49667589615203,197.030127872074,193.51168973183957,203.26346164267215,203.47014809433804,205.46257724088892,205.24837662624768,208.77155812505728,,204.71471275053904,202.3522546934149,200.27374563227778,203.81091168702562,197.51782085303387,198.19358258468554,192.65750088519826,197.0126206502141,196.58337919642278,199.1208495595362,196.67104474514284,197.8893815305558,195.348921866505,197.68301740593802,194.1526848081907,196.59816241410886,195.50097397541902,191.788481780123,188.79058814895058,182.31835579894783,188.11447122860412,185.52826931648718,185.8832511521794,179.98559785517608,175.01815092513698,176.17673147449636,170.44514876120076,163.9660591191182,169.62486295227183,162.1513236142075,163.9358748959608,166.01166944496453,171.7029174471084,177.21330810925016,181.30215318187226,175.14560064436145,177.87055982241452,175.62842485043194,178.3772052799156,182.22691998058997,183.78258478451193,193.97925459215688,181.6248360506391,172.26124767518462,160.29088645483517,140.5210033707967
