,dates,nzd0245-0000,nzd0245-0001,nzd0245-0002,nzd0245-0003,nzd0245-0004,nzd0245-0005,nzd0245-0006,nzd0245-0007,nzd0245-0008,nzd0245-0009,nzd0245-0010
0,1999-12-09 21:59:21+00:00,128.7798052650174,124.12768974460307,121.9101064378913,117.53860684345838,123.14240453047745,123.37218546566642,121.57594865519465,117.75132645532474,129.21076820302076,131.0553100432864,133.66787252970062
1,1999-12-25 21:58:52+00:00,148.0517684509379,136.8216836179992,135.5850168920092,134.42587487310638,132.11871212900328,133.6466469720962,133.65700659395603,136.06896104079678,125.35408021941717,136.74495973718408,146.69116623478283
2,2000-01-10 21:59:16+00:00,,,,,,,,139.54972200862855,140.21457908098364,151.9059315236098,148.00102515996565
3,2000-02-27 21:59:04+00:00,,,,,,,,,171.7664951991739,165.019694139242,
4,2000-03-14 21:58:35+00:00,,,,,,,,209.43941976249687,210.30569854927762,,
5,2000-03-30 21:58:33+00:00,,161.2511670999578,161.2591570141709,165.62520124296793,170.3181588675622,165.75300900363794,169.46559973487092,167.1871521647803,169.75549888226604,168.88770399462956,162.48752951960512
6,2000-04-15 21:58:19+00:00,139.79127505187188,127.61093585515596,120.8213867535256,94.36190298097401,96.67294782068875,113.27924727862123,,,,,
7,2000-07-04 21:58:02+00:00,,143.61304562654664,139.261810033421,134.82930539424552,133.22575893538178,132.28730383207215,146.946904985946,,,139.3614378444463,
8,2000-08-05 21:57:08+00:00,,139.95023560807573,170.41197720314068,169.93273950085288,165.00525357390563,160.40476935872965,165.56976135245665,160.46215935143005,173.44961761981705,180.33173644981278,
9,2000-09-22 21:56:53+00:00,,151.90386377551118,166.90949944941207,177.7176135844423,164.82198206475937,162.9722309789076,163.74604484020475,178.64062730725004,186.06480585416278,181.53962043353022,179.1334370629
10,2000-11-09 21:56:45+00:00,122.55210930277308,119.89443382039418,126.37675104329382,,,132.74605637346957,,,,,
11,2001-03-01 21:56:21+00:00,,,,197.062740045844,174.5825541553075,169.2526898739626,175.74194087041337,194.88230061272708,203.88371260559006,212.3119854706878,196.15644227455067
12,2001-03-17 21:56:40+00:00,,,,213.62534400727745,201.6462721035609,172.2920466701965,183.2787064276282,215.53860105874162,228.7243386665771,232.2252368432201,233.1557955360791
13,2001-05-20 21:55:53+00:00,113.81110626946256,104.59257984560944,111.1924255485343,,,,,,,,
14,2001-06-05 21:56:04+00:00,119.14876960117466,104.94996068454594,111.24524116878649,,,,,,,,
15,2001-08-24 21:54:48+00:00,,,,,,,,,,,
16,2001-09-09 21:55:00+00:00,,169.52651662824738,170.04689954875525,186.40245203460194,188.03415718726637,174.04853640933993,215.61158375256417,221.52972474745243,221.40821228002147,222.44596948792582,214.2578134844456
17,2001-09-25 21:54:28+00:00,,194.6935509469223,180.81327261081447,188.4307823847643,192.5935549667414,178.58096646582032,189.45820298107785,199.71631903991,213.6826252793008,209.9403521858207,204.36501023033355
18,2001-10-11 21:54:09+00:00,,176.93675201457103,165.4549263599066,181.6629497505049,183.29263938392307,180.6632526266245,188.23066300000062,203.97187124991683,208.8226867745926,213.73058535948974,208.49093691606566
19,2002-02-16 21:55:18+00:00,,151.1912524860691,140.3506101755838,145.12360720720687,144.17430067762018,138.68213241242543,139.74035015022156,,168.51794043450528,171.9550799907136,172.62800244413512
20,2002-06-24 21:54:28+00:00,116.13203178169657,93.9974449519143,101.88392171196924,98.6549642125656,94.84352559646413,108.9354560920141,104.37445492194121,,,,
21,2002-08-11 21:54:12+00:00,109.86023880640735,103.47878836551422,110.50228467912643,89.7018214088508,92.45416931345068,106.25910188738249,104.82830795890762,,,,
22,2002-08-27 21:54:24+00:00,132.9114858025811,115.86155157616761,117.33811021364578,120.85829252751576,115.33811783906401,122.6585503597837,127.17516369233103,,,130.58847384493114,138.31164853100486
23,2002-10-14 21:53:43+00:00,,151.7269818150832,157.80832484441245,,,159.8976632981549,159.04765036949226,186.3636656720026,200.34540175446028,,
24,2002-12-01 21:54:40+00:00,138.26798962400514,124.6284699948551,121.23056415295073,124.32748521112956,126.22897796067105,126.86950289881088,123.67006632335298,125.55580974551575,138.36276591832376,139.3516958243264,142.16711071230085
25,2003-01-18 21:54:30+00:00,114.83404863927998,101.09641919104166,104.31264052958659,93.61539042992962,105.11575480356794,112.41141302779936,110.46188604253635,109.96114274737516,109.34066231618175,116.5620029668577,119.06316640106108
26,2003-02-03 21:54:38+00:00,,,,,,,,,74.49145532062772,106.91736774138377,110.33386315520734
27,2003-02-19 21:55:06+00:00,113.22128673562915,94.79848611344264,85.06687170042207,76.64105895840603,83.82104151284207,87.32535199323175,78.00018350569198,,52.71530157030045,72.44863273620007,78.14554385645017
28,2003-04-24 21:54:46+00:00,,,,,,152.84488539064074,,167.8613694817251,,,
29,2003-07-21 21:42:57+00:00,,,,,,142.3005154448007,,158.12788926919492,,,
30,2003-07-29 21:54:29+00:00,,105.69960299641788,107.67645489924308,98.84162730521473,100.86698114470312,109.40597489862773,109.82716130767216,,,111.01033360577819,104.43581413566059
