,dates,nzd0245-0000,nzd0245-0001,nzd0245-0002,nzd0245-0003,nzd0245-0004,nzd0245-0005,nzd0245-0006,nzd0245-0007,nzd0245-0008,nzd0245-0009,nzd0245-0010
0,1999-12-09 21:59:21+00:00,147.6385775306983,146.75821646342018,147.05513612546588,155.25615137482023,155.47172841450188,151.6603438641878,146.72097834276923,150.08065033934918,166.92831273438262,168.77285457464825,161.956030928222
1,1999-12-25 21:58:52+00:00,160.36821536060953,151.60141990960517,152.0069461049047,159.05876869244963,153.23262111701177,152.12131733660362,150.07893580685152,157.18287002880527,149.98697403876042,161.37785355652733,165.16583659929026
2,2000-01-10 21:59:16+00:00,,,,,,,,152.1116440906043,154.8701548432887,166.56150728591487,158.99270698169445
3,2000-02-27 21:59:04+00:00,,,,,,,,,150.67706349282705,143.93026243289515,
4,2000-03-14 21:58:35+00:00,,,,,,,,189.71054978049153,187.28868357027142,,
5,2000-03-30 21:58:33+00:00,,158.7535098780142,158.48398232312246,161.4624392063953,166.7500771219285,162.63093747620846,166.69042504382247,163.6190704191466,165.5927368456934,164.72494195805692,159.36545799217564
6,2000-04-15 21:58:19+00:00,151.04330784845533,141.11337521105608,135.8240971489702,116.8659685741409,115.96214690054607,130.1572964734964,,,,,
7,2000-07-04 21:58:02+00:00,,154.62989815572135,151.50275728805957,153.1907262762034,148.96411969134567,146.05836949354057,159.18785224058456,,,157.72285872640418,
8,2000-08-05 21:57:08+00:00,,125.13702316502679,153.95285226641963,145.2440520957713,143.84352151240716,141.88825380491846,149.1106364157356,139.30042728993158,148.76093021473548,155.6430490447312,
9,2000-09-22 21:56:53+00:00,,136.90107280706368,150.23973170669262,152.71296197036312,143.3894235384058,144.2187422683482,147.0762770974853,157.20806878089647,161.06015424008362,156.53496881945105,160.3799483523406
10,2000-11-09 21:56:45+00:00,135.7972192441367,135.78856575003053,144.03689763177866,,,152.613721285515,,,,,
11,2001-03-01 21:56:21+00:00,,,,178.94840003041728,159.05597699922745,155.66693486239257,163.66571419346224,179.35572345664704,185.76937259016333,194.19764545526107,182.57068726298064
12,2001-03-17 21:56:40+00:00,,,,194.25270455727258,185.0411525749853,157.76256708269284,170.36361346095828,198.933481530166,209.35169921657223,212.85259739321523,218.62631594857544
13,2001-05-20 21:55:53+00:00,126.62583916570071,119.97025932109523,128.27873607685186,,,,,,,,
14,2001-06-05 21:56:04+00:00,140.1739820049145,130.18021556903375,139.27885770710628,,,,,,,,
15,2001-08-24 21:54:48+00:00,,,,,,,,,,,
16,2001-09-09 21:55:00+00:00,,157.70708721240663,156.9142001978211,166.70340300820072,171.14925802177962,159.27424963953902,202.47888440163,204.64482558196568,201.70916325362026,202.7469204615246,199.48352671464468
17,2001-09-25 21:54:28+00:00,,182.5142612088718,167.28072845742503,168.13196615468013,175.19456962666925,163.3568542932572,175.9256588276884,182.31733369983783,193.3838090492166,189.64153595573652,189.1408980577704
18,2001-10-11 21:54:09+00:00,,162.5918960471307,149.51619750719513,157.75485647143768,162.79998800186547,162.73218266732408,172.29193414728914,183.47921986785923,184.91459349552537,189.8224920804225,190.55986695676523
19,2002-02-16 21:55:18+00:00,,156.30425993169968,146.0317295596178,153.64528628325786,151.47859702852105,145.07339171946367,145.42146953425555,,177.03961951055626,180.4767590667646,179.01926175117336
20,2002-06-24 21:54:28+00:00,137.39611008780108,119.51433891923972,130.2360261201086,141.18312082477462,131.29623126407185,140.83157355117086,132.72655933008056,,,,
21,2002-08-11 21:54:12+00:00,120.13973192521938,115.81418010808866,124.20827550420914,110.26080764647486,110.07615751712845,121.67834156560053,118.53429878399032,,,,
22,2002-08-27 21:54:24+00:00,134.77701561896296,118.10018735582585,119.82548330215494,124.58935216027949,118.5361689528615,125.4568450843565,129.66253678084018,,,134.31953347769488,141.10994325557766
23,2002-10-14 21:53:43+00:00,,140.13945510847535,144.9332951704037,,,145.41325491489508,146.17262069548352,169.81005609113424,181.03285724344718,,
24,2002-12-01 21:54:40+00:00,146.49868101871925,134.50529966851204,132.2048193459029,140.7888680005578,140.33873463732382,139.21553999088206,134.64432151630515,139.66556642216852,154.82414870775202,155.81307861375467,154.51314780437204
25,2003-01-18 21:54:30+00:00,137.81136730732538,128.66920159269614,134.9490654203138,139.57002776602042,144.5054439487886,146.87739102986745,141.09831093326355,149.35083189259583,155.29529965227255,162.5166403029485,153.52914440312918
26,2003-02-03 21:54:38+00:00,,,,,,,,,106.66152644416943,139.08743886492547,134.4614164978636
27,2003-02-19 21:55:06+00:00,127.49781341310657,111.93031812641554,104.1022406037253,105.19411231336088,108.29508724566051,108.74014200944788,97.03555240899522,,81.2683549252553,101.00168609115491,99.5603338726663
28,2003-04-24 21:54:46+00:00,,,,,,138.23487449160055,,151.16421416853632,,,
29,2003-07-21 21:42:57+00:00,,,,,,121.94186763882739,,134.86086320522543,,,
30,2003-07-29 21:54:29+00:00,,129.23051896542717,133.82191708703118,138.05982058689688,134.48257538614496,138.81961985988934,135.97262349546025,,,150.22852688746033,133.8494590969222
31,2003-08-30 21:54:22+00:00,135.45455021701096,129.53897132809107,,,130.5436182463867,127.1191554305921,128.71097503270204,138.72952679433823,133.53263815047166,141.00039007547898,133.1724739732685
32,2003-09-07 21:43:48+00:00,133.57346137209046,124.37824225610942,124.17058572526977,98.8034824112962,109.49409753668644,112.41895113549609,110.90718055362963,111.4766553132278,108.2634744974661,117.32654570670466,127.14555610606388
33,2003-10-25 21:44:04+00:00,140.25070265004695,135.9838763787036,139.90486227532256,138.89840974208965,137.8391287876132,135.8557807817541,130.11277617561387,142.61485771210943,151.26845503755598,,166.6800124187337
34,2003-11-18 21:55:03+00:00,,,,,,,,,,,
35,2003-11-26 21:44:54+00:00,117.06218795591697,111.67254194689093,115.0502335433514,113.54734990037515,118.94511806997305,123.31210071720932,118.23123648949067,102.26682104185008,,101.0750244227702,
36,2003-12-04 21:54:43+00:00,157.98422547100083,146.27211899666452,136.99913612608108,147.9980443619004,,,148.031068529707,157.5823111956855,,164.42001800962728,173.4280270185162
37,2004-01-05 21:55:21+00:00,136.44605442867365,131.56675103278417,133.79930001968933,136.09819120224955,139.4836518618346,,,146.05443294152266,146.35171078108684,157.10023030472917,157.63768233139325
38,2004-02-14 21:44:57+00:00,,118.31485619783322,131.78337271683253,130.87817741083046,122.04345176018008,125.31248164736846,141.9972284724498,141.64812317438245,135.3566212219095,133.61256357664786,140.69455866702955
39,2004-03-01 21:45:02+00:00,142.61771908872572,122.48360145108617,136.41409673279304,139.58360261075083,139.61905001003635,131.9341236528812,130.28718254788362,133.79162949923779,147.45347158233793,155.4405749517097,151.35720717480638
40,2004-03-09 21:55:39+00:00,,144.32170154394043,146.2419723462535,145.26892817210657,144.82397375559538,148.48010669802818,150.4130428398836,162.1920266128016,170.26658723346017,170.8510971089592,161.43437652691836
41,2004-03-25 21:55:42+00:00,,136.04928122305023,145.7709619414806,150.93348327588944,148.91782489036967,153.01764164533645,158.24233258781123,165.65671450702035,176.75995894358124,178.01381485124415,
42,2004-04-18 21:46:13+00:00,135.91508975994378,144.7299465572501,145.67033802505892,156.0546759832796,163.0690932670629,160.77818086537644,156.82847355328494,164.1037731832879,173.88063244538114,177.20051661444214,156.45354583406967
43,2004-05-04 21:46:39+00:00,129.4073729643389,112.73900328315537,124.33700980318089,124.96344713863036,122.44420365563147,133.48365046429169,131.56749310868742,145.2499164354663,139.77926858822454,145.59891870171833,129.56454871123194
44,2004-06-05 21:47:12+00:00,120.15143184726237,101.8895521704446,111.53763986153743,93.62695340264735,105.8003473863426,109.39186513847574,112.69554537964524,,,121.98365759083367,109.26105055381073
45,2004-07-07 21:48:33+00:00,,129.12977532313855,120.23558869985341,,71.74778982716103,89.11302388648814,68.60791482682434,,,,65.38676433281735
46,2004-07-23 21:48:33+00:00,,116.37420925938548,127.0490901306256,,,128.6066048535486,,,,,
47,2004-07-31 21:54:51+00:00,140.28739779085913,139.27420072403552,145.16020659863864,142.96646595576487,142.1662822961817,149.56704982716764,150.93095692633653,164.83543211582725,170.80238232588033,,
48,2004-08-24 21:49:18+00:00,,128.10131449287422,124.96579427699676,,,,,,,,
49,2004-09-25 21:50:07+00:00,147.2416701878993,138.05946231806277,139.1242870181297,152.24315897127795,152.29889839596743,151.88186021711013,158.67855550695583,152.96409240310336,158.11322082562148,,
50,2004-10-27 21:51:11+00:00,125.72988119396388,115.62054156446291,126.46844603755224,,,,,,,141.60994166052689,140.64770258218348
51,2004-12-06 21:55:35+00:00,,122.49820977862467,111.0089777207957,122.2809355742792,147.53687916429666,150.67278966103504,145.80091228247113,,,133.87517622866483,128.92536781053337
52,2005-01-23 21:55:25+00:00,154.2667951626,144.21594336333996,,,153.7935606703919,154.6753869693179,157.34030772223142,168.32979439193232,173.42671653188418,166.66402791191098,
53,2005-01-31 21:52:21+00:00,,148.70588289753783,142.35821525614637,143.4324001514966,,155.67505616543616,162.68678274839175,,,151.4537501150475,167.7194232747039
54,2005-02-08 21:55:35+00:00,131.90109363531673,125.70301109810643,129.8949346182453,,144.8366277833219,,,,155.3664670648024,155.59032786424947,137.43964850989204
55,2005-02-24 21:55:41+00:00,151.75523309058661,144.06438978223918,140.62581889462768,,,,,162.1215432315852,167.53233046438305,162.09243076374756,143.30167558108073
56,2005-03-04 21:53:16+00:00,,143.78129673938946,138.07094877042744,138.26970709512426,136.32239800385696,140.29355768335532,156.20636217847476,,,133.69667432975058,123.19828095091536
57,2005-03-12 21:55:44+00:00,150.84146339052288,137.79924911080585,140.59488052056938,150.46139939669865,147.50357244128895,145.94107372902886,150.65043244290743,162.97558566438227,,,137.15270449767536
58,2005-03-28 21:55:42+00:00,148.86068969030842,135.69723740200484,135.41340769325132,142.0596268406149,144.1126471396732,141.55516589490713,143.86896433521983,156.40656529442208,161.50052696134844,,
59,2005-04-05 21:53:07+00:00,142.17094681760292,129.7881527972897,132.57908060610347,130.17956960868537,132.73354296592356,131.07626632008538,136.11792686371774,139.35509354390518,139.4954599396161,138.323516338368,118.51279120466499
60,2005-04-13 21:55:36+00:00,147.2248678419031,127.66101790076972,134.69114785660395,130.40183490050097,135.05031716608994,139.80151220422314,149.34137636866288,152.6692645058165,,,
61,2005-04-21 21:53:10+00:00,140.50574268417986,119.64534224070741,120.681556346422,119.34974390108454,125.29080976696957,126.7280650017715,132.81373555500622,129.41131796516933,122.64087059499239,125.40627960385847,108.21765032259682
62,2005-04-29 21:56:00+00:00,,141.8462617650888,141.15581068124035,131.08419136046106,,,,,,,
63,2005-06-08 21:53:56+00:00,161.51594024049308,139.92714442839483,136.84693411833894,142.2471515550561,133.93122075230042,141.55454113523263,146.93496875634315,150.53676809387989,160.7428774183227,165.81696403935425,
64,2005-08-03 21:55:25+00:00,140.91851624529136,116.72394812110836,121.96149091959336,118.70195556969668,115.61415198254798,123.13660063181953,,,,127.17821227671898,
65,2005-08-19 21:55:20+00:00,150.0230330421399,139.74825510931024,145.93707696267927,152.25665378164328,150.78926282953813,145.29506416063987,144.55091484137503,153.4209573040206,158.9966181524249,166.62779734761858,
66,2005-08-27 21:54:31+00:00,131.85622204192507,104.9665257802078,108.49424984623681,,107.8936488185436,110.652702013489,116.54319429404325,113.52378371241812,126.28505547210685,127.37711178785338,
67,2005-10-30 21:54:03+00:00,162.42319178864065,155.3016854736752,149.4338811334829,144.04734948795067,140.96608460414367,140.68880188518327,138.22211595767808,141.20179757642998,144.80641244798727,174.65736912369397,180.9021696802867
