,dates,per0027-0000,per0027-0001,per0027-0002,per0027-0003,per0027-0004,per0027-0005,per0027-0006,per0027-0007,per0027-0008,per0027-0009,per0027-0010,per0027-0011,per0027-0012,per0027-0013,per0027-0014,per0027-0015,per0027-0016,per0027-0017,per0027-0018,per0027-0019,per0027-0020,per0027-0021,per0027-0022,per0027-0023,per0027-0024,per0027-0025,per0027-0026,per0027-0027,per0027-0028,per0027-0029,per0027-0030,per0027-0031,per0027-0032,per0027-0033,per0027-0034,per0027-0035,per0027-0036,per0027-0037,per0027-0038,per0027-0039,per0027-0040
0,1985-09-03 15:03:06+00:00,,,,,,,,,,,,,,342.97136317542453,319.0951978010372,286.8733339847917,260.24602894259095,228.13572806969074,,197.48904274753824,,,,,,,,,260.9332413145275,280.0631108882611,270.5916749894468,239.99752480623448,218.01638692097418,190.86187616451937,,,,197.81735444446733,202.92866883493622,218.74534106787397,221.0272783852588
1,1985-10-05 15:02:44+00:00,,,,,,,,,,,,,327.6753297793974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-12-08 15:01:45+00:00,,,,,,,,,,,304.31202258828523,323.1104561281554,349.70041949825475,348.5375169451012,310.7471841355166,273.33038130407874,247.73050090528807,237.76954935466284,,,,,,,,,,,,,,,211.99788405892684,199.62339257309839,,,,,,,
3,1986-03-14 14:59:46+00:00,273.10817372636467,276.7193533534752,296.40732011870364,309.6462258127722,323.5401355715826,327.9043248185051,323.3945134723686,329.7832994382351,312.31891819453415,322.587234002449,340.86198159771305,347.17657842985074,365.1416280701555,365.51530898599077,333.92035855022345,288.9542685331968,286.3035643300852,267.79324357089354,,229.9777590922758,234.09398136587328,225.704794751291,229.00926159182015,226.05981561002386,223.07028292692937,235.44453357237848,235.26549351851557,234.06674300291394,235.78680310888012,246.6543912318001,253.23968402717915,265.24153742132717,285.96760026622536,278.8127195862593,251.8367998761061,264.7598388681496,243.6983044994164,228.14123521148025,226.1238832558323,225.77091104526343,217.24622008669672
4,1986-05-17 14:58:17+00:00,256.02529944346,260.218943097816,276.5037377104648,289.25279907105164,303.8053346796174,323.7231051879984,320.97473844260963,322.1131607182298,319.84977591954316,317.72175669422836,316.68691188195766,327.3129328622611,332.58317675409927,333.5516722288313,304.43145927065206,276.3731747805151,256.51133479263103,229.52635699863634,209.84615300242868,,,,,,,,,,221.39716859330642,232.31564033767154,228.7950402094957,234.59374415320647,248.91568409797924,261.34570617668584,255.2845898062636,252.1388318199686,237.58218461645106,212.89071033661037,199.66319427201788,195.08021872888057,193.75021504412067
5,1986-07-04 14:56:48+00:00,275.7070597828928,285.7433112142828,306.4262828023184,327.13588236124525,334.69214569868547,344.68876185364337,345.1757483848073,335.6370237686573,343.0841145967639,343.6582114706688,318.13973872573797,302.5468861391761,302.3582818412478,301.6991125447262,276.87534093192824,256.411097192325,238.41342848367154,226.47449729848296,,,,,,,,,,260.2878048747483,284.03199795217796,285.9375970798533,255.75224322459724,232.42915562567862,221.0200558356333,241.4536913440876,243.31040046456008,,,,,,
6,1986-08-05 14:55:41+00:00,262.2292488193149,283.58287207429095,301.0575272619853,316.3194652850393,330.16094272281447,346.28840033895324,338.09784708892875,337.66564032150455,337.00373353188513,332.66852448858174,320.8663387770484,332.3594032575767,331.8043614165068,323.9946106824127,302.3022076507747,255.9137512948638,224.30043625132646,212.04902153527735,191.92609372618128,198.1027284572761,198.3903465578445,210.72513541174348,207.5629266838747,212.24102777775684,227.2247868953208,225.40607662586152,238.4821109603234,254.70716411413258,270.8038082527427,287.89995606193884,277.8010041835556,245.8386756551413,224.07354398033223,201.2479666652887,204.48662881163955,217.3608731325697,212.053975222948,206.90426641997675,209.3762426588926,218.76743021934357,223.45516980271515
7,1986-09-06 14:54:29+00:00,262.92074958527616,273.1707679491458,293.64864900560434,309.2905532184366,324.8170760281289,336.225628598235,326.09626147756325,325.7555387835979,328.40582936228014,326.0629389196776,317.71784807181746,333.057412645534,346.00498028195216,346.30349370659223,330.8987534602297,288.89119643864836,254.6682296080958,220.5487166690592,174.40519250120775,170.04499411564538,178.61888215135414,202.14782496351285,207.40808604851395,207.4090997548623,229.09903026511068,241.37168089633218,234.49181352247473,243.13836752221664,260.8538555316041,287.00566497712487,274.75627087809954,276.1203202512771,242.56463188372538,195.0385931710196,195.20829221365173,205.38369374239267,200.33451553225785,198.37967828729268,215.66927669242477,221.51486014929992,231.07053249214098
8,1986-10-08 14:53:29+00:00,,,280.67326228640474,298.7761743622192,318.2575605876246,323.2937929779388,322.87391969200235,323.0283141495546,318.12853398107814,320.54796673406827,317.92783653285534,323.364787258213,338.84854057141274,318.89247256870226,290.68616066479046,263.46241453721217,245.70107191724753,236.7247148374122,229.70900700027633,200.03542244731767,200.88301145427852,195.51446933590933,209.03890590917814,212.80779812227823,241.747726303087,217.35736503438625,219.06012474866563,244.81669535129907,256.18355320270916,244.27606058040777,254.8011121548409,216.83301842007944,,,,,,,,,216.77717718149225
9,1986-11-25 14:51:54+00:00,267.0890888013648,274.17953560679183,292.56680241334504,305.83299238839726,321.51971635991924,332.0348736126714,327.11082385143936,325.08965813520706,322.89978982108335,328.15683418985844,322.47080870050655,332.75674718046827,348.0523056007653,341.8901744691516,311.8867938449503,268.99506165309015,256.7766099279732,231.982001340063,193.4493807112568,187.47395348310715,198.90931169186723,210.47453971366104,225.66145135664078,233.88277302846092,246.9781699126646,255.03333614085614,225.32653870538834,235.6610132302897,246.6824502080761,260.81433895551856,258.08555877749734,243.31013556141107,249.05729314187982,233.15380681989834,224.15467437080486,219.35065534591715,215.3712169041815,209.29615960485268,208.23033279083444,219.10312830711973,224.67736214506093
