,dates,per0027-0000,per0027-0001,per0027-0002,per0027-0003,per0027-0004,per0027-0005,per0027-0006,per0027-0007,per0027-0008,per0027-0009,per0027-0010,per0027-0011,per0027-0012,per0027-0013,per0027-0014,per0027-0015,per0027-0016,per0027-0017,per0027-0018,per0027-0019,per0027-0020,per0027-0021,per0027-0022,per0027-0023,per0027-0024,per0027-0025,per0027-0026,per0027-0027,per0027-0028,per0027-0029,per0027-0030,per0027-0031,per0027-0032,per0027-0033,per0027-0034,per0027-0035,per0027-0036,per0027-0037,per0027-0038,per0027-0039,per0027-0040
0,1985-09-03 15:03:06+00:00,,,,,,,,,,,,,,339.93572429756955,316.2619348483726,283.6041844240248,256.97687938182406,224.59414937885995,,194.21989318677137,,,,,,,,,257.06970092453025,276.1995704982639,267.05009629861604,237.34134078811138,214.98074804311923,187.32029747368858,,,,195.31741654505737,200.27248481681312,215.70970219001902,218.19401543259417
1,1985-10-05 15:02:44+00:00,,,,,,,,,,,,,327.4531108749637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1985-12-08 15:01:45+00:00,,,,,,,,,,,304.5820850287448,323.3068651757624,349.95459591280496,348.8461597341979,311.0352507386735,273.6627658461829,248.0628854473922,238.129632608609,,,,,,,,,,,,,,,212.30652684802354,199.98347582704454,,,,,,,
3,1986-03-14 14:59:46+00:00,271.02960627039124,274.7501841846582,294.9683118799528,307.77551510239607,321.3392994417284,325.82575736253165,321.3159460163952,327.1108555662692,310.1180820646799,320.2488456144789,338.52359320974296,345.47593232950885,362.94079194030127,362.8428651140249,331.4260776030553,286.07625205569514,283.4255478525835,264.67539238693337,,227.0997426147741,231.2159648883716,222.58694356733085,225.60796939113635,223.18179913252217,220.19226644942768,232.5665170948768,231.5240720977634,230.66545080223014,232.38551090819632,243.2530990311163,250.121832843219,262.90314903335707,283.2951563942595,275.6948684022991,248.71894869214597,261.6419876841894,241.3599161114463,225.94039908162603,223.7854948678622,223.0984671732976,214.75193913952862
4,1986-05-17 14:58:17+00:00,260.8047265063455,264.7468213679181,279.812571830924,293.5542834276486,308.8659045109079,328.50253225088386,325.7541655054951,328.2581383705111,324.9103457508337,323.09861213997453,322.06376732770383,331.22337318644014,337.6437465853898,339.69664988111265,310.16677174611465,282.9908430214335,263.1290030335494,236.69549759296459,217.66703365078678,,,,,,,,,,229.21804924166452,240.13652098602964,235.96418080382395,239.97059959895267,255.0606617502606,268.5148467710141,262.45373040059184,259.30797241429684,242.95904006219726,217.9512801679009,205.04004971776408,201.22519638116194,199.48552751958326
5,1986-07-04 14:56:48+00:00,273.4231918287843,283.5796468367063,304.845143449474,325.08040120254753,332.2739325708058,342.40489389953484,342.8918804306988,332.7006221133749,340.6659014688843,341.08886002229667,315.57038727736585,300.67826690399636,299.94006871336813,298.7627108894438,274.13469938699797,253.24881848663622,235.2511497779828,223.04869536732014,,,,,,,,,,256.55056640438886,280.2947594818185,282.20035860949383,252.3264412934344,229.8598041773065,218.08365418035086,238.02788941292476,239.88459853339725,,,,,,
6,1986-08-05 14:55:41+00:00,257.39935699133054,279.0071850793584,297.7137559964577,311.9725626398534,325.04693961083103,341.4585085109689,333.2679552609444,331.45577939981035,331.8897304199017,327.23489618209936,315.432710470566,328.40767358013494,326.6903583045234,317.7847497607185,296.50633745719347,249.22620876380853,217.6128937202712,204.8041837933008,184.02263437129778,191.41518592622083,191.70280402678924,203.48029766976694,199.6594673289912,205.55348524670157,220.53724436426552,218.71853409480624,229.78830566995157,246.8037047592491,262.9003488978592,279.9964967070553,270.5561664415791,240.40504734865888,217.86368305863806,194.00312892331215,197.241791069663,210.11603539059317,206.6203469164656,201.7902633079933,203.9426143524102,212.5575692976494,217.6592996091339
7,1986-09-06 14:54:29+00:00,256.9560668905335,267.5200159225475,289.51925329385944,303.92233879316825,318.5015296454602,330.26094590349237,320.1315787828206,318.0866610332145,322.09028297961146,319.3526708880921,311.00758004023197,328.1772177134718,339.6894338992835,338.63461595620885,323.7411342265386,280.63240501515855,246.409438184606,211.6016926269452,164.64480263708342,161.78620269215557,170.36009072786433,193.20080092139887,197.64769618438962,199.15030833137249,220.84023884162087,233.11288947284237,223.75538467193797,233.3779776580923,251.09346566747976,277.24527511300056,265.80924683598556,269.41005221969164,234.895754133342,186.09156912890563,186.26126817153775,196.43666970027869,193.62424750067237,192.064131904624,208.9590086608393,213.84598239891653,223.9129132584498
8,1986-10-08 14:53:29+00:00,,,279.66211843363374,297.46168735361687,316.7111052833866,321.83325185726954,321.4133785713331,321.150475565837,316.5820786768401,318.90485797331536,316.2847277721024,322.16979906857455,337.30208526717473,317.01463398498464,288.93351131998736,261.4401268316701,243.6787842117055,234.53390315640831,227.31903062099937,198.01313474177564,198.8607237487365,193.32365765490545,206.64892952990118,210.7855104167362,239.72543859754498,215.33507732884422,216.43115073146097,242.42671897202212,253.7935768234322,241.8860842011308,252.61030047383701,215.18990965932653,,,,,,,,,215.02452783668915
9,1986-11-25 14:51:54+00:00,269.22756697911734,276.2054623015047,294.0472873056353,307.7576227483745,323.7839873716572,334.1733517904239,329.2493020291919,327.83913007803176,325.1640608328213,330.56262213983,324.8765966504781,334.506411144084,350.31657661250324,344.6396464119763,314.4529676582533,271.95603143767056,259.7375797125536,235.18971860669177,196.9487086384882,190.43492326768757,201.87028147644764,213.68225698028982,229.1607792838722,236.84374281304133,249.93913969724503,257.99430592543655,229.1757994253429,239.16034115752112,250.1817781353075,264.31366688274994,261.2932760441261,245.71592351138267,251.8067650847045,236.3615240865271,227.36239163743363,222.55837261254592,217.7770048541531,211.56043061659065,210.63612074080604,221.8526002499444,227.24353595836396
10,1987-04-18 14:56:42+00:00,279.10435080487906,285.1075987794531,293.8652352170261,307.78731457613384,323.48768732153536,332.1756050000713,335.21693020637366,332.10092173513254,327.02202595746024,314.667965965737,309.39810529444014,326.69523807587035,324.23322351355245,326.6069912420568,300.4443531618046,270.23815269750264,248.02092357124417,225.97901360615958,218.0676042580016,209.8475695691716,202.80873983864853,199.33177235857335,202.35272444234278,202.02542673595377,202.80978354971822,212.05670973642557,207.49794883037725,211.55615277920566,208.48131481428334,227.73929375616814,241.5090617848989,253.9246352739142,267.0941531501657,267.6267674810143,252.626448352872,255.12323188902403,246.47430043004442,221.05231989919272,209.81029806527275,211.97292335521618,216.99345309660532
11,1990-01-20 14:56:00+00:00,260.323076678435,262.8947529698813,276.0892501056718,295.4993239795765,314.25915899008345,321.4052796382314,323.4826365046077,319.78637157426266,316.86237446321115,322.9066237202694,322.92052889208753,329.91756426210674,343.19734234936624,334.28706637138106,308.30339383648135,285.2662796401907,273.9243967503133,257.3834212008679,234.22041295890355,215.00567858159525,206.13122002733408,208.53219886829478,214.79660931204594,218.47086358767163,229.39271588577154,246.3231746480351,252.83764460804872,265.80215837388596,246.61927209493302,250.79283320483916,230.4963567459131,229.686927977956,235.01832290386324,231.44845823762927,236.4892696621284,238.40341755778118,224.4561114211027,211.89332673241466,217.89858940981762,230.888292955643,234.5710796507569
12,1990-02-05 14:55:29+00:00,264.17577117817586,269.3763901059116,288.63443810813885,307.0881532899694,320.0215662367378,325.88336901673625,320.2879505648405,325.86179349888783,316.7736593233129,322.4959152840503,320.97143541105504,330.43396702396956,348.6562489873091,321.43345576373224,296.90911534835783,274.45975424012687,263.29784440010627,241.8271580851888,209.36709300774604,203.7125989591446,204.84338269327523,202.48538881494625,209.9801249683834,215.62920632415833,223.51048362585374,238.8577715025544,235.95637717164914,245.7695852024811,234.94241774993074,240.5050296466128,235.5546978212828,236.3878133184319,237.84601536244963,225.41382495746697,226.56255063944806,231.28967372303765,227.33835610564824,208.33050565712946,206.25677050398482,220.9005379981052,227.34994351459304
13,1990-02-21 14:54:59+00:00,266.5145590732238,272.3506311263231,292.96995851178434,314.2140133950406,325.95647075245085,329.71252056603595,326.33820732492546,326.52883895849794,325.30674690963934,328.1322041054776,327.0876609916814,336.95363307586183,349.2159571312841,345.91562904094764,300.8580735609948,276.7548244509375,268.25646613105954,246.83257968016792,222.74556712165634,210.32345523813387,212.44871655047973,209.3751152463424,211.64777041257452,217.9545437099689,228.0877577998657,242.0820096974945,244.00500814331576,246.21983028872552,223.28981245448063,226.12931049853285,236.4082609483784,256.66809432512275,265.1084787958512,255.07637659952107,242.70851378696523,245.02638915295512,232.51564306216474,223.3524070678765,217.5314497966698,209.07257411559618,227.5294032110034
14,1990-04-26 14:53:52+00:00,251.5846630731009,267.9926562865295,284.9354814041585,301.0955834758964,311.79859505988634,324.0560708042272,327.3438337962197,315.23835965300697,315.07268779270186,318.69215697775724,313.0791604935376,334.73748167055504,336.8311457196362,326.60733781202885,297.70222008030265,272.0804113113737,240.60583786471037,211.56412033455143,194.56694141256008,189.3816188360561,194.1868436643039,194.58787719711768,191.6369709876878,193.3537771329326,209.2536708689551,239.41258911058478,254.57149460454528,241.31891697478858,211.027092687393,218.9143216988619,210.92197144938623,231.82944567329278,262.96401559612735,271.0271982442235,252.49822416044304,222.37495367201188,225.0578915561588,231.40889478383053,228.5149747127858,226.99529037493897,230.09780307972596
15,1991-03-28 14:55:13+00:00,264.61487317367323,277.90971436079474,310.7712211798379,322.79676146927545,325.5558885998109,332.21887443946457,326.58663326882265,321.0599513979114,324.9745456825618,324.22012071568935,324.0193777965087,340.52438933703456,353.05922083655173,341.5033632557108,317.63736903782495,288.8185348033371,275.23500677387926,243.97810404940236,222.148379053252,217.53799723154944,223.00891982165498,217.00830272444978,219.85706008938533,230.20728849893626,234.11005899698668,241.37971250503077,231.585205024224,246.64425519950976,228.36982166827988,228.5688824834002,232.77380223294205,247.93728730612114,251.65006578266394,236.89397776986783,228.29474484268414,226.56874775208604,222.8250830527665,220.16748654881786,201.80779253826654,213.25415363784893,227.30453048887333
16,1991-04-13 14:55:35+00:00,282.6163302898076,293.4316198878638,303.1034040064758,318.61442272511886,327.4510939050187,334.4756669397947,332.28207913983715,326.35645482281507,329.7063358764323,333.33949413351223,328.65664621891034,344.58847965467976,352.7886853324539,340.0272740728685,313.50050400117215,282.8338843381111,267.1163062599553,249.59850913725762,,,,,,,,,,,220.963446109494,233.67395018506494,232.06968924472937,253.40909786249435,270.0390614844359,264.2120226248475,254.70359383061276,241.69952779032604,221.2024942021616,219.8257729371773,220.0427123592884,214.57580903986243,215.24121072990377
17,1991-04-29 14:55:50+00:00,,,,,,,,327.20317132511485,321.1055572033418,,,,,,,,,,221.1673062922423,210.65785877654125,,,,,,,,,211.87551712757522,220.35361219164253,230.39899234057503,255.5809139354344,276.48694411474054,270.25882789047387,270.81495612764866,245.24134044529308,222.28826347644164,204.618074754287,203.6822255607118,206.9766992687324,214.71558589106232
18,1991-05-31 14:56:21+00:00,275.02803213766106,285.69281059094413,294.49806243046544,304.6473096258486,324.3409224493593,331.8043106578106,321.0021737951606,319.14509161247787,316.58300578885104,307.23324410660854,311.5521449225002,329.029841361939,334.4434187787702,327.1399618921017,301.4749579316495,267.8915014143274,239.087796477827,215.4249078558713,200.32375672227755,183.39517718091207,191.4966368385116,194.68062465213626,195.77254669347948,206.97463004223607,223.12406995512364,227.80989550557663,242.15842717992726,256.01917835126807,245.36982257057414,244.7042738561026,234.45961466489956,233.55454971951127,257.3534561594516,265.74209972848007,265.5315652264616,253.81772388868615,229.4361076604766,205.5309050946293,195.73162126940787,208.0788590921953,213.34439118466352
19,1991-06-16 14:56:31+00:00,270.70082726406355,285.3379212761746,296.42450426467445,307.2728169790561,321.51895911703025,327.734276350619,322.11564653472084,325.2939529869425,316.2651193031268,309.4952243084084,311.5550469751497,318.13430340237556,320.2141246880635,305.0037596754919,277.100414739065,249.59237845997,238.52397410961228,,,,,,203.56295537837946,201.88749148371238,217.7806157712115,217.96790492956006,228.655528761259,236.47417450221994,249.9835056335898,254.07663137621918,229.9400214071438,218.18849149304174,234.4178694682335,263.46124045985226,260.63690685715903,244.89687170369396,215.61046226766587,196.3906232275374,193.74880302830042,200.95777137301715,206.15657774335668
20,1991-08-19 14:57:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1991-11-07 14:57:50+00:00,,,,310.14854819300706,314.2601308723013,319.73754742026244,309.67313053908515,307.28905928406874,305.5623510730411,295.4762657247214,294.39459685678474,307.7872157802739,313.6914260297311,306.0439119369272,286.0599001999981,259.0652493378438,252.78909303393888,,,,,,,,,,,,,,,,242.7156981749698,223.1872697595059,226.86356095115823,222.81348510217444,225.01799038824234,209.54645332363867,206.4556021936186,210.08683054247734,219.22918225129527
22,1993-05-20 14:56:10+00:00,250.59624168724866,258.2067593023002,280.91422907642,290.05693681567806,299.3074247577706,310.59345229871445,303.3710130790748,295.4316350804911,298.24096412117626,297.1150960418298,283.8344110926442,289.4141464297589,289.8895995897104,283.9932822305762,264.8721020533925,241.71316148071594,225.23261432820877,202.50094741404,177.18555375395505,165.54934268849183,162.77672279324312,173.76312440302104,189.26264973661728,193.56081242952612,206.01291763621535,220.59302972222832,223.18349390375823,226.46846956128792,215.52341165901726,222.0037396734965,225.696938010147,242.5040965913993,260.35319172064965,253.33473213527918,250.71956763472434,244.43190322488397,228.25586399831187,216.0145521826775,211.9083177506616,219.74695528180186,223.25750580630182
23,1993-06-05 14:56:13+00:00,229.67793928557884,247.72590745460786,261.0653667471375,279.7605365328166,294.2662023488538,302.9058333537418,301.49959689015884,296.2878148379105,293.7862643138159,283.05157774224375,274.41144425134974,277.7939576838582,274.94499941355286,277.35315151715247,264.47558252842737,241.90497689053726,226.65703718968086,209.58080222248762,181.20380054052265,,,150.16234659604447,171.66060137930924,177.27199348324663,200.52401646157497,229.1995540816946,233.16028210465757,249.72118142777663,247.36203220707165,215.55394654512747,203.1168562549534,205.1084681110454,218.5529200619768,230.88586458444684,258.4837541180442,245.70667945244898,232.3603529309624,214.09921127137767,201.80550453969175,196.52818894862548,200.3986786391417
24,1993-06-21 14:56:10+00:00,227.28933352872573,241.9212729583331,258.4953362858243,,,,,,,,,,,,,,,,,,,,,,,,,,230.22233267815946,244.78489665632318,234.53457861240432,219.643370539688,222.4320298354963,225.10083992327043,233.64054815022823,244.66324228657018,237.68870630794223,221.63390833220666,218.0358003760136,215.22583408435395,201.7054483645386
25,1993-07-07 14:56:04+00:00,235.44668086093662,252.31987842296584,267.1111776883645,287.0287386035165,296.7347881340334,299.70753593666115,300.7578143712696,294.63855534212814,295.0218966414912,287.80801539419406,275.2689393118468,280.19311432520516,286.8563847666825,283.36932625288716,271.73293205428723,245.90722923003693,228.18235757677138,203.98322115052414,177.43548661476424,160.39331088984142,149.48294647897788,142.5131951811953,160.8033777373218,180.4915625527345,205.8114749113357,227.47494902431413,232.37373425750596,245.9658691988487,243.3022442116532,245.08602491454832,232.29682709904804,209.9517216286136,215.95239240352325,220.45259090659906,236.17681373721584,236.67827751367898,229.81218490927466,231.9946944361061,226.8116094699861,234.82448334233717,239.21196544589043
26,1993-12-14 14:55:28+00:00,242.7097744051969,248.6808518897181,265.41325536801855,286.6438893145569,313.82377429626774,320.1522731051634,318.8524039784857,307.71897855685205,308.67788342820313,308.38232689635424,306.4293273651691,312.86796250931724,314.32829938561343,305.7285090386303,291.18165515661343,261.8234202935301,252.04950216553783,219.69893113898763,179.96293481377785,164.07121114822093,157.407132709572,176.02304580105107,187.99606559645932,197.31705997046345,210.74962700433247,213.30947988558927,232.6751057463868,228.7458710631872,222.90670406496972,229.78610220462812,223.1932098540836,217.11816404050717,225.0694670628769,225.80660976920666,217.00513112833957,216.93963397392326,210.47932318746177,218.59755441860648,209.68074797656166,221.67241908539262,231.7774398878185
