,dates,nzd0386-0000,nzd0386-0001,nzd0386-0002,nzd0386-0003,nzd0386-0004,nzd0386-0005,nzd0386-0006,nzd0386-0007,nzd0386-0008
0,1999-07-18 22:00:01+00:00,150.38933834667336,148.0080883504412,146.92996692118402,145.01808429100515,145.08610005869537,151.1413598287342,154.66992342639685,158.26526314723836,165.59394773501222
1,1999-09-04 22:00:09+00:00,152.84622944224836,144.94489612521372,153.18198984249622,154.54828719647887,158.23383775014122,152.0997745125881,153.90880053709924,154.73393863692777,157.47463695436255
2,1999-09-20 22:00:08+00:00,150.5114421769494,141.1319595592142,153.7722497882381,151.35852104617638,161.90583630778193,155.33094415700603,151.03625815639646,151.06273337673372,149.94560111425503
3,1999-10-22 22:00:04+00:00,141.14404055393317,142.5310775475659,151.9392310889813,150.75760345821885,150.73351949736067,153.06731724360583,149.93342774806823,136.0278738198503,136.8167776277509
4,1999-12-09 22:00:09+00:00,150.59211957436648,144.4591525951805,152.2448825507408,148.39642468483075,149.6073439421407,145.10372986321264,143.21615399122356,144.3111778478787,145.0607712900073
5,1999-12-25 22:00:04+00:00,146.882536808148,139.13177499980753,147.55176805231545,143.56222446795502,143.3496218276221,136.0443889361313,141.7412600774949,144.28332488847263,147.77225539360433
6,2000-01-26 22:00:02+00:00,152.47123531351554,153.63685814395274,161.05659454173977,156.23453409753745,153.13344539648998,147.8738600442673,149.08589349106384,157.92557997650218,161.95923998508545
7,2000-02-11 21:59:57+00:00,164.0639119963103,163.14927734578575,169.04935210366014,163.86107452078969,160.985390604117,153.96262193887787,156.61064210850984,162.68144084708416,167.6705488636205
8,2000-02-27 21:59:52+00:00,152.74427306887563,160.2754695499094,160.43204119486364,155.76599170145576,158.72176375993044,152.69757230972974,153.4099744897162,160.7666663407657,167.18185603559132
9,2000-03-30 21:59:45+00:00,158.22861762480068,156.70251060680548,164.14151750108786,153.04194029253514,155.0691545955962,158.82051613280706,157.7651696667163,160.0298526500524,158.18921091901657
10,2000-04-15 21:59:31+00:00,152.2659042855801,143.01845937346144,153.10591912428126,150.23489367942034,149.4091153952584,159.5318053269283,157.05248881891282,150.41014280900646,151.74564625703715
11,2000-05-01 21:59:30+00:00,154.16115865351475,147.05587012897112,144.66923270548222,139.26944938021492,146.35606282556301,152.21871811000435,158.42548414530128,155.49346850266096,155.2853095862079
12,2000-06-18 21:59:03+00:00,,,136.17380127139518,137.72443643713572,140.87619877641418,141.876896952397,148.16239651532766,147.27930530063904,149.20457735675402
13,2000-08-05 21:58:20+00:00,161.10046638180086,151.4316383510854,155.05912015758662,154.8695854414316,155.06606098912945,150.32949977405514,158.55023335783252,167.0574963588196,177.45192226229472
14,2000-09-06 21:57:58+00:00,158.83822563232548,152.06477348052326,157.59084897278046,155.21962268507602,159.15590796405613,152.51134901329218,158.23852342454092,168.28894429048654,167.26749036546866
15,2000-11-09 21:57:33+00:00,145.78382898678012,141.52801714167532,151.46205714420418,146.28240377705595,146.56008881434582,147.05640961983443,145.50101920503522,142.5884154156435,142.19628828063995
16,2000-11-25 21:57:34+00:00,136.79091236383732,135.0809451346007,141.40849752560086,130.4127459974087,136.35365869367863,137.91408254717803,137.4083101424559,132.2246093424285,134.55518254784556
17,2000-12-11 21:57:36+00:00,,,,,,,,,
18,2001-02-13 21:57:39+00:00,167.7490352988023,159.25675967907512,166.89373616429333,162.05401100744893,160.95527561241636,155.36407099181926,155.1813959189401,167.81790824335826,172.9733162883594
19,2001-05-20 21:57:04+00:00,135.5664488589681,130.43035591597604,134.79452134393281,123.72855786797568,129.80330975322994,130.2935139584348,134.7218341495566,135.58700598812075,139.21646849092429
20,2001-08-08 21:56:12+00:00,157.70428538070684,150.16855917245726,153.7865145438093,152.04019133056318,154.05566502608994,152.5210937641779,152.75190905706287,157.23973647109437,164.38463317173571
21,2001-08-24 21:56:00+00:00,166.21105697301527,158.56994717469826,163.97824983311477,160.41122115528208,162.58943292823642,154.00707077687989,154.53664310769216,163.01418034900445,168.2975837113627
22,2001-09-25 21:55:40+00:00,162.10591307902865,154.3471179618692,160.01684588124954,157.84990766214105,157.81345896489228,156.6014072727204,158.69524434792942,162.1410248224645,160.79284821484904
23,2001-12-30 21:55:49+00:00,138.17952961211023,127.27715160676343,132.97928594242055,131.5353873119455,134.54190444882187,134.40611872658278,138.8226567474823,138.08996114652126,137.78881666680414
24,2002-02-16 21:56:06+00:00,159.55987610246527,156.24977796726233,159.019930119066,157.35659075792665,159.78876133759604,152.22633536303465,154.57789341215317,162.57893467046554,170.14955202706847
25,2002-03-20 21:56:00+00:00,,,,,,,,,
26,2002-05-07 21:56:03+00:00,143.78964056732426,141.6156118248809,143.4847930207181,142.1881492349669,140.14963604026775,141.1942994274578,143.64044080752882,132.70916965495266,137.66403956241757
27,2002-08-11 21:55:24+00:00,153.82178494563252,148.9948188388233,152.08016508204258,151.44962986076322,153.03891093426728,146.75568924170855,147.9753715667091,152.29143495114735,155.6191790369069
28,2002-08-27 21:55:12+00:00,158.0732117931701,151.63312175595976,159.45117713456443,152.99403955912197,154.9492116078964,149.39471548486284,150.61250902156826,156.7604628742229,152.49896954082297
29,2002-09-12 21:55:07+00:00,166.89498244842395,165.3510060562957,167.22126143300838,161.4735830608797,160.86227249622314,156.12270597435383,157.1825580668123,168.62118465859916,171.05935309320904
30,2002-10-14 21:54:55+00:00,157.39523535189835,154.42943616308,153.19865737385203,150.6604799030022,153.09173843423162,148.9938620186186,147.01912284094104,149.01247116928968,148.84964346996796
31,2002-10-30 21:55:01+00:00,158.15425120878274,152.4092591462745,157.6343408658002,153.68211522495145,156.51016220638073,153.64899709422792,151.94136791293403,153.9623151646647,161.5896442204832
32,2003-01-02 21:55:34+00:00,137.0688038712026,135.9820978684977,133.0819458339611,124.54714634689606,131.48863601366213,137.2340248755868,129.44108184476673,124.88263342399068,130.09948921278462
33,2003-01-18 21:55:42+00:00,146.66342675756556,139.44139458285872,137.39380030422424,136.14664956722171,139.18230305183693,140.01969121205818,137.06640447836259,135.10868222955986,137.55142631286418
34,2003-02-19 21:55:54+00:00,151.8444304591581,140.43124510096214,146.84101348326948,142.82070860452822,150.37177498951732,140.92120917008208,133.50858333110676,139.71868340425846,139.4816706223209
35,2003-03-23 21:55:52+00:00,158.06003637857944,152.25697813333457,155.4870179575732,148.1739361828735,147.66594905037127,148.23019961961174,146.99278985794558,162.9316153510081,176.6879860978339
36,2003-04-08 21:55:59+00:00,153.68081241651782,147.95114798175658,157.024401112754,145.9219569430678,153.56480092918838,149.5840916369295,146.41223206667956,146.91065851825095,146.12702972906024
37,2003-04-24 21:55:58+00:00,150.47641399555886,144.8400082949066,146.69815099345317,138.61789840543065,142.32447834931597,144.57049490382116,149.1413773551689,149.03244467941465,155.5780239660727
38,2003-07-21 21:43:45+00:00,,,141.7506270671596,138.91235861643906,146.31126193213498,144.87917412247802,146.11130499358674,151.5438661368384,161.149895028034
39,2003-07-29 21:55:41+00:00,137.49708703235564,131.36058169519004,134.57809665449054,132.99716539729442,140.36707862775486,141.9473194294119,144.61239413583374,137.91403236038138,146.69358081033928
40,2003-08-06 21:44:03+00:00,148.63206485506953,136.22296841185252,143.83818861650056,140.2346672778831,140.95224567639065,141.51184960825424,141.42880313651168,144.8463918721506,151.8466105056882
41,2003-08-30 21:55:34+00:00,151.3755009942474,139.20815066630323,141.2398861624816,141.9494455950142,144.56087664841988,144.03490545288813,144.82954846085144,153.81952684833033,160.1360636492191
42,2003-10-17 21:55:27+00:00,158.15469562941658,156.57930184989314,152.81589564264002,150.77430383318614,151.23098849265605,148.60278313541016,156.84519964724308,169.91454882499895,175.96974239426808
43,2003-11-18 21:55:51+00:00,147.21161007761296,141.44198749980026,148.67699922203914,139.7808076631308,142.14428106050656,143.89320646550118,146.98834705437704,150.06204911085055,153.51547031160922
44,2003-12-28 21:45:57+00:00,163.33368830177187,150.20394776424007,154.18919289805405,148.98706258510833,146.16950871242122,145.98676338507585,157.77417305070813,170.62374212830827,178.58058982973458
45,2004-03-09 21:56:27+00:00,151.71320546865428,146.4473750525897,154.1627960236101,149.97560565459986,154.44453991471707,148.48911287562572,152.76047299230368,158.75155910980413,165.56935407393806
46,2004-04-02 21:46:30+00:00,150.04113849466748,141.75800007714884,137.39955026575615,136.5496419494387,134.99581344231984,139.73549295395156,146.2429995627417,142.88343236814845,143.85859253133626
47,2004-04-10 21:56:26+00:00,160.38524253456174,154.43544773086236,170.9249560124592,142.59381116402892,148.31831939556596,147.5146054532445,154.43366101599148,163.7756919262414,169.51471537357224
48,2004-05-04 21:47:27+00:00,133.0893928038772,128.4784997739142,136.3090105053641,127.70301603039776,131.8061153093023,136.01965972055902,137.491955445568,136.36076931094547,139.4778142914855
49,2004-05-20 21:47:56+00:00,,,,,,,,,
50,2004-06-05 21:48:24+00:00,,,136.0436476847359,139.52724368720257,144.70072722734605,137.56662871762063,148.3337271627667,149.38912705246724,153.11580899623868
51,2004-07-07 21:49:21+00:00,,,144.4521897748642,153.1818870028901,155.9693962064361,148.98803956504287,154.9135720358898,164.79666416311343,171.57467716296205
52,2004-07-31 21:56:03+00:00,152.29914449617715,143.4709714530634,148.1455755335333,145.4108210160638,151.3622004251792,150.83075705398684,150.79308433763907,150.07835156549527,150.62941487484287
53,2004-08-24 21:50:29+00:00,145.06152533385003,134.19040308130516,141.14256996389244,141.54650297991444,146.2347946527336,140.85504828650718,142.9943726953707,147.52844929693882,150.21843927667004
54,2004-09-25 21:51:19+00:00,140.7615987814919,140.61969311792907,135.97348140904504,133.60455318537157,145.53212286276823,148.81605961000335,146.0037354249817,131.0182939898394,129.93134531480672
55,2004-10-19 21:55:55+00:00,154.94223249317716,153.08526339689723,161.15266085993693,153.80115688528758,153.907054851903,150.5828038165429,155.22407098081854,159.11697600879012,165.07907604106992
56,2004-11-04 21:56:07+00:00,159.91554600164818,167.42937173376478,165.02053824599275,162.73278963330702,160.76149339636333,159.82033047006735,158.45418353735408,158.21007247405768,153.1328119541294
57,2004-11-20 21:56:13+00:00,153.63763550785663,154.69914766488523,159.2579957775186,156.64484067363696,157.9823974322639,154.8369387493972,154.69471730905266,159.21651296199977,157.72248565506789
58,2004-12-06 21:56:23+00:00,149.7858238615521,143.18171228346674,153.09827884927392,,,145.6845848143929,151.52052405124226,149.05720314683415,153.1536966190426
59,2005-01-15 21:53:21+00:00,156.46955002916997,151.95695943026476,157.5846798447393,155.85240807772672,158.12965019874468,150.72382868618328,152.92252435850313,163.58791746450754,166.96367704277583
60,2005-02-08 21:56:46+00:00,140.17388983466654,142.68393455071936,151.41409662366442,147.23999583051904,142.54044683636272,144.80897711495635,142.3462634487449,,
61,2005-03-04 21:54:04+00:00,158.40162676421934,155.6526030250288,156.51592764380945,151.28945810858514,155.99412541022858,151.80423866778418,151.53887894799607,158.82796513477766,167.93579538589452
62,2005-03-12 21:56:56+00:00,150.80653104543276,150.3210611254284,149.0575814365131,145.64425026262387,147.22976484663369,145.7630996770086,148.76430571140745,145.28555582196913,147.73278668649309
63,2005-04-05 21:54:19+00:00,157.76554502756792,143.07929422590948,138.8865355938994,140.77866872141644,144.0205938846995,142.84274879084995,141.3083408006537,140.6709907299115,143.85773329453548
64,2005-04-21 21:54:22+00:00,156.10964857402743,144.9229807590397,136.9263070076863,142.36417866562795,146.07752820366352,143.40782066381087,146.07707453597817,145.48602794602667,147.48843888972894
65,2005-05-23 21:54:36+00:00,128.93162113382547,129.80629622925895,122.69569680132902,133.15987508875884,128.08700912480037,129.36922093101802,146.43787702409114,134.3894316129693,139.94480265886284
66,2005-05-31 21:56:47+00:00,,131.3460827957132,141.32203627929098,142.7068215728789,146.59190394747708,141.98043984918934,145.25643573182356,150.28848824488145,154.8654970849569
67,2005-06-08 21:54:44+00:00,,,135.3271251871123,138.1625062229663,140.12578130620278,138.68906717259688,143.23587604809202,143.59757926200388,155.2557542973073
