,dates,nzd0312-0000,nzd0312-0001,nzd0312-0002,nzd0312-0003,nzd0312-0004,nzd0312-0005,nzd0312-0006,nzd0312-0007,nzd0312-0008,nzd0312-0009,nzd0312-0010,nzd0312-0011,nzd0312-0012,nzd0312-0013,nzd0312-0014,nzd0312-0015,nzd0312-0016,nzd0312-0017,nzd0312-0018,nzd0312-0019,nzd0312-0020,nzd0312-0021,nzd0312-0022,nzd0312-0023,nzd0312-0024,nzd0312-0025,nzd0312-0026,nzd0312-0027,nzd0312-0028,nzd0312-0029,nzd0312-0030,nzd0312-0031,nzd0312-0032,nzd0312-0033,nzd0312-0034,nzd0312-0035,nzd0312-0036,nzd0312-0037,nzd0312-0038,nzd0312-0039,nzd0312-0040,nzd0312-0041,nzd0312-0042,nzd0312-0043,nzd0312-0044,nzd0312-0045,nzd0312-0046,nzd0312-0047,nzd0312-0048,nzd0312-0049,nzd0312-0050,nzd0312-0051,nzd0312-0052,nzd0312-0053,nzd0312-0054,nzd0312-0055,nzd0312-0056,nzd0312-0057,nzd0312-0058,nzd0312-0059,nzd0312-0060,nzd0312-0061,nzd0312-0062,nzd0312-0063,nzd0312-0064,nzd0312-0065,nzd0312-0066,nzd0312-0067,nzd0312-0068,nzd0312-0069,nzd0312-0070,nzd0312-0071,nzd0312-0072,nzd0312-0073,nzd0312-0074,nzd0312-0075,nzd0312-0076,nzd0312-0077,nzd0312-0078,nzd0312-0079,nzd0312-0080,nzd0312-0081,nzd0312-0082,nzd0312-0083,nzd0312-0084,nzd0312-0085,nzd0312-0086,nzd0312-0087,nzd0312-0088,nzd0312-0089,nzd0312-0090,nzd0312-0091,nzd0312-0092,nzd0312-0093,nzd0312-0094,nzd0312-0095,nzd0312-0096,nzd0312-0097,nzd0312-0098,nzd0312-0099,nzd0312-0100,nzd0312-0101,nzd0312-0102,nzd0312-0103,nzd0312-0104,nzd0312-0105,nzd0312-0106,nzd0312-0107,nzd0312-0108,nzd0312-0109,nzd0312-0110,nzd0312-0111,nzd0312-0112,nzd0312-0113,nzd0312-0114,nzd0312-0115,nzd0312-0116,nzd0312-0117,nzd0312-0118,nzd0312-0119,nzd0312-0120,nzd0312-0121,nzd0312-0122,nzd0312-0123,nzd0312-0124,nzd0312-0125,nzd0312-0126,nzd0312-0127,nzd0312-0128,nzd0312-0129,nzd0312-0130,nzd0312-0131,nzd0312-0132,nzd0312-0133,nzd0312-0134,nzd0312-0135,nzd0312-0136
0,1999-08-21 21:47:20+00:00,98.97676023530016,98.37153510828384,88.98386980637498,,,83.91235642798505,75.25031385666804,70.49486301936386,62.94996178026888,,,84.93981149688727,84.63088925543083,98.66063011382883,98.08112393622834,,,,100.89698166413972,111.59554305271166,110.70645492870021,105.89916763613883,98.1538685325727,96.9571629718187,,,,104.75363804442831,107.05804163776672,108.13164423818468,110.18043375823586,112.78410164205854,105.50548741456096,109.83097230178345,121.75370317946874,132.94945193126202,144.28035299052073,141.42074061618175,144.44490408331492,150.79690741970123,162.13644480153272,158.80236064448363,158.06004940230096,150.31012117663204,142.0676182033464,138.1132463397071,110.27340939382711,,122.99784901907165,128.17694033152716,126.91774894610094,123.04572049853324,112.45879840930141,113.33261779788361,118.96095124615161,131.56207354458024,130.8831228077815,122.91968023409945,115.12637789215337,118.24366250584507,122.46627026333118,124.91802252580098,133.24920016878437,134.15198718014267,141.49698887056334,144.21473565379793,143.14088279220934,144.3350772556282,149.52879196026896,148.1427805952945,148.1320203452784,137.97483426468366,136.55339069191447,150.4506837395665,147.71143840611907,140.19658372173504,140.59477057582401,141.207764338582,142.3162729865832,146.95523296028222,146.17032340008822,146.9934581123198,146.92202950082472,146.0770673258578,151.52414433097562,151.67756055268381,143.9527234012561,136.429480996887,120.436223453734,127.00655343808097,124.07230995559121,127.45459824627225,138.59422585673227,141.48327539831214,136.18647784799563,128.58055439685913,137.7229000508638,143.81120263760317,144.86201053334995,131.1968623325491,127.65407498079323,134.07968289818294,133.25388480306574,136.4341956827498,141.62593979009634,150.02909743265027,136.90166424650315,115.61290960190965,,,,,,,,,,,,,,,,,,,147.30130850976968,164.2891280212742,170.90125180541074,,,,,,,,
1,1999-09-22 21:47:24+00:00,118.72538311846027,88.7108695937497,78.1550763279654,,,77.7538214050161,85.22361392228247,89.09986318962231,86.6977932953093,74.79256533734157,,90.6737949824496,100.68194963935267,120.45398776467812,115.5516560598621,,,,108.4940464945822,104.78519323177258,109.07288691942588,120.2166212107779,113.78200620228057,97.80636325788137,105.56310919479363,,,93.29712564955399,89.82632601497164,100.42671919777041,111.58872379911561,114.24813472255883,113.49356969498893,125.75781662886796,138.26690299426593,139.13057743184297,139.33753054340778,148.15088538828715,156.78815300306135,147.1095831712992,152.71642336536195,162.58462215268824,172.47726707904303,163.57253630520717,159.47812090682672,149.95469411477393,134.31472854617004,,136.14491689817396,129.78088380613707,120.73347892432608,102.03882963974051,102.34734194283341,120.12779199957767,132.4486287292393,133.7419772020797,129.4916312070944,132.22218275919946,130.62639110842414,128.88158725602383,129.470357732253,116.4993366672404,119.21354313520501,138.7156817244684,138.56145382705495,132.88806042351567,136.09811463631777,143.77753573985004,147.17656056545698,153.0403464319726,160.09879586766013,161.02391866932746,156.97392454078434,154.47571580020534,146.74328964816945,130.54985490823893,130.7749390574219,144.33816780463732,152.80270095189516,143.25085137630646,148.1656763540551,155.82257780971264,149.40375545187433,153.96043392439702,154.7980499593434,150.66772639577425,145.91291504802373,147.19504313652385,134.0590182722413,134.42859066843093,124.90298320404239,134.4097734135137,138.32166662242372,144.6550948602884,141.0618018221899,146.73043789259782,156.80149912626976,153.2377651897008,157.12159592827916,152.74862485524764,153.04459719120064,136.35074379440655,136.5520519691526,138.15720986511255,149.24560733287393,174.23426029988866,161.3576758734886,134.6285279298681,,,,101.69124458301003,97.56985327540863,102.21871001196169,108.95234973410444,123.78699732669435,,154.79959630176822,,165.97832780382126,162.97105817869377,141.45697422571854,135.66688759422647,131.44772752078146,128.93349104815144,135.21838179513284,151.65253360105797,174.01158870452065,183.93663463104429,172.7733953894163,172.67356620310306,190.18636045300622,,,,,
2,1999-09-29 21:53:40+00:00,100.07844936422406,82.81640810415992,70.45944665718267,,,69.7382851658376,,71.65744600633482,,72.75346010854017,,,,,,,,,,,,,,,,,,97.30340675992143,91.1778714630208,98.45310018932628,105.25762741486393,105.94701505050838,114.40875843982396,,,,,140.67661008039858,,145.7198228345191,151.68006771181928,153.9852029557569,,,,,,,127.4359078496926,121.83575285616917,,102.92129648511404,104.17779097736556,120.1555089153289,130.78985014552887,121.52836061885174,,123.69791861078522,116.44367360200393,,,117.46673981944188,123.61259421945395,,131.72639840266532,132.0147844501156,132.6167920495654,134.57048899202036,142.20975912546731,147.10871818827906,,,144.77431931725556,145.7124806243845,,,129.44183403706154,139.86102243328446,,140.75760207896474,145.57146515175933,154.71205157813168,157.52359665285746,,,147.08575555321295,151.46438423853573,,,,126.85583779962732,,,,133.62954943369598,139.83598573698868,,,,143.92750930789595,,137.8633289348716,138.07867867620845,136.84343619577274,153.6786421159686,,,,,,,98.51305547655058,90.65525926169353,91.64255260753673,102.6297637158697,114.2536253672706,122.18244994231367,146.65631614322996,153.47819639170342,163.15765894379066,159.58401486688257,139.0472264820958,129.24690400421667,124.14462487571818,124.93267241499174,131.63710447234482,144.9207956760678,163.49146990171042,172.24379300554796,170.09920640368415,167.24760690428576,172.87849282312274,,,,,
3,1999-10-24 21:47:20+00:00,104.06328111401676,99.07974375479567,107.00608229702999,112.25104925984326,96.68352781126717,82.99886461619008,78.65139298031501,80.43106255051022,88.12077983279806,,93.1069307341172,89.65479670642578,91.11011989759427,121.14505387994349,115.2619994843301,102.80953000410315,108.46906188650239,110.86339413488606,132.50424916777814,109.16323947201617,110.16101956504546,109.43966076712356,112.1744990075373,107.47549524868907,107.4740006904171,98.14748930267244,97.92948782105212,108.65535621876764,114.08068474692699,110.87876637291113,108.3071236796273,111.0159380566297,118.01636652192663,130.00776341206884,128.12136113680774,132.42121959949316,145.6498821761496,159.36240710247895,164.11224745891494,161.22638915522376,163.58131809224457,168.14825133425202,166.7201866433049,165.152335141616,161.51185562605642,148.11823716167206,143.45058717342985,129.73356643270387,129.09665514403636,130.75270207422088,134.66767022174207,134.36797098555306,134.53045848034873,134.17674448167784,130.88114085794842,126.8180090211056,128.2847209281521,125.00952518005785,124.37112559112923,136.10886127189897,141.835273695332,131.41922405470595,130.7407024055816,138.26158568316183,132.93539017926273,145.43850177954235,151.18355380139508,160.09867789552757,154.08493702080975,152.57541010902273,155.9469625647427,163.893278305704,153.84993620679674,152.47355243851987,151.9914419158872,152.60836656700357,149.4587770698637,147.76684119720488,154.06275254031738,158.26287749896974,164.6505020972679,148.67168303578265,161.0930338291722,192.47978335454266,,,157.17853375127072,152.28064765489555,165.67821966745518,161.46276090001803,,148.88910589683206,150.0941331329668,150.26848300157664,163.90430717895197,157.72860486756045,156.30868166577656,157.82558330931857,175.55009229683225,171.97249231143013,161.24550418241927,150.46010428076607,143.5746527817216,134.00577349567422,149.67131025551825,179.56005021263212,173.2298867755803,142.6606935900456,120.76734097260633,123.32875603844816,126.36479209287283,109.67598185289333,98.20795406379465,116.65268704079895,121.63500519302198,122.79715524325522,134.31907875931014,153.1932468196666,156.82771642249045,162.74003904438095,161.4161715084275,142.98079591507638,145.03985554599467,129.41019332545508,126.2651960283056,137.92978558354733,153.71640160574933,171.19826434495877,182.49691109590506,174.58939738863353,174.49704727636214,192.91546783291147,211.41930150112952,201.87201696050565,185.45212857820988,167.44197735396315,156.62916216673543
4,2000-01-03 21:53:28+00:00,91.99961363541763,88.15697667423206,90.61301970839608,84.44196075885857,80.95040210876653,75.82854266087608,67.1646917931019,71.05176406998895,59.824694710759324,54.62021189093286,64.67051602382708,81.25501040256526,89.07440019331364,100.24989933157464,89.92761711943572,89.42604010932077,91.58851210249904,84.29991881634632,91.1214155701414,93.51394736023234,85.42664270482832,83.83950635848319,86.68921767989269,91.74648212515507,84.31675157711773,85.45059369500052,86.39984099841126,92.6009653103427,96.75897414993287,95.93070576436608,96.36987951687675,105.28173316408702,98.36028730036276,102.12920862358851,111.50719558923652,120.97143573445403,124.01151637825923,126.77377739651406,136.96784600185376,144.6747319815329,148.35895782720294,152.68972209389196,153.93118270588855,133.29469312797323,,116.83159500656056,123.359484389955,126.73378737363917,113.10805129034101,109.4644553198171,110.83197409345001,112.5290953348031,116.80230419810259,115.32992622696217,117.8514038848364,107.21103816935123,108.48506860133872,120.52020576977195,107.2088827643745,102.25554587394149,106.22965533813735,110.23529034960237,107.48710598684293,111.39203647389434,125.94971421467751,121.00267330484623,129.31044272777953,140.32710873539497,142.03416803153561,133.90973897578482,134.0108111086825,136.7776682278909,132.45074833744684,129.43139038853036,124.9871089123666,121.14707087284795,125.9870401737726,126.59814622864003,129.7895653849456,140.64049969618185,141.94909152894326,136.10943317670686,142.5466967799422,142.58449692640633,132.8934287039108,135.25811210068022,134.96086753721877,134.5193947512677,116.04933046859449,113.92151998155427,,,,,,,,,,,,,,,,,,,,,,,65.60848695042017,78.00247268658254,96.85312734593077,98.64464323605125,112.54072560049197,132.15310912111786,143.33138429309355,148.1717452650696,,,,,,,,,,,,,,164.8594710328807,158.41544610000227,155.23298545952565,140.5306405874859
5,2000-01-19 21:53:25+00:00,96.22470499179954,88.06501497551804,85.3915652090934,88.08551705266571,85.24162290813618,83.06887134901136,60.55226966152362,57.448175406726705,61.60380264886541,57.15440446031064,64.5023438097547,77.45982184393887,88.0249777358026,106.5844194017416,102.61678928646631,89.60789512480301,85.75003311095864,85.06922100472624,104.95496423347959,86.35103388494345,78.72468545404104,80.08180844861701,80.41498305622673,80.92121182107934,87.16780093557898,94.7574157962423,93.64028290183569,81.76122965315406,91.47920481960688,97.78789962842467,100.78004078654332,99.14737660717823,108.0471139920615,115.25918314048646,112.49604649464116,117.79410182910819,117.00569124075282,141.5121643728474,141.13783926492363,140.25615885590688,140.5539856389508,142.07175416052803,141.6402828718961,143.67198784917917,,122.52883687108023,124.159197331942,121.54498898237343,118.06594326208533,116.75397642026523,102.52450116666802,110.23325904833926,113.59018729702034,126.077245580585,112.22806543983475,103.21431455624618,,,,,,,,,,,120.9655528688042,133.61514881954503,129.71347636890775,131.9143334206677,128.99106980238088,125.1702727398706,130.47857254955272,129.3732942912591,131.76114112470964,117.47929229442268,130.2410442814559,129.73854840323952,137.0056463884717,132.05619450152273,136.63932467201937,136.12475758812536,128.1699463665189,143.65729100087077,129.93982424094054,126.78471082313686,126.89159794869474,113.68875887940882,107.37416550626517,103.45204980097134,103.82294849565284,111.69084380795334,119.43030362024372,115.86226828051025,120.87427706590731,132.88588655122436,129.78547731648771,136.356981922315,141.70718954193,137.56509276695198,123.82936633090395,115.09892705892281,116.935517839851,119.86811233402214,140.27622844935135,162.67572498769627,115.43821133770854,110.81717109444969,101.8180603599217,78.44007046576667,83.29065828095568,83.59836780960568,95.76509026420622,107.65454325013181,103.94377054921146,100.95131106151074,108.39364281333896,129.3155731962363,138.78641168648403,143.08709500734685,136.2354884127302,119.64974326739039,113.63623283892328,108.10800556935476,111.83817240740126,118.51206900609239,135.98210505042906,154.12972917010438,167.535028594247,164.15349768067418,163.59129995768953,174.96542066920009,182.42424714904502,173.37425501398047,157.7017023071298,142.55166649834405,122.91051996869483
6,2000-05-03 21:46:43+00:00,105.00070276865938,95.82823036094214,90.93744285733611,,,87.56909368982161,79.31765196577246,77.79588338144592,72.88195592272521,,,93.87464781603727,97.02418880642763,,107.20448211155312,,,,111.64936791582728,115.3966069642674,110.38904486271518,113.4927591562536,97.49132660013932,102.47977202472609,108.99654095375782,113.53771199127351,110.56026284362363,108.42454112904456,105.0189221263526,107.2484681192305,117.12960617810852,120.63946086273559,120.57669716948777,128.78446227044665,135.43621655406704,140.0583472618895,147.69663500617975,150.56041269084818,154.6516123670934,161.43880677532562,165.19961792079457,159.46673697407496,149.40138576725087,172.7246367404471,165.21685751431804,159.5741229388781,155.67974467481937,153.16022143484406,145.06368533460318,135.98783887007406,135.63038604529098,134.08220244834885,139.42577450988122,138.2910151861236,132.3413548378832,132.37795299606947,128.30916427879833,126.00164079016496,130.17574120561665,132.27563746265477,128.95319224677527,128.4691921300147,132.51040206044019,135.6539374386894,140.12572544918672,141.4507445936334,151.44638611676547,148.54183772376294,148.01977844497102,153.00033571996622,152.35242692723747,153.92151503676493,152.8847482593223,149.60540880806107,153.78778125436395,161.10707702522558,143.08441545823328,148.87724241252957,157.7742732344,145.80215429014507,139.64237108092652,136.9793769147347,132.65533264077197,145.68976322006824,151.69849256641754,154.08396774536874,154.19924339772612,143.14570746086466,133.2295171796627,125.90729121908184,122.62778786438095,121.1445028196693,128.99921026136371,130.94042694786455,131.46890324118797,134.51902695684626,138.91223524232143,145.25869643745924,148.6653679110883,149.40594482954364,131.57475129320216,131.91006399073365,138.8110828149907,142.34226186013834,149.3156716226202,171.65399839526884,146.89790002284195,119.91206929185962,109.81889873000438,103.88263851246468,100.75580163969607,103.92807989001261,100.75675147839019,96.0448188633342,104.36414556577154,111.6608403589891,121.54082100465578,141.39260776725743,147.2360231540587,154.79845625439148,154.94075074997804,135.93106503590818,129.18739145891857,123.23416527973305,121.50631351511933,133.28685968088072,145.63324757728512,158.319579502511,171.01170572680377,165.06868079867593,166.8157375508013,173.04744049611742,193.01577349254532,174.52187878759094,161.9544698265682,152.91534387618887,132.20123795724894
7,2000-05-19 21:46:31+00:00,,,85.59444103185847,,,81.31271717743033,70.19649453636181,68.46483531692814,49.837613550537796,,,-35.618208224038874,,,,,,,120.69626508665573,115.85787470772098,106.52904191149639,108.115989551502,109.5814795964997,102.70600753700366,109.1466915356719,110.1478320272912,,112.37538332822575,113.54373556474802,116.99128437861289,118.21697732348406,121.85369473946491,128.67127934582376,133.48908259304,134.89191999965297,142.87324438596522,147.37665148894644,153.3651530030308,159.672709442116,159.58650612184934,137.12915639846116,148.44870013764333,166.86477763760044,166.33190371841093,164.51451708402,171.13413773615395,163.4530676153781,,,,,,,,,,,136.2000274304734,134.9133953697074,,,,,,,,,,,,,151.14057334382792,158.47474059768282,159.8966817182695,158.321798390566,153.96291043919405,152.90610449720222,151.0495960628845,139.93779770609973,140.28168745873668,145.34934787911484,143.74905235581085,147.29842923103934,149.8838638120281,148.01741261281455,152.67571367786027,150.70634146656033,142.46733059721393,141.50948702725105,137.044895953243,131.29693720582628,121.71002678587026,124.49394373171093,128.51791529406773,130.06046260385847,134.57826463985506,136.3964652448458,139.1318258882879,,,136.48872963303856,137.95799548679088,137.99252040483748,137.01509255641108,147.38033818386006,158.7717549389715,145.40329469749923,123.6574830971166,119.70916034438125,114.44679015992855,105.85406628430799,102.02113368136177,97.4348357248644,103.97620361056553,102.62625884572428,109.00367477274312,123.57003644647399,143.44586972126316,149.02354663158272,155.54456083225116,151.67476535235818,137.613604663214,129.27778700177797,118.74061513535025,120.2450527170251,128.138241779762,141.949524245804,159.76171012218865,168.69569331271376,163.38216447247893,165.93837143905088,173.21669713230088,,,158.60981157054275,144.97398810047673,130.5133669653286
8,2000-05-26 21:52:36+00:00,,,104.83396354988005,,,95.26081734596599,84.74154501622984,89.08859003923197,86.76979486957822,,,-34.53693465063532,,,,,,,140.2997936481251,135.57467280464195,,130.28637406679837,128.48952309098323,122.94162247056167,126.73526040784449,134.08615876756306,124.6241250308439,128.95772561419875,129.07180822459614,128.60432078093712,133.4573770211941,138.77513855613446,141.52284661439384,146.23611347378306,151.3378854689641,157.12940320549663,161.93952715110373,170.82024858858017,176.70579102595985,170.2790831866006,181.69209062597156,184.37625781071642,186.69780191243706,181.1894951165162,179.43713375934772,185.21683786101295,184.20314551652945,177.5815556777482,160.4955183966133,156.95188567011394,150.96564217288645,145.36992260086635,148.0198820202344,144.9812222247155,147.92278378317357,149.4925946349607,148.63183000268566,150.47803658785088,150.90956553413858,147.95225359983803,141.70923420042217,135.80863267804156,147.67360583796153,152.57874669718137,151.79942858653652,159.40914640738714,169.83144572345114,161.17458873615894,152.12258822701946,165.3346483450881,171.15550182404854,167.94505899273804,170.62055486799474,171.2873254319841,165.40119757152542,164.48197088210605,164.45394143787598,157.92356951377135,152.55034875153964,163.28533512240512,161.3143111478094,160.97772798896014,162.49173774118276,162.65774322723982,160.92044073985255,163.94488543365932,163.35750141789111,151.93828325687943,153.75163073718247,150.61512677275473,142.29729196087598,135.72841823933396,136.33460254195913,139.6854940321769,142.99709959952898,149.08497146869152,146.77829054394303,151.6078130873691,,,149.17365348502676,151.23242800686586,147.07210237528128,143.24087760809016,157.15764816399806,175.46418510483545,146.0878612929552,140.2785377301589,136.52875844515043,128.99095924189575,122.37165261604845,115.36159556354264,109.75679113584442,115.471826913364,114.42346492640633,122.92178720749175,129.15062659433718,152.22080524683687,157.45613284305568,163.2196407730481,159.86122126845729,144.28618493603284,,,130.73574859815113,137.95228460135561,150.7955025151868,165.42642360308517,176.6190226952502,172.89098623426443,171.3110849454437,177.650905666868,,,169.28417060676176,152.88245315110032,141.21439242101007
9,2000-06-20 21:46:16+00:00,,,,,,,,,,,,-36.40807052394281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.81983943886513,,108.25836075282189,113.12084576332194,124.13634731139217,118.00554807148956,134.0863671810619,134.1812390077141,124.18524295877502,,,,,,,118.79260167123692,,,127.35510655296697,118.8513136178062,,,,,,,,,,106.41958866796949,115.08887471889054,117.92842354137453,122.8576522842789,127.22946206454704,131.1459084011394,135.35603467375395,,,,,117.21679362065993,119.16108478822436,131.78455171334227,,,,90.15232372691241,77.21286199385571,84.77788699184418,77.40257136178442,73.13705840255568,79.36018643686913,87.77474529156272,88.71168210931073,111.97666820540117,137.6686431360632,,,,,,,,,,,,,,,,,,,114.36001442866404
