,dates,per0195-0000,per0195-0001,per0195-0002,per0195-0003,per0195-0004,per0195-0005,per0195-0006,per0195-0007,per0195-0008,per0195-0009,per0195-0010,per0195-0011,per0195-0012,per0195-0013,per0195-0014,per0195-0015,per0195-0016,per0195-0017,per0195-0018,per0195-0019,per0195-0020,per0195-0021,per0195-0022,per0195-0023,per0195-0024,per0195-0025,per0195-0026,per0195-0027,per0195-0028,per0195-0029,per0195-0030,per0195-0031,per0195-0032,per0195-0033,per0195-0034,per0195-0035,per0195-0036,per0195-0037,per0195-0038,per0195-0039,per0195-0040,per0195-0041,per0195-0042,per0195-0043,per0195-0044,per0195-0045,per0195-0046,per0195-0047,per0195-0048,per0195-0049
0,1984-05-08 14:32:57+00:00,172.4611281524921,176.7499469606404,178.12302162938028,178.18542371233104,183.2919163291258,193.22055216762476,194.9045828901694,197.5350985138822,194.91935231936165,198.12981088643517,206.18378704344298,211.02663050589337,213.6559942343751,212.6254478292867,209.02853784772662,203.5218594715004,197.7431676260452,197.8964072192108,201.40955621782638,213.24433401529168,217.95852922269088,227.6333243810039,225.6087036448746,222.01144176616816,228.6099679723221,227.1781887135361,220.98074621733224,223.9362581255244,213.95979924978926,202.83300171923764,203.7163991646275,205.07723486994195,,205.62147416068922,212.73594701784558,206.7641359982029,,191.21204868562825,194.45753086697613,187.21063763691328,201.6750956620906,208.53359251655561,213.70669219178623,191.99288828865815,,,180.9190248912181,196.7962727748524,192.1464075168913,172.78630202575397
1,1984-12-02 14:35:30+00:00,181.15325407867203,184.96898251701197,191.02011944160392,200.06353499935443,204.2609464342063,209.39162288673649,224.31087187367092,230.57635040284998,230.48238602835755,219.60286104830357,218.8852301025163,214.68820976169195,218.65286352623076,219.616011754589,225.44712649483384,213.1137784746972,208.1803451371087,211.54776881010773,217.88026504204578,235.16667091150768,244.5260846370863,253.34102011909533,249.16883006914298,242.97646650533727,241.76156640471476,248.33175477259346,253.17046082441155,248.24403952314094,233.5039966267846,233.78287545536392,236.18364121766493,244.1042343468494,249.20445365354237,241.76565061226637,236.89227214442454,243.0394865808884,244.45398398203287,220.63637625973496,218.4372794714879,223.4925315653615,226.25209739682225,221.79597207018853,218.83740945501907,203.02578928158732,220.78053935089594,225.7639628971204,220.56185468576808,226.7783162494493,206.92612766583298,199.49973893806245
2,1985-01-03 14:35:49+00:00,200.71083428710406,200.20811703330807,211.97837443051526,219.48526477810708,236.02517744444498,232.45278967104065,238.41296300654935,257.8999243994378,256.2097802407196,239.57605039461436,235.46761389776208,234.5236109026037,229.98452151205498,241.27480833525811,263.51186771175645,246.81467544693592,229.8409581095928,224.7422208895253,229.1934027433754,255.35291984174594,263.9280938474119,258.8335044186808,246.14386642336908,234.8049069281885,255.19955111404443,277.1081816962753,266.03100830889804,253.5898176114868,242.50040162475392,244.19597641490418,265.7677985879284,269.502451053697,260.9508435607014,247.29664462120223,232.9368196546391,257.98238231044604,239.25155302855904,243.23417906242548,239.02798507770228,233.59233286193802,240.70654985795267,222.49063553169242,223.09036861374486,240.51691731946923,231.98753994962908,231.22334470127822,239.489506203357,237.0600718920966,234.575581932952,205.10974165789213
3,1985-01-26 14:42:08+00:00,,,,212.40097541851483,226.08466943342634,220.07296569952624,225.64405832682152,251.59855984807916,248.91887113820556,228.09646267858616,228.32952801139078,244.05917709699057,232.20780294609673,237.90684432357727,264.9438717400741,249.98120945538113,227.02479131469403,216.41383825679736,240.3272261096683,262.53470707193424,259.0884405252552,247.4125275609655,240.90884723114965,257.55138867509413,276.5380684222573,267.57640389969396,235.3752386918425,234.88175497993535,267.13924458909264,269.49962820100563,253.97340506068366,258.0221958790096,243.33508574898357,246.63393176949563,243.12553992493636,234.31847758349213,252.17710587268223,236.64539338698182,236.66348466800855,238.70048398462995,220.7512475588308,229.02260055632203,229.9151404086398,230.10572189812996,237.16497970502127,238.441112371039,238.9597101845735,235.47905019909695,227.17370031716186,199.9137881201295
4,1985-03-24 14:35:57+00:00,169.21977320591287,184.65800880256648,189.05185884780983,188.2381398235239,193.5060374282687,198.1144574274584,209.36762285661575,203.9337310181794,205.22619304153648,199.2945001530441,192.45257750493167,200.15949272618516,204.52592611233652,211.13430322885375,207.0108415124796,,187.80586181211726,200.26699397911062,212.43340302440873,224.64123133594302,227.31097996473721,231.79655168919078,234.16420001472545,224.9559595029791,230.89913285489297,215.6851755175798,217.91829427642836,225.50758756984825,225.60153021582784,,,219.27479513536588,232.0191794688742,235.08342939767124,207.85735786092522,209.52358905591063,221.03899106610686,207.11110896959693,177.086058505554,188.0248466038501,214.96178965466532,209.1226277693287,199.64287978541358,198.0608069015737,199.24842540566553,205.5875245283492,193.61113901744955,203.11335109579414,191.26135861165778,175.51845777243307
5,1987-10-31 14:39:29+00:00,,,,,,,,,,,218.56946476923343,231.6249218215721,230.1834709092342,229.2349103574879,238.42684516428233,245.608848659748,241.62712022397426,238.81434371450405,245.1910147003823,247.8253728432408,251.06396808886103,249.65300207527628,260.6483463916087,263.1280119989785,256.77313362622056,243.54482513271705,245.2948550778678,254.211076718691,261.5129394711322,251.29901897410247,249.0780724745645,242.68792819444963,246.70473418606494,244.86324478541007,237.99666892761041,242.66360756807845,230.15317397840374,224.23599728898887,212.93253290838868,202.06081704789548,222.84753099314315,204.69846574370638,190.0423297018724,203.24283217604528,229.15214637346332,207.34465956858605,195.10260710729148,202.481927003049,212.55797348791262,187.7983157639872
6,1987-11-09 14:33:31+00:00,189.67520186320343,205.17243705014593,206.8860291930838,204.3552818533409,212.64561912919302,210.97671276930816,217.2382402567342,223.33925199983287,220.9492478702099,221.82138959315967,221.06922999276253,228.49499120389868,220.43856833723214,227.6602535744264,235.2983403615621,238.24374607644404,230.81962003473396,233.92644770855122,233.4196115907094,234.3453552995214,239.59848701892292,240.96954084548423,256.1482197069084,250.4743781800616,254.47396789898642,255.88401505202617,260.683226684195,255.3972593147921,242.6114531154508,236.47028534745064,243.61744388783245,252.07938201887393,243.43795696684603,241.15555857057498,249.75175991879541,243.1493308613846,226.59077413334123,211.90549507036891,206.19380191713788,218.69912162017795,221.9302628016332,204.79120633959332,203.19359217272986,214.93718731801735,202.45037722091237,194.71927580015114,201.312952033131,203.96580243606314,192.56597681829876,185.506028513842
7,1987-11-16 14:39:51+00:00,,,,210.6706231945902,213.9511337660012,213.02717740333253,214.08413134116876,223.19321758104297,218.12525920150009,213.02869409559355,224.55165165469413,224.68620195744168,216.63405343014546,222.5211156190773,232.7889362754226,239.33704282731776,239.03932914732343,237.43429602864558,235.6840231470033,234.77059678432164,235.16066338777853,246.26930060002212,246.31335381066603,249.4419003264501,248.78275399619605,254.81028486018153,253.0183358968422,228.43843335255661,233.88567038919945,249.24269653417986,256.81824249735814,252.55350496368146,232.05416345230273,233.8757345191047,248.27555593561394,236.55174180668146,205.20788164786683,201.79187899754425,207.20608215271912,218.83761035179813,198.06218776286875,200.67554041654762,215.23759597552564,195.98094761847557,201.91361783635134,199.48834710207157,194.2347079487159,,,
8,1987-12-11 14:34:02+00:00,193.3269722827029,217.32675364894084,223.1383429608968,225.94379837195163,228.09300184732345,227.2290878183506,215.33351289052396,219.80369990914056,221.26066953560596,219.4913192468469,229.37225132741787,225.6793321836795,222.49077559802484,234.6847217531884,252.86878814475693,243.92590536453923,234.14040625183037,238.38885623467894,259.20282392019607,250.8703252924298,233.5013850408004,241.15850275080547,259.3272418381948,268.5694168605039,260.1404970210959,252.6453024483636,242.2256547910868,225.6165339027013,238.1594891458916,255.8600732037895,260.91893175681014,263.7375070005136,227.5016501920535,211.29178284906018,240.44146918221594,262.2708066448074,236.06500896517912,202.55923237103377,200.38483685142458,235.54322832100883,222.85443563632998,193.22811218729782,211.3256616605084,203.17559757061426,190.57592025199196,199.5228340168987,218.4180775174318,209.73278650251962,219.74331444115626,191.06076050380656
9,1987-12-18 14:40:20+00:00,191.09229787997674,214.1359130736301,229.81618060320403,222.95640947040974,227.64822942784062,227.35412345710756,222.24269674301428,218.14995801606216,218.30778153578285,217.54800301534377,220.7396209360541,226.99932187874288,218.75497754652122,231.03373307962892,251.49260844873606,245.77776724562827,232.04825775656474,233.02199474179343,262.21066589283157,259.79511464542895,244.5088015864578,242.90164253445164,254.85340377927682,269.6453481820253,259.9553250332389,255.2236005407786,243.5224021222537,233.95151114454967,234.84972762620563,252.952271553209,258.0628849240452,264.27369248165274,237.52486740160097,206.34806804671112,229.34848531133363,257.863673982889,234.7218804341088,203.34069430615745,207.99181339943613,238.6003568044784,219.85045225046866,193.61953260619515,218.58188686159497,197.24764218182932,195.5445654679295,213.57189199464577,215.7966632795061,208.16140319027724,214.08401157731794,192.4570881657055
