dates,sar0744-0000,sar0744-0001,sar0744-0002,sar0744-0003,sar0744-0004,sar0744-0005,sar0744-0006,sar0744-0007,satname
1984-06-07 09:34:42+00:00,,,,,,,,166.45,L5
1984-09-11 09:36:38+00:00,,163.62,173.35,163.05,139.01,,139.06,167.04,L5
1984-09-27 09:36:39+00:00,329.27,195.75,203.18,181.35,164.51,503.13,168.39,198.85,L5
1985-04-23 09:36:47+00:00,325.35,192.48,193.96,182.48,188.69,503.12,178.34,191.0,L5
1985-05-25 09:36:39+00:00,,191.61,191.27,177.33,177.66,503.12,175.34,186.34,L5
1985-06-26 09:36:35+00:00,,183.37,186.47,182.34,165.76,518.12,159.46,185.56,L5
1985-07-28 09:36:22+00:00,,199.94,202.44,187.88,187.19,503.13,177.19,195.19,L5
1985-08-13 09:36:12+00:00,340.96,198.96,198.9,189.86,181.8,503.13,,197.64,L5
1985-08-29 09:36:02+00:00,199.67,200.11,197.97,184.35,180.96,503.12,166.0,194.86,L5
1985-12-03 09:34:43+00:00,204.63,202.71,208.93,176.69,162.85,488.12,,199.78,L5
1986-01-04 09:34:08+00:00,171.24,168.89,177.8,158.05,155.22,,139.53,168.6,L5
1986-04-10 09:32:04+00:00,180.14,165.25,179.85,169.78,163.57,524.28,141.25,154.62,L5
1986-05-12 09:31:17+00:00,,202.24,202.44,189.26,192.66,488.11,,198.65,L5
1986-06-29 09:29:50+00:00,,219.21,217.81,207.31,,509.08,,218.95,L5
1986-07-15 09:29:17+00:00,184.71,176.14,174.11,168.58,157.46,,152.59,179.52,L5
1986-07-31 09:28:43+00:00,191.21,193.03,185.11,176.87,179.93,518.14,170.03,186.71,L5
1986-09-17 09:27:01+00:00,,196.99,198.21,181.2,187.9,503.14,,195.44,L5
1986-11-04 09:25:25+00:00,189.89,185.91,188.21,174.13,,,145.53,183.97,L5
1987-01-07 09:26:01+00:00,192.42,,,,,,109.66,,L5
1987-03-28 09:28:52+00:00,,189.67,193.2,176.48,175.84,505.93,170.47,196.95,L5
1987-05-15 09:30:21+00:00,184.73,163.63,176.85,167.58,154.8,518.12,151.38,181.84,L5
1987-06-16 09:31:07+00:00,177.21,156.56,169.35,166.29,141.45,,140.42,163.43,L5
1987-07-02 09:31:27+00:00,189.95,191.0,196.01,185.75,181.48,503.12,173.58,188.91,L5
1987-07-18 09:31:44+00:00,185.14,179.26,188.99,179.11,173.34,,158.41,187.28,L5
1987-08-03 09:32:13+00:00,189.49,182.98,184.61,180.38,171.76,518.12,159.73,192.04,L5
1987-09-04 09:33:07+00:00,,192.86,194.65,178.53,186.23,503.14,173.29,187.67,L5
1987-09-20 09:33:30+00:00,,196.25,198.94,177.22,176.77,503.12,166.52,193.37,L5
