,dates,aus0266-0000,aus0266-0001,aus0266-0002,aus0266-0003,aus0266-0004,aus0266-0005,aus0266-0006,aus0266-0007,aus0266-0008,aus0266-0009,aus0266-0010,aus0266-0011,aus0266-0012
0,1987-05-22 23:08:32+00:00,213.10520474366504,240.62716507425952,231.53359859331653,226.82594384062324,224.1582102728822,226.54997741350368,224.22385684418913,231.08994939169736,247.9518407140631,234.11380524357494,222.06770837955244,222.0113852253171,212.91011672985047
1,1987-09-02 23:16:50+00:00,215.80354686327735,237.16584127192118,236.59234874287614,226.86910308555628,226.37678179845085,214.8164918941093,215.38593183635533,228.79200637254291,234.6807440437176,230.10242235081358,219.51869640335008,214.93274264565056,196.64472695511296
2,1987-09-18 23:17:38+00:00,244.05615913175345,281.4066660706666,278.32763074848583,253.95288395616802,263.5149913365791,258.2749777037129,255.73041703579648,254.7638375665867,269.1135370248498,254.22915593392173,245.2197715889529,238.37286945744944,205.79976871325385
3,1987-10-04 23:17:34+00:00,223.32009435720275,247.6688529151739,260.9178846786535,235.9698789813434,246.72021616608384,220.8838949250286,235.78464139428047,241.0700269916337,248.93870600199193,237.84985934365295,233.39350379240094,213.24199937462004,197.01354326234755
4,1987-10-29 23:12:13+00:00,251.4245409538658,,288.5622389824719,270.3493364213677,274.1361115606744,266.62865179183336,259.4980488985652,,,239.03622758924257,235.29797475927086,222.3300847259108,198.69297423779858
5,1987-11-14 23:12:35+00:00,244.67288816742644,,282.3974130047144,268.92920367830715,269.94323593496284,262.34040124454486,254.38267743073493,261.7269569380285,263.1083391057932,239.90139781530777,240.7963424970405,229.48997280113974,220.4102881252593
6,1987-11-21 23:18:53+00:00,215.99111002476542,242.0951483673878,267.71279776934614,225.14516036264945,247.2415983366667,244.02798929799098,227.81609671300748,237.23275835511976,244.6577059751034,222.7963909120415,224.60676493819568,215.07942571138395,196.27353123053638
7,1988-01-17 23:13:38+00:00,225.41664272894565,240.9865457644721,252.07960334288458,240.70318317657853,234.18551225782485,242.7192487463014,240.81834628293265,244.15208369359456,257.5848837238963,236.13997218173006,222.0825927509267,206.6028228150834,201.49357064641038
8,1988-01-24 23:19:32+00:00,241.66771329624905,266.442928166315,265.47232031108814,257.8160143805685,257.66821849108317,261.7080776522496,263.4239175115991,257.9438475686988,271.65677788770694,252.6957813066025,240.25776854283356,221.041144994177,218.58980279288573
9,1988-02-09 23:20:14+00:00,234.53223731947335,261.8678702464322,271.325793944296,260.58299303062824,253.79627868180677,268.40527538611445,263.2296795693018,263.2851930064636,281.5460860163926,261.1333866663122,242.21328803840265,220.8820569899214,206.9532905776345
10,1988-02-25 23:20:26+00:00,237.58359937421162,271.2872181253273,267.1411301134624,265.65510893185194,263.30163453606883,264.8445847606752,258.7464527625717,261.16190882987,276.3875538035118,256.280079919847,241.543945308932,229.73065140083338,211.14614905909707
