,dates,nzd0045-0000,nzd0045-0001,nzd0045-0002,nzd0045-0003,nzd0045-0004,nzd0045-0005,nzd0045-0006,nzd0045-0007,nzd0045-0008,nzd0045-0009,nzd0045-0010,nzd0045-0011,nzd0045-0012
0,1999-08-17 22:10:26+00:00,189.71551611358603,199.8368270786591,189.564885977214,190.38440848733305,187.90315712351972,191.5108679520148,189.8589406256877,185.1046067612296,190.25673656347365,177.34365698485195,168.3152996810854,128.42936402673777,79.0116108939166
1,1999-09-27 22:04:25+00:00,196.3289765250324,203.88484545017693,194.3213350237592,188.34633046163825,187.85191448558567,187.7093869454931,185.54021443133868,182.99904037251144,,174.6415959178829,135.06250934386037,,
2,1999-10-04 22:10:38+00:00,205.9297027381145,217.5917388799212,207.3485160335641,203.4235204325796,200.85077495019027,202.97490927683097,203.20713653624077,206.74587178864465,210.2320095720978,200.37460819826487,197.8830245316855,208.6246851424557,195.66889280952915
3,1999-11-14 22:04:18+00:00,201.52717303746311,213.74265633821352,204.255969641946,196.8402433520386,190.9839322428056,190.7317452146188,193.28928376811797,195.71378221084552,195.3126395471627,186.9378895725548,179.68468673206124,181.252827364922,178.5259673228834
4,2000-02-09 22:10:19+00:00,197.05045603334483,209.4650219270441,197.71140160379744,197.07305661175812,192.70062498510788,191.5122179050962,192.7667653845617,196.50417101940636,,184.91981707363053,173.11938858200514,177.21205362416478,176.33915548719412
5,2000-04-13 22:09:54+00:00,214.4976266932762,217.63057641327785,206.639232342669,203.3794867927584,202.16855555105383,205.39245136685537,202.17877388515683,204.08328323729984,207.607703655246,193.86328502365768,194.1380871965063,192.2369414109657,199.79606099419388
6,2000-04-29 22:09:53+00:00,211.5400769841248,219.358831178202,206.9794161908656,205.83619589229968,201.9573420967794,204.55685478029028,206.7821596068967,202.55315736410583,207.0026601779585,189.2918700677123,184.5627748532281,187.78316309866213,194.34275682547587
7,2000-05-15 22:09:42+00:00,196.84078906899867,203.32009192260472,193.89302760700363,191.259879573362,188.05132808753075,189.5319314738908,191.78525051921545,191.80018648899872,,182.40511212196355,,,
8,2000-05-24 22:03:22+00:00,199.7472437939731,213.10746056362197,200.63173266467192,194.3692661531967,190.13866744092712,193.00858168495208,191.84590488537097,194.7145854185964,196.56367587324095,182.37325519207064,178.45047654777457,183.81465631037085,178.26562225151017
9,2000-06-16 22:09:26+00:00,200.47561126895704,206.35534852347368,202.112244157514,195.08185320693013,192.3154259666152,197.32426842048284,193.36567877861137,188.8842099832413,197.7786185647428,184.9647187516384,187.15072373276467,192.59197402505055,179.55352798585636
10,2000-08-03 22:08:44+00:00,199.8605406824325,209.83233527405733,202.6331867578577,197.1142322226015,194.2857626335348,191.09564299039536,193.235366321435,193.42480646320936,,185.7630578679764,165.7531675782064,174.20238525565853,168.57158022448294
11,2000-08-12 22:02:30+00:00,187.53949601125527,197.36350332278147,181.20715455473825,188.7408422985619,188.90571274765887,189.21401014289813,190.79066720657616,183.76140295020937,185.1279110053185,174.9255902831379,154.63265024580167,169.69142291190315,172.14935940906514
12,2000-09-04 22:08:22+00:00,,182.70871666204624,171.07683058653325,173.14760334003736,180.73193876769855,176.42223093786515,175.09828531331027,172.52755241339526,173.31500748850056,164.3073799231013,140.91793929076107,153.90171971075608,155.65504211043262
13,2001-01-03 22:01:48+00:00,203.25397451287407,217.60204858973717,208.30601065912828,204.3509476261777,203.69784510471777,206.40319024773063,209.2898816033096,200.9241927491787,202.03281388392423,190.3472282661447,181.22317156299124,194.5931864047608,200.64838659640645
14,2001-01-26 22:08:07+00:00,194.1088568622299,203.8217661737509,193.5949113191776,191.27606660529585,189.5550297571014,191.012912441773,193.327309696946,192.8434536388221,,181.6143713233375,168.7070038401916,177.32556002160433,181.6956298369872
15,2001-02-11 22:08:01+00:00,,193.9621498067949,178.30176666280124,173.03158636842312,171.96190689085813,177.5654708822988,180.76761072753183,183.00990317793108,,170.02195458222556,,161.6476846254468,171.71044283546567
16,2001-03-24 22:01:35+00:00,208.3106506599034,213.5249973082489,195.9123736325168,194.0552168082841,191.41298813304127,192.31876459265857,192.4341297044176,190.49592321694752,,180.6134787667394,161.74446335228626,168.90072971611386,172.44600326260414
17,2001-06-03 22:07:16+00:00,202.7953334585059,208.95305222023504,200.9594471618853,198.42159221451087,194.15764365135564,193.2581009269134,197.44342621191552,194.24951805204532,196.92006059201876,179.08370287116122,167.2997163520237,166.26807788520588,176.37449812977496
