dates,nzd0045-0000,nzd0045-0001,nzd0045-0002,nzd0045-0003,nzd0045-0004,nzd0045-0005,nzd0045-0006,nzd0045-0007,nzd0045-0008,nzd0045-0009,nzd0045-0010,nzd0045-0011,nzd0045-0012,satname
1999-08-17 22:10:26+00:00,396.09,408.40,397.02,397.90,394.74,396.77,394.55,390.81,396.76,386.16,375.57,,,L7
1999-09-27 22:04:25+00:00,408.75,417.23,406.06,403.64,399.83,399.36,397.28,393.82,400.18,388.65,377.90,373.52,362.93,L7
1999-10-04 22:10:38+00:00,404.14,411.19,401.14,397.90,395.37,398.70,400.25,403.41,407.64,395.77,392.41,401.61,390.79,L7
1999-11-14 22:04:18+00:00,405.31,417.70,409.10,400.93,394.59,394.13,396.15,399.08,398.00,390.68,383.21,385.72,379.34,L7
2000-02-09 22:10:19+00:00,407.94,422.20,408.32,407.95,403.42,401.28,401.59,405.98,407.19,396.38,388.14,392.56,389.36,L7
2000-04-13 22:09:54+00:00,411.32,413.92,403.40,398.87,398.84,404.39,403.01,403.50,408.01,392.23,388.21,388.82,402.66,L7
2000-04-29 22:09:53+00:00,410.05,419.00,403.73,401.87,398.07,402.45,404.07,399.01,406.66,385.43,380.36,383.48,382.16,L7
2000-05-15 22:09:42+00:00,396.92,404.98,392.64,388.76,,389.30,391.10,,394.65,382.11,370.90,,,L7
2000-05-24 22:03:22+00:00,406.58,420.19,408.27,399.76,396.38,398.89,397.63,400.73,404.47,389.63,381.29,389.32,384.85,L7
2000-06-16 22:09:26+00:00,411.16,412.89,407.56,400.35,400.65,402.03,398.19,394.86,402.58,387.58,393.64,398.87,387.58,L7
2000-08-03 22:08:44+00:00,421.90,424.06,412.90,409.87,405.35,402.81,402.34,403.58,405.37,396.74,381.41,390.07,381.74,L7
2000-08-12 22:02:30+00:00,391.00,398.05,382.15,389.42,390.11,390.29,390.26,385.84,388.01,377.64,358.04,367.96,375.02,L7
2000-09-04 22:08:22+00:00,380.87,390.65,377.25,378.85,385.63,381.79,379.52,377.63,377.61,368.42,350.37,362.15,361.14,L7
2001-01-03 22:01:48+00:00,400.78,414.91,404.31,401.27,401.54,404.67,407.45,399.21,400.71,388.07,378.03,391.22,397.71,L7
2001-01-26 22:08:07+00:00,405.18,416.74,403.84,403.38,400.11,400.59,402.02,402.14,405.72,392.02,382.84,391.89,393.75,L7
2001-02-11 22:08:01+00:00,,411.43,391.72,388.37,385.65,393.65,393.89,396.10,398.23,385.63,,380.07,388.90,L7
2001-03-24 22:01:35+00:00,413.02,418.78,399.75,399.05,395.70,396.01,396.10,394.21,397.40,384.96,367.73,375.31,377.66,L7
2001-06-03 22:07:16+00:00,405.15,408.80,401.76,397.85,395.13,394.05,396.27,395.23,398.89,386.06,366.26,364.56,374.69,L7
2001-06-19 22:07:05+00:00,408.73,411.75,398.59,392.40,390.11,392.96,391.50,391.63,397.04,378.63,363.84,362.61,373.25,L7
2001-08-15 22:00:14+00:00,399.51,407.51,397.17,394.55,390.26,392.24,393.42,390.36,389.41,371.79,360.21,364.49,371.29,L7
2001-08-31 22:00:05+00:00,393.13,401.21,384.48,377.40,379.83,382.15,378.28,376.21,379.38,363.22,355.85,361.68,360.94,L7
2001-12-05 21:59:55+00:00,,,,,385.61,388.31,388.81,385.24,385.18,371.86,363.99,372.20,368.08,L7
