,dates,per0115-0000,per0115-0001,per0115-0002,per0115-0003,per0115-0004,per0115-0005,per0115-0006,per0115-0007,per0115-0008,per0115-0009,per0115-0010,per0115-0011,per0115-0012,per0115-0013,per0115-0014,per0115-0015,per0115-0016
0,1986-04-10 14:42:40+00:00,,285.19970125040453,283.5394476371562,286.37641404538334,,,257.0912555663326,250.95068194425528,259.67226347643356,254.9219711627634,245.99134905066379,242.3316228067171,236.86671333910718,231.73509627579216,230.47199645932983,,215.53773083307968
1,1987-07-02 14:42:03+00:00,,,,,,,240.139943773272,240.19323059699528,260.4611483760803,245.86584954509058,231.5477673383595,240.13317891231162,232.13485942093797,230.309077036667,218.4283626799823,,
2,1988-01-26 14:46:24+00:00,,,,,,,,,,,,,,,,,
3,1988-03-30 14:47:10+00:00,241.29632903101663,246.93440022265366,251.63814678216815,261.3724009154619,255.95591391694944,,246.044111897612,230.14572903848838,233.84406349304683,234.34110260004985,231.7945871905039,234.37600633415315,223.8831351888785,223.58974235887263,227.4483664579214,216.31856931514125,207.89445104712766
4,1988-05-01 14:47:21+00:00,245.5712770985613,254.43754092991352,251.51194406862982,247.09165846990913,258.52350349638573,213.14348052057946,240.7055926599379,226.9413322853544,233.69634779762086,238.69134467732914,239.92107250497685,234.7564794040226,232.85185596890022,234.24232984262963,228.63947406050895,214.72570902287617,222.06500957058284
5,1988-10-08 14:47:44+00:00,219.30718971827997,222.75198562230557,230.80319543664595,235.50384692688155,236.62575812243605,235.91802968933476,232.90335167832984,223.4192284475225,218.83078671596203,227.00115297038232,234.16968789216068,227.15143623251384,234.37069319208004,229.28743775351091,228.3790309519804,224.50983666230482,228.95408137352388
6,1988-11-25 14:47:44+00:00,214.97789289274493,221.07090601846272,231.493960917332,234.92975843293826,237.64255685483678,237.40975940689327,235.85709668090215,233.81729807554538,240.56716344827623,238.8653560025117,234.60143697611315,236.4392420765514,228.17053639763438,233.74996195040092,227.6706837869227,220.71166686139102,220.96571704212758
7,1989-03-01 14:46:53+00:00,,,,,,,,,,,,,,,,,
8,1989-05-20 14:45:33+00:00,251.33384458584172,238.860420570467,240.04645817454713,240.975648956813,235.20525366021963,229.12213489689358,221.0728102730363,204.73162522498652,225.50827117081806,224.42954953210352,222.56025540611878,221.89000064722958,223.57342426449952,220.55043786707793,219.4712918062327,,
9,1990-02-16 14:38:35+00:00,231.46460618301782,230.58758828253298,239.21987401419756,241.11789324655726,240.22692460232673,245.13694180601726,239.23556611425985,235.16909504266857,236.4691184034097,236.84752255225993,237.01379179256895,237.52624332385116,237.3038154654825,238.63497862970934,235.42799072618192,232.11823428503249,223.67884644164906
10,1990-04-21 14:37:22+00:00,228.77445116446552,230.11321578468315,235.6364202305678,243.13742656074436,244.55835392635873,234.02190683610053,238.32343984102613,234.147614476638,238.27450690327782,234.89960226649217,240.08597309432116,241.51689899492928,242.05552169344952,241.0312056251106,234.86096992127068,233.43628668541888,231.10633496668547
11,1991-05-26 14:39:45+00:00,200.14581426806407,199.22327563873907,218.35197857924882,219.5919365243877,218.55374635704604,206.0450168377701,216.00465544545975,215.799966543696,215.70648544220148,207.07097069330777,227.42875293221618,224.56270234721833,230.8666118731287,229.98564817096857,224.90953026239856,220.37805901995353,222.79937680834078
12,1991-11-18 14:41:20+00:00,199.5881091009127,187.19789633819687,202.58179780456288,209.34998594600802,213.0904605933847,203.19071269998278,213.28235360979764,206.73302535118663,217.5758166656199,222.958733914525,225.88102318601406,222.34799789583087,223.01308524741933,224.94951628293063,226.3233628892319,221.8875288119685,225.57949655745378
13,1993-03-12 14:39:18+00:00,214.47284343016503,207.82553630453134,207.014523233073,216.1623291228317,219.254166564936,216.0156585477626,216.34431253918524,229.30496351671562,230.19555120860082,234.36586834582977,231.63781863529545,229.9721767354111,238.1559968053129,239.07002675997086,238.08561455687934,235.47118489596818,230.5983306223009
14,1993-04-29 14:39:33+00:00,235.4565295033673,224.3088381991671,211.30600008212102,218.02813566745954,211.4603693495165,214.0678392377211,211.30438402358502,216.49561341684546,220.33170014894068,217.42553524164214,220.72040118326225,220.69384301356342,227.23049392716774,232.0762494520109,229.67774640719506,226.5931211511897,217.52587436915368
15,1993-09-20 14:39:26+00:00,200.66939698179303,215.16670827308525,208.63437536233943,209.63480739992482,217.1399446860786,213.8754405568242,199.70090965795276,207.17350336924682,211.5890839971282,214.61322651332702,208.20505306946188,224.29421369533114,224.87443900638343,226.0189510483828,219.8215938741189,212.9081300810183,212.54894580831862
16,1993-10-22 14:39:16+00:00,200.0162409770654,210.75213631885347,206.69092669918882,210.34868520304445,221.34975542132239,216.15116544857133,204.5971464746519,203.65842701377215,215.3007983300246,215.16756450156427,218.16493143409465,217.6299421089374,214.86798679286048,217.79914418114117,220.86311503054642,213.59907759084544,204.1308909698663
17,1993-11-23 14:39:02+00:00,207.52515811940293,213.07948409283,210.87531795519294,213.20011904893943,215.10599048916106,211.45075639141888,203.796378069097,202.31227922180096,207.64747038281493,222.2778272926699,223.58454524472666,226.52615099255638,226.2289780936092,227.98084876687187,226.94510244040333,224.17949591814366,218.98803801892535
18,1995-04-03 14:26:34+00:00,192.8630170009629,209.90218340445293,213.19946016051236,217.67913602286552,197.4501327451184,186.79798824068467,,189.0251098653271,191.3769994913939,188.64957354942172,188.4670052998433,202.13993665271212,196.13794017276894,192.37823286190547,198.22389653559736,,
19,1995-04-19 14:25:53+00:00,237.66024127443708,237.82115007363484,234.66903313030926,239.81568050608308,233.95136606462114,223.07409794434602,205.6893540572229,215.28325130144577,219.59160096929202,223.19473447590292,215.8917254165941,220.7748503943454,225.49010382591334,221.03142785254778,222.94398254500817,220.8316189596589,219.87349222547917
20,1995-05-05 14:25:11+00:00,222.45127532397984,226.95033644299963,231.06907860364913,229.58337619563568,229.95303781706696,217.4788255205962,205.7144762263006,211.95057141152125,219.73955089115225,219.03666731779725,213.2195987137876,215.33593733624275,226.59953032674852,219.63856322631284,221.34495014833564,221.25569596206049,214.54546815492287
21,1995-12-31 14:19:22+00:00,210.14539653787685,212.6785974921367,215.31926305883565,219.45286782113743,217.69439238887108,213.56841799892433,202.16553840677275,202.86252575704418,213.22202979737017,212.727138974419,210.60729005994094,213.51170610185574,214.83325671831082,212.73190874568087,214.3628868694078,208.57483782694203,209.08393140406417
22,1996-02-01 14:21:38+00:00,214.59450720446642,218.55177798366486,222.7002261736866,221.76662994597012,220.07701257111256,218.32383084123788,214.92385459822657,207.76730041006667,216.28431455667058,223.9856838375989,221.11510494137522,222.40160005163258,219.70820466190918,215.99241182499887,223.35413655421178,221.4776309738156,215.96715524321496
23,1996-02-17 14:22:43+00:00,210.1329382284269,203.67559599489624,210.86099043222362,209.3953185497117,212.91062654630701,207.71311995180065,198.58343573679664,204.84440703368915,213.0552296517576,207.4024747811456,199.8996556310922,211.86189037964175,205.3365106080377,215.2977014890918,216.72352511907468,211.56217201922232,208.3083103372692
24,1996-03-20 14:24:50+00:00,223.81062895486195,223.58554594734005,217.51412744894478,218.53585861350246,218.76560100252436,205.1200474133464,198.2055879617178,206.11148906630783,211.82242939246333,212.96703166899877,219.14968779565984,218.4373735448514,221.5197999551244,217.3746000654131,220.32547421293,217.82355833960068,214.91385118310467
25,1996-04-05 14:25:50+00:00,205.51556867313107,208.16678623207596,207.17257576492412,210.4069673744383,209.61174131810685,200.02416956929426,192.25561102020043,,,,,206.86374739072576,200.3675961272855,,,,
