,dates,chi0175-0000,chi0175-0001,chi0175-0002,chi0175-0003,chi0175-0004,chi0175-0005,chi0175-0006,chi0175-0007
0,1986-02-04 14:04:48+00:00,196.84149988515753,200.064563075413,195.67590932388765,191.26839097075978,193.08612055502167,188.40815516226277,187.21504334598865,206.4993652311368
1,1986-07-30 14:00:05+00:00,197.25739378206663,202.01178880223628,194.0247959895019,191.0057250952353,191.73134319939902,194.88503010766877,203.8519049386015,210.98440102936794
2,1986-08-15 13:59:29+00:00,202.72846285716562,203.62358071377582,202.23565952762488,194.61514664438883,202.06884826890465,204.9341499853525,213.55972289929923,222.44272861738258
3,1986-08-31 13:58:53+00:00,201.20539365654605,200.68734053609865,200.76934543301738,198.10054668865192,199.62583367571258,198.96102302504002,212.78155401813487,218.61318960188194
4,1986-09-16 13:58:22+00:00,209.15947443609835,207.6302643909239,208.51594788249088,208.44754409783422,207.44169977414768,208.04907207359645,220.97423949541616,229.44985179391557
5,1986-10-18 13:57:20+00:00,193.09165470181853,195.63417513794806,197.19045879977946,196.48325236560595,203.01387955289167,197.48954572461972,209.50120840043962,221.72015639644988
6,1987-02-07 13:58:21+00:00,187.9827324198312,186.3138167043763,174.18149280525753,175.9360673756978,178.05363548931942,174.86005775941706,171.1575818953295,189.00272115888308
7,1987-10-21 14:05:25+00:00,205.65464969858633,203.9151895096702,205.0034778853262,202.04762462293075,206.1875296458255,194.50922423549605,211.4845941799034,217.05599566023318
8,1987-11-22 14:06:04+00:00,,,,,174.77791490482628,195.12924484907379,205.46822492205084,200.66912447327425
9,1988-01-09 14:06:49+00:00,210.93432789104227,208.66433287280395,206.01108486155712,201.92473398681662,203.46969672340853,193.58509332418836,190.5482582548813,206.0083016750954
10,1988-03-29 14:07:53+00:00,204.0800425040893,202.0134822877426,205.26391723370415,201.46109555816503,202.2691832290094,198.15822117429798,196.40798807994176,206.6192575959487
11,1988-06-17 14:08:27+00:00,210.5815646859583,211.3828665025616,208.55780354252937,204.71464240063838,207.4503749213694,207.57636014279913,211.7210669610467,219.85812637166634
