,dates,mex0286-0000,mex0286-0001,mex0286-0002,mex0286-0003,mex0286-0004,mex0286-0005
0,1985-09-24 16:53:54+00:00,213.97969496789875,209.57912548402626,223.97590767341484,218.78157259451962,,
1,1986-03-19 16:50:43+00:00,200.306794330475,180.039204711608,185.84473070558224,186.54064682719414,172.5500732975114,170.08563138381865
2,1986-04-04 16:50:23+00:00,219.67903057500249,213.45660814781235,209.87367157284893,198.43697528437986,194.63932770236102,193.11111890469843
3,1986-04-20 16:50:02+00:00,198.61978206874977,190.1239352485716,187.32109253841142,181.6258987415038,176.0263724813272,172.52145695317643
4,1987-09-14 16:51:34+00:00,201.37621790136058,199.74169857108885,209.2670599563671,201.74859669233686,212.57808524449663,222.30198208530012
5,1990-02-10 16:46:22+00:00,230.27626664388154,219.62051561654022,232.5812604931796,234.40739550246968,228.60205171041406,218.56446714512583
6,1990-03-14 16:45:18+00:00,218.06332805080777,212.5078317644053,220.55987846056266,217.41594278997945,212.04605580318298,209.75699921534758
7,1993-01-17 16:46:23+00:00,221.42482459093452,221.19918931972953,216.10657958628462,218.9249532440288,233.69152567042318,225.3902206152703
8,1993-02-02 16:46:34+00:00,225.71448085994004,221.68381875524443,222.73235336581385,222.06870477595277,220.65443726873855,212.4412031359589
9,1993-02-18 16:46:41+00:00,208.1829899388261,204.61188755873937,205.0526142815179,198.54514213806115,199.20561237000553,194.83036636653418
10,1993-04-07 16:46:58+00:00,210.32255801859725,193.26523697101413,195.11731417452788,192.34275346190688,191.7049431297691,196.21745549027978
11,1993-04-23 16:47:08+00:00,199.56854677613407,190.34008245991618,191.660382011148,189.2639635200629,183.14086766269259,182.6722651382982
12,1993-05-25 16:47:15+00:00,208.49955489032993,214.16746075897194,212.36498840213952,200.81813937773873,203.89974522379134,203.45912173071974
13,1993-08-29 16:47:06+00:00,198.3911551755962,199.46875699325864,206.78987513057228,201.07377784300772,207.17378671950883,214.41592833657876
14,1993-10-16 16:46:54+00:00,195.45638631094266,189.34618141072775,199.2404257327832,202.57301111925256,201.38980292212113,212.3801826171456
15,1993-11-01 16:46:49+00:00,213.38812100795755,213.88929436670063,221.3692670713134,214.1459342368999,221.1093713643309,225.59454804799813
16,1993-11-17 16:46:38+00:00,208.5912178495814,216.60406816042,217.6883702229713,219.62284191179123,219.5299765880158,229.6718207846662
17,1993-12-03 16:46:37+00:00,215.52363106611682,218.08792703745098,221.20800129860473,220.05558721941492,226.23549473904538,226.5443769282036
18,1993-12-19 16:46:29+00:00,208.06077698229043,206.6044277812751,210.18774300002025,213.07177317999972,214.613457735451,202.4357229535974
19,1994-01-04 16:46:17+00:00,231.9347177338104,225.26765636723042,232.49221437008055,226.16987081067003,233.3717578316581,225.72061462786917
20,1994-02-05 16:45:53+00:00,219.7082278446024,217.88506465459156,215.3557639295874,216.2997809720031,213.1440224137312,209.70781775914963
21,1994-02-21 16:45:40+00:00,224.09409472426495,216.10195878396394,216.1267705106415,213.35416061264755,208.7732942156899,208.4730187981685
22,1994-03-09 16:45:25+00:00,218.11738326350877,211.392364160965,212.6624291111111,209.6337817396486,204.95173334687018,207.04614959145718
