,dates,aus0210-0000,aus0210-0001,aus0210-0002,aus0210-0003,aus0210-0004,aus0210-0005,aus0210-0006,aus0210-0007,aus0210-0008,aus0210-0009,aus0210-0010,aus0210-0011,aus0210-0012,aus0210-0013,aus0210-0014,aus0210-0015,aus0210-0016
0,1987-05-22 23:07:44+00:00,198.4555054319673,194.992641537382,206.64524027204803,197.1876586977969,194.47332601279126,194.34023317384006,197.9183784251068,201.61345519741948,207.5419293461552,211.149871341508,212.21892267604744,220.12478342448506,219.93391244358185,213.9364443083733,209.37891698965447,209.14398989285198,212.1818783528694
1,1987-09-11 23:10:53+00:00,217.06908085504725,217.5628662179208,227.16080512016316,215.5933433868485,207.68709752999462,207.7328157811855,211.78192837633026,217.17448895815278,224.5099250735201,223.15477106306878,230.15456504573376,228.85276925398512,229.07622749133404,228.95836808794022,224.20860968518934,219.9416160704357,215.42370969616613
2,1987-09-27 23:10:51+00:00,223.48315782954714,227.74048109002754,232.60665194493316,224.6293767956829,216.94675562208397,217.0855405440862,216.2385287265069,217.84795225062592,227.22826426425186,228.64306211171825,233.51521374447054,227.13752328552226,228.34236318662826,230.13951653659427,224.94509392202806,218.8521578048922,212.16783270286066
3,1987-11-14 23:12:11+00:00,200.1058305096605,211.4343881243594,215.82737289915121,203.43993414110253,191.12188775340545,190.98643760157447,194.12433863712312,199.76236085894914,201.3172524526629,206.3516763542153,214.88728154406806,215.51979898288167,215.4449133771404,218.26517072906216,214.34239415847253,208.72496134933897,207.90091530853158
4,1988-02-18 23:13:47+00:00,198.4154911679641,202.09967922367943,210.6186265166113,207.90343562885073,199.24572428337768,199.4123843757574,203.25844703919944,202.60034868502737,210.0825865566863,205.99607904193633,213.96583889325893,216.9775434005918,217.03876799758547,217.97909670829918,209.80231879521895,209.77741479201399,207.48726462017822
5,1988-05-08 23:14:26+00:00,182.1518022142404,194.585158833888,196.8484123778462,190.52837113600464,179.65717356251693,179.51174189987339,170.70209076246823,179.79752658286228,181.50530558911277,181.85561939480004,195.3469048258717,193.5458711032769,193.31325796329497,202.48702249752807,197.677484108872,195.66483841456267,
6,1988-06-09 23:14:15+00:00,184.98486970448613,191.8723129959465,208.82864355721057,193.97413519794583,187.54100216045134,187.45218644454786,189.066208532434,195.68474610689447,197.73775617963287,200.12798856774256,203.17055450715793,201.7772080976387,201.7545032632818,205.52484244114893,202.66462856629528,196.57004631142104,195.44806894338922
7,1988-06-25 23:14:44+00:00,194.04081741001852,201.6493654030377,213.6458106982026,193.33727736886917,195.77324773281865,195.92330838914975,199.16020520900037,207.89917493761936,205.89504003184405,209.93068228123497,211.03791350389173,209.2376187229607,208.80883550977848,211.2473536805018,204.5127672967364,198.59059368956875,194.22876910956248
8,1988-07-27 23:14:50+00:00,192.16513303443773,203.1403207001003,218.2783332356669,200.1504689472601,195.59625984459777,195.54930421384054,192.44240660401113,198.242486552244,196.29385811343417,209.1205114129837,207.98143134942126,207.94128134078164,208.20161539724742,205.48743586486248,203.78564298703856,194.30461271625396,198.89707931566102
9,1988-08-28 23:14:30+00:00,202.84314635771338,209.37036503440208,215.77489024946613,199.92933500857436,201.7413644557273,201.59200556427015,200.3906985610399,204.42296668227158,206.73459395764752,205.89502696334526,218.65059930683526,217.1913434991236,217.1647820489151,214.73578066943827,209.43045619765735,199.25137382151092,199.32163053210252
10,1988-09-29 23:14:45+00:00,204.77223167474008,210.3388324209576,227.0196440856753,213.78594213689968,208.089619503507,207.9308551099983,208.84432970827334,210.77477099329747,206.96513847088465,205.34974279938504,215.25145441882904,208.27739813407106,208.0432011874731,207.82123343980743,205.27011303236668,202.32757272258078,192.80601919088488
11,1989-02-20 23:14:03+00:00,187.86730551272186,182.32810819089133,196.57718497484078,190.91359761903988,180.87213232293647,180.8995636075103,186.5267458306043,188.471082932557,190.55325367284357,195.40278472922896,205.35241442209878,188.73361384787816,188.72267004717185,191.34895947409998,181.27903395598986,190.146944238902,177.3428478433209
12,1989-03-08 23:13:39+00:00,189.22233419597353,184.91700251150962,202.1067958525854,201.33440545890247,192.89019160528204,192.90744019830646,200.1638014578779,196.6627886130298,196.68687663135893,206.96111445638903,213.91558927543653,214.68590764310915,214.79178986528967,208.53285262344468,203.65448020022626,204.72783224016456,197.9227907437421
13,1989-05-27 23:12:28+00:00,188.73206585819787,186.58298493555586,199.406413925789,186.19544030912257,186.19917604187154,186.30577555037587,192.09089264895195,192.1283006951419,193.53786547036367,192.95561748518628,202.38634589805147,201.66228012747965,201.1545950285006,203.74611383722197,199.14318364373375,193.93052698367742,185.46221778809976
