,dates,nzd0032-0000,nzd0032-0001,nzd0032-0002,nzd0032-0003
0,1999-07-25 22:04:15+00:00,291.3397778664022,159.0527927092158,151.24167117861217,143.06439013010538
1,1999-08-17 22:10:26+00:00,326.72484809946945,,144.61022729591005,144.77752843943426
2,1999-09-27 22:04:25+00:00,,157.69669725755492,152.64883119607921,140.7320877360417
3,1999-10-04 22:10:38+00:00,,150.14510322098906,142.08427874160574,
4,1999-10-13 22:04:24+00:00,,156.77361545346642,141.824652325606,138.11165543683177
5,1999-11-14 22:04:18+00:00,313.03282391454064,147.25174581835185,137.63919430330756,131.5733547171204
6,1999-11-21 22:10:24+00:00,299.07732138942595,146.89172832396326,127.18764234939077,115.99964600033087
7,1999-12-07 22:10:30+00:00,150.3223669716919,,,
8,2000-01-17 22:04:11+00:00,104.34342516927403,144.72943595592113,133.6430344905502,123.80412289549983
9,2000-02-09 22:10:19+00:00,178.42843098625642,161.26496730452308,147.57958660815783,136.27263035292
10,2000-02-18 22:04:05+00:00,,,,
11,2000-03-28 22:10:07+00:00,158.87160357249834,157.42651496917432,151.67516872335662,144.89843708483102
12,2000-04-13 22:09:54+00:00,140.30643763890905,152.015980339044,147.59747761777115,138.75016553936683
13,2000-04-29 22:09:53+00:00,149.88734145673672,155.10752202970647,154.84908294112637,144.81514236646464
14,2000-05-24 22:03:22+00:00,149.19574646574378,149.12063383129123,143.52626360926814,134.5769677346153
15,2000-08-03 22:08:44+00:00,159.7037536214968,141.44682903151192,125.4777950921105,124.74846286260541
16,2000-08-12 22:02:30+00:00,,154.69522305004583,134.11307572565028,114.50742779944382
17,2000-09-04 22:08:22+00:00,,143.51845350051005,125.88834349110759,114.31151645893448
18,2000-09-13 22:02:02+00:00,166.82857217203534,145.50805577756358,126.66226343212884,123.1991972744534
19,2000-10-15 22:01:32+00:00,,145.0820020675008,128.44324299422107,
20,2000-10-22 22:07:50+00:00,,167.22384930054716,126.73578316781254,108.37883886625812
21,2001-01-03 22:01:48+00:00,,142.5074164695285,133.04907033476545,121.29670741245948
22,2001-01-26 22:08:07+00:00,172.73080453046882,152.6713884821737,139.7605463362879,131.24039661360433
23,2001-02-11 22:08:01+00:00,,146.99505179965257,,
24,2001-02-27 22:07:54+00:00,,153.4185012508934,141.18817182992615,133.85761353096748
25,2001-03-08 22:01:45+00:00,,,,
26,2001-03-24 22:01:35+00:00,161.56966295438855,148.39411859723455,137.86409964490414,133.99071922285992
27,2001-06-03 22:07:16+00:00,,173.978995472084,146.38082740384112,124.94286507327085
28,2001-06-12 22:01:01+00:00,133.41904655179502,149.274980256014,135.50521193574178,106.12228477506699
29,2001-06-19 22:07:05+00:00,156.54430689861772,153.07986082503095,130.57459679455653,120.39525870584666
30,2001-06-28 22:00:45+00:00,151.75098495405317,162.1881171449914,136.709088991909,126.59905762283645
31,2001-08-15 22:00:14+00:00,,161.49297714615605,128.3343179809105,113.39267339292559
32,2001-08-31 22:00:05+00:00,143.79582792178036,131.56727425089198,99.83347356791052,
33,2001-09-07 22:06:11+00:00,,137.58867319911604,117.12315670443395,110.02764016189805
34,2001-09-16 21:59:53+00:00,147.6110012952974,145.87589206480436,122.59199924409924,117.48171821550957
35,2001-10-18 21:59:42+00:00,335.35119364833713,138.87052511003333,129.1745599047837,125.68491147394468
36,2001-11-19 21:59:56+00:00,326.6607019382962,146.09557090798967,125.96498577875823,125.74098549184734
37,2001-12-28 22:06:14+00:00,308.3893227753876,148.2906307527981,131.3841890919235,120.67125137549918
38,2002-01-22 22:00:16+00:00,293.5171860009006,140.81551401469656,134.0448529783758,131.12725914639057
39,2002-01-29 22:06:21+00:00,,135.8062353756092,126.72381889485308,122.47025087405493
40,2002-02-14 22:06:29+00:00,339.00061555383223,142.41734225892824,136.81246556219583,130.38104394237325
41,2002-03-27 22:00:13+00:00,,142.67649864283075,134.8396391090566,124.46898996666224
42,2002-04-03 22:06:21+00:00,,,,
43,2002-04-12 22:00:13+00:00,319.89643967996847,151.82825718799927,145.21220424904692,131.76024970616047
44,2002-06-15 21:59:55+00:00,,144.58038757501308,145.09005548507093,136.46433420845833
45,2002-06-22 22:06:03+00:00,,165.9686203968264,134.72184636305428,134.50719244260628
46,2002-08-09 22:05:46+00:00,330.7155791383552,149.0127560234882,136.03766377561251,129.43618788760514
47,2002-08-18 21:59:33+00:00,279.92906828386174,167.0259447395155,139.4120712541009,128.41559218049397
48,2002-10-21 21:59:12+00:00,,145.16127113136935,130.8819805948706,133.00002125672248
49,2002-10-28 22:05:22+00:00,,147.3932640249131,127.26563510034735,121.11300721927283
