,dates,nzd0032-0000,nzd0032-0001,nzd0032-0002,nzd0032-0003
0,1999-07-25 22:04:15+00:00,303.85088705281197,164.82715079525107,157.01602926464744,148.83874821614066
1,1999-08-17 22:10:26+00:00,319.405533440021,,141.23208206847227,141.39938321199648
2,1999-09-27 22:04:25+00:00,,142.7101981735064,137.6623321120307,125.74558865199319
3,1999-10-04 22:10:38+00:00,,161.74734071171423,153.68651623233092,
4,1999-10-13 22:04:24+00:00,,145.19037551071037,130.24141238284994,126.52841549407572
5,1999-11-14 22:04:18+00:00,303.01792781147583,142.62948607847576,133.01693456343148,126.95109497724432
6,1999-11-21 22:10:24+00:00,310.7071318302311,152.2593331427964,132.55524716822393,121.36725081916403
7,1999-12-07 22:10:30+00:00,137.9641461313878,,,
8,2000-01-17 22:04:11+00:00,126.70319614261655,155.04933025130998,143.96292878593906,134.12401719088868
9,2000-02-09 22:10:19+00:00,149.85784624295985,148.07854357684775,134.3931628804825,123.08620662524467
10,2000-02-18 22:04:05+00:00,,,,
11,2000-03-28 22:10:07+00:00,168.10340050362,161.6873443219997,155.935998076182,149.15926643765638
12,2000-04-13 22:09:54+00:00,163.10480802220687,162.5383051313353,158.11980241006245,149.27249033165813
13,2000-04-29 22:09:53+00:00,169.44652696250068,164.13483841698215,163.87639932840204,153.84245875374032
14,2000-05-24 22:03:22+00:00,142.55617245042095,146.05621505498837,140.46184483296528,131.51254895831244
15,2000-08-03 22:08:44+00:00,129.60183646313368,127.5536364968828,111.58460255748138,110.85527032797629
16,2000-08-12 22:02:30+00:00,,158.90126600558264,138.3191186811871,118.71347075498063
17,2000-09-04 22:08:22+00:00,,141.19524384028776,123.5651338308853,111.98830679871219
18,2000-09-13 22:02:02+00:00,155.89072941305116,140.45982065803244,121.61402831259768,118.15096215492224
19,2000-10-15 22:01:32+00:00,,130.88002150108787,114.24126242780811,
20,2000-10-22 22:07:50+00:00,,178.80135879648873,138.3132926637541,119.95634836219969
21,2001-01-03 22:01:48+00:00,,147.33506806631868,137.87672193155564,126.12435900924967
22,2001-01-26 22:08:07+00:00,145.23733356419652,139.98209419004803,127.07125204416221,118.55110232147865
23,2001-02-11 22:08:01+00:00,,130.40380059591956,,
24,2001-02-27 22:07:54+00:00,,141.52809471094176,129.2977652899745,121.96720699101583
25,2001-03-08 22:01:45+00:00,,,,
26,2001-03-24 22:01:35+00:00,146.37360840030289,141.38055495688732,130.85053600455691,126.9771555825127
27,2001-06-03 22:07:16+00:00,,181.14678330141078,153.5486152331679,132.11065290259762
28,2001-06-12 22:01:01+00:00,130.78982988096334,148.06149563870707,134.29172731843485,104.90880015776006
29,2001-06-19 22:07:05+00:00,168.80923228398166,158.74059561827585,136.23533158780143,126.05599349909156
30,2001-06-28 22:00:45+00:00,168.71762399618623,170.01887362597589,144.5398454728935,134.42981410382095
31,2001-08-15 22:00:14+00:00,,173.22092811185607,140.06226894661052,125.1206243586256
32,2001-08-31 22:00:05+00:00,149.6270906700455,134.25862628855282,102.52482560557135,
33,2001-09-07 22:06:11+00:00,,127.70319812497276,107.23768163029067,100.14216508775476
34,2001-09-16 21:59:53+00:00,148.3716622474028,146.22696635039148,122.94307352968636,117.83279250109669
35,2001-10-18 21:59:42+00:00,302.2391590941063,123.58804762346526,113.89208241821564,110.40243398737661
36,2001-11-19 21:59:56+00:00,302.6537603615905,135.01544402643322,114.88485889720178,114.66085861029089
