,dates,aus0128-0000,aus0128-0001,aus0128-0002,aus0128-0003,aus0128-0004,aus0128-0005,aus0128-0006,aus0128-0007,aus0128-0008,aus0128-0009,aus0128-0010,aus0128-0011,aus0128-0012,aus0128-0013
0,1987-05-22 23:06:56+00:00,214.61788055448437,205.9969362884246,210.48633173636586,198.74289842733705,178.45519662847045,177.68721924544712,174.79232488787846,176.8559323481551,188.2854782436873,177.08751958778043,174.83037795033533,186.220009094361,186.3122251046908,192.97902348227115
1,1987-09-11 23:09:41+00:00,184.63828050097106,191.41557319706547,189.95175140074434,181.41891001994662,163.0995019805898,159.7474217825682,157.0153152537238,161.8010390325676,166.9955349567274,165.72839843332525,163.67934977577238,164.18155079786428,163.8345192527173,176.9212843108914
2,1987-09-27 23:10:03+00:00,200.82027066304178,193.24030000526517,185.6221907297718,179.25238568190008,165.8613533684987,160.49849954458324,162.69672271419978,162.17386869411106,166.17459337082823,162.9895297233345,164.0100312532536,165.12405281075675,163.84777046093603,177.32204498020167
3,1987-10-06 23:04:27+00:00,190.47893488353995,181.2076046698766,167.8554472648997,161.01158612954814,151.9011469258726,140.77528968712915,143.8732372246642,142.77749545290467,150.24280696994032,145.34137130602977,145.74193322292598,144.31956125127857,147.43669389969972,154.03454253583277
4,1987-10-22 23:04:43+00:00,168.21794822700787,172.99005834801414,163.01276396659938,153.95739258895742,147.35876337615503,135.7412307988335,141.3041500105681,148.91843170678706,151.42359149818972,144.54965153859456,147.7807894371007,147.0327522379178,152.81061659311405,168.99098349869533
5,1987-10-29 23:10:37+00:00,,,,185.86119895049183,180.2015939727438,161.08614384712274,161.57305500978114,169.87511457687404,171.22233322845574,167.76796139907816,169.7693498122867,171.1989646994292,170.63118810841564,176.42708523318095
6,1987-12-16 23:11:29+00:00,191.3578286236257,200.61858452736243,189.74325627844263,177.46182806333417,171.16477875575686,161.42868701512646,163.0634686142971,166.02820796329814,164.57625297513516,163.3616812160999,164.35709652465943,167.1008489301103,168.04877273284825,173.02367603159365
7,1988-01-17 23:12:02+00:00,146.1217154615307,170.36585942251423,167.20199946913334,157.80413582599647,146.22713256559928,131.45033651295637,130.96319310539542,132.8883717907674,136.66561519907964,139.3773515246521,,,,
8,1988-02-18 23:12:35+00:00,182.27259447837568,170.02593244292152,157.56912173764601,149.94633344325342,140.71564361351903,132.77517942478187,133.5790644936999,140.7393036374579,141.52526813562548,138.11280940150436,138.02688834536795,136.4062681812325,144.28830560538506,156.14672979861626
9,1988-04-15 23:07:14+00:00,163.86465047322815,184.42156352380493,179.33574552827196,167.35136609505537,147.58475287272822,140.6755245853767,134.05503163908938,140.20430926028308,148.96384802205625,141.6140174077911,141.52501475207572,144.68002165402103,148.65051725141342,160.68661065144994
10,1988-05-08 23:13:14+00:00,184.25622595748112,203.359846691654,211.9226169711116,189.9354810440365,173.701995174947,166.0956003166001,160.5711709255886,168.44887131471575,169.93419822532314,169.97092143995656,172.15789974403089,170.16594799835366,171.12519973654207,179.52237229798845
11,1988-06-09 23:13:27+00:00,196.25259809888507,208.06677794007666,202.14888821990837,205.4661386536146,184.61666062367465,174.39598198323552,173.0862263667334,177.26481148506315,167.2061909022793,166.5556088367175,173.9898655951894,176.1883157978572,184.19135452635382,185.8077679254288
12,1988-06-18 23:07:20+00:00,190.971951958486,198.93648641506016,180.14279601363341,185.2282909527571,168.12604311475127,163.16538254014583,163.76788610602694,167.53321006885602,162.20984649817342,158.31273555161874,155.58845868976132,169.7881033339477,168.50880190153833,180.69733921078125
13,1988-06-25 23:13:32+00:00,204.21387822152462,206.7356416271041,189.40680831928,196.07324751891227,184.87875201246942,170.28226364166875,173.14516129595305,179.51307536609468,171.6670291984196,165.65859716965178,171.1188715462685,173.44605894082423,177.39092543555927,183.18052989318505
14,1988-07-27 23:13:38+00:00,185.4759212091423,195.62029820353882,193.19312279705798,190.826283908998,176.58003959600052,167.64803200935353,163.31615931088942,169.93662599028738,166.20640189904026,152.63684107925172,167.84254277765558,167.15524257190341,164.81616699699885,169.73471830817664
15,1988-08-28 23:13:42+00:00,178.95070973220464,186.9384539319862,187.09904868577706,190.0090793454945,174.0015785612109,160.85229162576545,160.99763369673389,169.42287945849793,167.37611780186728,157.34669736703466,158.94386341487035,158.71189818637845,156.0684218575062,170.44827052109596
16,1988-09-22 23:07:50+00:00,,182.1343180462199,180.31792546949657,170.60980222566272,163.85865330496898,155.74691230365076,151.0585758346773,151.54484995456886,154.51559717112394,149.5641162572698,154.6032536893081,148.55898141074957,155.0942543849372,158.73134966175405
17,1988-09-29 23:13:32+00:00,179.3762787592117,180.35239011352857,181.94868981708618,174.8578690391328,164.98171726028696,158.46420833341278,155.17383209285325,155.6470819244323,151.00682230691314,149.74008951337854,160.8517840000659,154.18999731158473,156.48794031729102,160.98377139169844
18,1988-10-15 23:13:28+00:00,170.462336844871,173.59856202572325,184.64470346254797,177.2134607902094,165.8283233778416,157.17487010088252,156.50221435418842,152.91260756682533,151.21965032513765,146.64539353659868,152.76566297447584,157.0299719004225,154.73726679550134,165.33177584062287
19,1988-12-02 23:13:27+00:00,191.72947471960453,190.74343554963963,202.14196934058987,183.86078442599666,170.7162147068471,168.27478430453746,171.74013402212427,174.33060931701465,171.57648966329083,165.08975329347584,157.73577045560302,157.15684740923123,166.5383223749135,166.62514833173796
20,1989-01-03 23:13:14+00:00,164.8134191635671,169.85739163032795,167.47591308273758,166.71197793582445,156.48136352627407,149.93299690879195,149.20017952126568,154.4264658621077,151.33473805179938,144.1693819465489,150.2202356254113,149.78344162605228,159.720720142314,164.3402792873418
21,1989-01-19 23:12:54+00:00,184.79163129116228,178.41282460252063,171.73524423775353,167.6154808132762,149.33485859962542,150.7410696115042,148.61145991640066,151.97316446684732,147.22095785172684,143.785858290866,124.35828375606444,145.71159649611184,179.52781201918808,157.081803125801
22,1989-03-08 23:12:27+00:00,151.90847549354373,161.725668261367,157.8407827455319,141.1045832922723,129.88445025068424,134.23160553332656,138.76274416336733,140.50823177628206,138.3810447211225,138.88916829334113,136.36918496359272,145.09319731424347,146.04917529891344,152.0573265350886
