,dates,nzd0495-0000,nzd0495-0001,nzd0495-0002,nzd0495-0003,nzd0495-0004,nzd0495-0005,nzd0495-0006,nzd0495-0007,nzd0495-0008,nzd0495-0009,nzd0495-0010,nzd0495-0011,nzd0495-0012,nzd0495-0013,nzd0495-0014,nzd0495-0015,nzd0495-0016,nzd0495-0017,nzd0495-0018,nzd0495-0019,nzd0495-0020,nzd0495-0021,nzd0495-0022,nzd0495-0023,nzd0495-0024,nzd0495-0025,nzd0495-0026,nzd0495-0027,nzd0495-0028,nzd0495-0029,nzd0495-0030,nzd0495-0031,nzd0495-0032,nzd0495-0033,nzd0495-0034,nzd0495-0035,nzd0495-0036,nzd0495-0037,nzd0495-0038,nzd0495-0039,nzd0495-0040,nzd0495-0041,nzd0495-0042,nzd0495-0043,nzd0495-0044,nzd0495-0045,nzd0495-0046,nzd0495-0047,nzd0495-0048,nzd0495-0049,nzd0495-0050,nzd0495-0051,nzd0495-0052,nzd0495-0053,nzd0495-0054,nzd0495-0055,nzd0495-0056,nzd0495-0057,nzd0495-0058,nzd0495-0059,nzd0495-0060,nzd0495-0061
0,1999-08-26 22:07:32+00:00,211.2131021865422,156.95845324537237,169.8040548664274,170.00948044395471,158.33477669741364,158.44538581189389,157.0499598660366,162.73694890055637,167.33989559247743,172.91825261497425,169.69910689929057,166.43194694292256,170.11390848778655,176.0839102357622,177.49787280068853,169.15901890011202,166.01646721455364,156.8687403902279,157.39524625967556,159.65378320696297,160.3673210519747,163.3828167466866,,162.71413544955175,157.40654304650405,160.54805539406382,157.54862775666646,157.95022924424333,157.2553124094207,,,,,149.52048640717518,150.8800565896906,151.4788772657336,153.86678704980844,,,146.8155417221221,147.46264578896708,143.00127826380395,142.8819129549232,144.71344689843255,146.3589115932209,158.9878314784841,155.38443482413155,155.2672931014111,,154.94734524095216,157.06223075414144,149.4544282515266,146.07470214214254,145.53814922184472,144.3115645301117,146.73946320321093,151.40313170020582,147.5452684471534,152.85146288977174,161.18821795371844,170.47160268329236,195.25177184428128
1,1999-11-05 22:13:40+00:00,195.36095839036133,163.9656800112718,169.0077523173878,171.15824295875552,158.26420013617638,159.87351828810134,155.7052053018901,152.80190764380126,159.10859063806424,165.91459680289535,161.73662572363725,159.69481320148773,158.8307956946951,162.57268051033995,170.08148275054745,165.5596920753668,162.52672762954,156.29181446333178,152.21023878529874,153.90288088721493,156.4000427429279,160.6410269825548,162.64236062330113,161.4838840164358,154.65711939586578,145.80200246593108,152.19452194593634,152.69155767336218,147.92431656354827,153.9075233838215,154.02003965835198,148.7527705556478,143.92715464297584,148.72535171759716,149.84285941181918,144.20821337102583,137.9401166175507,143.03840106752614,139.29737905685334,147.26260867203322,142.199663993651,149.4867451994463,149.53886561485956,148.0740683410643,152.966753635722,157.06303020460462,153.87175722794026,155.32099104876158,148.9489262018139,147.82736037047616,146.4251707539699,144.93270159880421,142.45913826414284,145.3647796336781,144.71419210550178,147.10017463919502,148.69058743849632,144.1521541659765,150.94107363126247,151.0629519828683,157.64687787937186,182.5124991498908
2,1999-11-21 22:13:35+00:00,195.19801541738866,153.0374027803609,,,,,,,,,,,,,166.7347068140597,163.06365535109882,157.2471989030011,152.36057607473518,152.75529676216314,152.59920098544447,145.93037231345306,149.01697250996017,158.81467162592833,154.30950857255232,149.021029603513,132.36489366468805,138.16747760635073,156.19227229060812,148.88774865212596,144.1670921945901,153.09764857042882,,,,,,,,,,,,,,,,,,,,,139.47092447781324,141.52743885132327,144.54447530049734,142.99251359948502,138.80740807225618,150.21840621873054,146.39986127529195,148.04838236134455,156.33581418544958,159.97716197770035,171.2245080067731
3,1999-12-07 22:13:41+00:00,204.08543689927893,175.9259206631488,171.5798078071352,172.45936001594202,171.55236674101906,169.5656497334633,165.9967956886294,165.8995175140777,173.36081952098402,183.14080735877792,177.66677272328027,176.15503337683444,179.95593307137992,178.13418448636259,181.6397014433874,176.6174256684904,165.85389775801335,162.28556513811185,161.57422279336777,160.3835359328412,162.9632254216885,166.63157908681745,169.8129117632249,164.41875912074167,160.25001164559558,155.2343026725715,154.1113560892981,157.21488027472776,164.30899912814084,165.5388266713422,157.8984335657097,164.39291267304083,157.5895727243011,166.04099318500286,167.6375092668897,161.0067903014779,157.70490880860206,155.03576893657248,154.93127551744035,155.889527354542,158.05689132909214,161.35760903591853,165.42025128976576,160.866962102568,167.39255911971287,170.58466623728884,164.17504058536292,168.0123845648709,160.87557281115835,160.12620170340767,165.29659679320986,157.54723420878855,158.54355911353935,159.38782105134254,159.83838548931467,161.74026073815816,160.81514891539456,158.06342418437873,160.57883705662164,163.20216402605436,176.88962889872238,173.5730303958832
4,1999-12-16 22:07:33+00:00,179.57553344267924,143.50655056467002,143.29679291462438,143.7792817583803,134.73457345616936,135.99455711129832,137.49455026346598,131.05576082829862,140.4418270412592,147.779205239472,146.1760494913139,145.31778337411447,144.03753465890432,144.46780092639602,147.6911721588075,143.5588467554145,142.38351178255616,135.31906226853673,134.64556052337394,137.59248661616448,138.58597314627553,144.63555518338748,146.06659695917114,143.26062050587,134.4121173621325,128.59013379083643,129.54558016674787,135.15031958596336,136.1840624144531,136.5241418302606,136.5560428430266,134.8477348447505,135.11850472622828,131.0436151467109,131.9039984227594,127.55789180040308,126.69184972225767,122.40694904961515,123.81514836394716,122.96462440281401,124.2711429131716,130.57163056326328,127.9525735321893,134.50759133488873,134.35896635811406,138.82006899753256,143.0627112976962,140.39769301564138,135.83342912597726,129.96858204171048,135.12605885933232,132.22130570427566,135.4155215828969,132.5152453677388,132.11817462448903,132.83780078515474,131.65396590735168,131.22152860925246,129.99438449231093,136.30280965265695,140.94957666617995,151.0506767545222
5,2000-02-18 22:07:16+00:00,,,167.84782256523803,169.59279829232992,162.66498973766966,156.53529200199077,159.1662977076445,154.41958062550057,155.78505788369276,166.3820558666489,167.63301412909252,167.09926963523048,165.4874986619418,167.719672525246,172.002418192904,169.89626006572425,159.92125661307549,162.18036558161913,160.68582732729448,160.41952349726148,159.24730267519578,162.02769373955462,165.87042317423786,165.69243214390633,161.97499931667727,157.10893222072247,165.27297493687627,161.47613389645713,164.6643705992202,171.09867260882635,161.2386003687923,158.25601978778147,156.4527793608089,160.95986565280148,163.5146680232969,160.22872037552708,154.78301654434836,154.71523105227396,153.8573163951808,150.64240158777596,147.96708347179367,155.42888990753983,165.82092117003552,167.82540396168093,168.7447553234146,172.10135130266843,178.25213642853035,173.25157976017283,175.23704693145834,166.21943375010505,166.78685481761428,157.9787540359552,149.24693166452585,150.69881403268087,149.39791904210034,152.17430984241966,156.5626676014333,153.41027254637078,157.15834652576365,157.6688642607198,160.38208566978267,171.20764954554164
6,2000-02-25 22:13:25+00:00,179.76728779916368,123.02947205506074,133.81518783285048,130.88146518531613,133.23778575755125,131.0703337535803,129.9632427553439,116.36113646668315,132.1201229268574,139.56513664705494,136.26826160271935,136.29925872393883,137.9849274653029,140.147603060659,145.93260807918966,139.75971952089606,127.72939655006525,134.86957222343398,133.29694206387123,132.57379461179983,132.553232325159,131.79552503601207,141.65380304489,142.58146170997287,135.9606539754874,132.55579155666732,132.80295313130256,131.66339783679643,132.7608149983489,139.8687731658478,134.22264339853209,132.00841258645562,128.98234600526473,130.28634626198516,132.82033953627754,126.20910248626166,130.02185173130914,124.45910579485273,125.32768042869078,123.16207326394864,129.93707693071124,127.9254503257766,132.67302266302167,139.41706202429427,137.32011537970024,141.9009332211835,142.5856489453174,149.3101265418528,137.73606655684534,134.8386101917855,135.86997626328053,135.44353893664783,132.1006923359953,137.17232169465225,133.54007172338,136.20619412314778,139.9229684763832,138.3102121919194,141.69098055046217,139.7634079037075,141.1200810664904,147.55716329067315
7,2000-05-08 22:06:44+00:00,195.90784435853809,153.75564208813825,162.320872586049,163.3971695061519,145.24405945505637,145.55912687918646,147.2647723816087,155.58844975160156,153.5644878429052,164.06523577889692,155.31885237207092,158.45238087586222,162.328676687254,162.41911497060326,172.25853699479248,164.7957551621037,164.47557813173324,159.08278581891238,163.88380497823084,167.4219204479819,166.50834585493288,169.385774579205,167.83768757004378,166.26828057123043,164.4727972434576,160.62289719826165,163.88493045747066,163.36803807679297,160.74716022751824,164.54566251183107,159.47107167828062,154.78241178319755,150.7232611990498,146.58022832373848,151.45841442735107,157.43304756040246,160.9696066372507,157.59203170812697,159.2272724716523,159.71999417328976,165.09488387525053,160.7659152972599,166.28355440122033,161.85810334555066,161.86819040193933,167.9261452624677,169.700362739891,172.26874584546567,166.19591249894646,162.8664057015227,168.5963391116388,168.8715340851045,166.37787361157942,169.673914274437,166.9699653242064,167.34195103414058,167.49658264159044,162.22719252607473,165.44005328081815,162.39310261775987,158.77079370703893,166.9440163180335
8,2000-05-31 22:12:42+00:00,210.2750739557045,156.67885195234027,165.39945632966686,164.12575777413204,164.01905669188864,157.02386360618053,155.71758145354704,152.6685933102795,148.8751364122009,165.24449881569282,159.94545801872928,152.5995991704044,155.32986001696216,159.51703345329926,167.34982636603826,168.89893377973783,167.63984261733046,162.73734748586463,161.12884733710143,165.09001781942032,163.54672622291105,161.63404084386178,,161.41525094016194,163.1006511857663,160.27456081990235,156.84588993626892,156.80354718990688,154.76028799860495,159.49015815292537,156.3551410741826,154.2432800225904,147.8703196900542,149.040056461839,153.34826284249016,159.3100594275446,159.44100439221245,148.3493529093039,147.54649375540782,148.25804693651747,148.61582302926377,152.9629591922923,,153.16155362730416,153.91162452919806,159.3376696303063,160.29820855230219,157.64149162968485,155.93751217346784,154.75772997692744,146.57322663554353,148.52265290579157,145.50934121651895,144.32407714965177,143.30751008355554,141.16721028560158,145.9256909406503,145.76737954183943,146.04007132706982,145.17457596940073,152.9321647231332,161.2198623651198
9,2000-06-25 22:06:19+00:00,211.29355123376115,140.1181839663289,147.5500158160499,144.13869079044068,140.45554061883578,128.46608215139148,128.5591478860864,117.62922753408134,131.99093090485874,152.68151200624905,136.24213494199972,134.10744872360044,151.23772683461664,156.51187642271307,164.9055407167785,162.35327317149643,160.34988003691612,155.2165411851954,158.03093761610828,157.95170661516497,155.9656722720364,159.63551244326908,162.21275640520335,155.61292723422474,155.66185458054656,154.24739836239684,156.08043845371947,159.29156717894784,158.69994213635368,163.04326962030024,155.50160278221432,156.5439087193968,147.4335895543004,145.73724739808114,146.2551939094615,148.57828363553807,152.47369663834084,156.45770531981748,150.8788114420418,156.8681725776362,152.7216874257944,148.4637159878853,,150.00490570263665,159.36359734391738,162.47797872927435,171.09251618529106,173.83881924337499,,163.95386316006199,169.38180659899567,163.44068461423262,152.67704983713963,153.7951144281621,154.58012379832354,155.51655889637217,160.2488981160723,153.35879126296382,163.66871343683584,164.48144242292022,170.82222727599262,175.68188476724208
